gemeente,naam,geslacht,verwachte datum
Vorst (Brussel-Hoofdstad),Imad,Mannelijk,01/28/2019
Zonnebeke,Eddy,Mannelijk,02/22/2019
Ranst,Fleur,Vrouwelijk,02/01/2019
Antwerpen,Costel,Mannelijk,02/10/2019
Leuven,Pia,Vrouwelijk,02/07/2019
Durbuy,Jan,Mannelijk,01/29/2019
Deinze,Carine,Vrouwelijk,02/14/2019
Antwerpen,Nicolas,Mannelijk,01/29/2019
Brussel,Louise,Vrouwelijk,02/14/2019
Asse,Deborah,Vrouwelijk,02/19/2019
Beveren (Sint-Niklaas),Florent,Mannelijk,01/29/2019
Buggenhout,Filip,Mannelijk,02/08/2019
Kruisem,Nathalie,Vrouwelijk,02/08/2019
Antwerpen,Laura,Vrouwelijk,02/03/2019
Aat,Michel,Mannelijk,03/06/2019
Izegem,Noor,Vrouwelijk,01/28/2019
Schaarbeek,Christine,Vrouwelijk,01/29/2019
Chapelle-lez-Herlaimont,Annie,Vrouwelijk,01/25/2019
Bocholt,Nicole,Vrouwelijk,02/06/2019
Virton,Joëlle,Vrouwelijk,02/04/2019
Eigenbrakel,Danielle,Vrouwelijk,01/29/2019
Binche,Donovan,Mannelijk,02/06/2019
Seraing,Gaëlle,Vrouwelijk,02/03/2019
Chaumont-Gistoux,Clémentine,Vrouwelijk,03/12/2019
Theux,Marc,Mannelijk,02/16/2019
Rotselaar,Jonathan,Mannelijk,01/26/2019
Temse,Sam,Vrouwelijk,01/28/2019
Ecaussinnes,Jean-Pierre,Mannelijk,02/15/2019
Pelt,Gerard,Mannelijk,02/08/2019
Gent,Marcel,Mannelijk,02/05/2019
Wellin,Aline,Vrouwelijk,02/22/2019
Houthalen-Helchteren,Francesca,Vrouwelijk,01/26/2019
Kortenberg,Geert,Mannelijk,01/27/2019
Ukkel,Morgane,Vrouwelijk,02/07/2019
Sint-Genesius-Rode,Louise,Vrouwelijk,02/06/2019
Jabbeke,Urbain,Mannelijk,02/09/2019
Saint-Nicolas (Luik),Dylan,Mannelijk,02/11/2019
La Louvière,Emilia,Vrouwelijk,02/01/2019
Charleroi,Aïssa,Mannelijk,02/09/2019
Yvoir,Brigitte,Vrouwelijk,02/02/2019
Evergem,Lorenzo,Mannelijk,02/26/2019
Raeren,Petra,Vrouwelijk,02/02/2019
Kortrijk,Alexander,Mannelijk,02/14/2019
Marche-en-Famenne,Lucas,Mannelijk,02/02/2019
Rijkevorsel,Elsa,Vrouwelijk,02/03/2019
Libin,Frédéric,Mannelijk,01/31/2019
Antwerpen,Yousra,Vrouwelijk,02/04/2019
Namen,Eliane,Vrouwelijk,01/24/2019
Blankenberge,Michel,Mannelijk,02/04/2019
Sint-Pieters-Woluwe,Aurélie,Vrouwelijk,02/01/2019
Antwerpen,Dina,Vrouwelijk,02/04/2019
Schaarbeek,Andreea,Vrouwelijk,02/03/2019
Bergen,Michèle,Vrouwelijk,02/05/2019
Halle (Halle-Vilvoorde),Agnès,Vrouwelijk,02/01/2019
Léglise,William,Mannelijk,02/21/2019
Villers-Le-Bouillet,Jessica,Vrouwelijk,03/27/2019
Baarle-Hertog,Roger,Mannelijk,02/10/2019
Dendermonde,Johan,Mannelijk,01/28/2019
Antwerpen,Peter,Mannelijk,02/04/2019
Koksijde,Sylvia,Vrouwelijk,02/05/2019
Nazareth,Albert,Mannelijk,01/27/2019
Orp-Jauche,Pascale,Vrouwelijk,01/30/2019
Andenne,Renaud,Mannelijk,01/27/2019
Lier,Maria,Vrouwelijk,02/04/2019
Zele,Luc,Mannelijk,02/08/2019
Antwerpen,Aharon,Mannelijk,02/02/2019
Kampenhout,Willy,Mannelijk,02/08/2019
Dendermonde,Willem,Mannelijk,02/22/2019
Jabbeke,Els,Vrouwelijk,01/28/2019
Oudsbergen,Gitte,Vrouwelijk,01/22/2019
Luik,Eva,Vrouwelijk,02/11/2019
Neufchâteau (Neufchâteau),Roland,Mannelijk,02/05/2019
Haacht,Kris,Mannelijk,01/29/2019
Retie,Paul,Mannelijk,02/07/2019
Gent,Warre,Mannelijk,02/07/2019
Dendermonde,Emiel,Mannelijk,02/01/2019
Charleroi,Ornella,Vrouwelijk,01/31/2019
Vorst (Brussel-Hoofdstad),Elisa,Vrouwelijk,02/03/2019
Overijse,Roberto,Mannelijk,01/31/2019
Pelt,Luc,Mannelijk,02/04/2019
Bredene,Chantal,Vrouwelijk,01/31/2019
Nijvel,Josette,Vrouwelijk,01/28/2019
Antwerpen,Sean,Mannelijk,02/03/2019
Doornik,Georgette,Vrouwelijk,01/28/2019
Schaarbeek,Saïd,Mannelijk,02/15/2019
Zwijndrecht,Erna,Vrouwelijk,02/02/2019
Sint-Pieters-Woluwe,Nadia,Vrouwelijk,02/03/2019
Doornik,Valère,Mannelijk,02/11/2019
Trooz,Alexis,Mannelijk,01/31/2019
Pont-à-Celles,Samantha,Vrouwelijk,02/08/2019
Luik,Bernard,Mannelijk,01/30/2019
Geel,Greta,Vrouwelijk,01/29/2019
Oostende,Monique,Vrouwelijk,01/24/2019
Zemst,Anja,Vrouwelijk,03/07/2019
Ottignies-Louvain-la-Neuve,Emile,Mannelijk,02/11/2019
Sint-Gillis,Maïssa,Vrouwelijk,01/22/2019
Menen,Vincent,Mannelijk,02/09/2019
Waver,Michelle,Vrouwelijk,01/27/2019
Mortsel,Walter,Mannelijk,02/21/2019
Jemeppe-sur-Sambre,Justin,Mannelijk,02/04/2019
Eigenbrakel,Fabienne,Vrouwelijk,02/21/2019
Erpe-Mere,Anita,Vrouwelijk,01/30/2019
Gent,Eddy,Mannelijk,02/18/2019
Jurbeke,Arlette,Vrouwelijk,02/01/2019
Doornik,Carine,Vrouwelijk,01/29/2019
Verviers,Marcel,Mannelijk,03/02/2019
Ganshoren,Aneta,Vrouwelijk,02/15/2019
Luik,Hamide,Vrouwelijk,01/24/2019
Namen,Vincenzo,Mannelijk,01/30/2019
Moeskroen,Alexandra,Vrouwelijk,01/29/2019
Courcelles,Massimo,Mannelijk,01/23/2019
Aalter,Anne,Vrouwelijk,01/22/2019
Blankenberge,Erwin,Mannelijk,01/26/2019
Libin,Amandine,Vrouwelijk,02/07/2019
Flémalle,Luca,Mannelijk,02/20/2019
Lievegem,Daniël,Mannelijk,02/06/2019
Heusden-Zolder,Hamza,Mannelijk,01/29/2019
Sint-Gillis-Waas,Jeannine,Vrouwelijk,02/02/2019
Tielt (Tielt),Els,Vrouwelijk,02/08/2019
Sint-Lambrechts-Woluwe,Julien,Mannelijk,02/02/2019
Peer,Elly,Vrouwelijk,01/31/2019
Hulshout,Peter,Mannelijk,02/04/2019
Gent,Paule,Vrouwelijk,02/03/2019
Ciney,Emmanuelle,Vrouwelijk,01/29/2019
La Louvière,Renée,Vrouwelijk,02/17/2019
Courcelles,Quentin,Mannelijk,02/02/2019
Antwerpen,Ludovic,Mannelijk,01/24/2019
Antwerpen,Agnieszka,Vrouwelijk,02/08/2019
Waasmunster,Alain,Mannelijk,02/23/2019
Antwerpen,Marlena,Vrouwelijk,02/07/2019
Tubeke,Océane,Vrouwelijk,02/04/2019
Herent,Peter,Mannelijk,02/08/2019
Eghezée,Isabelle,Vrouwelijk,01/22/2019
Edegem,Stefanie,Vrouwelijk,02/20/2019
Sint-Pieters-Woluwe,Monique,Vrouwelijk,01/25/2019
Hasselt,Alexander,Mannelijk,02/01/2019
Luik,Elisabeth,Vrouwelijk,01/24/2019
Ciney,Andy,Mannelijk,01/26/2019
Brussel,Nour,Vrouwelijk,02/06/2019
Avelgem,Karl,Mannelijk,01/28/2019
Gedinne,Geneviève,Vrouwelijk,02/05/2019
Antwerpen,Jacques,Mannelijk,01/23/2019
Beauraing,Christophe,Mannelijk,01/26/2019
Deinze,Hubert,Mannelijk,01/31/2019
’s Gravenbrakel,Francine,Vrouwelijk,02/09/2019
Aalst (Aalst),Rudy,Mannelijk,02/02/2019
Verviers,Murielle,Vrouwelijk,01/31/2019
Antwerpen,Carl,Mannelijk,01/26/2019
Lier,Marie,Vrouwelijk,01/30/2019
Brussel,Veronica,Vrouwelijk,01/31/2019
Florennes,Geoffrey,Mannelijk,02/09/2019
Sambreville,Stéphan,Mannelijk,02/04/2019
Binche,Daphné,Vrouwelijk,01/28/2019
Heist-op-den-Berg,Alfred,Mannelijk,02/06/2019
Sint-Katelijne-Waver,Steven,Mannelijk,02/07/2019
Herve,Monique,Vrouwelijk,01/28/2019
Oudenaarde,Sébastien,Mannelijk,01/30/2019
Anzegem,Frans,Mannelijk,01/28/2019
Péruwelz,Théo,Mannelijk,02/05/2019
Wevelgem,Peter,Mannelijk,02/05/2019
Roeselare,Ingrid,Vrouwelijk,03/01/2019
Dilsen-Stokkem,Yannick,Mannelijk,02/04/2019
Brugge,Sabrina,Vrouwelijk,02/02/2019
Malle,Julie,Vrouwelijk,02/05/2019
Herve,Corinne,Vrouwelijk,02/04/2019
Chaumont-Gistoux,Sandrine,Vrouwelijk,02/03/2019
Gembloux,Michel,Mannelijk,01/24/2019
Geel,Luc,Mannelijk,02/04/2019
Hechtel-Eksel,Roel,Mannelijk,02/03/2019
Antwerpen,Sophie,Vrouwelijk,02/10/2019
Brussel,Sara,Vrouwelijk,02/03/2019
Kuurne,Wesley,Mannelijk,02/06/2019
Middelkerke,Caroline,Vrouwelijk,01/26/2019
Jemeppe-sur-Sambre,Paulette,Vrouwelijk,02/02/2019
Jette,Ambre,Vrouwelijk,02/05/2019
Antwerpen,Charlotte,Vrouwelijk,01/27/2019
Antwerpen,Samra,Vrouwelijk,01/27/2019
Herzele,Godelieve,Vrouwelijk,02/05/2019
Gent,Marina,Vrouwelijk,02/06/2019
Zinnik,Fabio,Mannelijk,02/02/2019
Veurne,Godelieve,Vrouwelijk,01/31/2019
La Louvière,Magali,Vrouwelijk,01/22/2019
Grimbergen,Sara,Vrouwelijk,02/23/2019
Antwerpen,Lore,Vrouwelijk,01/30/2019
Aalst (Aalst),Lily,Vrouwelijk,02/08/2019
Herent,Guido,Mannelijk,01/27/2019
Jalhay,Marc,Mannelijk,01/30/2019
Etterbeek,Derya,Vrouwelijk,01/31/2019
Jabbeke,Denise,Vrouwelijk,02/07/2019
Fleurus,Jacques,Mannelijk,02/03/2019
Jemeppe-sur-Sambre,Nadine,Vrouwelijk,01/25/2019
Lokeren,Frédéric,Mannelijk,01/23/2019
Hoeilaart,Charles,Mannelijk,03/01/2019
Kortrijk,Emmanuel,Mannelijk,01/31/2019
Sint-Pieters-Leeuw,Bruno,Mannelijk,02/11/2019
Wervik,Mieke,Vrouwelijk,02/06/2019
Ranst,Roger,Mannelijk,02/08/2019
Moeskroen,Jacques,Mannelijk,03/10/2019
Rixensart,Laurent,Mannelijk,01/30/2019
Gent,Casper,Mannelijk,01/29/2019
Merelbeke,Sven,Mannelijk,02/02/2019
Hastière,Maryline,Vrouwelijk,02/09/2019
Bierbeek,Elvira,Vrouwelijk,02/20/2019
Jurbeke,Simon,Mannelijk,02/07/2019
Geel,Lisette,Vrouwelijk,01/31/2019
Koksijde,Jean-Claude,Mannelijk,02/02/2019
Oosterzele,Eline,Vrouwelijk,01/30/2019
Halle (Halle-Vilvoorde),Marie-José,Vrouwelijk,03/02/2019
Seraing,Martine,Vrouwelijk,02/02/2019
Chaudfontaine,Jacqueline,Vrouwelijk,02/18/2019
Charleroi,Micheline,Vrouwelijk,01/25/2019
Sint-Lambrechts-Woluwe,Manuela,Vrouwelijk,02/05/2019
Sint-Gillis,Charlotte,Vrouwelijk,01/31/2019
Bergen,Julien,Mannelijk,03/11/2019
Weismes,Alex,Mannelijk,02/21/2019
Schilde,Loïc,Mannelijk,02/21/2019
Sint-Jans-Molenbeek,Ahmed,Mannelijk,02/09/2019
Fosses-la-Ville,Céline,Vrouwelijk,02/11/2019
Kapellen (Antwerpen),Emmanuel,Mannelijk,01/30/2019
Antwerpen,Abdou,Mannelijk,01/24/2019
Ramillies,John,Mannelijk,01/23/2019
Lier,Malgorzata,Vrouwelijk,01/30/2019
Luik,Michel,Mannelijk,02/24/2019
Doornik,Tristan,Mannelijk,02/02/2019
Sambreville,Théo,Mannelijk,02/06/2019
