gemeente,naam,geslacht,verwachte datum
Waregem,Luc,Mannelijk,02/02/2019
Edegem,Philippe,Mannelijk,02/08/2019
Mechelen,Romain,Mannelijk,02/17/2019
Luik,Astrid,Vrouwelijk,02/06/2019
Zandhoven,Myriam,Vrouwelijk,02/04/2019
Ukkel,Marcel,Mannelijk,02/10/2019
Frameries,Ludovic,Mannelijk,01/28/2019
Sint-Jans-Molenbeek,Simona,Vrouwelijk,02/07/2019
Bree,Bieke,Vrouwelijk,02/10/2019
Profondeville,Sébastien,Mannelijk,02/05/2019
Oud-Turnhout,Martinus,Mannelijk,02/09/2019
De Haan,Jean-Pierre,Mannelijk,02/10/2019
Bocholt,Tony,Mannelijk,02/26/2019
Jette,Jean,Mannelijk,02/11/2019
Bilzen,Jean,Mannelijk,02/16/2019
Oudenaarde,Elisa,Vrouwelijk,02/05/2019
Herent,Tina,Vrouwelijk,02/16/2019
Lille,Dirk,Mannelijk,02/15/2019
Sint-Jans-Molenbeek,Marc,Mannelijk,02/02/2019
Lille,Paul,Mannelijk,01/31/2019
Merksplas,Gustaaf,Mannelijk,01/30/2019
Luik,Eric,Mannelijk,02/04/2019
Sint-Niklaas (Sint-Niklaas),Agnes,Vrouwelijk,02/12/2019
Zandhoven,Jozef,Mannelijk,01/31/2019
Evergem,Didier,Mannelijk,02/09/2019
Chièvres,Martin,Mannelijk,01/29/2019
Meerhout,Wendy,Vrouwelijk,02/08/2019
Antwerpen,Yann,Mannelijk,02/07/2019
Mettet,Axel,Mannelijk,02/04/2019
Graven,Robert,Mannelijk,02/09/2019
Sint-Genesius-Rode,Philippe,Mannelijk,02/09/2019
Hasselt,Gunther,Mannelijk,03/08/2019
Heusden-Zolder,Necla,Vrouwelijk,01/30/2019
Ninove,Kathleen,Vrouwelijk,02/04/2019
Fleurus,Valérie,Vrouwelijk,02/11/2019
Scherpenheuvel-Zichem,Johan,Mannelijk,02/19/2019
Luik,Candice,Vrouwelijk,02/14/2019
Brussel,Juliana,Vrouwelijk,02/04/2019
Virton,Anne,Vrouwelijk,02/22/2019
Ferrières,Margaux,Vrouwelijk,02/28/2019
Moeskroen,Malika,Vrouwelijk,03/26/2019
Gouvy,Corine,Vrouwelijk,02/13/2019
Courcelles,Jean-Claude,Mannelijk,01/30/2019
Erpe-Mere,Kevin,Mannelijk,02/16/2019
Gedinne,Thomas,Mannelijk,01/29/2019
Sint-Jans-Molenbeek,Saloua,Vrouwelijk,02/09/2019
Moeskroen,Yves,Mannelijk,01/29/2019
Bornem,Kevin,Mannelijk,02/04/2019
Wortegem-Petegem,Bert,Mannelijk,02/06/2019
Herentals,Tom,Mannelijk,02/05/2019
Gent,Willy,Mannelijk,02/09/2019
Essen,Brigitte,Vrouwelijk,02/20/2019
Namen,Stefan,Mannelijk,02/08/2019
Ukkel,Jacques,Mannelijk,02/08/2019
Sint-Niklaas (Sint-Niklaas),Maria,Vrouwelijk,02/24/2019
Sint-Lambrechts-Woluwe,Thi,Vrouwelijk,02/13/2019
Anderlecht,Hanane,Vrouwelijk,02/01/2019
Beringen,Cosimo,Mannelijk,02/10/2019
Malle,Rudi,Mannelijk,02/19/2019
Hasselt,Maria,Vrouwelijk,02/11/2019
Gingelom,Jean,Mannelijk,01/29/2019
Peer,Andy,Mannelijk,02/05/2019
Hamois,Clara,Vrouwelijk,02/11/2019
Kaprijke,Jana,Vrouwelijk,02/06/2019
Sint-Gillis,Jonathan,Mannelijk,02/08/2019
Blegny,Mehdi,Mannelijk,02/17/2019
Namen,Danielle,Vrouwelijk,02/15/2019
Chapelle-lez-Herlaimont,Mila,Vrouwelijk,02/07/2019
Dendermonde,Aaron,Mannelijk,02/06/2019
Menen,Lukas,Mannelijk,02/20/2019
Manage,Charlotte,Vrouwelijk,02/26/2019
Herstal,Diana,Vrouwelijk,02/13/2019
Mechelen,Lynn,Vrouwelijk,02/11/2019
Waregem,Johan,Mannelijk,02/06/2019
Antwerpen,Dorothea,Vrouwelijk,02/05/2019
Tubeke,Léa,Vrouwelijk,01/29/2019
Ranst,Catharina,Vrouwelijk,02/07/2019
Gent,Zaina,Vrouwelijk,01/30/2019
Brussel,Kokou,Mannelijk,02/15/2019
Hasselt,Elke,Vrouwelijk,02/09/2019
Machelen (Halle-Vilvoorde),Denis,Mannelijk,02/06/2019
Oupeye,Fatima,Vrouwelijk,02/16/2019
Oostende,Ferdinand,Mannelijk,02/06/2019
Nijvel,Giuseppe,Mannelijk,02/10/2019
Alken,Nathalie,Vrouwelijk,01/29/2019
Borgloon,Carlo,Mannelijk,02/09/2019
Middelkerke,Roland,Mannelijk,01/29/2019
Brugge,Francine,Vrouwelijk,02/08/2019
Diepenbeek,Sonja,Vrouwelijk,02/04/2019
Maasmechelen,Muhammed,Mannelijk,02/04/2019
Sint-Truiden,Arlette,Vrouwelijk,02/12/2019
Dilsen-Stokkem,Kelly,Vrouwelijk,02/09/2019
Wezet,Renaud,Mannelijk,02/08/2019
Ternat,Daniella,Vrouwelijk,02/05/2019
Bertrix,Benoît,Mannelijk,02/16/2019
Beerse,Niels,Mannelijk,01/30/2019
Pelt,Selina,Vrouwelijk,02/09/2019
Wezet,Jennifer,Vrouwelijk,01/29/2019
Châtelet,Eléa,Vrouwelijk,02/11/2019
Landen,Willem,Mannelijk,02/12/2019
Tongeren,Judith,Vrouwelijk,01/29/2019
Vilvoorde,David,Mannelijk,02/02/2019
Charleroi,Alain,Mannelijk,02/06/2019
Attert,Marie-Thérèse,Vrouwelijk,02/15/2019
Asse,Johan,Mannelijk,02/03/2019
Bocholt,Maria,Vrouwelijk,02/05/2019
La Louvière,Josué,Mannelijk,02/06/2019
Antwerpen,Zakaria,Mannelijk,02/05/2019
Villers-Le-Bouillet,Didier,Mannelijk,01/31/2019
Rochefort,Martine,Vrouwelijk,02/06/2019
Assenede,Maria,Vrouwelijk,01/30/2019
Saint-Ghislain,Pierre,Mannelijk,02/17/2019
Mechelen,Sander,Mannelijk,03/03/2019
Anderlecht,Stéphanie,Vrouwelijk,02/01/2019
Aalst (Aalst),Marie,Vrouwelijk,01/28/2019
Antwerpen,Augusta,Vrouwelijk,02/15/2019
Leuven,Glenn,Mannelijk,04/01/2019
Antwerpen,Esteban,Mannelijk,01/30/2019
Nieuwerkerken (Hasselt),Elise,Vrouwelijk,02/13/2019
Leopoldsburg,Sara,Vrouwelijk,02/04/2019
Luik,Nathan,Mannelijk,02/12/2019
Beyne-Heusay,Melissa,Vrouwelijk,02/07/2019
Floreffe,Fanny,Vrouwelijk,02/27/2019
Rixensart,Stéphanie,Vrouwelijk,03/01/2019
Sint-Joost-ten-Node,Hatice,Vrouwelijk,02/11/2019
Sint-Jans-Molenbeek,Khalid,Mannelijk,02/07/2019
Gent,Amaury,Mannelijk,02/14/2019
Westerlo,Lore,Vrouwelijk,02/10/2019
Veurne,Christiaan,Mannelijk,02/16/2019
Kampenhout,Diane,Vrouwelijk,02/16/2019
Evere,Maxim,Mannelijk,02/17/2019
Sint-Jans-Molenbeek,Ikram,Vrouwelijk,02/07/2019
Bergen,Mike,Mannelijk,02/22/2019
Moorslede,Chris,Mannelijk,01/31/2019
Gent,Andrej,Mannelijk,02/02/2019
Berloz,Raphaël,Mannelijk,01/28/2019
Elsene,Muhammad,Mannelijk,01/29/2019
Namen,Nicole,Vrouwelijk,02/23/2019
Oostkamp,Wilfried,Mannelijk,01/31/2019
Wommelgem,Koen,Mannelijk,03/02/2019
Gent,Naomi,Vrouwelijk,02/04/2019
Theux,Lilou,Vrouwelijk,02/10/2019
Charleroi,Pierre,Mannelijk,02/14/2019
Gent,Harold,Mannelijk,02/25/2019
Veurne,Maria,Vrouwelijk,02/12/2019
Gooik,Jan,Mannelijk,02/13/2019
Gent,Roland,Mannelijk,03/15/2019
La Louvière,Stella,Vrouwelijk,01/29/2019
Namen,Teuta,Vrouwelijk,02/27/2019
Beveren (Sint-Niklaas),Carla,Vrouwelijk,02/13/2019
Pittem,Marleen,Vrouwelijk,02/13/2019
Overijse,Mathis,Mannelijk,02/15/2019
Steenokkerzeel,Linda,Vrouwelijk,02/15/2019
Schaarbeek,Natacha,Vrouwelijk,02/06/2019
Dinant,Emmanuel,Mannelijk,02/06/2019
Pepinster,Manon,Vrouwelijk,02/16/2019
Hulshout,Paul,Mannelijk,02/26/2019
Roeselare,Lennert,Mannelijk,03/03/2019
Jalhay,Brigitte,Vrouwelijk,02/05/2019
Faimes,Luc,Mannelijk,02/17/2019
Oostkamp,Wesley,Mannelijk,02/11/2019
Tessenderlo,Julia,Vrouwelijk,01/28/2019
Schaarbeek,Mara,Vrouwelijk,02/08/2019
Beveren (Sint-Niklaas),Roger,Mannelijk,02/11/2019
Beveren (Sint-Niklaas),Inge,Vrouwelijk,02/14/2019
Ranst,Ellen,Vrouwelijk,02/06/2019
Montigny-le-Tilleul,Ginette,Vrouwelijk,02/14/2019
Wuustwezel,Ferre,Mannelijk,03/03/2019
Assesse,Philippe,Mannelijk,02/16/2019
Charleroi,Simone,Mannelijk,02/01/2019
Andenne,Christine,Vrouwelijk,02/16/2019
Lichtervelde,Jade,Vrouwelijk,02/08/2019
Berlaar,Josephus,Mannelijk,01/29/2019
Leuven,Gladys,Vrouwelijk,03/26/2019
Olen,Lina,Vrouwelijk,02/15/2019
Anderlecht,Jérémy,Mannelijk,02/11/2019
Watermaal-Bosvoorde,Andrée,Vrouwelijk,02/17/2019
Mechelen,Bo,Vrouwelijk,02/07/2019
Fleurus,Elisa,Vrouwelijk,02/04/2019
Doornik,Elisa,Vrouwelijk,02/07/2019
Ieper,Yvan,Mannelijk,02/11/2019
Maasmechelen,Fatima,Vrouwelijk,02/11/2019
Theux,Patrick,Mannelijk,02/02/2019
Gent,Rita,Vrouwelijk,02/11/2019
Nijvel,Geoffrey,Mannelijk,02/08/2019
Sint-Pieters-Leeuw,Alexandra,Vrouwelijk,02/01/2019
Beveren (Sint-Niklaas),Myriam,Vrouwelijk,02/14/2019
Rumes,Fabienne,Vrouwelijk,02/15/2019
Overijse,Georges,Mannelijk,01/30/2019
Westerlo,Maria,Vrouwelijk,02/14/2019
Villers-la-Ville,Anne,Vrouwelijk,02/16/2019
Kruibeke,Godelieve,Vrouwelijk,02/09/2019
Brecht,Ellen,Vrouwelijk,02/14/2019
Oostende,Gaëtan,Mannelijk,02/01/2019
Ninove,Ali,Mannelijk,02/20/2019
La Bruyère,Karl,Mannelijk,02/10/2019
Luik,Sylvain,Mannelijk,02/28/2019
Herent,Katrien,Vrouwelijk,03/01/2019
Machelen (Halle-Vilvoorde),Mohamed,Mannelijk,01/31/2019
Anderlecht,Salim,Mannelijk,02/01/2019
Ans,Jeanne,Vrouwelijk,02/21/2019
