gemeente,naam,geslacht,verwachte datum
Rixensart,Jules,Mannelijk,02/09/2019
Dilbeek,Johan,Mannelijk,02/16/2019
Aat,Laurence,Vrouwelijk,02/08/2019
Brasschaat,Louis,Mannelijk,02/18/2019
Deinze,Joshua,Mannelijk,02/05/2019
Roeselare,Pedro,Mannelijk,03/05/2019
Herentals,Isabel,Vrouwelijk,02/25/2019
Brugge,Simonne,Vrouwelijk,02/09/2019
Grimbergen,Anne,Vrouwelijk,03/07/2019
Charleroi,Maryline,Vrouwelijk,02/23/2019
Herentals,Jurgen,Mannelijk,02/20/2019
Wetteren,Christian,Mannelijk,03/07/2019
Blankenberge,André,Mannelijk,03/06/2019
Houthulst,Sofie,Vrouwelijk,02/09/2019
Vaux-sur-Sûre,Fabian,Mannelijk,02/14/2019
Peer,Toon,Mannelijk,02/23/2019
Geel,Jana,Vrouwelijk,02/24/2019
Ardooie,Jan,Mannelijk,02/11/2019
Sint-Jans-Molenbeek,Anas,Mannelijk,02/05/2019
Antwerpen,Amina,Vrouwelijk,02/17/2019
Harelbeke,Christ,Mannelijk,02/27/2019
Herentals,Jeffrey,Mannelijk,03/01/2019
Antwerpen,Monique,Vrouwelijk,03/06/2019
Mortsel,Peter,Mannelijk,03/09/2019
Lochristi,Lilianne,Vrouwelijk,02/19/2019
Laarne,Carine,Vrouwelijk,02/18/2019
Hoeilaart,Jean,Mannelijk,02/18/2019
Luik,Marouane,Mannelijk,02/17/2019
Deinze,Lotte,Vrouwelijk,02/18/2019
Oudergem,Luca,Mannelijk,02/27/2019
Kortrijk,Sophie,Vrouwelijk,02/18/2019
Londerzeel,Isabelle,Vrouwelijk,03/05/2019
Luik,Rayan,Mannelijk,02/08/2019
Ganshoren,Joseph,Mannelijk,02/19/2019
Rijkevorsel,Paul,Mannelijk,02/13/2019
Fleurus,Colette,Vrouwelijk,04/09/2019
Gent,Eduard,Mannelijk,02/08/2019
Gooik,José,Mannelijk,03/01/2019
Machelen (Halle-Vilvoorde),Steve,Mannelijk,02/19/2019
Sint-Truiden,Stefaan,Mannelijk,02/05/2019
Boortmeerbeek,Charlotte,Vrouwelijk,03/07/2019
Gerpinnes,Valérie,Vrouwelijk,02/08/2019
Genepiën,Julien,Mannelijk,02/06/2019
Doornik,Anne,Vrouwelijk,02/05/2019
Hannuit,Geoffrey,Mannelijk,02/07/2019
Gent,Sander,Mannelijk,02/12/2019
Arendonk,Guy,Mannelijk,02/06/2019
Gistel,Daniel,Mannelijk,03/02/2019
Dison,Lorenzo,Mannelijk,02/15/2019
Aalst (Aalst),Freddy,Mannelijk,02/21/2019
Balen,An,Vrouwelijk,02/12/2019
Anderlecht,Chantal,Vrouwelijk,02/07/2019
Bornem,Paulina,Vrouwelijk,02/19/2019
Jemeppe-sur-Sambre,Lionel,Mannelijk,02/21/2019
Charleroi,Yves,Mannelijk,02/25/2019
Sint-Lambrechts-Woluwe,Jordan,Mannelijk,02/18/2019
Dilbeek,Lars,Mannelijk,02/13/2019
Leuven,Frédéric,Mannelijk,02/18/2019
Wuustwezel,Hanne,Vrouwelijk,02/15/2019
Antwerpen,Judy,Vrouwelijk,02/23/2019
Genk,Josephus,Mannelijk,03/11/2019
Namen,Sabine,Vrouwelijk,02/07/2019
