gemeente,naam,geslacht,verwachte datum
Luik,Xavier,Mannelijk,05/09/2019
Charleroi,Chantal,Vrouwelijk,04/16/2019
Gavere,Kathy,Vrouwelijk,04/21/2019
Lommel,Maria,Vrouwelijk,05/11/2019
Brussel,Ahmed,Mannelijk,04/17/2019
Bergen,Cécile,Vrouwelijk,04/11/2019
Kortrijk,Rustam,Mannelijk,04/08/2019
Balen,Sam,Mannelijk,04/22/2019
Halle (Halle-Vilvoorde),Renée,Vrouwelijk,04/15/2019
Gent,Louise,Vrouwelijk,04/15/2019
Etterbeek,Monique,Vrouwelijk,04/09/2019
Gavere,Filip,Mannelijk,04/13/2019
La Louvière,Rosaria,Vrouwelijk,05/03/2019
Antwerpen,Maria,Vrouwelijk,04/15/2019
Zulte,Elise,Vrouwelijk,04/12/2019
Turnhout,Zahra,Vrouwelijk,04/11/2019
Binche,Marius,Mannelijk,04/18/2019
Sint-Pieters-Leeuw,Willem,Mannelijk,05/06/2019
Tienen,Elvire,Vrouwelijk,04/12/2019
Kortrijk,Elisa,Vrouwelijk,04/22/2019
Chaudfontaine,Jean,Mannelijk,04/06/2019
Châtelet,Pascal,Mannelijk,04/14/2019
Oudenaarde,Kris,Mannelijk,04/16/2019
Lille,Evy,Vrouwelijk,04/19/2019
Anderlecht,William,Mannelijk,04/06/2019
Herentals,Frans,Mannelijk,04/22/2019
Tervuren,Fabian,Mannelijk,04/02/2019
Menen,Johnny,Mannelijk,04/13/2019
Frasnes-lez-Anvaing,Françoise,Vrouwelijk,04/13/2019
Moeskroen,Sabine,Vrouwelijk,04/14/2019
Torhout,Michelle,Vrouwelijk,04/14/2019
Fernelmont,Brigitte,Vrouwelijk,04/25/2019
Antwerpen,Zayd,Mannelijk,04/03/2019
Gent,Sofie,Vrouwelijk,04/09/2019
Wielsbeke,Inge,Vrouwelijk,04/14/2019
Tienen,Maria,Vrouwelijk,04/15/2019
Herve,Valérie,Vrouwelijk,04/13/2019
Leopoldsburg,Patricia,Vrouwelijk,04/14/2019
Fernelmont,Caroline,Vrouwelijk,04/13/2019
Oostkamp,Elke,Vrouwelijk,04/12/2019
Philippeville,Thierry,Mannelijk,04/14/2019
Binche,Bruno,Mannelijk,04/26/2019
La Louvière,Giuseppina,Vrouwelijk,04/22/2019
Eeklo,Patrick,Mannelijk,04/13/2019
Sint-Joost-ten-Node,Ömer,Mannelijk,04/12/2019
Landen,Cindy,Vrouwelijk,04/19/2019
Hasselt,Jochen,Mannelijk,04/15/2019
Merelbeke,Robert,Mannelijk,04/18/2019
Rochefort,Nathan,Mannelijk,04/05/2019
Zoutleeuw,Rita,Vrouwelijk,04/04/2019
Rijkevorsel,Vasile,Mannelijk,04/15/2019
Opwijk,Eric,Mannelijk,04/06/2019
Melle,Hans,Mannelijk,04/02/2019
Herzele,Kevin,Mannelijk,04/08/2019
Asse,Aymen,Mannelijk,04/08/2019
Heusden-Zolder,Joke,Vrouwelijk,05/11/2019
Sint-Jans-Molenbeek,Ilias,Mannelijk,04/11/2019
Zemst,Clara,Vrouwelijk,04/12/2019
Sint-Lievens-Houtem,Ine,Vrouwelijk,04/30/2019
Lokeren,Philippe,Mannelijk,04/18/2019
Marche-en-Famenne,Christiane,Vrouwelijk,04/23/2019
Halen,Leen,Vrouwelijk,04/26/2019
