gemeente,naam,geslacht,verwachte datum
Gembloux,Pascal,Mannelijk,06/14/2019
Kuurne,Norbert,Mannelijk,06/04/2019
Kraainem,Olivia,Vrouwelijk,06/06/2019
Seraing,Arnaud,Mannelijk,06/05/2019
Brasschaat,Sophie,Vrouwelijk,06/25/2019
Balen,Stijn,Mannelijk,06/08/2019
Evergem,Jacqueline,Vrouwelijk,06/17/2019
Flémalle,Stéphanie,Vrouwelijk,06/05/2019
Andenne,Daniel,Mannelijk,05/29/2019
Erpe-Mere,Martine,Vrouwelijk,06/25/2019
Florennes,Sébastien,Mannelijk,06/29/2019
Kortenaken,Maria,Vrouwelijk,06/09/2019
Florennes,Jeannine,Vrouwelijk,06/09/2019
Harelbeke,Jeannine,Vrouwelijk,05/30/2019
Courcelles,Monique,Vrouwelijk,06/06/2019
Antwerpen,Annick,Vrouwelijk,05/28/2019
Luik,Gaspare,Mannelijk,06/02/2019
Wetteren,Sebastian,Mannelijk,06/16/2019
Lummen,Danny,Mannelijk,06/14/2019
Antwerpen,Olivier,Mannelijk,06/07/2019
Antwerpen,Philippe,Mannelijk,07/23/2019
Gent,Anthony,Mannelijk,06/08/2019
Borgloon,Pieter,Mannelijk,06/01/2019
Dinant,Mathieu,Mannelijk,05/29/2019
Sint-Truiden,Belinda,Vrouwelijk,06/20/2019
Malle,Joris,Mannelijk,06/28/2019
Landen,Godelive,Vrouwelijk,06/02/2019
La Bruyère,Alain,Mannelijk,06/03/2019
Gent,Anne-Marie,Vrouwelijk,06/03/2019
Zwevegem,Ruben,Mannelijk,06/03/2019
Stekene,Eva,Vrouwelijk,06/07/2019
Maldegem,Lydie,Vrouwelijk,06/05/2019
Izegem,Joshua,Mannelijk,05/28/2019
Zaventem,Andrée,Vrouwelijk,06/17/2019
Plombières,Quentin,Mannelijk,06/10/2019
Sambreville,Benjamin,Mannelijk,06/05/2019
Bergen,Noé,Mannelijk,06/10/2019
Brugge,Nicole,Vrouwelijk,05/31/2019
Oostrozebeke,Rita,Vrouwelijk,06/08/2019
Elsene,Raquel,Vrouwelijk,06/14/2019
Mol,Monique,Vrouwelijk,06/06/2019
Seraing,Maxime,Mannelijk,06/17/2019
Schaarbeek,Khadija,Vrouwelijk,06/02/2019
Knokke-Heist,Stefaan,Mannelijk,06/02/2019
Ukkel,Mohamad,Mannelijk,06/14/2019
Namen,Jean,Mannelijk,06/13/2019
Bilzen,Erik,Mannelijk,06/08/2019
Etterbeek,Julie,Vrouwelijk,06/15/2019
Anderlecht,Salvatore,Mannelijk,06/01/2019
Brugge,Thijs,Mannelijk,06/03/2019
Sint-Jans-Molenbeek,Vincent,Mannelijk,06/09/2019
Estaimpuis,David,Mannelijk,05/29/2019
Malle,Hugo,Mannelijk,06/04/2019
Stoumont,Carine,Vrouwelijk,06/09/2019
Antwerpen,Samuël,Mannelijk,06/10/2019
Antwerpen,Georges,Mannelijk,06/08/2019
La Louvière,Véronique,Vrouwelijk,06/04/2019
Mol,Hermine,Vrouwelijk,06/13/2019
Hemiksem,Liam,Mannelijk,05/29/2019
De Pinte,Ella,Vrouwelijk,07/01/2019
Kortrijk,Anne-Marie,Vrouwelijk,06/10/2019
Bocholt,Johan,Mannelijk,06/09/2019
Vorst (Brussel-Hoofdstad),Nisrine,Vrouwelijk,06/05/2019
Wuustwezel,Karin,Vrouwelijk,06/08/2019
Lendelede,Guido,Mannelijk,06/08/2019
Bilzen,Florent,Mannelijk,06/24/2019
Durbuy,Nathan,Mannelijk,06/06/2019
Aartselaar,Bertha,Vrouwelijk,05/29/2019
Itter,André,Mannelijk,06/26/2019
Zaventem,Maria,Vrouwelijk,06/14/2019
Eghezée,Emilien,Mannelijk,05/31/2019
Namen,Thomas,Mannelijk,06/03/2019
Dilsen-Stokkem,Lowie,Mannelijk,06/13/2019
Beaumont,Maria,Vrouwelijk,07/15/2019
Erquelinnes,Magali,Vrouwelijk,06/01/2019
Herve,Jeannine,Vrouwelijk,05/29/2019
Fleurus,Gaston,Mannelijk,06/26/2019
Schaarbeek,Françoise,Vrouwelijk,06/02/2019
Etalle,Alain,Mannelijk,06/11/2019
Berlare,Jonathan,Mannelijk,06/07/2019
Turnhout,Warre,Mannelijk,06/19/2019
Temse,Katrien,Vrouwelijk,06/08/2019
Zinnik,Alison,Vrouwelijk,06/05/2019
Brussel,Juan,Mannelijk,06/20/2019
Oosterzele,Louis,Mannelijk,06/12/2019
Beringen,Gitte,Vrouwelijk,06/16/2019
Schaarbeek,Iulian,Mannelijk,05/30/2019
La Louvière,Laetitia,Vrouwelijk,06/14/2019
Lier,Maria,Vrouwelijk,05/30/2019
Boussu,Loredana,Vrouwelijk,06/08/2019
Oudsbergen,Pierre,Mannelijk,06/13/2019
Aartselaar,Wouter,Mannelijk,06/14/2019
Wezet,Benjamin,Mannelijk,06/07/2019
Lessen,Manon,Vrouwelijk,06/14/2019
Heist-op-den-Berg,Myriam,Vrouwelijk,05/30/2019
Durbuy,Marie,Vrouwelijk,06/14/2019
Binche,Léon,Mannelijk,06/28/2019
Theux,Louis,Mannelijk,07/23/2019
Chimay,Logan,Mannelijk,06/02/2019
Herenthout,Anna,Vrouwelijk,06/01/2019
Deinze,Hermine,Vrouwelijk,06/28/2019
Temse,An,Vrouwelijk,07/01/2019
Brussel,Lina,Vrouwelijk,06/24/2019
Courcelles,Louis,Mannelijk,06/01/2019
Floreffe,Maxime,Mannelijk,06/14/2019
Hechtel-Eksel,Elise,Vrouwelijk,07/11/2019
Eigenbrakel,Eric,Mannelijk,05/29/2019
Stabroek,Sandra,Vrouwelijk,06/26/2019
Ciney,Sophie,Vrouwelijk,06/02/2019
Borgloon,Liliane,Vrouwelijk,05/30/2019
Charleroi,Annabelle,Vrouwelijk,06/24/2019
Hamoir,Jean-Claude,Mannelijk,06/17/2019
Zele,Mike,Mannelijk,06/07/2019
Ham-sur-Heure-Nalinnes,Xavier,Mannelijk,06/14/2019
Nijvel,Philippe,Mannelijk,06/17/2019
Diepenbeek,Maria,Vrouwelijk,06/08/2019
Watermaal-Bosvoorde,Philippe,Mannelijk,06/14/2019
Oostende,Laura,Vrouwelijk,06/29/2019
Antwerpen,Monique,Vrouwelijk,06/06/2019
Lille,Renée,Vrouwelijk,05/28/2019
Antwerpen,Bayan,Vrouwelijk,06/04/2019
Aalst (Aalst),Robert,Mannelijk,06/02/2019
Sint-Jans-Molenbeek,Omar,Mannelijk,06/17/2019
Lint,Alfons,Mannelijk,06/28/2019
Incourt,Fabrice,Mannelijk,06/09/2019
Pelt,Ilse,Vrouwelijk,06/09/2019
Malmedy,Stéphane,Mannelijk,06/09/2019
Roeselare,Rita,Vrouwelijk,06/05/2019
Bilzen,Jana,Vrouwelijk,06/05/2019
Namen,Nicole,Vrouwelijk,06/07/2019
Sambreville,Anaïs,Vrouwelijk,06/08/2019
Dendermonde,Thibo,Mannelijk,06/15/2019
Fontaine-l’Evêque,Leandro,Mannelijk,06/10/2019
Saint-Ghislain,Michel,Mannelijk,06/07/2019
Luik,Marie,Vrouwelijk,06/08/2019
Antwerpen,Najim,Mannelijk,05/30/2019
Hastière,Maryline,Vrouwelijk,06/02/2019
Waregem,Vera,Vrouwelijk,06/22/2019
Overijse,Daniela,Vrouwelijk,06/26/2019
Herentals,Suzanna,Vrouwelijk,05/31/2019
Kasterlee,Paul,Mannelijk,06/15/2019
Zinnik,Maria,Vrouwelijk,06/11/2019
Aywaille,Sabine,Vrouwelijk,07/16/2019
Sombreffe,Loïc,Mannelijk,06/06/2019
Gouvy,Nicolas,Mannelijk,06/06/2019
Anderlecht,Zohra,Vrouwelijk,06/06/2019
Heusden-Zolder,Kenny,Mannelijk,07/28/2019
Ukkel,Anouk,Vrouwelijk,06/11/2019
Sint-Jans-Molenbeek,Simonne,Vrouwelijk,05/31/2019
Deinze,Alicia,Vrouwelijk,06/13/2019
Ukkel,Thierry,Mannelijk,06/09/2019
Namen,Nelly,Vrouwelijk,05/31/2019
Haacht,Floor,Vrouwelijk,06/05/2019
Grimbergen,Pascal,Mannelijk,06/22/2019
Tielt (Tielt),Mariette,Vrouwelijk,06/12/2019
Boortmeerbeek,Vanessa,Vrouwelijk,06/05/2019
Luik,Assia,Vrouwelijk,06/17/2019
Brecht,Jayden,Mannelijk,06/09/2019
Edingen,Cédric,Mannelijk,06/14/2019
Antwerpen,Alexander,Mannelijk,06/10/2019
Etterbeek,Johannes,Mannelijk,06/03/2019
Luik,Didier,Mannelijk,06/09/2019
Morlanwelz,Maria,Vrouwelijk,06/01/2019
Mont-Saint-Guibert,Viviane,Vrouwelijk,06/07/2019
Heuvelland,Francine,Vrouwelijk,06/07/2019
Gent,Nand,Mannelijk,06/26/2019
Wuustwezel,Francis,Mannelijk,06/11/2019
Charleroi,Ophélie,Vrouwelijk,06/10/2019
Izegem,Gerda,Vrouwelijk,06/13/2019
Waregem,Jacqueline,Vrouwelijk,06/07/2019
Denderleeuw,Ivo,Mannelijk,06/07/2019
Vorst (Brussel-Hoofdstad),Hafsa,Vrouwelijk,06/30/2019
Brugge,Steve,Mannelijk,06/10/2019
Walcourt,Nathalie,Vrouwelijk,06/10/2019
Charleroi,Freddy,Mannelijk,05/30/2019
Kortrijk,Raymond,Mannelijk,05/28/2019
Thuin,Michel,Mannelijk,06/18/2019
Sambreville,Noémie,Vrouwelijk,06/10/2019
Sint-Pieters-Leeuw,Eric,Mannelijk,06/02/2019
Antwerpen,Christiaan,Mannelijk,06/17/2019
Jette,Ibrahim,Mannelijk,06/05/2019
Virton,Audrey,Vrouwelijk,06/01/2019
La Louvière,Hélène,Vrouwelijk,05/30/2019
Aubel,Fabian,Mannelijk,06/13/2019
Rochefort,Jacqueline,Vrouwelijk,06/28/2019
Hoei,Marie,Vrouwelijk,06/17/2019
Turnhout,Yannick,Mannelijk,06/02/2019
Schoten,Timmy,Mannelijk,06/15/2019
Villers-la-Ville,Daniel,Mannelijk,06/11/2019
Kortrijk,Hilde,Vrouwelijk,06/10/2019
Veurne,Vanessa,Vrouwelijk,06/17/2019
Torhout,Kurt,Mannelijk,06/05/2019
Verlaine,Jean,Mannelijk,06/11/2019
Harelbeke,Christine,Vrouwelijk,06/14/2019
Schaarbeek,Viviane,Vrouwelijk,06/11/2019
Anderlecht,Thierno,Mannelijk,06/15/2019
Antwerpen,Iben,Mannelijk,06/07/2019
Merelbeke,Eric,Mannelijk,06/05/2019
Juprelle,Fanny,Vrouwelijk,05/30/2019
Aiseau-Presles,Guy,Mannelijk,06/10/2019
Boom,Jozef,Mannelijk,06/13/2019
Zwijndrecht,Tanja,Vrouwelijk,06/15/2019
Zemst,Sigrid,Vrouwelijk,06/08/2019
Saint-Ghislain,Giuseppe,Mannelijk,06/07/2019
Wielsbeke,Michiel,Mannelijk,06/02/2019
Ukkel,Alexandre,Mannelijk,06/17/2019
Herzele,Gunter,Mannelijk,06/05/2019
Aarlen,Daniel,Mannelijk,06/07/2019
Lummen,Miel,Mannelijk,06/07/2019
Zemst,Steven,Mannelijk,05/30/2019
Brecht,Liesbeth,Vrouwelijk,06/11/2019
Middelkerke,Amy,Vrouwelijk,06/02/2019
Elsene,Benjamin,Mannelijk,06/07/2019
Jette,Noémie,Vrouwelijk,06/13/2019
Tielt-Winge,Geert,Mannelijk,06/09/2019
Herzele,Stefaan,Mannelijk,06/04/2019
Stabroek,Tania,Vrouwelijk,05/29/2019
Aarschot,Paulien,Vrouwelijk,06/07/2019
Courcelles,Soraya,Vrouwelijk,06/08/2019
Moeskroen,André,Mannelijk,06/09/2019
Brasschaat,Alain,Mannelijk,06/08/2019
Châtelet,Yvon,Mannelijk,07/09/2019
Lebbeke,Charlotte,Vrouwelijk,06/08/2019
Boutersem,Peter,Mannelijk,05/31/2019
As,Chris,Mannelijk,06/26/2019
Zedelgem,Annelies,Vrouwelijk,06/06/2019
Charleroi,Geoffrey,Mannelijk,06/01/2019
Mol,Cindy,Vrouwelijk,06/14/2019
Aarschot,Jürgen,Mannelijk,05/28/2019
Eigenbrakel,Emilien,Mannelijk,07/21/2019
Dour,Eliane,Vrouwelijk,07/07/2019
Nijvel,Elise,Vrouwelijk,05/31/2019
Genk,Mario,Mannelijk,06/13/2019
Edegem,Dieter,Mannelijk,07/11/2019
Tervuren,Kris,Mannelijk,06/10/2019
Erpe-Mere,Carina,Vrouwelijk,06/08/2019
Sint-Jans-Molenbeek,Aliyah,Vrouwelijk,06/11/2019
Gent,Didier,Mannelijk,06/06/2019
Ravels,Mariette,Vrouwelijk,06/10/2019
Doornik,Chiara,Vrouwelijk,06/10/2019
Kortenberg,Nina,Vrouwelijk,06/07/2019
Esneux,Stéphanie,Vrouwelijk,06/05/2019
Schoten,Juliette,Vrouwelijk,06/21/2019
Evergem,Jürgen,Mannelijk,06/07/2019
Sint-Truiden,Anita,Vrouwelijk,06/03/2019
Bergen,Irina,Vrouwelijk,06/09/2019
Dessel,August,Mannelijk,06/10/2019
Torhout,Juliette,Vrouwelijk,06/06/2019
Rochefort,Martine,Vrouwelijk,07/16/2019
Thuin,Wendy,Vrouwelijk,06/16/2019
Meise,Charlotte,Vrouwelijk,06/10/2019
Wevelgem,Alicia,Vrouwelijk,06/12/2019
Antwerpen,Magda,Vrouwelijk,06/06/2019
Mechelen,Simonne,Vrouwelijk,06/09/2019
Nassogne,Audrey,Vrouwelijk,06/21/2019
Rebecq,Daniel,Mannelijk,06/03/2019
Floreffe,Valentin,Mannelijk,06/08/2019
Schaarbeek,Asli,Vrouwelijk,06/10/2019
Ukkel,Marius,Mannelijk,06/01/2019
Tielt (Tielt),Antoon,Mannelijk,06/10/2019
Gent,Mattias,Mannelijk,06/16/2019
Walcourt,Joséphine,Vrouwelijk,05/30/2019
De Haan,Luc,Mannelijk,06/28/2019
Anderlecht,Nikodem,Mannelijk,06/04/2019
Zaventem,Diana,Vrouwelijk,06/24/2019
Diksmuide,Lieve,Vrouwelijk,05/31/2019
Charleroi,Thierry,Mannelijk,05/31/2019
Antwerpen,Myriam,Vrouwelijk,05/30/2019
Anderlecht,Rahma,Vrouwelijk,07/27/2019
Torhout,Rita,Vrouwelijk,05/30/2019
Etterbeek,Sara,Vrouwelijk,06/11/2019
Ninove,Emma,Vrouwelijk,05/31/2019
Damme,Anje,Vrouwelijk,06/04/2019
Andenne,Yolande,Vrouwelijk,06/02/2019
Zemst,Hans,Mannelijk,06/30/2019
Estinnes,Noémie,Vrouwelijk,06/01/2019
Luik,Valérie,Vrouwelijk,06/10/2019
Dison,Olivier,Mannelijk,06/02/2019
Bernissart,Pierre,Mannelijk,06/04/2019
Héron,Frédéric,Mannelijk,06/18/2019
Lubbeek,Linda,Vrouwelijk,06/05/2019
Ninove,Kurt,Mannelijk,06/09/2019
Hasselt,Ruben,Mannelijk,06/08/2019
Herselt,Stan,Mannelijk,06/08/2019
Binche,Maryline,Vrouwelijk,06/03/2019
Pont-à-Celles,Renaud,Mannelijk,06/12/2019
Sint-Jans-Molenbeek,Fatima,Vrouwelijk,05/28/2019
Brussel,Carmen,Vrouwelijk,06/09/2019
Mechelen,Lien,Vrouwelijk,06/11/2019
Flémalle,Giuseppe,Mannelijk,06/09/2019
Antwerpen,Simone,Vrouwelijk,06/13/2019
Leuven,Henri,Mannelijk,05/31/2019
Harelbeke,Linda,Vrouwelijk,06/01/2019
Bergen,Dorothée,Vrouwelijk,06/05/2019
Pepinster,Laurie,Vrouwelijk,06/15/2019
Kapellen (Antwerpen),Annie,Vrouwelijk,06/03/2019
Antwerpen,Alfons,Mannelijk,06/10/2019
Quaregnon,Pierre,Mannelijk,06/12/2019
Bertrix,Françoise,Vrouwelijk,07/01/2019
Kortrijk,Lisa,Vrouwelijk,07/09/2019
Schaarbeek,Christiane,Vrouwelijk,06/05/2019
Anderlecht,Abdelouahab,Mannelijk,05/30/2019
Oudsbergen,Vital,Mannelijk,05/31/2019
Kortessem,Carine,Vrouwelijk,06/01/2019
Maldegem,Leona,Vrouwelijk,06/30/2019
Wingene,Dorine,Vrouwelijk,05/30/2019
Hasselt,Diane,Vrouwelijk,06/08/2019
Antwerpen,Sander,Mannelijk,06/15/2019
Wezembeek-Oppem,Nathan,Mannelijk,06/06/2019
Namen,François,Mannelijk,06/03/2019
Destelbergen,Dieter,Mannelijk,06/07/2019
Maaseik,Joannes,Mannelijk,06/06/2019
Antwerpen,Antonio,Mannelijk,05/29/2019
Beerse,Patrick,Mannelijk,06/05/2019
Verviers,Jérôme,Mannelijk,06/08/2019
Grimbergen,Valerie,Vrouwelijk,06/04/2019
Opwijk,Michel,Mannelijk,05/29/2019
Temse,Ina,Vrouwelijk,06/13/2019
Maaseik,André,Mannelijk,06/07/2019
Heist-op-den-Berg,Tamara,Vrouwelijk,05/28/2019
Sambreville,Vanessa,Vrouwelijk,06/08/2019
Aalst (Aalst),Bart,Mannelijk,06/14/2019
Torhout,Maxime,Mannelijk,06/12/2019
Gembloux,Emile,Mannelijk,06/10/2019
Temse,Yana,Vrouwelijk,06/05/2019
