gemeente,naam,geslacht,verwachte datum
Namen,Elyse,Vrouwelijk,07/21/2019
Tremelo,Maria,Vrouwelijk,07/28/2019
Deinze,Sofie,Vrouwelijk,07/14/2019
Brussel,Abdelhak,Mannelijk,08/04/2019
Heist-op-den-Berg,Liliane,Vrouwelijk,07/22/2019
Anderlecht,Dylan,Mannelijk,07/29/2019
Charleroi,André,Mannelijk,07/18/2019
Antwerpen,Axel,Mannelijk,07/29/2019
Malle,Mathias,Mannelijk,07/23/2019
Tienen,Rani,Vrouwelijk,07/28/2019
Beernem,Philip,Mannelijk,09/08/2019
Namen,Lucie,Vrouwelijk,07/25/2019
Hasselt,Ignace,Mannelijk,08/01/2019
Luik,Jeanne,Vrouwelijk,07/22/2019
Kortenaken,Jan,Mannelijk,07/22/2019
Gent,Ken,Mannelijk,07/23/2019
Harelbeke,Lander,Mannelijk,07/15/2019
Aalter,An,Vrouwelijk,08/10/2019
Opwijk,Jozef,Mannelijk,07/29/2019
Eigenbrakel,Mia,Vrouwelijk,07/25/2019
Oudenaarde,Tamara,Vrouwelijk,07/21/2019
Herentals,Senne,Mannelijk,07/26/2019
Courcelles,Caroline,Vrouwelijk,08/01/2019
Viroinval,Florent,Mannelijk,07/14/2019
Ieper,Jonathan,Mannelijk,07/23/2019
Kortrijk,Marleen,Vrouwelijk,07/16/2019
Charleroi,Lise,Vrouwelijk,07/28/2019
Antwerpen,Seher,Vrouwelijk,07/26/2019
Stekene,Carine,Vrouwelijk,08/10/2019
Flémalle,Oumou,Vrouwelijk,08/02/2019
Manage,André,Mannelijk,08/06/2019
De Haan,Hilda,Vrouwelijk,07/25/2019
Essen,Anita,Vrouwelijk,08/01/2019
Erpe-Mere,Kris,Mannelijk,07/18/2019
Zinnik,Christiane,Vrouwelijk,07/30/2019
Mechelen,Nisrine,Vrouwelijk,07/28/2019
Staden,Seppe,Mannelijk,07/27/2019
Lubbeek,Marieke,Vrouwelijk,07/24/2019
Charleroi,Kimberly,Vrouwelijk,08/25/2019
Lommel,Alfons,Mannelijk,07/26/2019
Lochristi,Anny,Vrouwelijk,07/19/2019
Courcelles,Yves,Mannelijk,07/25/2019
Brussel,Malika,Vrouwelijk,07/17/2019
