gemeente,naam,geslacht,verwachte datum
Waregem,Christa,Vrouwelijk,07/26/2019
Heers,Veerle,Vrouwelijk,07/20/2019
Beyne-Heusay,Aurélie,Vrouwelijk,07/21/2019
Antwerpen,Hayat,Vrouwelijk,07/13/2019
Lessen,Chloé,Vrouwelijk,07/17/2019
Overijse,Justine,Vrouwelijk,07/20/2019
Brussel,Sara,Vrouwelijk,07/12/2019
Manage,Anthony,Mannelijk,07/26/2019
Beyne-Heusay,Jeannine,Vrouwelijk,07/21/2019
Andenne,Cédric,Mannelijk,08/10/2019
Roeselare,Godelieve,Vrouwelijk,07/27/2019
Geraardsbergen,André,Mannelijk,07/20/2019
Wemmel,Jean,Mannelijk,07/15/2019
Amay,Justine,Vrouwelijk,07/25/2019
Aywaille,Gilbert,Mannelijk,07/16/2019
Charleroi,Lucien,Mannelijk,07/20/2019
Yvoir,Alicia,Vrouwelijk,07/19/2019
Blegny,Jean,Mannelijk,07/26/2019
Vorst (Brussel-Hoofdstad),André,Mannelijk,07/18/2019
Hamme (Dendermonde),Gracy,Vrouwelijk,07/24/2019
Eeklo,Martine,Vrouwelijk,07/09/2019
Mortsel,Otto,Mannelijk,08/08/2019
Gesves,Florence,Vrouwelijk,07/15/2019
Antwerpen,Cedric,Mannelijk,07/22/2019
Aalst (Aalst),Jean,Mannelijk,07/17/2019
Kuurne,Wendy,Vrouwelijk,07/11/2019
Hamont-Achel,Sanne,Vrouwelijk,07/19/2019
Welkenraedt,Julien,Mannelijk,07/19/2019
Zutendaal,Johannes,Mannelijk,07/19/2019
Antwerpen,Sally,Vrouwelijk,07/17/2019
Charleroi,Daniel,Mannelijk,07/20/2019
Moeskroen,Freddy,Mannelijk,07/18/2019
Aalst (Aalst),Rune,Mannelijk,07/19/2019
Zinnik,Sarah,Vrouwelijk,07/24/2019
Tongeren,Josette,Vrouwelijk,07/18/2019
Halle (Halle-Vilvoorde),Martine,Vrouwelijk,07/26/2019
Morlanwelz,Vincent,Mannelijk,08/08/2019
Mechelen,Eleonora,Vrouwelijk,07/30/2019
Evergem,Gabriël,Mannelijk,07/23/2019
Wetteren,Marleen,Vrouwelijk,07/10/2019
Antwerpen,Wannes,Mannelijk,07/14/2019
Luik,Magdalena,Vrouwelijk,08/27/2019
Sint-Pieters-Woluwe,René,Mannelijk,07/20/2019
Grâce-Hollogne,Robert,Mannelijk,08/20/2019
Gent,Elien,Vrouwelijk,07/22/2019
Gent,Frédéric,Mannelijk,07/20/2019
Anderlecht,Nourdine,Mannelijk,07/10/2019
Denderleeuw,Linda,Vrouwelijk,07/16/2019
Rotselaar,Sven,Mannelijk,07/18/2019
Geraardsbergen,Jolien,Vrouwelijk,08/13/2019
Diest,Eddy,Mannelijk,07/17/2019
Court-Saint-Etienne,Anne-Marie,Vrouwelijk,07/26/2019
Wommelgem,André,Mannelijk,07/14/2019
Waasmunster,Denise,Vrouwelijk,07/21/2019
Gent,Laurence,Vrouwelijk,08/11/2019
Genk,Jan,Mannelijk,08/04/2019
Mol,Ivo,Mannelijk,07/11/2019
Antwerpen,Axel,Mannelijk,08/02/2019
Bredene,Roger,Mannelijk,07/21/2019
Borgworm,Tanguy,Mannelijk,07/20/2019
Sint-Jans-Molenbeek,Ahmed,Mannelijk,07/16/2019
Charleroi,Didier,Mannelijk,07/17/2019
Zoersel,Bo,Vrouwelijk,07/17/2019
Lebbeke,Koen,Mannelijk,07/12/2019
La Bruyère,Olivier,Mannelijk,07/22/2019
Kortrijk,Michel,Mannelijk,07/12/2019
Baarle-Hertog,Greta,Vrouwelijk,07/19/2019
Jabbeke,Marie,Vrouwelijk,07/11/2019
