gemeente,naam,geslacht,verwachte datum
Trooz,Céline,Vrouwelijk,07/31/2019
Bastenaken,Sacha,Mannelijk,08/31/2019
Beringen,Steve,Mannelijk,08/29/2019
Evere,Geneviève,Vrouwelijk,08/11/2019
Bergen,Léon,Mannelijk,08/07/2019
Gent,Jacqueline,Vrouwelijk,07/30/2019
Charleroi,Claude,Mannelijk,08/19/2019
Sint-Niklaas (Sint-Niklaas),Hanan,Vrouwelijk,08/02/2019
Sint-Gillis,Amina,Vrouwelijk,08/12/2019
Moeskroen,Louis,Mannelijk,08/12/2019
Staden,Erik,Mannelijk,08/08/2019
Gent,Mohamed,Mannelijk,08/13/2019
Anderlecht,Imran,Mannelijk,08/14/2019
Heist-op-den-Berg,Jonas,Mannelijk,08/16/2019
Charleroi,Cloé,Vrouwelijk,08/12/2019
Brugge,Sébastien,Mannelijk,08/01/2019
Hamois,Jean,Mannelijk,08/03/2019
Mechelen,Lidia,Vrouwelijk,08/14/2019
Kuurne,Dominique,Mannelijk,08/06/2019
Anderlecht,Amel,Vrouwelijk,08/16/2019
Leuven,Bing,Vrouwelijk,08/13/2019
Balen,Maria,Vrouwelijk,08/19/2019
Geel,Peter,Mannelijk,08/13/2019
Ieper,Betty,Vrouwelijk,08/16/2019
Zandhoven,Luc,Mannelijk,08/20/2019
Antwerpen,Thierry,Mannelijk,08/04/2019
Brussel,Maylis,Vrouwelijk,08/27/2019
Doornik,Jean-Paul,Mannelijk,08/07/2019
Antwerpen,Lily,Vrouwelijk,08/16/2019
Sint-Pieters-Woluwe,Maria,Vrouwelijk,07/31/2019
Eigenbrakel,Morgane,Vrouwelijk,08/06/2019
Borgworm,Roger,Mannelijk,08/18/2019
Luik,Henri,Mannelijk,08/08/2019
Kortemark,Freddy,Mannelijk,08/13/2019
Berloz,Hugo,Mannelijk,08/10/2019
Nijvel,Jennifer,Vrouwelijk,08/29/2019
Hoeselt,Guy,Mannelijk,08/17/2019
Oostende,Eddy,Mannelijk,08/13/2019
Gent,Hiranur,Vrouwelijk,08/07/2019
Ieper,Dirk,Mannelijk,08/03/2019
Gooik,Yves,Mannelijk,08/01/2019
Doornik,Alain,Mannelijk,08/17/2019
Ingelmunster,Jonas,Mannelijk,08/12/2019
Kortenberg,Sofie,Vrouwelijk,08/09/2019
Nijlen,Tijl,Mannelijk,08/09/2019
Aarlen,Dimitri,Mannelijk,08/06/2019
Bergen,Marcel,Mannelijk,08/17/2019
Blegny,Mustafa,Mannelijk,08/09/2019
Kortenberg,Fabrice,Mannelijk,08/16/2019
Eeklo,Piotr,Mannelijk,08/01/2019
Herne,Nathalie,Vrouwelijk,08/09/2019
La Louvière,Marco,Mannelijk,08/12/2019
Evergem,Marnix,Mannelijk,08/07/2019
Walcourt,Antonio,Mannelijk,08/29/2019
Aalst (Aalst),William,Mannelijk,08/07/2019
Charleroi,Sandrine,Vrouwelijk,08/15/2019
Puurs-Sint-Amands,Geert,Mannelijk,08/10/2019
Gent,Lasse,Mannelijk,09/01/2019
Erezée,Benjamin,Mannelijk,08/22/2019
Genk,Luc,Mannelijk,08/08/2019
Waterloo,Anne-Marie,Vrouwelijk,08/06/2019
Moorslede,William,Mannelijk,08/07/2019
Oudenaarde,Yves,Mannelijk,08/19/2019
Aalst (Aalst),Senne,Mannelijk,08/17/2019
De Haan,Ella,Vrouwelijk,08/19/2019
Zwijndrecht,Marcel,Mannelijk,08/18/2019
Herselt,Tamara,Vrouwelijk,08/13/2019
Philippeville,Marie-Claire,Vrouwelijk,08/06/2019
La Louvière,Marie-Jeanne,Vrouwelijk,08/15/2019
Sint-Truiden,Fenna,Vrouwelijk,08/18/2019
Zwevegem,Evelyne,Vrouwelijk,08/08/2019
Beyne-Heusay,Jacques,Mannelijk,08/12/2019
Oudenaarde,Michael,Mannelijk,07/31/2019
Antwerpen,Ivan,Mannelijk,08/12/2019
Ramillies,David,Mannelijk,08/23/2019
Gent,Nour,Vrouwelijk,08/08/2019
Antwerpen,Hanne,Vrouwelijk,08/09/2019
Aalst (Aalst),Jean,Mannelijk,08/12/2019
Leuze-en-Hainaut,Michèle,Vrouwelijk,08/13/2019
Zinnik,Laurent,Mannelijk,08/15/2019
Dendermonde,Kristof,Mannelijk,08/14/2019
Wetteren,Hugo,Mannelijk,08/10/2019
Rijkevorsel,Carina,Vrouwelijk,08/30/2019
Ans,Christophe,Mannelijk,08/29/2019
Sint-Gillis-Waas,Hilde,Vrouwelijk,08/07/2019
Hasselt,An,Vrouwelijk,08/02/2019
Sint-Lambrechts-Woluwe,Astrid,Vrouwelijk,08/13/2019
Sint-Niklaas (Sint-Niklaas),Evy,Vrouwelijk,08/09/2019
Dison,Mohamed,Mannelijk,08/10/2019
Genk,Erik,Mannelijk,08/11/2019
Kontich,Jan,Mannelijk,08/19/2019
Stekene,Tina,Vrouwelijk,08/12/2019
Middelkerke,Elisabeth,Vrouwelijk,08/11/2019
Antwerpen,Tibo,Mannelijk,08/10/2019
Maasmechelen,Claudio,Mannelijk,08/15/2019
Hastière,Aurélie,Vrouwelijk,08/08/2019
Oostende,Siemen,Mannelijk,08/13/2019
Sint-Lievens-Houtem,Anny,Vrouwelijk,08/01/2019
Hasselt,Heidi,Vrouwelijk,08/03/2019
Mechelen,Patrick,Mannelijk,08/10/2019
Moeskroen,Danaé,Vrouwelijk,08/07/2019
Moeskroen,Maria,Vrouwelijk,08/07/2019
Kortenberg,Lucia,Vrouwelijk,08/05/2019
Dour,Philippe,Mannelijk,08/14/2019
Doornik,Thomas,Mannelijk,08/10/2019
Waver,David,Mannelijk,07/30/2019
Beringen,Yusuf,Mannelijk,08/09/2019
Schoten,Petra,Vrouwelijk,08/26/2019
Elsene,Gilles,Mannelijk,08/02/2019
Sint-Jans-Molenbeek,Karim,Mannelijk,08/24/2019
Tessenderlo,Jonas,Mannelijk,08/22/2019
Ninove,Alain,Mannelijk,08/11/2019
Doornik,Elie,Mannelijk,08/10/2019
Houthalen-Helchteren,Anna,Vrouwelijk,08/10/2019
Gent,Maria,Vrouwelijk,08/09/2019
Mechelen,Silvia,Vrouwelijk,08/05/2019
Antwerpen,Kevin,Mannelijk,08/09/2019
Juprelle,Roger,Mannelijk,08/14/2019
Rotselaar,Ellen,Vrouwelijk,08/17/2019
Tubeke,Emilie,Vrouwelijk,08/03/2019
Courcelles,Roger,Mannelijk,08/06/2019
Geel,Benny,Mannelijk,07/31/2019
Herstal,Sophie,Vrouwelijk,08/10/2019
