gemeente,naam,geslacht,verwachte datum
Sint-Martens-Latem,Linda,Vrouwelijk,08/27/2019
Ieper,Julie,Vrouwelijk,09/15/2019
Stekene,Sam,Mannelijk,09/04/2019
Antwerpen,Luc,Mannelijk,08/18/2019
Doornik,Michelle,Vrouwelijk,08/29/2019
Herve,Aude,Vrouwelijk,08/27/2019
Destelbergen,Annelies,Vrouwelijk,09/01/2019
Genepiën,Anne-Catherine,Vrouwelijk,09/03/2019
Sambreville,Nicolas,Mannelijk,09/02/2019
Elsene,Jean-Christophe,Mannelijk,09/07/2019
Zemst,Vincent,Mannelijk,08/22/2019
Landen,Sarah,Vrouwelijk,08/20/2019
Ukkel,Romain,Mannelijk,08/27/2019
Moeskroen,Fernande,Vrouwelijk,08/31/2019
Antwerpen,Marc,Mannelijk,09/07/2019
Antwerpen,Krzysztof,Mannelijk,08/29/2019
Bergen,Cathy,Vrouwelijk,08/18/2019
Trooz,Pierre,Mannelijk,08/22/2019
Namen,Charlotte,Vrouwelijk,08/29/2019
Ieper,Andrea,Vrouwelijk,08/27/2019
Antwerpen,Magdalena,Vrouwelijk,08/30/2019
Deinze,Sylvie,Vrouwelijk,09/01/2019
Haaltert,Michiel,Mannelijk,08/25/2019
Charleroi,Giuseppina,Vrouwelijk,09/02/2019
Gent,Chantal,Vrouwelijk,09/09/2019
Bastenaken,Arnaud,Mannelijk,09/06/2019
Brugge,Nadine,Vrouwelijk,09/20/2019
Sint-Niklaas (Sint-Niklaas),Machteld,Vrouwelijk,08/24/2019
Brugge,Adeline,Vrouwelijk,08/30/2019
Verviers,Yanis,Mannelijk,09/09/2019
Aalst (Aalst),Laura,Vrouwelijk,09/05/2019
Brugge,Suzan,Vrouwelijk,09/18/2019
Tubeke,Marie-José,Vrouwelijk,09/01/2019
Mortsel,Oliver,Mannelijk,09/04/2019
Erquelinnes,Marc,Mannelijk,09/16/2019
Bilzen,Philomena,Vrouwelijk,09/21/2019
Staden,Michiel,Mannelijk,08/19/2019
Verviers,Lisette,Vrouwelijk,08/30/2019
Oostende,Patrick,Mannelijk,09/04/2019
Grimbergen,Marie-Rose,Vrouwelijk,09/09/2019
Tervuren,Hilda,Vrouwelijk,09/06/2019
La Louvière,Mathéo,Mannelijk,08/28/2019
Kapelle-op-den-Bos,René,Mannelijk,08/28/2019
Willebroek,Nancy,Vrouwelijk,08/19/2019
Verviers,Germaine,Vrouwelijk,08/31/2019
Sint-Pieters-Woluwe,Christine,Vrouwelijk,08/21/2019
Wevelgem,Cas,Mannelijk,08/27/2019
Ganshoren,Annick,Vrouwelijk,09/12/2019
Nieuwpoort,Marc,Mannelijk,08/29/2019
Oudergem,Olivier,Mannelijk,08/21/2019
