gemeente,naam,geslacht,verwachte datum
Maaseik,Maria,Vrouwelijk,09/08/2019
Zonhoven,Niels,Mannelijk,09/12/2019
Gent,Kurt,Mannelijk,09/01/2019
Lontzen,Peter,Mannelijk,09/09/2019
Genk,Alain,Mannelijk,09/16/2019
Maarkedal,Margaux,Vrouwelijk,08/30/2019
Clavier,Fernand,Mannelijk,09/03/2019
Zele,Katleen,Vrouwelijk,08/30/2019
Gent,Ayse,Vrouwelijk,10/12/2019
Ternat,Karel,Mannelijk,08/31/2019
Ukkel,Hélène,Vrouwelijk,08/27/2019
Hasselt,Carine,Vrouwelijk,09/23/2019
Overijse,Frederic,Mannelijk,08/27/2019
Durbuy,Louise,Vrouwelijk,09/18/2019
Bergen,Philippe,Mannelijk,09/02/2019
Bilzen,Shana,Vrouwelijk,08/29/2019
Mechelen,Nicole,Vrouwelijk,08/24/2019
Stabroek,Maxim,Mannelijk,09/14/2019
Denderleeuw,Noor,Vrouwelijk,09/10/2019
Antwerpen,Ellen,Vrouwelijk,09/07/2019
Sint-Niklaas (Sint-Niklaas),Luc,Mannelijk,08/25/2019
Anderlecht,Lucien,Mannelijk,08/29/2019
Remicourt,Amandine,Vrouwelijk,09/02/2019
Kontich,Denise,Vrouwelijk,08/29/2019
Merchtem,Diego,Mannelijk,08/25/2019
Meise,Ivan,Mannelijk,09/21/2019
Mechelen,Dennis,Mannelijk,08/28/2019
Herzele,Sharon,Vrouwelijk,09/08/2019
Beveren (Sint-Niklaas),Peggy,Vrouwelijk,09/08/2019
Kuurne,Eline,Vrouwelijk,09/04/2019
Melle,Vera,Vrouwelijk,08/30/2019
Brussel,Maria,Vrouwelijk,09/17/2019
Grâce-Hollogne,Gloria,Vrouwelijk,09/16/2019
Houthulst,Oona,Vrouwelijk,10/23/2019
Harelbeke,Jade,Vrouwelijk,10/16/2019
Bergen,Ginette,Vrouwelijk,08/28/2019
Verviers,Burak,Mannelijk,09/02/2019
Hélécine,Henri,Mannelijk,09/07/2019
Tessenderlo,Willy,Mannelijk,08/26/2019
Bastenaken,Vincent,Mannelijk,08/25/2019
Geraardsbergen,Kristof,Mannelijk,08/27/2019
Evergem,Gina,Vrouwelijk,09/21/2019
Etterbeek,Guy,Mannelijk,09/01/2019
Zottegem,Sven,Mannelijk,08/31/2019
Namen,Monique,Vrouwelijk,08/21/2019
Welkenraedt,Joseph,Mannelijk,09/11/2019
Antwerpen,Antoine,Mannelijk,09/05/2019
Laakdal,Maggi,Vrouwelijk,08/31/2019
Mechelen,Ahmed,Mannelijk,09/04/2019
Schaarbeek,Ahmed,Mannelijk,09/23/2019
Temse,Maria,Vrouwelijk,08/31/2019
Verviers,Jeannine,Vrouwelijk,08/27/2019
Aalst (Aalst),Luc,Mannelijk,09/04/2019
Tremelo,Hans,Mannelijk,08/31/2019
Brussel,Mohamed,Mannelijk,09/15/2019
Luik,Fares,Mannelijk,09/02/2019
Schaarbeek,Ibrahim,Mannelijk,09/22/2019
Geel,Marc,Mannelijk,09/02/2019
Raeren,Annemarie,Vrouwelijk,08/31/2019
Bornem,Suzanna,Vrouwelijk,08/21/2019
Temse,Robert,Mannelijk,09/09/2019
Mechelen,Shanna,Vrouwelijk,10/02/2019
Brugge,Dirk,Mannelijk,09/06/2019
Leuven,Koen,Mannelijk,09/03/2019
Ronse,Carine,Vrouwelijk,09/01/2019
Ans,Eric,Mannelijk,08/30/2019
Dilbeek,Etienne,Mannelijk,09/03/2019
Asse,Gilles,Mannelijk,09/03/2019
Gent,Miro,Mannelijk,09/11/2019
Galmaarden,Robbe,Mannelijk,09/19/2019
Sint-Pieters-Woluwe,Roland,Mannelijk,08/24/2019
Ukkel,Emmanuel,Mannelijk,09/10/2019
Izegem,Nadine,Vrouwelijk,08/27/2019
Mechelen,Milan,Mannelijk,08/30/2019
Eghezée,Sophie,Vrouwelijk,09/04/2019
Charleroi,Marie,Vrouwelijk,08/28/2019
Geel,Maite,Vrouwelijk,08/22/2019
Chaudfontaine,Manon,Vrouwelijk,09/08/2019
Gent,Liesbeth,Vrouwelijk,08/31/2019
Lokeren,Marc,Mannelijk,09/06/2019
Sint-Niklaas (Sint-Niklaas),Zehra,Vrouwelijk,09/03/2019
Kapellen (Antwerpen),Antonia,Vrouwelijk,08/23/2019
Heusden-Zolder,Romain,Mannelijk,10/11/2019
Sint-Jans-Molenbeek,Béatrice,Vrouwelijk,09/18/2019
Sint-Niklaas (Sint-Niklaas),Maryse,Vrouwelijk,09/03/2019
Luik,Safa,Vrouwelijk,08/31/2019
Antwerpen,Michiel,Mannelijk,08/25/2019
Hasselt,Anna,Vrouwelijk,08/28/2019
Kruibeke,Carina,Vrouwelijk,09/10/2019
Halle (Halle-Vilvoorde),Marie-Christine,Vrouwelijk,09/03/2019
Antwerpen,Musab,Mannelijk,08/23/2019
Kruisem,Anja,Vrouwelijk,08/31/2019
Andenne,Marie,Vrouwelijk,09/07/2019
Waasmunster,Flore,Vrouwelijk,08/23/2019
Staden,Maria,Vrouwelijk,09/07/2019
Luik,Adrien,Mannelijk,09/09/2019
Kapelle-op-den-Bos,Luc,Mannelijk,08/27/2019
Zwevegem,Rita,Vrouwelijk,08/28/2019
Wemmel,Marie,Vrouwelijk,08/27/2019
Charleroi,Noël,Mannelijk,09/07/2019
Aarschot,Victor,Mannelijk,09/07/2019
Antwerpen,Ingrid,Vrouwelijk,09/15/2019
Lokeren,Glenn,Mannelijk,08/26/2019
Kortenaken,Wendy,Vrouwelijk,08/23/2019
Bütgenbach,Celina,Vrouwelijk,08/21/2019
Ham-sur-Heure-Nalinnes,Lydia,Vrouwelijk,09/23/2019
Brugge,Jeroen,Mannelijk,09/01/2019
Grimbergen,Brahim,Mannelijk,09/04/2019
Andenne,Nora,Vrouwelijk,09/03/2019
Nieuwpoort,Stephanie,Vrouwelijk,08/29/2019
Châtelet,Maël,Mannelijk,08/26/2019
Mechelen,Rachida,Vrouwelijk,09/10/2019
Heusden-Zolder,Samuel,Mannelijk,09/06/2019
Houthulst,Johan,Mannelijk,09/09/2019
Zaventem,Ana,Vrouwelijk,09/16/2019
Ukkel,Nathalie,Vrouwelijk,09/12/2019
Luik,Bernard,Mannelijk,09/05/2019
Wuustwezel,Nicole,Vrouwelijk,08/22/2019
Antwerpen,Diana,Vrouwelijk,08/28/2019
Zaventem,Jeroen,Mannelijk,09/03/2019
Saint-Hubert,Marie,Vrouwelijk,09/10/2019
Lokeren,Patrick,Mannelijk,10/03/2019
Merelbeke,Geert,Mannelijk,09/01/2019
Oudenaarde,Mariette,Vrouwelijk,09/23/2019
Rixensart,Elisa,Vrouwelijk,08/30/2019
Ans,Christopher,Mannelijk,08/27/2019
Sint-Jans-Molenbeek,Marco,Mannelijk,09/06/2019
Frameries,Laura,Vrouwelijk,09/03/2019
La Louvière,Romain,Mannelijk,08/23/2019
Ninove,David,Mannelijk,09/10/2019
Zaventem,Fatima,Vrouwelijk,08/31/2019
Puurs-Sint-Amands,Sofie,Vrouwelijk,09/03/2019
Jalhay,Noé,Mannelijk,08/29/2019
Luik,Ghislaine,Vrouwelijk,08/28/2019
Zandhoven,Diane,Vrouwelijk,09/13/2019
Andenne,Marcelle,Vrouwelijk,08/24/2019
Graven,Michel,Mannelijk,08/27/2019
Diepenbeek,Jean,Mannelijk,09/05/2019
Evergem,Sam,Mannelijk,09/20/2019
Waasmunster,Paul,Mannelijk,08/22/2019
Oudenburg,Christa,Vrouwelijk,08/22/2019
Bornem,Wesley,Mannelijk,08/31/2019
Merchtem,Martine,Vrouwelijk,09/03/2019
Berlaar,Emma,Vrouwelijk,09/05/2019
