gemeente,naam,geslacht,verwachte datum
Oostkamp,Lies,Vrouwelijk,08/07/2019
Ganshoren,Alexandra,Vrouwelijk,08/03/2019
Overijse,Margaux,Vrouwelijk,08/03/2019
Schaarbeek,Hüseyin,Mannelijk,08/09/2019
Antwerpen,Ewelina,Vrouwelijk,08/12/2019
Halen,Arlette,Vrouwelijk,08/08/2019
Ham-sur-Heure-Nalinnes,Flavie,Vrouwelijk,08/26/2019
Aalter,Laurens,Mannelijk,08/17/2019
Attert,Marie,Vrouwelijk,08/15/2019
Halle (Halle-Vilvoorde),Tomas,Mannelijk,08/16/2019
Seneffe,Claude,Mannelijk,08/26/2019
Aalst (Aalst),Valerie,Vrouwelijk,08/16/2019
Beyne-Heusay,Anne,Vrouwelijk,08/07/2019
Sint-Gillis-Waas,Wouter,Mannelijk,08/03/2019
Izegem,Julie,Vrouwelijk,07/29/2019
Bertem,Katrien,Vrouwelijk,08/06/2019
Luik,Ahmet,Mannelijk,08/13/2019
Wingene,Julie,Vrouwelijk,08/02/2019
Houthalen-Helchteren,Sara,Vrouwelijk,08/13/2019
Stekene,Gabriel,Mannelijk,08/11/2019
Lier,Christel,Vrouwelijk,08/01/2019
Charleroi,Marlon,Mannelijk,08/11/2019
Maasmechelen,Halil,Mannelijk,08/10/2019
Seraing,Julien,Mannelijk,08/18/2019
Balen,Maria,Vrouwelijk,08/14/2019
Opzullik,Louise,Vrouwelijk,08/12/2019
Waver,Vanessa,Vrouwelijk,08/17/2019
Sint-Jans-Molenbeek,Ionu,Mannelijk,08/12/2019
Luik,Abdellah,Mannelijk,08/07/2019
Walcourt,Bernard,Mannelijk,08/09/2019
Luik,Christiane,Vrouwelijk,08/08/2019
Oupeye,Chantal,Vrouwelijk,08/17/2019
Aalst (Aalst),Freddy,Mannelijk,08/27/2019
Bredene,Kris,Mannelijk,08/01/2019
Mol,Jan,Mannelijk,08/19/2019
Charleroi,Jean-Marie,Mannelijk,07/30/2019
Jabbeke,Justine,Vrouwelijk,08/17/2019
Turnhout,Marc,Mannelijk,08/11/2019
Namen,Gisèle,Vrouwelijk,08/14/2019
Brugge,Younes,Mannelijk,08/01/2019
Heist-op-den-Berg,Marianne,Vrouwelijk,08/19/2019
Aat,Paul,Mannelijk,08/08/2019
Beernem,Martine,Vrouwelijk,08/11/2019
Sambreville,Rudy,Mannelijk,08/08/2019
Sint-Lambrechts-Woluwe,Adam,Mannelijk,08/07/2019
Mol,Alexander,Mannelijk,08/18/2019
Luik,Ahmed,Mannelijk,08/15/2019
Bornem,Esther,Vrouwelijk,08/10/2019
Lochristi,Nancy,Vrouwelijk,08/10/2019
Oud-Turnhout,Roger,Mannelijk,08/15/2019
Bergen,Raphaël,Mannelijk,08/12/2019
Temse,Georges,Mannelijk,08/10/2019
Vilvoorde,Imrane,Mannelijk,08/16/2019
Charleroi,Davide,Mannelijk,08/13/2019
Zwevegem,Ignace,Mannelijk,08/07/2019
Zelzate,Dominique,Vrouwelijk,08/18/2019
Kortemark,Evelien,Vrouwelijk,08/18/2019
Bilzen,Lia,Vrouwelijk,08/09/2019
Evergem,Hilde,Vrouwelijk,07/30/2019
Awans,Pierre,Mannelijk,08/07/2019
Rixensart,Guillaume,Mannelijk,08/09/2019
Jette,Jean-Pierre,Mannelijk,08/08/2019
Antwerpen,Daniela,Vrouwelijk,08/16/2019
Londerzeel,Joanna,Vrouwelijk,08/02/2019
Gent,Arne,Mannelijk,08/14/2019
Sambreville,Marc,Mannelijk,08/14/2019
Ukkel,Vanessa,Vrouwelijk,08/06/2019
Jemeppe-sur-Sambre,Mélanie,Vrouwelijk,08/08/2019
Balen,Leen,Vrouwelijk,08/05/2019
Aarschot,René,Mannelijk,08/09/2019
Luik,Michel,Mannelijk,08/08/2019
Soumagne,Adèle,Vrouwelijk,08/19/2019
Antwerpen,Mohamed,Mannelijk,08/09/2019
Charleroi,Patrick,Mannelijk,08/09/2019
Balen,Johan,Mannelijk,08/04/2019
Doornik,Tom,Mannelijk,08/04/2019
Antwerpen,Trixie,Vrouwelijk,08/12/2019
Gembloux,Sylvie,Vrouwelijk,08/08/2019
Sambreville,Véronique,Vrouwelijk,08/07/2019
Roeselare,Davy,Mannelijk,07/31/2019
Tubeke,Claude,Mannelijk,08/09/2019
Hensies,José,Mannelijk,08/02/2019
Sint-Agatha-Berchem,Mohammed,Mannelijk,08/18/2019
Huldenberg,Arthur,Mannelijk,08/30/2019
Sint-Jans-Molenbeek,Hicham,Mannelijk,08/16/2019
Seraing,Liliane,Vrouwelijk,07/31/2019
Bocholt,Joseph,Mannelijk,08/07/2019
Nijvel,Ines,Vrouwelijk,08/07/2019
Antoing,Sylvie,Vrouwelijk,08/28/2019
Antwerpen,Dimitri,Mannelijk,07/31/2019
Antwerpen,Imane,Vrouwelijk,07/31/2019
Oudergem,Benoît,Mannelijk,08/28/2019
Tongeren,Lander,Mannelijk,08/12/2019
Knokke-Heist,Frederik,Mannelijk,08/01/2019
Mechelen,Dominique,Vrouwelijk,08/15/2019
Laarne,Frans,Mannelijk,08/07/2019
Antwerpen,Emily,Vrouwelijk,08/04/2019
Gent,Thomas,Mannelijk,08/26/2019
Tubeke,Liam,Mannelijk,08/03/2019
Gent,Emilia,Vrouwelijk,08/08/2019
Waregem,Luc,Mannelijk,08/11/2019
Lint,André,Mannelijk,08/23/2019
Gent,Els,Vrouwelijk,08/02/2019
Jette,Tarik,Mannelijk,08/08/2019
Brussel,Houda,Vrouwelijk,08/13/2019
Puurs-Sint-Amands,Gilberte,Vrouwelijk,08/13/2019
Chastre,Charlotte,Vrouwelijk,08/04/2019
Deerlijk,Nico,Mannelijk,07/30/2019
Sint-Gillis,Estelle,Vrouwelijk,08/15/2019
Schaarbeek,Daniela,Vrouwelijk,08/10/2019
Houthalen-Helchteren,Dirk,Mannelijk,08/10/2019
Boutersem,John,Mannelijk,08/31/2019
La Louvière,Eden,Mannelijk,08/14/2019
Dendermonde,Ibrahim,Mannelijk,08/06/2019
Sint-Jans-Molenbeek,Nadia,Vrouwelijk,08/21/2019
Gent,Emilien,Mannelijk,08/01/2019
Waterloo,Elodie,Vrouwelijk,08/06/2019
Colfontaine,Maxence,Mannelijk,08/06/2019
Chimay,Antoine,Mannelijk,08/18/2019
Harelbeke,Nathalie,Vrouwelijk,08/12/2019
Gent,Stella,Vrouwelijk,08/09/2019
Borsbeek,Thomas,Mannelijk,08/29/2019
Merksplas,Marina,Vrouwelijk,08/16/2019
Anderlecht,Georges,Mannelijk,08/04/2019
Koksijde,Freddy,Mannelijk,08/16/2019
Dour,Ugo,Mannelijk,08/20/2019
Koksijde,Frédéric,Mannelijk,08/26/2019
Sint-Pieters-Leeuw,Françoise,Vrouwelijk,08/23/2019
Luik,Tasnim,Vrouwelijk,08/11/2019
Sambreville,Olivia,Vrouwelijk,08/11/2019
Vresse-sur-Semois,Daniel,Mannelijk,08/26/2019
Leuven,Anne-Marie,Vrouwelijk,07/29/2019
Laakdal,Marleen,Vrouwelijk,08/01/2019
Doornik,André,Mannelijk,08/17/2019
Harelbeke,Kenneth,Mannelijk,08/16/2019
Gent,Eline,Vrouwelijk,08/13/2019
Grâce-Hollogne,Sylvie,Vrouwelijk,08/17/2019
Brugelette,Vincent,Mannelijk,08/16/2019
Zuienkerke,Christel,Vrouwelijk,08/11/2019
Dour,Axel,Mannelijk,08/17/2019
Thuin,Arthur,Mannelijk,08/30/2019
Bocholt,Maria,Vrouwelijk,08/17/2019
Colfontaine,Sandrine,Vrouwelijk,08/06/2019
Ranst,Joke,Vrouwelijk,08/11/2019
Hasselt,Fatima,Vrouwelijk,08/01/2019
Balen,Katleen,Vrouwelijk,08/08/2019
Gingelom,Charlotte,Vrouwelijk,08/14/2019
Sint-Pieters-Leeuw,Karima,Vrouwelijk,08/18/2019
Heist-op-den-Berg,Anny,Vrouwelijk,08/17/2019
Antwerpen,Nadia,Vrouwelijk,08/03/2019
Eigenbrakel,Charles,Mannelijk,08/17/2019
Houthulst,Liesbeth,Vrouwelijk,08/10/2019
Antwerpen,Sander,Mannelijk,08/08/2019
Luik,Chantal,Vrouwelijk,08/17/2019
Sint-Pieters-Leeuw,Amal,Vrouwelijk,08/02/2019
Namen,Céline,Vrouwelijk,08/16/2019
Mortsel,Luna,Vrouwelijk,08/15/2019
Anderlecht,Mohamed,Mannelijk,08/11/2019
Chaudfontaine,Dominique,Vrouwelijk,08/29/2019
Bouillon,Nadine,Vrouwelijk,08/05/2019
