gemeente,naam,geslacht,verwachte datum
Brussel,Guillaume,Mannelijk,07/24/2019
Charleroi,Annie,Vrouwelijk,07/09/2019
Brussel,Georges,Mannelijk,07/21/2019
Lobbes,Angélique,Vrouwelijk,07/30/2019
Brussel,Roberto,Mannelijk,07/17/2019
Gent,Jordy,Mannelijk,07/24/2019
Evere,Alberte,Vrouwelijk,07/18/2019
Bergen,Ingrid,Vrouwelijk,07/20/2019
Kortessem,Linda,Vrouwelijk,07/17/2019
Gent,Simay,Vrouwelijk,08/10/2019
Turnhout,Kristof,Mannelijk,07/19/2019
Rochefort,Noam,Mannelijk,08/10/2019
Lede,Katleen,Vrouwelijk,07/12/2019
Celles (Doornik),Maxime,Mannelijk,07/23/2019
Antwerpen,Myriam,Vrouwelijk,09/06/2019
Genk,Roger,Mannelijk,07/26/2019
Lochristi,Agnes,Vrouwelijk,07/17/2019
Antwerpen,Katleen,Vrouwelijk,07/27/2019
Gent,Peter,Mannelijk,07/16/2019
Antwerpen,Walter,Mannelijk,07/28/2019
Binche,Ariane,Vrouwelijk,07/10/2019
Tubeke,Alina,Vrouwelijk,07/16/2019
Bornem,Nick,Mannelijk,07/08/2019
Sint-Jans-Molenbeek,Mimoun,Mannelijk,08/07/2019
Sint-Niklaas (Sint-Niklaas),Martine,Vrouwelijk,07/08/2019
Knokke-Heist,Rudiger,Mannelijk,07/08/2019
Oudergem,Michèle,Vrouwelijk,07/14/2019
Kortrijk,Marie-Claire,Vrouwelijk,08/02/2019
Jette,Saïda,Vrouwelijk,07/14/2019
Elsene,Nicole,Vrouwelijk,07/23/2019
Turnhout,Lotte,Vrouwelijk,07/27/2019
Hasselt,Jasper,Mannelijk,07/17/2019
Wellen,Anne,Vrouwelijk,07/12/2019
Herselt,Sonja,Vrouwelijk,07/12/2019
Eghezée,Virginie,Vrouwelijk,08/08/2019
Seraing,Youssef,Mannelijk,07/14/2019
Namen,Françoise,Vrouwelijk,07/18/2019
Denderleeuw,Raphaël,Mannelijk,07/24/2019
Temse,Monique,Vrouwelijk,07/20/2019
Ham,Sofie,Vrouwelijk,07/08/2019
Horebeke,Kristof,Mannelijk,07/19/2019
Halle (Halle-Vilvoorde),Tine,Vrouwelijk,07/18/2019
Leuven,Vincent,Mannelijk,07/29/2019
Luik,Guy,Mannelijk,07/20/2019
Sint-Jans-Molenbeek,Xavier,Mannelijk,07/15/2019
Borgworm,Jacqueline,Vrouwelijk,07/23/2019
Geraardsbergen,Marc,Mannelijk,07/20/2019
Beyne-Heusay,Sandrine,Vrouwelijk,07/10/2019
Ieper,Seppe,Mannelijk,07/22/2019
Turnhout,Tim,Mannelijk,07/31/2019
Sint-Truiden,Rita,Vrouwelijk,07/18/2019
Edingen,Béatrice,Vrouwelijk,07/19/2019
Zonhoven,Carmen,Vrouwelijk,07/25/2019
Kinrooi,Danielle,Vrouwelijk,07/17/2019
Mol,Tomasz,Mannelijk,07/27/2019
Vorst (Brussel-Hoofdstad),Jose,Mannelijk,07/07/2019
Maaseik,Marcel,Mannelijk,07/24/2019
Brussel,Didier,Mannelijk,07/22/2019
Aat,Yvan,Mannelijk,07/10/2019
Frasnes-lez-Anvaing,Claude,Mannelijk,07/15/2019
Kasterlee,Inge,Vrouwelijk,07/19/2019
Ardooie,Olivier,Mannelijk,07/10/2019
Waver,Jean-Pierre,Mannelijk,07/13/2019
Herent,Celine,Vrouwelijk,07/25/2019
Hasselt,Sabrina,Vrouwelijk,07/19/2019
Antwerpen,Ayman,Mannelijk,07/23/2019
Sint-Truiden,Katrien,Vrouwelijk,07/12/2019
Gingelom,Linda,Vrouwelijk,07/07/2019
Diest,Benjamin,Mannelijk,07/12/2019
Jabbeke,Tim,Mannelijk,07/23/2019
Sint-Lambrechts-Woluwe,Christiane,Vrouwelijk,07/12/2019
Geel,Björn,Mannelijk,07/14/2019
Anthisnes,Amandine,Vrouwelijk,07/24/2019
Antwerpen,Dennis,Mannelijk,07/17/2019
Watermaal-Bosvoorde,Ghislaine,Vrouwelijk,07/12/2019
Waregem,Olivier,Mannelijk,07/25/2019
Raeren,Helga,Vrouwelijk,07/22/2019
Tervuren,Johan,Mannelijk,07/14/2019
Anderlecht,Asma,Vrouwelijk,07/17/2019
Aarschot,Laurens,Mannelijk,07/17/2019
Tienen,Paul,Mannelijk,07/17/2019
Aat,Christophe,Mannelijk,07/10/2019
Fontaine-l’Evêque,Luigi,Mannelijk,07/23/2019
Neufchâteau (Neufchâteau),Vincent,Mannelijk,07/14/2019
Antwerpen,Irma,Vrouwelijk,07/20/2019
Oostende,Sonny,Mannelijk,07/19/2019
Oostende,Jeannine,Vrouwelijk,07/11/2019
Antwerpen,Hayat,Vrouwelijk,07/11/2019
Gembloux,Benoît,Mannelijk,07/29/2019
Couvin,Jocelyne,Vrouwelijk,07/26/2019
Mortsel,Gustaaf,Mannelijk,07/12/2019
Lint,Jimmy,Mannelijk,07/22/2019
Antwerpen,Els,Vrouwelijk,07/07/2019
Sint-Truiden,Nico,Mannelijk,07/12/2019
Wanze,Lisa,Vrouwelijk,08/08/2019
Plombières,Bernadette,Vrouwelijk,07/25/2019
Maldegem,Wim,Mannelijk,07/17/2019
Saint-Nicolas (Luik),Philippe,Mannelijk,08/09/2019
Ecaussinnes,Thierry,Mannelijk,07/08/2019
Heist-op-den-Berg,Luc,Mannelijk,08/03/2019
Oostende,Mireille,Vrouwelijk,07/16/2019
Namen,Etienne,Mannelijk,07/18/2019
Herent,Elsje,Vrouwelijk,07/11/2019
Andenne,Martin,Mannelijk,07/08/2019
Boortmeerbeek,Raphaël,Mannelijk,07/07/2019
Lanaken,Julie,Vrouwelijk,07/26/2019
Turnhout,Antoon,Mannelijk,07/20/2019
