gemeente,naam,geslacht,verwachte datum
Seraing,Blanche,Vrouwelijk,12/23/2019
Bergen,Fernande,Vrouwelijk,12/14/2019
Dendermonde,Noor,Vrouwelijk,12/14/2019
Hooglede,Anouk,Vrouwelijk,12/17/2019
Bilzen,Ghislain,Mannelijk,12/21/2019
Turnhout,Michel,Mannelijk,12/17/2019
Knokke-Heist,George,Mannelijk,12/11/2019
Nazareth,Pieter,Mannelijk,12/18/2019
Antwerpen,Linda,Vrouwelijk,12/14/2019
Bergen,Eliane,Vrouwelijk,12/20/2019
Doische,Thomas,Mannelijk,12/15/2019
Bredene,Lina,Vrouwelijk,12/15/2019
Boom,Mathias,Mannelijk,12/20/2019
Sint-Gillis,Younes,Mannelijk,12/23/2019
Westerlo,Sam,Vrouwelijk,12/24/2019
Heist-op-den-Berg,Louisa,Vrouwelijk,12/13/2019
Courcelles,Jean-Claude,Mannelijk,12/22/2019
Antwerpen,Sander,Mannelijk,12/23/2019
Kortrijk,Frank,Mannelijk,12/26/2019
Opzullik,Serge,Mannelijk,12/12/2019
Schaarbeek,Abdelouahid,Mannelijk,12/24/2019
Charleroi,Jean,Mannelijk,12/19/2019
Namen,Anne,Vrouwelijk,12/20/2019
Lint,Monique,Vrouwelijk,12/19/2019
Durbuy,Maureen,Vrouwelijk,12/20/2019
Rotselaar,Peter,Mannelijk,12/13/2019
Oudsbergen,Johannes,Mannelijk,01/12/2020
Waterloo,Juan,Mannelijk,12/22/2019
Alken,Edith,Vrouwelijk,12/19/2019
Wielsbeke,Bernard,Mannelijk,01/05/2020
Zulte,Koen,Mannelijk,12/10/2019
La Louvière,Leandro,Mannelijk,12/21/2019
Anderlecht,Vasiliki,Vrouwelijk,12/28/2019
Sint-Niklaas (Sint-Niklaas),Willy,Mannelijk,12/12/2019
Thimister-Clermont,Lisa,Vrouwelijk,12/23/2019
Ottignies-Louvain-la-Neuve,Marc,Mannelijk,12/28/2019
Heist-op-den-Berg,Claire,Vrouwelijk,12/17/2019
Oudergem,Frédéric,Mannelijk,12/19/2019
Sint-Pieters-Woluwe,Cristina,Vrouwelijk,12/22/2019
Waasmunster,Denis,Mannelijk,12/18/2019
Antwerpen,Gloria,Vrouwelijk,01/09/2020
Verlaine,Dominique,Mannelijk,12/22/2019
Antwerpen,Diane,Vrouwelijk,12/23/2019
Brugge,Sabine,Vrouwelijk,12/12/2019
Aalst (Aalst),Willem,Mannelijk,12/21/2019
Marchin,François,Mannelijk,12/12/2019
Geraardsbergen,Arlette,Vrouwelijk,12/18/2019
Sint-Niklaas (Sint-Niklaas),Kristof,Mannelijk,12/26/2019
Damme,Warre,Mannelijk,12/22/2019
Gent,Samuel,Mannelijk,12/23/2019
Brugge,Josiane,Vrouwelijk,12/26/2019
Sint-Niklaas (Sint-Niklaas),Katrijn,Vrouwelijk,12/16/2019
Bocholt,Els,Vrouwelijk,12/25/2019
Boom,Maria,Vrouwelijk,12/15/2019
Brugge,Benoit,Mannelijk,12/21/2019
Elsene,Antonio,Mannelijk,12/23/2019
Bergen,Alain,Mannelijk,01/01/2020
Manage,Bernard,Mannelijk,12/24/2019
Buggenhout,Bruno,Mannelijk,12/26/2019
Luik,Nicolas,Mannelijk,12/22/2019
Gembloux,Damien,Mannelijk,12/26/2019
Froidchapelle,Sonia,Vrouwelijk,12/19/2019
Bergen,Yasemin,Vrouwelijk,12/20/2019
Verviers,Bruno,Mannelijk,12/20/2019
Antwerpen,Besim,Mannelijk,02/02/2020
Brussel,Zakaria,Mannelijk,12/17/2019
Evergem,Leon,Mannelijk,12/21/2019
Watermaal-Bosvoorde,Zoé,Vrouwelijk,12/15/2019
Roeselare,Florin,Mannelijk,12/11/2019
Wanze,Alexandre,Mannelijk,01/25/2020
Gent,Stan,Mannelijk,12/11/2019
Ninove,Dylan,Mannelijk,12/19/2019
Mortsel,Felix,Mannelijk,12/24/2019
Antwerpen,Georges,Mannelijk,01/04/2020
Waver,Thibaud,Mannelijk,01/01/2020
Bornem,Anne,Vrouwelijk,12/20/2019
Oupeye,Evan,Mannelijk,12/18/2019
Couvin,Christophe,Mannelijk,12/26/2019
Gembloux,Philippe,Mannelijk,12/20/2019
Gent,Bayram,Mannelijk,12/10/2019
Waregem,Thérèse,Vrouwelijk,12/27/2019
Lommel,Jonas,Mannelijk,12/27/2019
Bütgenbach,Raphaël,Mannelijk,01/04/2020
Destelbergen,Hilde,Vrouwelijk,12/23/2019
Diksmuide,Joost,Mannelijk,12/22/2019
Gent,Ali,Mannelijk,01/01/2020
Tessenderlo,Daan,Mannelijk,01/11/2020
Lokeren,Michel,Mannelijk,01/11/2020
Waregem,Sander,Mannelijk,12/26/2019
Lanaken,Angèle,Vrouwelijk,12/23/2019
Rumst,Robbe,Mannelijk,12/13/2019
Ans,Timéo,Mannelijk,12/15/2019
Beveren (Sint-Niklaas),Karina,Vrouwelijk,01/13/2020
Leuven,Francesco,Mannelijk,12/21/2019
Brugge,Arnaud,Mannelijk,12/13/2019
Andenne,Fanny,Vrouwelijk,12/22/2019
Erquelinnes,Freddy,Mannelijk,12/16/2019
Brussel,Hassan,Mannelijk,12/16/2019
Colfontaine,Jean-Pierre,Mannelijk,12/21/2019
Hoeselt,Anna,Vrouwelijk,12/21/2019
Deinze,Jari,Mannelijk,12/29/2019
Zoutleeuw,Wendy,Vrouwelijk,12/23/2019
Rixensart,Julie,Vrouwelijk,12/24/2019
Lievegem,Christiaan,Mannelijk,12/21/2019
Merelbeke,Ronny,Mannelijk,12/17/2019
Fontaine-l’Evêque,Germaine,Vrouwelijk,12/14/2019
Gent,Joseph,Mannelijk,12/17/2019
Turnhout,Gilbert,Mannelijk,12/21/2019
Aiseau-Presles,Emilie,Vrouwelijk,12/10/2019
Sombreffe,Renaud,Mannelijk,12/20/2019
Mechelen,Else,Vrouwelijk,01/13/2020
Gerpinnes,Philippe,Mannelijk,12/17/2019
Wuustwezel,Inge,Vrouwelijk,12/29/2019
Boortmeerbeek,Sabine,Vrouwelijk,12/30/2019
Sint-Gillis,Nadine,Vrouwelijk,01/12/2020
Kortrijk,Nathan,Mannelijk,12/20/2019
Lille,Guido,Mannelijk,01/07/2020
Morlanwelz,Mélina,Vrouwelijk,01/12/2020
Soumagne,Didier,Mannelijk,12/26/2019
Tongeren,Sophie,Vrouwelijk,12/29/2019
Brussel,Rayan,Mannelijk,12/19/2019
Binche,Dominique,Vrouwelijk,12/11/2019
Leuven,Daisy,Vrouwelijk,12/21/2019
Gedinne,Cindy,Vrouwelijk,12/25/2019
Antwerpen,Inas,Vrouwelijk,12/19/2019
Andenne,Coraline,Vrouwelijk,12/19/2019
Antwerpen,Christophe,Mannelijk,01/06/2020
Charleroi,Farida,Vrouwelijk,12/24/2019
Heist-op-den-Berg,Jonas,Mannelijk,12/20/2019
Sint-Jans-Molenbeek,Anca,Vrouwelijk,12/29/2019
Estaimpuis,Nathalie,Vrouwelijk,12/22/2019
Luik,Enzo,Mannelijk,12/29/2019
Antwerpen,Larissa,Vrouwelijk,12/29/2019
Doornik,Stéphane,Mannelijk,12/22/2019
Binche,Rudi,Mannelijk,12/20/2019
Zemst,Mark,Mannelijk,01/02/2020
Welkenraedt,Magali,Vrouwelijk,12/28/2019
Wevelgem,Peggy,Vrouwelijk,12/15/2019
Waregem,Margarita,Vrouwelijk,12/17/2019
Maaseik,Tom,Mannelijk,01/12/2020
Koekelare,Jan,Mannelijk,12/13/2019
Roeselare,Noël,Mannelijk,12/19/2019
Kortrijk,Ann,Vrouwelijk,12/28/2019
Mechelen,Raymond,Mannelijk,12/23/2019
Ukkel,Bruno,Mannelijk,12/10/2019
Deinze,Camille,Vrouwelijk,12/13/2019
Zemst,Sonia,Vrouwelijk,12/21/2019
Essen,Greta,Vrouwelijk,12/23/2019
Etterbeek,Luc,Mannelijk,12/13/2019
Zottegem,Marie,Vrouwelijk,02/10/2020
Braives,Paul,Mannelijk,12/18/2019
Bouillon,Chantal,Vrouwelijk,12/16/2019
Etterbeek,Ali,Mannelijk,02/04/2020
Halen,Alice,Vrouwelijk,12/22/2019
Couvin,Sonia,Vrouwelijk,12/16/2019
Moorslede,Herman,Mannelijk,12/25/2019
Aat,Marie-Christine,Vrouwelijk,12/25/2019
Dendermonde,François,Mannelijk,12/25/2019
Koekelberg,Hayat,Vrouwelijk,12/20/2019
Anderlecht,Rosette,Vrouwelijk,12/21/2019
Antwerpen,Maximiliaan,Mannelijk,12/31/2019
Eeklo,Ward,Mannelijk,12/25/2019
Moeskroen,Assia,Vrouwelijk,12/20/2019
Beringen,Nick,Mannelijk,12/20/2019
Zinnik,Catherine,Vrouwelijk,12/21/2019
Antwerpen,René,Mannelijk,12/12/2019
Blegny,Pascal,Mannelijk,12/20/2019
Lint,Eline,Vrouwelijk,12/28/2019
Floreffe,Véronique,Vrouwelijk,12/30/2019
Virton,Julien,Mannelijk,01/07/2020
Deerlijk,Dirk,Mannelijk,12/27/2019
Gent,Lucie,Vrouwelijk,12/11/2019
Verviers,Lydie,Vrouwelijk,01/02/2020
Tongeren,Kelly,Vrouwelijk,12/17/2019
Dentergem,Johan,Mannelijk,12/30/2019
Waver,Marie-Eve,Vrouwelijk,12/26/2019
Gent,Tessa,Vrouwelijk,12/29/2019
Avelgem,Katrien,Vrouwelijk,12/25/2019
Sombreffe,Nathan,Mannelijk,12/18/2019
Stavelot,Corinne,Vrouwelijk,12/26/2019
Denderleeuw,Eduard,Mannelijk,12/14/2019
Sint-Genesius-Rode,Johan,Mannelijk,12/20/2019
Kruisem,Christina,Vrouwelijk,12/13/2019
Destelbergen,Lukas,Mannelijk,12/25/2019
Sint-Lambrechts-Woluwe,Cristina,Vrouwelijk,12/20/2019
Antwerpen,Wilfrieda,Vrouwelijk,12/16/2019
Aalst (Aalst),Nikita,Vrouwelijk,12/19/2019
Brussel,Louis,Mannelijk,12/18/2019
Menen,Marc,Mannelijk,12/10/2019
Juprelle,Loris,Mannelijk,12/13/2019
Seraing,Manuel,Mannelijk,12/27/2019
Kaprijke,Martine,Vrouwelijk,12/28/2019
Oudenaarde,Tim,Mannelijk,12/20/2019
Dendermonde,Els,Vrouwelijk,12/22/2019
Tienen,Lieze,Vrouwelijk,12/16/2019
Kontich,Els,Vrouwelijk,12/17/2019
Genepiën,Yves,Mannelijk,12/21/2019
Genk,Robert,Mannelijk,12/20/2019
Flémalle,Jessica,Vrouwelijk,12/13/2019
Zwevegem,Guillaume,Mannelijk,12/12/2019
Sint-Lievens-Houtem,Francine,Vrouwelijk,12/27/2019
Sint-Lievens-Houtem,Diane,Vrouwelijk,12/10/2019
Luik,Joséphine,Vrouwelijk,12/14/2019
Laakdal,Juliette,Vrouwelijk,12/18/2019
Grimbergen,Elisabeth,Vrouwelijk,01/06/2020
Leuven,Noëlla,Vrouwelijk,12/12/2019
Colfontaine,Lya,Vrouwelijk,12/17/2019
Leuven,Eddy,Mannelijk,12/30/2019
Beyne-Heusay,Francis,Mannelijk,12/13/2019
Oudenaarde,Kjell,Mannelijk,12/21/2019
Wezembeek-Oppem,Xavier,Mannelijk,12/22/2019
Tervuren,Anne,Vrouwelijk,12/17/2019
Namen,Yuna,Vrouwelijk,12/30/2019
Leuven,Anita,Vrouwelijk,12/20/2019
Heers,Guy,Mannelijk,12/20/2019
Hamme (Dendermonde),Michel,Mannelijk,12/27/2019
Ieper,Wout,Mannelijk,12/22/2019
Oud-Turnhout,Roger,Mannelijk,12/20/2019
De Pinte,Dina,Vrouwelijk,12/30/2019
Zaventem,Martina,Vrouwelijk,12/24/2019
Gent,Els,Vrouwelijk,02/07/2020
Ravels,Lutgarde,Vrouwelijk,12/18/2019
Ardooie,Sabine,Vrouwelijk,01/06/2020
Sint-Lambrechts-Woluwe,Pascal,Mannelijk,01/05/2020
Nassogne,Colette,Vrouwelijk,12/16/2019
Bernissart,Camille,Vrouwelijk,12/13/2019
Grimbergen,Nina,Vrouwelijk,12/15/2019
Aubange,Dominique,Mannelijk,12/16/2019
Pelt,Chantal,Vrouwelijk,01/02/2020
Gent,Andy,Mannelijk,12/17/2019
Wezembeek-Oppem,Pedro,Mannelijk,12/16/2019
Aat,Isabelle,Vrouwelijk,12/26/2019
Anderlecht,Mathias,Mannelijk,12/18/2019
Hoeilaart,Oliver,Mannelijk,12/30/2019
Asse,André,Mannelijk,12/12/2019
Les Bons Villers,Grégory,Mannelijk,12/27/2019
Beersel,Yvette,Vrouwelijk,12/22/2019
Waregem,Christophe,Mannelijk,12/30/2019
Eupen,Thi,Vrouwelijk,12/12/2019
De Panne,Louis,Mannelijk,12/21/2019
Terhulpen,Huguette,Vrouwelijk,12/18/2019
Saint-Ghislain,Luciana,Vrouwelijk,12/21/2019
Morlanwelz,Claude,Mannelijk,12/23/2019
Sint-Lambrechts-Woluwe,Olivia,Vrouwelijk,12/13/2019
Anderlecht,Agnieszka,Vrouwelijk,01/02/2020
Middelkerke,Hendrik,Mannelijk,01/02/2020
Antwerpen,Joel,Mannelijk,02/14/2020
Brussel,Samir,Mannelijk,12/14/2019
Kruisem,Julie,Vrouwelijk,12/22/2019
Charleroi,Mélissa,Vrouwelijk,12/17/2019
Sint-Pieters-Leeuw,Pascal,Mannelijk,12/23/2019
Bergen,Marie-Jeanne,Vrouwelijk,12/19/2019
Clavier,Léna,Vrouwelijk,12/21/2019
Wezembeek-Oppem,Alexandre,Mannelijk,02/13/2020
Kortrijk,Nele,Vrouwelijk,12/29/2019
Pont-à-Celles,Sacha,Mannelijk,12/18/2019
Tubeke,Samuel,Mannelijk,12/20/2019
Schilde,Isabelle,Vrouwelijk,12/30/2019
Langemark-Poelkapelle,Patrick,Mannelijk,01/13/2020
Antwerpen,Imane,Vrouwelijk,12/18/2019
Hasselt,Pascale,Vrouwelijk,12/23/2019
Brecht,Mireille,Vrouwelijk,12/22/2019
Doornik,Antoine,Mannelijk,01/02/2020
Drogenbos,Marc,Mannelijk,12/18/2019
Damme,Eric,Mannelijk,12/17/2019
Opwijk,Lara,Vrouwelijk,12/22/2019
Ferrières,Sarah,Vrouwelijk,12/20/2019
Herentals,Nico,Mannelijk,12/22/2019
Oudergem,Lionel,Mannelijk,12/13/2019
Kortrijk,Laurent,Mannelijk,01/12/2020
Erpe-Mere,Katrien,Vrouwelijk,12/30/2019
Peer,Kelly,Vrouwelijk,02/01/2020
Nassogne,Anne-Catherine,Vrouwelijk,12/16/2019
Antwerpen,Wail,Mannelijk,12/22/2019
Brugge,Magda,Vrouwelijk,12/30/2019
Bitsingen,Nathan,Mannelijk,12/18/2019
Oostrozebeke,Freddy,Mannelijk,12/18/2019
Meerhout,Ann,Vrouwelijk,12/21/2019
Geetbets,Nina,Vrouwelijk,12/16/2019
Onhaye,Emma,Vrouwelijk,12/28/2019
Aalst (Aalst),Elsie,Vrouwelijk,12/26/2019
Puurs-Sint-Amands,Frans,Mannelijk,12/29/2019
Temse,Michael,Mannelijk,12/11/2019
Nijvel,Monique,Vrouwelijk,12/20/2019
Jette,Adelina,Vrouwelijk,12/21/2019
Schoten,Dirk,Mannelijk,12/15/2019
Lievegem,Thibeau,Mannelijk,12/27/2019
Verviers,André,Mannelijk,01/01/2020
Aarlen,José,Mannelijk,12/27/2019
Heist-op-den-Berg,Gerry,Mannelijk,12/31/2019
Aat,Stéphane,Mannelijk,12/13/2019
Menen,An,Vrouwelijk,01/03/2020
Villers-la-Ville,Charly,Mannelijk,12/20/2019
Brussel,Mohammad,Mannelijk,12/28/2019
Turnhout,Bart,Mannelijk,12/20/2019
Geraardsbergen,Pol,Mannelijk,12/27/2019
Boom,Timmy,Mannelijk,12/18/2019
Oostkamp,Kristien,Vrouwelijk,12/22/2019
Kelmis,Gabrielle,Vrouwelijk,12/29/2019
Kruisem,Stefaan,Mannelijk,12/16/2019
Sint-Jans-Molenbeek,Monique,Vrouwelijk,12/29/2019
Lubbeek,Anna,Vrouwelijk,12/13/2019
Gent,Bram,Mannelijk,12/30/2019
Antwerpen,Rita,Vrouwelijk,12/10/2019
Erpe-Mere,Conny,Vrouwelijk,01/07/2020
Houthalen-Helchteren,Yassine,Mannelijk,12/28/2019
Charleroi,Frédéric,Mannelijk,12/23/2019
Walhain,Jean-François,Mannelijk,12/23/2019
Heist-op-den-Berg,Samuel,Mannelijk,01/08/2020
Gembloux,Jean,Mannelijk,01/07/2020
Rumst,Roger,Mannelijk,12/26/2019
