gemeente,naam,geslacht,verwachte datum
Bilzen,Nina,Vrouwelijk,07/09/2019
Lokeren,Peter,Mannelijk,06/28/2019
Fléron,Pierre,Mannelijk,07/07/2019
Brugelette,Christophe,Mannelijk,07/10/2019
’s Gravenbrakel,Joëlle,Vrouwelijk,07/05/2019
Gent,Marnix,Mannelijk,07/16/2019
Waver,Martine,Vrouwelijk,07/07/2019
Kruibeke,Daan,Mannelijk,07/12/2019
La Louvière,Valérie,Vrouwelijk,07/11/2019
Dison,Loïc,Mannelijk,07/14/2019
Maldegem,Nathalie,Vrouwelijk,07/24/2019
Antwerpen,Abdallah,Mannelijk,07/06/2019
Philippeville,Antoine,Mannelijk,07/14/2019
Zottegem,Cedric,Mannelijk,07/15/2019
Brasschaat,Martine,Vrouwelijk,07/09/2019
Tessenderlo,Joseph,Mannelijk,07/11/2019
Koekelberg,David,Mannelijk,07/27/2019
Willebroek,Matthias,Mannelijk,07/25/2019
Mechelen,August,Mannelijk,07/18/2019
Antwerpen,Mohamed,Mannelijk,06/29/2019
Anderlecht,Mounir,Mannelijk,07/09/2019
Poperinge,Sabrina,Vrouwelijk,07/26/2019
Arendonk,Chantal,Vrouwelijk,07/07/2019
Andenne,Nicolas,Mannelijk,07/15/2019
Ronse,Magdalena,Vrouwelijk,07/08/2019
Antwerpen,Vincent,Mannelijk,07/02/2019
Ninove,Hilde,Vrouwelijk,07/26/2019
Antwerpen,Louisa,Vrouwelijk,07/13/2019
La Louvière,Giuseppe,Mannelijk,07/30/2019
Waver,Corentin,Mannelijk,07/08/2019
Etterbeek,Olga,Vrouwelijk,07/25/2019
Etalle,Camille,Vrouwelijk,06/29/2019
Opzullik,Valérie,Vrouwelijk,07/02/2019
Bornem,Matthias,Mannelijk,07/09/2019
Balen,Alice,Vrouwelijk,07/08/2019
Gent,Lies,Vrouwelijk,07/03/2019
Brugge,Elle,Vrouwelijk,07/10/2019
Chastre,Sébastien,Mannelijk,07/01/2019
Roeselare,Michel,Mannelijk,06/29/2019
Seraing,Antoinette,Vrouwelijk,07/20/2019
Charleroi,Gaston,Mannelijk,07/12/2019
Steenokkerzeel,Lisa,Vrouwelijk,07/03/2019
De Pinte,Eva,Vrouwelijk,07/04/2019
Blegny,Dominique,Vrouwelijk,07/01/2019
Boussu,Sylviane,Vrouwelijk,07/06/2019
Gerpinnes,Guy,Mannelijk,07/06/2019
Schilde,Roel,Mannelijk,06/29/2019
Kortrijk,Frederik,Mannelijk,07/13/2019
Wevelgem,Thierry,Mannelijk,07/14/2019
Zinnik,Marcel,Mannelijk,06/29/2019
Sint-Lambrechts-Woluwe,Florian,Mannelijk,06/29/2019
Halen,Inge,Vrouwelijk,07/05/2019
Genk,Kristof,Mannelijk,07/10/2019
Gembloux,Béatrice,Vrouwelijk,07/17/2019
Leuven,Mohamed,Mannelijk,07/05/2019
Saint-Léger (Virton),Christiane,Vrouwelijk,07/10/2019
Boutersem,André,Mannelijk,06/28/2019
De Haan,Pierre,Mannelijk,07/06/2019
Gent,Nelly,Vrouwelijk,07/02/2019
Frasnes-lez-Anvaing,Anita,Vrouwelijk,07/09/2019
Anderlecht,Mariam,Vrouwelijk,07/09/2019
Lennik,Koen,Mannelijk,07/05/2019
Kortrijk,Kristof,Mannelijk,07/21/2019
Ciney,Flavie,Vrouwelijk,06/29/2019
Seraing,Shannon,Vrouwelijk,07/29/2019
Koekelberg,Sébastien,Mannelijk,07/08/2019
Sint-Pieters-Leeuw,Kristel,Vrouwelijk,07/12/2019
Antwerpen,Moussa,Mannelijk,07/18/2019
Chaudfontaine,Claudine,Vrouwelijk,07/13/2019
Hamois,Joséphine,Vrouwelijk,07/27/2019
Evere,Pascale,Vrouwelijk,07/08/2019
Antwerpen,Hilde,Vrouwelijk,07/08/2019
Antwerpen,Benoit,Mannelijk,07/05/2019
Charleroi,Maria,Vrouwelijk,07/16/2019
Chaudfontaine,Louis,Mannelijk,07/14/2019
Brugge,Hanne,Vrouwelijk,07/11/2019
Hasselt,Sacha,Mannelijk,06/29/2019
Bonheiden,Linde,Vrouwelijk,07/05/2019
