gemeente,naam,geslacht,verwachte datum
Pelt,Dimitri,Mannelijk,03/01/2019
Tongeren,Veerle,Vrouwelijk,03/08/2019
Geraardsbergen,Willy,Mannelijk,02/22/2019
Gembloux,Françoise,Vrouwelijk,03/04/2019
Seraing,Francis,Mannelijk,03/24/2019
Libin,Catherine,Vrouwelijk,02/27/2019
Retie,Wouter,Mannelijk,03/04/2019
Kortrijk,Céleste,Vrouwelijk,03/03/2019
De Panne,Kelly,Vrouwelijk,03/02/2019
Gent,Soner,Mannelijk,03/02/2019
Torhout,Sofie,Vrouwelijk,03/17/2019
Fosses-la-Ville,Michel,Mannelijk,03/04/2019
Aartselaar,Paul,Mannelijk,03/06/2019
Luik,Danielle,Vrouwelijk,03/17/2019
Vaux-sur-Sûre,Antoine,Mannelijk,03/09/2019
Aarlen,Pierre,Mannelijk,02/25/2019
Seraing,Fatma,Vrouwelijk,03/06/2019
Genk,Ingrid,Vrouwelijk,02/27/2019
Doornik,Laure,Vrouwelijk,02/28/2019
Wingene,Wilfried,Mannelijk,03/12/2019
Herentals,Cindy,Vrouwelijk,03/13/2019
Lokeren,Pascal,Mannelijk,04/07/2019
Geldenaken,Clément,Mannelijk,03/28/2019
Charleroi,Pascal,Mannelijk,03/08/2019
Sint-Agatha-Berchem,Nicoleta,Vrouwelijk,02/25/2019
Antwerpen,Jude,Mannelijk,03/23/2019
Antwerpen,Maria,Vrouwelijk,03/02/2019
Turnhout,Lander,Mannelijk,03/24/2019
Vorst (Brussel-Hoofdstad),Wafaa,Vrouwelijk,03/27/2019
Ardooie,Daniel,Mannelijk,03/03/2019
Zwevegem,Lisa,Vrouwelijk,02/23/2019
Saint-Nicolas (Luik),Sandra,Vrouwelijk,03/07/2019
Sint-Gillis,Patrick,Mannelijk,03/02/2019
Aarlen,Jean-Claude,Mannelijk,03/07/2019
Comblain-au-Pont,Aurélie,Vrouwelijk,03/05/2019
Wetteren,Rita,Vrouwelijk,03/15/2019
Ranst,Ivo,Mannelijk,03/01/2019
Oostende,Alain,Mannelijk,02/27/2019
Bredene,Liliane,Vrouwelijk,03/05/2019
Bredene,Herman,Mannelijk,03/07/2019
Moeskroen,Louis,Mannelijk,03/08/2019
Viroinval,Jacques,Mannelijk,03/03/2019
Begijnendijk,Niels,Mannelijk,02/24/2019
Erquelinnes,Elena,Vrouwelijk,02/24/2019
Hoeilaart,Victor,Mannelijk,03/07/2019
Buggenhout,Myriam,Vrouwelijk,03/06/2019
Montigny-le-Tilleul,Annick,Vrouwelijk,03/13/2019
Diksmuide,Hein,Mannelijk,03/06/2019
Mechelen,Henricus,Mannelijk,03/28/2019
Herve,Eva,Vrouwelijk,03/08/2019
Antwerpen,Sam,Vrouwelijk,03/07/2019
Schoten,Charlotte,Vrouwelijk,03/03/2019
Péruwelz,Céline,Vrouwelijk,03/08/2019
Gistel,Amber,Vrouwelijk,03/03/2019
Balen,Joke,Vrouwelijk,03/08/2019
Sint-Pieters-Woluwe,Sacha,Mannelijk,03/10/2019
Tongeren,Joseph,Mannelijk,03/10/2019
Harelbeke,Nicolas,Mannelijk,03/22/2019
Antwerpen,Pieter,Mannelijk,03/09/2019
Bergen,Esteban,Mannelijk,03/21/2019
Perwijs (Nijvel),Hélène,Vrouwelijk,03/25/2019
Erpe-Mere,Martine,Vrouwelijk,03/01/2019
Neupré,Jean,Mannelijk,03/01/2019
Buggenhout,Francois,Mannelijk,03/01/2019
Libramont-Chevigny,Maryvonne,Vrouwelijk,03/22/2019
Grâce-Hollogne,Catherine,Vrouwelijk,03/04/2019
Bergen,Thérèse,Vrouwelijk,02/28/2019
Namen,Pierre,Mannelijk,03/12/2019
Plombières,Paul,Mannelijk,03/04/2019
Pittem,Walter,Mannelijk,03/04/2019
La Louvière,Concetta,Vrouwelijk,03/26/2019
Brakel,Dirk,Mannelijk,03/02/2019
Zele,Florian,Mannelijk,03/05/2019
Avelgem,Manon,Vrouwelijk,03/17/2019
Namen,Alain,Mannelijk,03/08/2019
Poperinge,Bram,Mannelijk,03/06/2019
Sint-Gillis,Eleni,Vrouwelijk,03/19/2019
Eigenbrakel,Lucienne,Vrouwelijk,04/10/2019
Antwerpen,Emiel,Mannelijk,02/25/2019
Evere,Emmanuelle,Vrouwelijk,03/14/2019
Pelt,Eefje,Vrouwelijk,03/14/2019
Deinze,Christian,Mannelijk,03/15/2019
Brussel,Victor,Mannelijk,03/02/2019
Luik,Jean-Christophe,Mannelijk,03/05/2019
Moeskroen,Mélanie,Vrouwelijk,03/02/2019
Profondeville,Benjamin,Mannelijk,03/04/2019
Kortemark,Dimitri,Mannelijk,03/13/2019
Knokke-Heist,Luc,Mannelijk,03/27/2019
Ecaussinnes,Andrée,Vrouwelijk,04/20/2019
Manage,Doris,Vrouwelijk,03/04/2019
Châtelet,Tania,Vrouwelijk,03/01/2019
Sint-Jans-Molenbeek,Anne-Marie,Vrouwelijk,03/11/2019
Ganshoren,Julia,Vrouwelijk,02/22/2019
Sambreville,Nathalie,Vrouwelijk,03/08/2019
Ham-sur-Heure-Nalinnes,Robert,Mannelijk,03/28/2019
Luik,Salvatore,Mannelijk,02/24/2019
Hoei,Arthur,Mannelijk,03/06/2019
Etalle,Clément,Mannelijk,02/28/2019
Maaseik,Ruud,Mannelijk,03/13/2019
Pittem,Elias,Mannelijk,03/07/2019
Tielt (Tielt),Bjorn,Mannelijk,02/27/2019
Moeskroen,Jean-Marc,Mannelijk,03/22/2019
Waregem,Alessia,Vrouwelijk,03/01/2019
Buggenhout,Pieter,Mannelijk,03/03/2019
Izegem,Geert,Mannelijk,03/12/2019
Gent,Kim,Vrouwelijk,03/26/2019
La Louvière,Célia,Vrouwelijk,03/21/2019
Beveren (Sint-Niklaas),Ellen,Vrouwelijk,03/08/2019
Sint-Pieters-Woluwe,Antonio,Mannelijk,03/03/2019
Halle (Halle-Vilvoorde),Dries,Mannelijk,03/04/2019
Charleroi,Dimitri,Mannelijk,03/19/2019
Nieuwpoort,Ginette,Vrouwelijk,03/23/2019
Sint-Gillis-Waas,Ann,Vrouwelijk,03/09/2019
Sint-Lambrechts-Woluwe,Jan,Mannelijk,03/01/2019
Frasnes-lez-Anvaing,Jennifer,Vrouwelijk,02/28/2019
Lanaken,Hubert,Mannelijk,03/06/2019
Virton,Anaïs,Vrouwelijk,03/05/2019
Weismes,Georges,Mannelijk,03/07/2019
Lievegem,Thierry,Mannelijk,03/03/2019
Antwerpen,Ashley,Vrouwelijk,03/05/2019
Doornik,Marcelle,Vrouwelijk,02/24/2019
Diest,Katleen,Vrouwelijk,02/22/2019
Manage,Bernadette,Vrouwelijk,03/23/2019
Beveren (Sint-Niklaas),Willy,Mannelijk,02/28/2019
Elsene,Geneviève,Vrouwelijk,02/24/2019
Brasschaat,Maria,Vrouwelijk,03/07/2019
Zoersel,Elise,Vrouwelijk,03/03/2019
Beersel,Latifa,Vrouwelijk,02/26/2019
Leuven,Arno,Mannelijk,02/23/2019
Eigenbrakel,Véronique,Vrouwelijk,03/08/2019
Gent,Patrick,Mannelijk,03/04/2019
Doornik,Eloïse,Vrouwelijk,03/13/2019
Sint-Niklaas (Sint-Niklaas),Charles,Mannelijk,02/28/2019
Neupré,André,Mannelijk,02/27/2019
Brecht,Sarah,Vrouwelijk,03/08/2019
Aat,Sarah,Vrouwelijk,03/10/2019
Dentergem,Isabelle,Vrouwelijk,03/18/2019
Dilsen-Stokkem,Peter,Mannelijk,03/01/2019
Tienen,Jozef,Mannelijk,02/22/2019
Vorst (Brussel-Hoofdstad),Suzanne,Vrouwelijk,03/02/2019
Lier,Elvira,Vrouwelijk,03/06/2019
Merelbeke,Sofie,Vrouwelijk,03/07/2019
Courcelles,Frédéric,Mannelijk,03/05/2019
Beersel,Emilie,Vrouwelijk,03/02/2019
Bütgenbach,Helga,Vrouwelijk,03/08/2019
Antwerpen,Florent,Mannelijk,02/24/2019
Mechelen,Eveline,Vrouwelijk,03/22/2019
Ukkel,Jacques,Mannelijk,03/07/2019
Pelt,Eline,Vrouwelijk,03/05/2019
Kruibeke,Marleen,Vrouwelijk,03/05/2019
Zedelgem,Eddy,Mannelijk,02/28/2019
Opzullik,Florent,Mannelijk,03/12/2019
Sint-Pieters-Leeuw,Luna,Vrouwelijk,03/12/2019
Genk,Luca,Mannelijk,03/03/2019
Luik,Samuel,Mannelijk,03/13/2019
Antwerpen,Petronella,Vrouwelijk,02/26/2019
Schaarbeek,Salim,Mannelijk,03/09/2019
Boortmeerbeek,Paul,Mannelijk,03/03/2019
Etterbeek,David,Mannelijk,03/06/2019
Kampenhout,Warre,Mannelijk,02/26/2019
Grobbendonk,Marc,Mannelijk,02/28/2019
Zonhoven,Kristel,Vrouwelijk,03/04/2019
Bevekom,Michel,Mannelijk,03/11/2019
Genk,Boudewijn,Mannelijk,03/10/2019
Gent,Bettina,Vrouwelijk,03/09/2019
Spa,Elisabeth,Vrouwelijk,02/22/2019
Pepinster,Charline,Vrouwelijk,02/22/2019
Staden,Bert,Mannelijk,03/22/2019
Knokke-Heist,Marie,Vrouwelijk,02/25/2019
Wevelgem,Stijn,Mannelijk,03/04/2019
Antwerpen,Martha,Vrouwelijk,02/27/2019
Heers,Stijn,Mannelijk,03/03/2019
Herve,Christine,Vrouwelijk,03/02/2019
Bièvre,Denise,Vrouwelijk,03/07/2019
Bitsingen,Didier,Mannelijk,03/19/2019
Sint-Lievens-Houtem,Andy,Mannelijk,03/01/2019
Etterbeek,Joachim,Mannelijk,03/04/2019
Frameries,Eric,Mannelijk,02/28/2019
Charleroi,Umberto,Mannelijk,03/02/2019
Gent,Catherine,Vrouwelijk,03/07/2019
Zemst,Senne,Mannelijk,03/07/2019
Hoegaarden,Benjamin,Mannelijk,03/09/2019
Beringen,Eddy,Mannelijk,02/28/2019
Ranst,Wout,Mannelijk,02/25/2019
Zedelgem,Jelle,Mannelijk,03/03/2019
Brugge,Björn,Mannelijk,03/27/2019
Vorst (Brussel-Hoofdstad),Antoine,Mannelijk,03/28/2019
Waterloo,Arnaud,Mannelijk,02/24/2019
Tielt (Tielt),Igor,Mannelijk,03/12/2019
Wuustwezel,Leo,Mannelijk,03/11/2019
Ninove,Mireille,Vrouwelijk,03/03/2019
Sint-Truiden,Jean,Mannelijk,03/02/2019
Bierbeek,Guy,Mannelijk,03/11/2019
Brugge,Julie,Vrouwelijk,03/11/2019
Lievegem,Anaïs,Vrouwelijk,03/14/2019
Lochristi,Agnes,Vrouwelijk,02/22/2019
Balen,Hilde,Vrouwelijk,03/04/2019
Nijlen,Ludovicus,Mannelijk,03/05/2019
Wingene,Daniel,Mannelijk,03/13/2019
Brugge,Christel,Vrouwelijk,03/04/2019
Harelbeke,André,Mannelijk,03/01/2019
Bonheiden,Jade,Vrouwelijk,03/07/2019
Hasselt,Ingrid,Vrouwelijk,02/27/2019
Moeskroen,Mireille,Vrouwelijk,02/26/2019
Anderlecht,Amalia,Vrouwelijk,03/12/2019
Schaarbeek,Clément,Mannelijk,03/07/2019
Tubeke,José,Mannelijk,02/28/2019
Eghezée,Jonathan,Mannelijk,03/02/2019
Waregem,Pieter,Mannelijk,02/23/2019
Sint-Jans-Molenbeek,Nadia,Vrouwelijk,03/03/2019
Gent,Maurice,Mannelijk,03/28/2019
Elsene,Josette,Vrouwelijk,03/21/2019
Herentals,Germaine,Vrouwelijk,02/28/2019
Eupen,Gabriele,Vrouwelijk,03/08/2019
Fléron,Julie,Vrouwelijk,03/23/2019
Vilvoorde,Tine,Vrouwelijk,02/23/2019
Oupeye,Jacques,Mannelijk,03/27/2019
Fontaine-l’Evêque,Caroline,Vrouwelijk,03/10/2019
Brussel,Rosa,Vrouwelijk,02/27/2019
Borgworm,Nicolas,Mannelijk,03/01/2019
Gent,Jens,Mannelijk,03/16/2019
Verviers,Véronique,Vrouwelijk,02/22/2019
Zemst,Michaël,Mannelijk,03/24/2019
Sint-Gillis-Waas,Davy,Mannelijk,03/10/2019
Sint-Niklaas (Sint-Niklaas),Lena,Vrouwelijk,03/03/2019
Wetteren,Robert,Mannelijk,03/02/2019
Rumst,Maria,Vrouwelijk,02/27/2019
Schoten,Laurien,Vrouwelijk,03/13/2019
Limburg,Benoît,Mannelijk,03/13/2019
Gistel,Patrick,Mannelijk,03/13/2019
Berlare,Christine,Vrouwelijk,03/04/2019
Stabroek,Kiara,Vrouwelijk,03/08/2019
Lessen,Cassandra,Vrouwelijk,03/17/2019
Eeklo,Carlos,Mannelijk,02/27/2019
Dendermonde,Daisy,Vrouwelijk,03/14/2019
Leuven,Ronny,Mannelijk,03/13/2019
Bilzen,Elfi,Vrouwelijk,03/05/2019
Oudsbergen,Natascha,Vrouwelijk,03/04/2019
Brugge,Laurens,Mannelijk,02/28/2019
Antwerpen,Sam,Mannelijk,03/12/2019
Eigenbrakel,Maria,Vrouwelijk,03/13/2019
Gistel,Sandra,Vrouwelijk,02/27/2019
Zonhoven,Joseph,Mannelijk,03/10/2019
Brussel,Waïl,Mannelijk,02/27/2019
Lommel,Hilda,Vrouwelijk,03/02/2019
Bilzen,Sofie,Vrouwelijk,03/13/2019
Namen,Corinne,Vrouwelijk,03/20/2019
Jemeppe-sur-Sambre,Joseph,Mannelijk,02/22/2019
Nieuwpoort,Frans,Mannelijk,03/13/2019
Lier,Katrien,Vrouwelijk,03/01/2019
Estinnes,Marie-Paule,Vrouwelijk,03/10/2019
’s Gravenbrakel,Marc,Mannelijk,02/27/2019
