gemeente,naam,geslacht,verwachte datum
Komen-Waasten,Liliane,Vrouwelijk,06/27/2019
Sint-Laureins,Davy,Mannelijk,07/09/2019
Boechout,Ruth,Vrouwelijk,07/09/2019
Moeskroen,Jean-Yves,Mannelijk,06/24/2019
Wingene,Carine,Vrouwelijk,07/08/2019
Luik,Ouafae,Vrouwelijk,07/11/2019
Beringen,Daphne,Vrouwelijk,07/05/2019
Zedelgem,Freddy,Mannelijk,07/07/2019
Antwerpen,Kevin,Mannelijk,07/10/2019
Mont-Saint-Guibert,Noémie,Vrouwelijk,07/02/2019
Dilbeek,Marie,Vrouwelijk,07/24/2019
Balen,Tineke,Vrouwelijk,07/01/2019
Baelen,Pierre,Mannelijk,07/06/2019
Staden,Delphine,Vrouwelijk,06/22/2019
Grimbergen,Sofie,Vrouwelijk,06/29/2019
Hechtel-Eksel,Karen,Vrouwelijk,07/12/2019
Weismes,Anna,Vrouwelijk,07/05/2019
Kalmthout,Maria,Vrouwelijk,07/11/2019
Tienen,Lucas,Mannelijk,07/08/2019
Buggenhout,Anna,Vrouwelijk,07/28/2019
Arendonk,Karin,Vrouwelijk,07/03/2019
Aalter,Stefaan,Mannelijk,07/08/2019
Bornem,Fien,Vrouwelijk,07/02/2019
Antwerpen,Simonne,Vrouwelijk,07/07/2019
Courcelles,Roméo,Mannelijk,07/20/2019
Ledegem,Ilse,Vrouwelijk,06/25/2019
Erpe-Mere,Dimitri,Mannelijk,06/30/2019
Kontich,Maria,Vrouwelijk,07/05/2019
Lommel,Johannes,Mannelijk,07/14/2019
Bree,Conny,Vrouwelijk,07/05/2019
Hoei,Florent,Mannelijk,07/07/2019
Erezée,Gabriel,Mannelijk,07/10/2019
Evere,Jean-Pierre,Mannelijk,07/03/2019
Lanaken,Elke,Vrouwelijk,07/22/2019
Léglise,Lise,Vrouwelijk,06/28/2019
Charleroi,Yvette,Vrouwelijk,07/05/2019
Leuven,Sofie,Vrouwelijk,06/29/2019
Amay,Sacha,Mannelijk,06/22/2019
Tienen,Roland,Mannelijk,06/28/2019
Terhulpen,Sasha,Vrouwelijk,07/02/2019
Schaarbeek,Kadir,Mannelijk,06/23/2019
Peer,Steven,Mannelijk,07/01/2019
Alken,Christiane,Vrouwelijk,07/13/2019
Villers-la-Ville,Chantal,Vrouwelijk,07/04/2019
Halen,Raymond,Mannelijk,07/10/2019
Ninove,Lenn,Mannelijk,07/09/2019
Charleroi,Valentine,Vrouwelijk,07/17/2019
Menen,Carine,Vrouwelijk,07/01/2019
Sint-Niklaas (Sint-Niklaas),Sophie,Vrouwelijk,07/02/2019
Ternat,Marie,Vrouwelijk,06/27/2019
Sint-Pieters-Leeuw,Sébastien,Mannelijk,07/06/2019
Couvin,Véronique,Vrouwelijk,07/17/2019
Habay,Sarah,Vrouwelijk,07/02/2019
Brakel,Kelly,Vrouwelijk,06/22/2019
Aarschot,Caroline,Vrouwelijk,07/07/2019
Brussel,Jessy,Mannelijk,07/02/2019
Mechelen,Susan,Vrouwelijk,06/30/2019
Neupré,Andrée,Vrouwelijk,07/06/2019
Ukkel,Najoua,Vrouwelijk,07/09/2019
Blankenberge,Linda,Vrouwelijk,07/17/2019
Oudergem,Raphaël,Mannelijk,06/22/2019
Mortsel,Joris,Mannelijk,07/04/2019
Dison,Arnaud,Mannelijk,07/04/2019
Charleroi,Bryan,Mannelijk,06/28/2019
Sambreville,Valérie,Vrouwelijk,07/03/2019
Anderlecht,Bruno,Mannelijk,07/04/2019
Honnelles,Séverine,Vrouwelijk,07/05/2019
Opzullik,Marie,Vrouwelijk,07/04/2019
Lievegem,Thierry,Mannelijk,07/07/2019
Gent,Marc,Mannelijk,07/03/2019
Somme-Leuze,Zoé,Vrouwelijk,07/04/2019
Knokke-Heist,Matisse,Mannelijk,07/10/2019
Gooik,Monique,Vrouwelijk,07/04/2019
Schaarbeek,Mimouna,Vrouwelijk,07/08/2019
Brussel,Michaël,Mannelijk,06/26/2019
Olen,Rosalia,Vrouwelijk,07/08/2019
Olen,Annick,Vrouwelijk,06/29/2019
Doornik,Pierre,Mannelijk,06/30/2019
Thuin,Céline,Vrouwelijk,07/02/2019
Antwerpen,Paula,Vrouwelijk,06/30/2019
Zoersel,Elisabeth,Vrouwelijk,07/02/2019
Bergen,Michel,Mannelijk,07/09/2019
