gemeente,naam,geslacht,verwachte datum
Kapelle-op-den-Bos,Leonard,Mannelijk,01/09/2019
Fernelmont,Nina,Vrouwelijk,01/17/2019
Sint-Pieters-Woluwe,Charles,Mannelijk,01/06/2019
Lede,Victor,Mannelijk,01/15/2019
Etterbeek,Timothée,Mannelijk,01/19/2019
Roeselare,Ine,Vrouwelijk,01/23/2019
Luik,Patricia,Vrouwelijk,01/05/2019
Bilzen,Louis,Mannelijk,01/13/2019
Grimbergen,Yasmin,Vrouwelijk,01/03/2019
Sint-Niklaas (Sint-Niklaas),Ahmed,Mannelijk,01/09/2019
Wanze,Yves,Mannelijk,01/05/2019
Lichtervelde,Stefaan,Mannelijk,01/07/2019
Kruibeke,Patrick,Mannelijk,01/11/2019
Viroinval,Brigitte,Vrouwelijk,01/02/2019
Aat,Geoffrey,Mannelijk,01/02/2019
Antwerpen,Joanna,Vrouwelijk,01/09/2019
Tongeren,Robbe,Mannelijk,01/06/2019
Berlare,Fien,Vrouwelijk,01/27/2019
Balen,Kelly,Vrouwelijk,03/02/2019
Sint-Agatha-Berchem,Barbara,Vrouwelijk,01/07/2019
Elsene,Raphaëlle,Vrouwelijk,01/25/2019
Blegny,Florence,Vrouwelijk,01/03/2019
Sint-Katelijne-Waver,Hugo,Mannelijk,01/31/2019
Flémalle,Julien,Mannelijk,01/02/2019
Zoersel,François,Mannelijk,02/13/2019
Rochefort,Marc,Mannelijk,01/12/2019
Waterloo,Maxence,Mannelijk,02/03/2019
Zoersel,Jozef,Mannelijk,01/31/2019
Ukkel,Julien,Mannelijk,01/26/2019
Sint-Gillis,Andreas,Mannelijk,01/16/2019
Lichtervelde,Ann,Vrouwelijk,01/30/2019
Ternat,Frank,Mannelijk,01/06/2019
Sprimont,Colette,Vrouwelijk,12/31/2018
Mol,Anne,Vrouwelijk,01/15/2019
Holsbeek,Dieter,Mannelijk,01/10/2019
Diest,Louise,Vrouwelijk,01/09/2019
Sprimont,Marine,Vrouwelijk,01/07/2019
Scherpenheuvel-Zichem,Marie,Vrouwelijk,01/26/2019
Antwerpen,Viktor,Mannelijk,01/01/2019
Assenede,Mauro,Mannelijk,01/18/2019
Harelbeke,Thibault,Mannelijk,01/09/2019
Sambreville,David,Mannelijk,01/03/2019
Moeskroen,Damien,Mannelijk,01/17/2019
Menen,Carine,Vrouwelijk,12/30/2018
Bredene,Timothy,Mannelijk,01/27/2019
Hoogstraten,Anna,Vrouwelijk,01/08/2019
Schoten,Gitte,Vrouwelijk,01/06/2019
Oupeye,Stéphanie,Vrouwelijk,12/29/2018
Gent,Daphné,Vrouwelijk,12/29/2018
Zinnik,Ludovic,Mannelijk,01/10/2019
Antwerpen,Petra,Vrouwelijk,01/22/2019
Geel,Davy,Mannelijk,01/27/2019
Etterbeek,Christian,Mannelijk,01/01/2019
Genk,Noah,Mannelijk,01/14/2019
Zaventem,Bart,Mannelijk,01/28/2019
Steenokkerzeel,Pieter,Mannelijk,01/17/2019
Saint-Nicolas (Luik),Zakaria,Mannelijk,01/11/2019
Jette,Zahra,Vrouwelijk,01/08/2019
Temse,Chantal,Vrouwelijk,01/07/2019
Charleroi,Stéphan,Mannelijk,01/22/2019
Dendermonde,Liliane,Vrouwelijk,01/10/2019
Anderlecht,Anisoara,Vrouwelijk,01/06/2019
Antwerpen,Oumayma,Vrouwelijk,01/13/2019
Opwijk,Inge,Vrouwelijk,01/08/2019
Antwerpen,Muslim,Mannelijk,01/08/2019
Wielsbeke,Tony,Mannelijk,01/19/2019
Kortrijk,Carl,Mannelijk,12/30/2018
Estinnes,Michel,Mannelijk,01/09/2019
Mol,Karin,Vrouwelijk,01/06/2019
Steenokkerzeel,Kirsten,Vrouwelijk,01/06/2019
Brasschaat,Paul,Mannelijk,01/30/2019
Brussel,Anwar,Mannelijk,01/05/2019
Elsene,Marguerite,Vrouwelijk,01/09/2019
Oudsbergen,Ruben,Mannelijk,01/08/2019
Leuven,Roos,Vrouwelijk,01/01/2019
Lessen,Pascal,Mannelijk,12/29/2018
Luik,Manon,Vrouwelijk,01/07/2019
Charleroi,Aya,Vrouwelijk,01/07/2019
Tessenderlo,Tim,Mannelijk,02/01/2019
Doornik,Loan,Mannelijk,01/16/2019
