gemeente,naam,geslacht,verwachte datum
Herent,Dominique,Vrouwelijk,04/04/2019
Antwerpen,Nicole,Vrouwelijk,04/02/2019
Bree,Yves,Mannelijk,04/19/2019
Oudenburg,Fabian,Mannelijk,04/06/2019
Beringen,Robby,Mannelijk,04/08/2019
Luik,Lorenzo,Mannelijk,04/10/2019
Hasselt,John,Mannelijk,04/20/2019
Luik,Francesca,Vrouwelijk,04/23/2019
Stekene,Annelies,Vrouwelijk,04/04/2019
Châtelet,Mélissa,Vrouwelijk,04/07/2019
Tienen,Simona,Vrouwelijk,03/24/2019
Chapelle-lez-Herlaimont,Chantal,Vrouwelijk,03/28/2019
Ans,Carole,Vrouwelijk,04/07/2019
Charleroi,Luisa,Vrouwelijk,04/01/2019
Wemmel,François,Mannelijk,04/03/2019
Geldenaken,Arthur,Mannelijk,04/07/2019
Bernissart,Anthony,Mannelijk,04/08/2019
Turnhout,Tinne,Vrouwelijk,04/12/2019
Lierde,Marleen,Vrouwelijk,04/25/2019
Hulshout,Kurt,Mannelijk,03/22/2019
Rixensart,Luc,Mannelijk,04/10/2019
Hove (Antwerpen),Franciscus,Mannelijk,04/18/2019
Schaarbeek,Nicolas,Mannelijk,03/23/2019
Eigenbrakel,Andy,Mannelijk,03/26/2019
Zaventem,Karen,Vrouwelijk,03/24/2019
Ans,Nicole,Vrouwelijk,04/14/2019
Wommelgem,Edmond,Mannelijk,04/08/2019
Roeselare,Machteld,Vrouwelijk,04/07/2019
Leuven,Nel,Vrouwelijk,03/25/2019
Gent,Melek,Vrouwelijk,04/01/2019
Zelzate,Christophe,Mannelijk,04/10/2019
Doische,Coralie,Vrouwelijk,04/13/2019
Anderlecht,Sara,Vrouwelijk,04/08/2019
Hasselt,Mustafa,Mannelijk,03/27/2019
Pittem,Stephanie,Vrouwelijk,03/23/2019
Wevelgem,Stefaan,Mannelijk,03/30/2019
Brussel,Charaf,Mannelijk,04/08/2019
Diksmuide,Lucas,Mannelijk,04/04/2019
Bilzen,Brecht,Mannelijk,04/06/2019
Oosterzele,Astrid,Vrouwelijk,03/25/2019
Lebbeke,Lisa,Vrouwelijk,03/29/2019
Estaimpuis,Magali,Vrouwelijk,03/22/2019
Gent,Mohammed,Mannelijk,04/07/2019
Hoei,Marigona,Vrouwelijk,03/30/2019
Sint-Jans-Molenbeek,Nizar,Mannelijk,04/18/2019
Antwerpen,Ronald,Mannelijk,05/16/2019
Putte,Gaston,Mannelijk,03/29/2019
Merchtem,Rita,Vrouwelijk,04/01/2019
Doornik,Claude,Mannelijk,03/31/2019
Amay,Colette,Vrouwelijk,03/24/2019
Lochristi,Dirk,Mannelijk,04/19/2019
Hamme (Dendermonde),Julien,Mannelijk,03/27/2019
Charleroi,Thibault,Mannelijk,04/04/2019
Luik,Jonathan,Mannelijk,03/26/2019
Lochristi,Anna,Vrouwelijk,03/27/2019
Rixensart,Francis,Mannelijk,04/04/2019
Sint-Lievens-Houtem,Linde,Vrouwelijk,05/08/2019
Schaarbeek,Aicha,Vrouwelijk,03/23/2019
Schaarbeek,Nadia,Vrouwelijk,04/10/2019
Rotselaar,Dirk,Mannelijk,05/03/2019
Durbuy,Sabine,Vrouwelijk,04/07/2019
Maldegem,Hubert,Mannelijk,04/24/2019
Hannuit,Théo,Mannelijk,04/01/2019
Moeskroen,Dominique,Vrouwelijk,04/02/2019
Grâce-Hollogne,Lucas,Mannelijk,04/18/2019
Maldegem,Tony,Mannelijk,04/10/2019
Niel,Brian,Mannelijk,04/05/2019
Herve,Adrien,Mannelijk,03/24/2019
Lommel,Michiel,Mannelijk,04/03/2019
Luik,Thomas,Mannelijk,04/08/2019
Berloz,Nicole,Vrouwelijk,04/02/2019
Antwerpen,Ina,Vrouwelijk,04/25/2019
Verviers,Jacqueline,Vrouwelijk,03/31/2019
Lommel,Leonardus,Mannelijk,04/03/2019
Zulte,Liesbeth,Vrouwelijk,04/03/2019
Mortsel,Koen,Mannelijk,04/16/2019
Antwerpen,Abdeslam,Mannelijk,03/22/2019
Zottegem,Jean-Marie,Mannelijk,03/29/2019
Etalle,Marianne,Vrouwelijk,03/31/2019
Dendermonde,Stefanie,Vrouwelijk,04/15/2019
Meulebeke,Regina,Vrouwelijk,03/30/2019
Antwerpen,Cristian,Mannelijk,04/08/2019
Habay,Bernard,Mannelijk,04/01/2019
Beringen,Lambert,Mannelijk,04/05/2019
Oudsbergen,Tim,Mannelijk,03/30/2019
Mortsel,Nicole,Vrouwelijk,03/31/2019
La Louvière,Rodolphe,Mannelijk,03/30/2019
Ninove,Thomas,Mannelijk,04/03/2019
Attert,Vanessa,Vrouwelijk,04/03/2019
Sint-Jans-Molenbeek,Manal,Vrouwelijk,04/15/2019
Geraardsbergen,Guy,Mannelijk,03/30/2019
Antoing,Arnaud,Mannelijk,04/04/2019
Wanze,Christophe,Mannelijk,04/04/2019
Merelbeke,Nicolas,Mannelijk,04/01/2019
Middelkerke,Louise,Vrouwelijk,03/27/2019
Genepiën,Charles,Mannelijk,04/07/2019
Oostrozebeke,Laura,Vrouwelijk,03/29/2019
Merelbeke,Lucien,Mannelijk,03/29/2019
Verviers,Gaëlle,Vrouwelijk,04/04/2019
Chapelle-lez-Herlaimont,Sébastien,Mannelijk,04/02/2019
Beveren (Sint-Niklaas),Kevin,Mannelijk,04/03/2019
