gemeente,naam,geslacht,verwachte datum
Eigenbrakel,Nathalie,Vrouwelijk,10/20/2019
Oostende,Joseph,Mannelijk,10/14/2019
Gesves,Cindy,Vrouwelijk,10/19/2019
Waterloo,Thérèse,Vrouwelijk,10/17/2019
Luik,Marta,Vrouwelijk,10/14/2019
Andenne,Juan,Mannelijk,10/22/2019
Juprelle,Calogero,Mannelijk,10/16/2019
Brugge,Thomas,Mannelijk,10/22/2019
Diest,Jenny,Vrouwelijk,10/15/2019
Aalst (Aalst),Jasper,Mannelijk,10/24/2019
Brussel,Bryan,Mannelijk,11/09/2019
Tienen,Luc,Mannelijk,10/15/2019
Aalter,Bent,Mannelijk,10/18/2019
Heusden-Zolder,Lucien,Mannelijk,10/26/2019
Merelbeke,Johan,Mannelijk,10/15/2019
Brussel,Rachid,Mannelijk,11/24/2019
Le Roeulx,Véronique,Vrouwelijk,10/14/2019
Wortegem-Petegem,André,Mannelijk,10/11/2019
Olen,Geert,Mannelijk,10/22/2019
Charleroi,Stéphanie,Vrouwelijk,11/03/2019
Beersel,Elise,Vrouwelijk,11/05/2019
Sint-Jans-Molenbeek,Soukaïna,Vrouwelijk,10/09/2019
Hasselt,Ilse,Vrouwelijk,10/26/2019
Remicourt,Hélène,Vrouwelijk,10/09/2019
Machelen (Halle-Vilvoorde),Bruno,Mannelijk,10/16/2019
Bornem,Sven,Mannelijk,10/16/2019
Kortessem,Valerie,Vrouwelijk,10/21/2019
Kuurne,Jan,Mannelijk,10/13/2019
Thuin,Pol,Mannelijk,11/07/2019
Turnhout,Mathilda,Vrouwelijk,10/19/2019
Waver,Kevin,Mannelijk,10/12/2019
Ichtegem,Leander,Mannelijk,10/11/2019
Limburg,Charlotte,Vrouwelijk,11/14/2019
Londerzeel,Pascal,Mannelijk,10/23/2019
Sint-Truiden,Maureen,Vrouwelijk,10/21/2019
Bergen,Dina,Vrouwelijk,10/16/2019
Herstal,Sylvia,Vrouwelijk,11/09/2019
Ravels,Robin,Mannelijk,12/12/2019
Zedelgem,Bart,Mannelijk,10/14/2019
Oostende,Ismaïl,Mannelijk,10/07/2019
Asse,Annick,Vrouwelijk,10/08/2019
Eupen,Ulrich,Mannelijk,10/24/2019
Antwerpen,Antonia,Vrouwelijk,10/25/2019
Brussel,Kris,Mannelijk,10/23/2019
La Louvière,Megan,Vrouwelijk,10/23/2019
As,Kris,Mannelijk,10/21/2019
Koekelberg,Freddy,Mannelijk,10/11/2019
Rixensart,Romane,Vrouwelijk,10/24/2019
Antwerpen,Manuella,Vrouwelijk,10/13/2019
Herentals,Yvonne,Vrouwelijk,10/18/2019
Putte,Carina,Vrouwelijk,10/14/2019
Herstal,Marie,Vrouwelijk,10/13/2019
Maaseik,Nicky,Mannelijk,10/27/2019
Vorselaar,Maria,Vrouwelijk,10/17/2019
Menen,Paula,Vrouwelijk,10/17/2019
Oupeye,Alain,Mannelijk,11/11/2019
Boom,Bilal,Mannelijk,10/23/2019
Maaseik,Linda,Vrouwelijk,10/10/2019
Dour,Jacqueline,Vrouwelijk,10/11/2019
Antwerpen,Jacqueline,Vrouwelijk,10/22/2019
Gent,Roel,Mannelijk,10/21/2019
Chièvres,Michel,Mannelijk,10/16/2019
Mechelen,Fons,Mannelijk,10/24/2019
Waterloo,Matteo,Mannelijk,10/08/2019
Edegem,Maria,Vrouwelijk,10/12/2019
Bergen,Aurore,Vrouwelijk,10/14/2019
Houthulst,Johnny,Mannelijk,10/20/2019
Vloesberg,Léa,Vrouwelijk,10/15/2019
Brussel,Samira,Vrouwelijk,10/28/2019
Terhulpen,Pascale,Vrouwelijk,11/30/2019
Kasterlee,Marc,Mannelijk,10/20/2019
Eghezée,Jean-François,Mannelijk,10/14/2019
Lommel,Danny,Mannelijk,10/17/2019
Herentals,Evelien,Vrouwelijk,10/17/2019
Honnelles,Mila,Vrouwelijk,10/17/2019
Antwerpen,Maria,Vrouwelijk,10/12/2019
Bouillon,Huguette,Vrouwelijk,11/03/2019
Leopoldsburg,Angelina,Vrouwelijk,11/05/2019
Deinze,Christiane,Vrouwelijk,10/13/2019
Profondeville,Fernand,Mannelijk,10/27/2019
Morlanwelz,Christopher,Mannelijk,10/22/2019
Lanaken,Wilhelmus,Mannelijk,10/26/2019
Kelmis,Elisabeth,Vrouwelijk,10/18/2019
Hoei,Claudine,Vrouwelijk,10/19/2019
Sint-Truiden,Jeannine,Vrouwelijk,10/18/2019
Zonnebeke,Erwin,Mannelijk,11/06/2019
Oupeye,Olivier,Mannelijk,10/17/2019
Edegem,Eva,Vrouwelijk,10/27/2019
Brugge,Ludo,Mannelijk,10/16/2019
Sint-Joost-ten-Node,Chaïmae,Vrouwelijk,11/10/2019
Gent,Klaas,Mannelijk,10/31/2019
Kuurne,Irena,Vrouwelijk,10/18/2019
Antwerpen,Yaël,Vrouwelijk,10/10/2019
Beersel,John,Mannelijk,10/10/2019
Namen,Caroline,Vrouwelijk,10/21/2019
Sambreville,Pascal,Mannelijk,10/13/2019
Elsene,Laura,Vrouwelijk,10/23/2019
Sint-Gillis,Bilal,Mannelijk,11/04/2019
Tongeren,Rosa,Vrouwelijk,10/21/2019
Zinnik,Francine,Vrouwelijk,10/15/2019
Anderlecht,Emilienne,Vrouwelijk,10/16/2019
Merelbeke,Bart,Mannelijk,10/26/2019
Beyne-Heusay,Louise,Vrouwelijk,10/23/2019
Jurbeke,David,Mannelijk,10/16/2019
Gent,Sander,Mannelijk,11/02/2019
Flémalle,Françoise,Vrouwelijk,10/16/2019
La Louvière,Charline,Vrouwelijk,10/09/2019
Duffel,Rosalia,Vrouwelijk,10/10/2019
Plombières,Yvette,Vrouwelijk,10/17/2019
Gembloux,Coralie,Vrouwelijk,11/19/2019
Luik,Pierre,Mannelijk,11/08/2019
Jette,Annie,Vrouwelijk,10/10/2019
Antwerpen,Aylin,Vrouwelijk,10/16/2019
Seneffe,Myriam,Vrouwelijk,10/08/2019
Wevelgem,Pieter,Mannelijk,10/26/2019
Anderlecht,Rosana,Vrouwelijk,10/17/2019
Oudsbergen,Godelieve,Vrouwelijk,11/02/2019
Havelange,Victor,Mannelijk,10/17/2019
Geraardsbergen,Michiel,Mannelijk,10/18/2019
Aartselaar,Margaux,Vrouwelijk,11/08/2019
Antwerpen,Halimo,Vrouwelijk,11/09/2019
Sint-Jans-Molenbeek,Nicolae,Mannelijk,10/19/2019
Soumagne,Grégory,Mannelijk,10/24/2019
Nijlen,Bart,Mannelijk,10/17/2019
Sint-Jans-Molenbeek,Lucas,Mannelijk,11/02/2019
Ukkel,Joseph,Mannelijk,11/21/2019
Roeselare,Elvira,Vrouwelijk,10/17/2019
