gemeente,naam,geslacht,verwachte datum
Haaltert,Jacques,Mannelijk,08/29/2019
Tienen,Arne,Mannelijk,08/29/2019
Antwerpen,Edgard,Mannelijk,08/20/2019
Nassogne,Nathalie,Vrouwelijk,09/05/2019
Anderlecht,Nahil,Mannelijk,08/25/2019
Alken,Lucas,Mannelijk,08/22/2019
Buggenhout,Jan,Mannelijk,09/07/2019
Izegem,Maria,Vrouwelijk,08/26/2019
Bergen,Sharon,Vrouwelijk,08/22/2019
Gerpinnes,Fabien,Mannelijk,08/30/2019
Lille,Lotte,Vrouwelijk,08/26/2019
Bitsingen,Anne,Vrouwelijk,08/29/2019
Boom,Monique,Vrouwelijk,08/19/2019
Bergen,Sophie,Vrouwelijk,09/06/2019
Walhain,Caroline,Vrouwelijk,08/21/2019
Evergem,Nancy,Vrouwelijk,08/30/2019
Raeren,Melanie,Vrouwelijk,08/31/2019
Jette,Irène,Vrouwelijk,08/21/2019
Flémalle,Nicolas,Mannelijk,08/26/2019
Brugge,Mario,Mannelijk,09/04/2019
Moeskroen,Alex,Mannelijk,09/08/2019
Bitsingen,Renaud,Mannelijk,09/03/2019
Fléron,Philippe,Mannelijk,09/03/2019
Kinrooi,Stijn,Mannelijk,10/06/2019
Beersel,Charlotte,Vrouwelijk,09/06/2019
Zemst,Wim,Mannelijk,08/23/2019
Wuustwezel,Kevin,Mannelijk,10/15/2019
Courcelles,Carlo,Mannelijk,08/27/2019
Wezet,Arnaud,Mannelijk,09/06/2019
Saint-Ghislain,Carine,Vrouwelijk,08/27/2019
Charleroi,Anna,Vrouwelijk,09/07/2019
Roeselare,Jaak,Mannelijk,08/21/2019
Ukkel,Paule,Vrouwelijk,09/01/2019
Ukkel,Benjamin,Mannelijk,08/29/2019
Marche-en-Famenne,Ophélie,Vrouwelijk,09/01/2019
Wijnegem,Arno,Mannelijk,10/06/2019
Beveren (Sint-Niklaas),Celine,Vrouwelijk,08/30/2019
Deinze,Evi,Vrouwelijk,08/29/2019
Tubeke,Oscar,Mannelijk,09/04/2019
Brussel,Constantin,Mannelijk,09/01/2019
Vresse-sur-Semois,Nancy,Vrouwelijk,08/28/2019
Genk,Maria,Vrouwelijk,08/20/2019
Luik,Joséphine,Vrouwelijk,09/08/2019
Haaltert,Alexander,Mannelijk,08/31/2019
Lommel,Noor,Vrouwelijk,09/16/2019
Neupré,Michel,Mannelijk,08/30/2019
Aubange,Jessica,Vrouwelijk,08/31/2019
Sint-Lambrechts-Woluwe,Marc,Mannelijk,08/28/2019
Veurne,Nicole,Vrouwelijk,09/01/2019
Elsene,Benjamin,Mannelijk,09/03/2019
Sint-Niklaas (Sint-Niklaas),Barbara,Vrouwelijk,08/20/2019
Wevelgem,Rita,Vrouwelijk,09/09/2019
Hemiksem,Ward,Mannelijk,09/18/2019
Anderlecht,Michel,Mannelijk,09/11/2019
Hove (Antwerpen),Maarten,Mannelijk,08/29/2019
Walcourt,Fabian,Mannelijk,09/11/2019
Schaarbeek,Noah,Mannelijk,08/31/2019
Begijnendijk,Nicole,Vrouwelijk,08/28/2019
Boom,Xander,Mannelijk,08/27/2019
Westerlo,Anita,Vrouwelijk,08/27/2019
Herve,Thomas,Mannelijk,08/29/2019
Landen,Conny,Vrouwelijk,09/09/2019
Eghezée,Christian,Mannelijk,08/19/2019
Middelkerke,Roland,Mannelijk,09/01/2019
Aalter,Marleen,Vrouwelijk,09/02/2019
La Louvière,Maëva,Vrouwelijk,09/07/2019
Heusden-Zolder,Kris,Mannelijk,08/29/2019
Zoersel,Emma,Vrouwelijk,08/28/2019
Lille,Maria,Vrouwelijk,09/01/2019
Dendermonde,Nicole,Vrouwelijk,08/30/2019
Chapelle-lez-Herlaimont,Marc,Mannelijk,08/26/2019
Ravels,Marcel,Mannelijk,08/31/2019
Jemeppe-sur-Sambre,Mélissa,Vrouwelijk,09/01/2019
Tielt (Tielt),Lisa,Vrouwelijk,08/26/2019
Merelbeke,Ruben,Mannelijk,09/07/2019
Oudenaarde,Farida,Vrouwelijk,09/01/2019
Celles (Doornik),Isabelle,Vrouwelijk,08/21/2019
Oostende,Marie-Louise,Vrouwelijk,08/27/2019
Borgloon,Jarne,Mannelijk,09/03/2019
Brugge,Willy,Mannelijk,08/31/2019
Seraing,Philippe,Mannelijk,08/22/2019
Leuven,Samuel,Mannelijk,08/29/2019
Alken,Romain,Mannelijk,09/06/2019
Sint-Pieters-Woluwe,Aurore,Vrouwelijk,08/28/2019
Sint-Gillis,Mariya,Vrouwelijk,09/06/2019
Etterbeek,Jean,Mannelijk,09/22/2019
Brussel,Noah,Mannelijk,08/27/2019
Bergen,Dalila,Vrouwelijk,09/01/2019
Kruibeke,Delphine,Vrouwelijk,09/19/2019
Estaimpuis,Amaury,Mannelijk,08/26/2019
Brussel,Ghita,Vrouwelijk,08/19/2019
Sint-Joost-ten-Node,Aydin,Mannelijk,09/01/2019
Heusden-Zolder,Bianca,Vrouwelijk,08/20/2019
Beernem,Joost,Mannelijk,09/01/2019
Heist-op-den-Berg,Linde,Vrouwelijk,08/30/2019
Jurbeke,Albert,Mannelijk,08/25/2019
Roeselare,Kathleen,Vrouwelijk,08/27/2019
Maaseik,Matheus,Mannelijk,08/31/2019
Zelzate,Walter,Mannelijk,09/08/2019
Leuven,Amélie,Vrouwelijk,09/13/2019
Sint-Agatha-Berchem,Marie,Vrouwelijk,08/30/2019
Libin,Christine,Vrouwelijk,08/28/2019
Luik,Daniel,Mannelijk,08/23/2019
Gent,Marcela,Vrouwelijk,08/31/2019
Aalter,Anne,Vrouwelijk,09/02/2019
Sint-Truiden,Manjeet,Vrouwelijk,09/05/2019
Wevelgem,Magali,Vrouwelijk,09/06/2019
Maasmechelen,Richard,Mannelijk,09/06/2019
Geldenaken,Frédéric,Mannelijk,09/12/2019
Puurs-Sint-Amands,Jennifer,Vrouwelijk,08/28/2019
Tubeke,Cindy,Vrouwelijk,08/25/2019
Brussel,Piero,Mannelijk,09/16/2019
Hasselt,Maria,Vrouwelijk,08/26/2019
Gent,Tijs,Mannelijk,08/27/2019
Galmaarden,Noor,Vrouwelijk,08/19/2019
Zonhoven,Michèle,Vrouwelijk,09/15/2019
Waasmunster,Philippe,Mannelijk,08/27/2019
Antwerpen,Harun,Mannelijk,09/05/2019
Geraardsbergen,Stefano,Mannelijk,08/23/2019
Halle (Halle-Vilvoorde),Ingrid,Vrouwelijk,09/01/2019
Blankenberge,Arthur,Mannelijk,09/02/2019
Sint-Niklaas (Sint-Niklaas),Ronan,Mannelijk,08/29/2019
Oostende,Dirk,Mannelijk,08/28/2019
Maasmechelen,Daniela,Vrouwelijk,09/04/2019
Geer,Léa,Vrouwelijk,09/01/2019
Deinze,Nina,Vrouwelijk,09/03/2019
Fosses-la-Ville,Françoise,Vrouwelijk,08/24/2019
Boom,Maria,Vrouwelijk,08/26/2019
Brasschaat,Charlotte,Vrouwelijk,09/06/2019
Huldenberg,Agnes,Vrouwelijk,09/16/2019
Tervuren,Loïc,Mannelijk,09/02/2019
Willebroek,Marcel,Mannelijk,08/22/2019
Turnhout,Steven,Mannelijk,09/04/2019
Herselt,Nancy,Vrouwelijk,09/08/2019
Gent,Asen,Mannelijk,08/27/2019
Puurs-Sint-Amands,Kevin,Mannelijk,09/03/2019
Gent,Irene,Vrouwelijk,09/13/2019
Stekene,Jan,Mannelijk,09/07/2019
Zele,Guido,Mannelijk,08/28/2019
Amay,Emilie,Vrouwelijk,09/05/2019
Oostende,Daniel,Mannelijk,09/08/2019
Deinze,Ellen,Vrouwelijk,08/29/2019
De Panne,Diana,Vrouwelijk,08/30/2019
Meerhout,Josephina,Vrouwelijk,08/28/2019
Remicourt,Vincent,Mannelijk,08/28/2019
Dilbeek,Peter,Mannelijk,08/22/2019
Ninove,Marijke,Vrouwelijk,09/22/2019
Kortrijk,Martine,Vrouwelijk,09/08/2019
Aalter,David,Mannelijk,08/27/2019
Destelbergen,Nicole,Vrouwelijk,08/27/2019
