gemeente,naam,geslacht,verwachte datum
Dendermonde,Jens,Mannelijk,12/01/2019
Moeskroen,Pierre,Mannelijk,12/03/2019
Seneffe,Gabriel,Mannelijk,12/12/2019
Komen-Waasten,Jeanine,Vrouwelijk,12/10/2019
Puurs-Sint-Amands,Luc,Mannelijk,12/28/2019
Aalst (Aalst),Kamiel,Mannelijk,12/12/2019
Ottignies-Louvain-la-Neuve,Valérie,Vrouwelijk,12/02/2019
Eigenbrakel,Nicolas,Mannelijk,12/11/2019
Ieper,Ria,Vrouwelijk,12/14/2019
Crisnée,Françoise,Vrouwelijk,12/03/2019
Ingelmunster,Eline,Vrouwelijk,12/05/2019
Antwerpen,Marie-Paule,Vrouwelijk,12/04/2019
Sint-Lambrechts-Woluwe,Andres,Mannelijk,12/12/2019
Bertrix,Germain,Mannelijk,12/04/2019
Ninove,Gustaaf,Mannelijk,12/09/2019
Doornik,Josette,Vrouwelijk,12/21/2019
Boussu,Mireille,Vrouwelijk,12/02/2019
Harelbeke,Lotte,Vrouwelijk,12/01/2019
Doornik,Michel,Mannelijk,11/24/2019
Puurs-Sint-Amands,Hanne,Vrouwelijk,12/01/2019
Grimbergen,Danielle,Vrouwelijk,12/08/2019
Kortenberg,David,Mannelijk,11/28/2019
Wetteren,Rudy,Mannelijk,11/29/2019
Vilvoorde,Warre,Mannelijk,11/30/2019
Chiny,André,Mannelijk,12/17/2019
Elsene,Yves,Mannelijk,11/25/2019
Moorslede,David,Mannelijk,12/10/2019
Quaregnon,Calogera,Vrouwelijk,12/24/2019
Moerbeke (Gent),Andy,Mannelijk,12/02/2019
Hasselt,Silvia,Vrouwelijk,11/27/2019
Beringen,Armand,Mannelijk,12/11/2019
Bree,Irene,Vrouwelijk,01/15/2020
Tienen,Myrjam,Vrouwelijk,11/24/2019
Antwerpen,Ella,Vrouwelijk,12/11/2019
Chaudfontaine,Paul,Mannelijk,11/26/2019
Sint-Jans-Molenbeek,Saliha,Vrouwelijk,11/27/2019
Antwerpen,Frans,Mannelijk,11/29/2019
Neupré,Isabelle,Vrouwelijk,11/30/2019
Jette,Daniel,Mannelijk,12/15/2019
Staden,Joeri,Mannelijk,12/13/2019
Brugge,Mia,Vrouwelijk,12/14/2019
Dinant,Emilien,Mannelijk,12/13/2019
Roeselare,Eduard,Mannelijk,11/26/2019
Lille,Jan,Mannelijk,12/05/2019
Gouvy,Anaïs,Vrouwelijk,12/05/2019
Vorst (Brussel-Hoofdstad),Caroline,Vrouwelijk,12/03/2019
Anderlecht,Dariusz,Mannelijk,12/04/2019
Antwerpen,Tolga,Mannelijk,11/24/2019
Zedelgem,Hans,Mannelijk,12/03/2019
Aarschot,Fleur,Vrouwelijk,11/29/2019
Lokeren,Noah,Mannelijk,12/01/2019
Sint-Jans-Molenbeek,Youssef,Mannelijk,12/12/2019
