gemeente,naam,geslacht,verwachte datum
Genk,Aylin,Vrouwelijk,11/18/2019
Durbuy,Christelle,Vrouwelijk,11/06/2019
Blegny,Noël,Mannelijk,11/18/2019
Lede,Katrien,Vrouwelijk,11/13/2019
Harelbeke,Gianni,Mannelijk,11/14/2019
Laakdal,Martine,Vrouwelijk,11/17/2019
Evergem,Georges,Mannelijk,11/06/2019
’s Gravenbrakel,Françoise,Vrouwelijk,11/07/2019
Nazareth,Arlette,Vrouwelijk,11/15/2019
Rouvroy,Fabrice,Mannelijk,12/23/2019
Antwerpen,Murat,Mannelijk,12/04/2019
Hélécine,Antoine,Mannelijk,11/17/2019
Bertogne,Chloé,Vrouwelijk,11/05/2019
Sint-Agatha-Berchem,Charlotte,Vrouwelijk,11/16/2019
Oostende,André,Mannelijk,11/20/2019
Duffel,Rita,Vrouwelijk,11/17/2019
Wellin,Michaël,Mannelijk,11/10/2019
Flémalle,Jennifer,Vrouwelijk,12/07/2019
Brussel,Thomas,Mannelijk,11/18/2019
Büllingen,Robert,Mannelijk,11/21/2019
Antwerpen,George,Mannelijk,11/22/2019
Saint-Ghislain,Lindsay,Vrouwelijk,11/05/2019
Nijvel,Yves,Mannelijk,11/13/2019
Zulte,Kelly,Vrouwelijk,11/22/2019
Londerzeel,Anny,Vrouwelijk,11/24/2019
Sint-Jans-Molenbeek,Derya,Vrouwelijk,12/03/2019
Philippeville,Alain,Mannelijk,11/20/2019
Ukkel,Elisabeth,Vrouwelijk,11/08/2019
Sint-Truiden,Sebastian,Mannelijk,11/25/2019
Elzele,Dirk,Mannelijk,12/04/2019
Oud-Turnhout,Lode,Mannelijk,11/09/2019
Ardooie,Michiel,Mannelijk,11/24/2019
Luik,Danielle,Vrouwelijk,11/17/2019
Halle (Halle-Vilvoorde),Niko,Mannelijk,11/18/2019
Leuven,Mohammad,Mannelijk,11/19/2019
Schaarbeek,Maryam,Vrouwelijk,11/07/2019
Chièvres,Baptiste,Mannelijk,11/09/2019
Leuven,Daphne,Vrouwelijk,11/29/2019
Charleroi,Marcel,Mannelijk,11/29/2019
Oostkamp,Germain,Mannelijk,11/10/2019
Bergen,Giorgio,Mannelijk,11/28/2019
La Louvière,Mathieu,Mannelijk,11/11/2019
Péruwelz,Nicolas,Mannelijk,11/30/2019
Luik,Benoît,Mannelijk,11/06/2019
