gemeente,naam,geslacht,verwachte datum
Schoten,Dean,Mannelijk,11/26/2019
Geraardsbergen,Christine,Vrouwelijk,11/24/2019
Aalst (Aalst),Carine,Vrouwelijk,11/23/2019
Duffel,Lucia,Vrouwelijk,11/27/2019
Begijnendijk,Joke,Vrouwelijk,11/23/2019
Brecht,Sarah,Vrouwelijk,11/28/2019
Chapelle-lez-Herlaimont,Renato,Mannelijk,11/29/2019
Courcelles,Josiane,Vrouwelijk,11/18/2019
Aat,Solène,Vrouwelijk,12/02/2019
Seraing,Dimitri,Mannelijk,11/26/2019
Mont-Saint-Guibert,Chantal,Vrouwelijk,11/25/2019
Hoogstraten,Ria,Vrouwelijk,11/28/2019
Luik,Maria,Vrouwelijk,11/24/2019
Antwerpen,Carina,Vrouwelijk,12/07/2019
Maasmechelen,Burak,Mannelijk,11/24/2019
Charleroi,Régine,Vrouwelijk,12/04/2019
Couvin,Berthe,Vrouwelijk,12/07/2019
Denderleeuw,Johan,Mannelijk,11/24/2019
Deinze,Christiana,Vrouwelijk,12/07/2019
Kortrijk,Joke,Vrouwelijk,11/21/2019
Grimbergen,Jan,Mannelijk,12/02/2019
Brasschaat,Max,Mannelijk,11/21/2019
Leopoldsburg,Albert,Mannelijk,11/28/2019
Wetteren,Ingrid,Vrouwelijk,11/25/2019
Roeselare,Sofie,Vrouwelijk,11/23/2019
Brussel,Beniamin,Mannelijk,11/29/2019
Tielt (Tielt),Frans,Mannelijk,11/27/2019
Doornik,Bernard,Mannelijk,11/20/2019
Olen,Inge,Vrouwelijk,11/17/2019
Antwerpen,Nina,Vrouwelijk,11/27/2019
Beveren (Sint-Niklaas),Anouck,Vrouwelijk,12/13/2019
Schaarbeek,Sükrü,Mannelijk,11/27/2019
Houthulst,Dieuwke,Vrouwelijk,11/24/2019
Turnhout,Katrien,Vrouwelijk,11/23/2019
Assesse,Murielle,Vrouwelijk,11/24/2019
Bouillon,Raphaël,Mannelijk,11/30/2019
Anhée,Marcelle,Vrouwelijk,11/23/2019
Beersel,João,Mannelijk,12/05/2019
Schaarbeek,Djibril,Mannelijk,11/28/2019
Leopoldsburg,Sabrina,Vrouwelijk,12/02/2019
Evergem,Jelle,Mannelijk,12/08/2019
Zwijndrecht,Helena,Vrouwelijk,12/01/2019
Hasselt,Wouter,Mannelijk,12/27/2019
Ronse,Cédric,Mannelijk,12/03/2019
Zaventem,Didier,Mannelijk,12/03/2019
Flémalle,Dorian,Mannelijk,12/06/2019
Puurs-Sint-Amands,Nina,Vrouwelijk,11/25/2019
Chapelle-lez-Herlaimont,Julien,Mannelijk,11/30/2019
Bastenaken,Noémie,Vrouwelijk,11/24/2019
Linter,Benny,Mannelijk,11/24/2019
Lubbeek,Tristan,Mannelijk,11/24/2019
Namen,Marie-Christine,Vrouwelijk,11/21/2019
Westerlo,Paul,Mannelijk,11/28/2019
Sint-Pieters-Leeuw,Yannick,Mannelijk,12/09/2019
Walcourt,Alexandra,Vrouwelijk,11/25/2019
Grâce-Hollogne,Rosina,Vrouwelijk,11/29/2019
Olen,Maria,Vrouwelijk,12/03/2019
Eigenbrakel,André,Mannelijk,01/19/2020
Andenne,Jean,Mannelijk,12/17/2019
Antwerpen,Alixe,Vrouwelijk,11/18/2019
Chaudfontaine,Laurent,Mannelijk,12/06/2019
Stavelot,Geoffrey,Mannelijk,11/27/2019
Ottignies-Louvain-la-Neuve,Cécile,Vrouwelijk,12/06/2019
Charleroi,Tom,Mannelijk,12/04/2019
Turnhout,Lander,Mannelijk,12/07/2019
Begijnendijk,Diederik,Mannelijk,11/27/2019
Morlanwelz,Nicolas,Mannelijk,11/26/2019
Bergen,Mélanie,Vrouwelijk,11/22/2019
Esneux,Evelyne,Vrouwelijk,12/03/2019
Aarschot,Jeannine,Vrouwelijk,12/07/2019
Dendermonde,Frederik,Mannelijk,11/21/2019
Hasselt,Kim,Mannelijk,12/02/2019
Moeskroen,Stacy,Vrouwelijk,11/26/2019
Aalter,Filip,Mannelijk,11/24/2019
Ranst,Annika,Vrouwelijk,11/23/2019
Antwerpen,Annemie,Vrouwelijk,11/26/2019
Destelbergen,Delphine,Vrouwelijk,12/05/2019
Putte,Patrick,Mannelijk,11/28/2019
Luik,Martine,Vrouwelijk,12/06/2019
Knokke-Heist,Adrian,Mannelijk,11/19/2019
Wingene,Michael,Mannelijk,11/24/2019
Jemeppe-sur-Sambre,Fanny,Vrouwelijk,12/21/2019
Dilbeek,Albert,Mannelijk,12/01/2019
Baelen,Catherine,Vrouwelijk,12/18/2019
Aiseau-Presles,Eric,Mannelijk,11/24/2019
Ronse,Manon,Vrouwelijk,11/23/2019
Bilzen,Marie,Vrouwelijk,11/26/2019
Rebecq,Isabelle,Vrouwelijk,12/10/2019
Ternat,Rosa,Vrouwelijk,12/04/2019
Waasmunster,Emma,Vrouwelijk,11/29/2019
Wingene,Griet,Vrouwelijk,11/29/2019
Houthalen-Helchteren,Maria,Vrouwelijk,01/01/2020
Zaventem,Hanae,Vrouwelijk,11/27/2019
Antwerpen,Said,Mannelijk,12/01/2019
Zoutleeuw,Carine,Vrouwelijk,12/07/2019
Hoogstraten,Lidia,Vrouwelijk,12/11/2019
Sint-Pieters-Woluwe,David,Mannelijk,12/13/2019
Vorselaar,Wim,Mannelijk,11/30/2019
Zinnik,Alain,Mannelijk,11/27/2019
Luik,Steven,Mannelijk,11/26/2019
Tubeke,Mireille,Vrouwelijk,11/28/2019
