gemeente,naam,geslacht,verwachte datum
Zwalm,Patricia,Vrouwelijk,09/05/2019
Turnhout,Leopoldus,Mannelijk,09/13/2019
Temse,Jan,Mannelijk,09/13/2019
Modave,Christiane,Vrouwelijk,09/06/2019
Zwalm,Mats,Mannelijk,09/30/2019
Eupen,Gerda,Vrouwelijk,09/06/2019
Evergem,Petra,Vrouwelijk,09/11/2019
Kraainem,David,Mannelijk,09/07/2019
Aalst (Aalst),Marcella,Vrouwelijk,09/12/2019
Châtelet,Liam,Mannelijk,09/03/2019
Gent,Dimitri,Mannelijk,09/11/2019
Elsene,Geoffroy,Mannelijk,09/19/2019
Estaimpuis,Freddy,Mannelijk,09/19/2019
Deerlijk,Mieke,Vrouwelijk,09/17/2019
Saint-Nicolas (Luik),Jean,Mannelijk,09/16/2019
Eigenbrakel,Claudine,Vrouwelijk,09/14/2019
Hamme (Dendermonde),Sander,Mannelijk,09/08/2019
Oupeye,José,Mannelijk,09/09/2019
Tongeren,Claudia,Vrouwelijk,09/11/2019
Luik,Daniel,Mannelijk,09/12/2019
Luik,Florent,Mannelijk,10/07/2019
Charleroi,André,Mannelijk,09/16/2019
Courcelles,Nadia,Vrouwelijk,09/02/2019
Vielsalm,Jean-Claude,Mannelijk,09/10/2019
Ans,Clara,Vrouwelijk,09/15/2019
Oudergem,Philippe,Mannelijk,09/01/2019
Leuven,Anne-Marie,Vrouwelijk,09/03/2019
Bredene,Lewis,Mannelijk,09/13/2019
Sint-Martens-Latem,Laurence,Vrouwelijk,08/31/2019
Oostende,James,Mannelijk,09/05/2019
Anderlecht,Chaïmae,Vrouwelijk,09/06/2019
Sint-Jans-Molenbeek,Marcela,Vrouwelijk,09/12/2019
Bergen,Clotilde,Vrouwelijk,09/12/2019
Heusden-Zolder,Arif,Mannelijk,10/08/2019
Fleurus,Viviane,Vrouwelijk,09/19/2019
Anderlecht,Kaoutar,Vrouwelijk,09/18/2019
Lierde,Peter,Mannelijk,09/15/2019
La Louvière,Daniel,Mannelijk,08/31/2019
Pecq,André,Mannelijk,09/02/2019
Kontich,Vincent,Mannelijk,09/30/2019
Diest,Anne-Marie,Vrouwelijk,09/26/2019
Diksmuide,Sven,Mannelijk,09/12/2019
Saint-Nicolas (Luik),Nicolo,Mannelijk,09/13/2019
Wanze,Ludovic,Mannelijk,09/24/2019
Charleroi,Eloïse,Vrouwelijk,09/12/2019
Meise,Pascale,Vrouwelijk,09/13/2019
Oudsbergen,Lena,Vrouwelijk,09/12/2019
Charleroi,Francoise,Vrouwelijk,09/17/2019
Antwerpen,Mohammad,Mannelijk,09/14/2019
Morlanwelz,Aurore,Vrouwelijk,09/12/2019
Beringen,Peter,Mannelijk,09/20/2019
Oudenaarde,Martine,Vrouwelijk,09/10/2019
Berlaar,Evi,Vrouwelijk,09/18/2019
Wanze,Vinciane,Vrouwelijk,09/05/2019
Jette,Youssef,Mannelijk,09/01/2019
Boussu,Jean-Pierre,Mannelijk,09/09/2019
Marche-en-Famenne,Aurélie,Vrouwelijk,09/22/2019
Zonhoven,Joël,Mannelijk,09/05/2019
Zonhoven,Stefaan,Mannelijk,09/08/2019
Oudergem,Gaston,Mannelijk,09/27/2019
Lommel,Emiel,Mannelijk,09/08/2019
Moeskroen,Imane,Vrouwelijk,09/22/2019
Lievegem,Tom,Mannelijk,09/02/2019
Etterbeek,Katarina,Vrouwelijk,09/25/2019
Zwevegem,Martijn,Mannelijk,09/24/2019
Zandhoven,Monica,Vrouwelijk,09/19/2019
Charleroi,Romeo,Mannelijk,09/06/2019
Antwerpen,Michael,Mannelijk,09/04/2019
Antwerpen,Anouk,Vrouwelijk,09/14/2019
Pittem,Stijn,Mannelijk,09/11/2019
Waver,Guy,Mannelijk,09/01/2019
Charleroi,Thierry,Mannelijk,09/12/2019
Ganshoren,Elisabeth,Vrouwelijk,10/01/2019
Aalter,Rosalie,Vrouwelijk,09/01/2019
Bergen,Françoise,Vrouwelijk,09/28/2019
Beveren (Sint-Niklaas),Noa,Vrouwelijk,08/31/2019
Saint-Ghislain,Francis,Mannelijk,09/05/2019
Gent,Miley,Vrouwelijk,09/19/2019
Blegny,Arnaud,Mannelijk,09/17/2019
Menen,Paulette,Vrouwelijk,09/21/2019
Ninove,Rita,Vrouwelijk,09/18/2019
Flémalle,Cindy,Vrouwelijk,09/16/2019
Gent,Lena,Vrouwelijk,09/11/2019
Dilbeek,Alessia,Vrouwelijk,08/31/2019
Schoten,Alexander,Mannelijk,09/15/2019
Putte,Marc,Mannelijk,09/10/2019
Machelen (Halle-Vilvoorde),Lucienne,Vrouwelijk,09/17/2019
Edegem,Nancy,Vrouwelijk,09/08/2019
Aalter,Sofie,Vrouwelijk,09/02/2019
Lanaken,Bas,Mannelijk,09/08/2019
Lummen,Eric,Mannelijk,09/10/2019
Rixensart,Claude,Mannelijk,09/15/2019
