gemeente,naam,geslacht,verwachte datum
Charleroi,Fatima,Vrouwelijk,08/04/2019
Anthisnes,Quentin,Mannelijk,08/07/2019
Bonheiden,Elisabeth,Vrouwelijk,08/02/2019
Beerse,Tibe,Mannelijk,08/11/2019
Anderlecht,Hassan,Mannelijk,08/01/2019
Kortrijk,Benjamin,Mannelijk,08/12/2019
Ronse,Fatima,Vrouwelijk,08/07/2019
Asse,Pieter,Mannelijk,08/11/2019
Poperinge,Johan,Mannelijk,08/13/2019
Flémalle,Morgane,Vrouwelijk,07/28/2019
Pepinster,Raymond,Mannelijk,08/07/2019
Kortemark,Griet,Vrouwelijk,07/30/2019
Vilvoorde,Marie,Vrouwelijk,07/27/2019
Awans,Stéphanie,Vrouwelijk,08/10/2019
Namen,Sofiane,Mannelijk,07/28/2019
Heist-op-den-Berg,Jozef,Mannelijk,07/25/2019
Verviers,Adrien,Mannelijk,08/03/2019
Charleroi,Nathalie,Vrouwelijk,07/31/2019
Antwerpen,Diana,Vrouwelijk,08/06/2019
Lier,Marie,Vrouwelijk,08/12/2019
Esneux,Marie,Vrouwelijk,08/04/2019
Moeskroen,Oscar,Mannelijk,08/04/2019
Deinze,Lynn,Vrouwelijk,07/25/2019
Jette,Jacqueline,Vrouwelijk,08/06/2019
Gent,Cedric,Mannelijk,08/11/2019
Bierbeek,Gerrit,Mannelijk,08/08/2019
Graven,Agnès,Vrouwelijk,08/06/2019
Aarschot,Amber,Vrouwelijk,08/01/2019
Tongeren,Ernest,Mannelijk,07/25/2019
Beernem,Cécile,Vrouwelijk,08/04/2019
Roeselare,Jayden,Mannelijk,08/03/2019
Izegem,Aline,Vrouwelijk,08/11/2019
Jette,Eve,Vrouwelijk,08/07/2019
Herent,Jeanine,Vrouwelijk,08/05/2019
Schaarbeek,Massimo,Mannelijk,09/25/2019
Tintigny,Valérie,Vrouwelijk,08/13/2019
Welkenraedt,Pascal,Mannelijk,08/04/2019
Charleroi,Omar,Mannelijk,08/07/2019
Verviers,Simon,Mannelijk,07/27/2019
Antwerpen,Adil,Mannelijk,07/28/2019
Fontaine-l’Evêque,Mathilde,Vrouwelijk,08/02/2019
Galmaarden,Bruno,Mannelijk,07/31/2019
Beringen,Dilek,Vrouwelijk,07/30/2019
Zonhoven,Jozef,Mannelijk,08/23/2019
Luik,Sebastiao,Mannelijk,08/03/2019
Evergem,Irena,Vrouwelijk,08/17/2019
Herstal,Roland,Mannelijk,08/10/2019
Brugge,Marleen,Vrouwelijk,08/11/2019
Brugge,Vanessa,Vrouwelijk,08/07/2019
Zedelgem,Greta,Vrouwelijk,08/09/2019
Wingene,Louise,Vrouwelijk,09/15/2019
Herstal,Adam,Mannelijk,08/11/2019
Oudergem,Georges,Mannelijk,08/01/2019
Kortessem,Matteo,Mannelijk,07/27/2019
Villers-la-Ville,Jacqueline,Vrouwelijk,08/02/2019
Ichtegem,Roland,Mannelijk,08/13/2019
Mettet,Louise,Vrouwelijk,08/09/2019
Sint-Jans-Molenbeek,Sami,Mannelijk,08/06/2019
Bilzen,Noor,Vrouwelijk,08/14/2019
Elsene,Adrien,Mannelijk,07/26/2019
Gent,Stéphanie,Vrouwelijk,07/27/2019
Koksijde,Freddy,Mannelijk,08/06/2019
Gent,Miranda,Vrouwelijk,08/04/2019
Turnhout,Marc,Mannelijk,08/05/2019
Kortenberg,Yvonne,Vrouwelijk,08/26/2019
Antwerpen,Stephan,Mannelijk,08/07/2019
Oupeye,Jocelyne,Vrouwelijk,08/10/2019
Heusden-Zolder,Semih,Mannelijk,08/08/2019
Beveren (Sint-Niklaas),Patrick,Mannelijk,08/07/2019
Hoeilaart,Paul,Mannelijk,08/06/2019
Grimbergen,David,Mannelijk,07/28/2019
Gent,Laurence,Vrouwelijk,09/04/2019
Kampenhout,Nicole,Vrouwelijk,07/25/2019
Beveren (Sint-Niklaas),Mieke,Vrouwelijk,08/07/2019
Oudenaarde,Carlos,Mannelijk,08/07/2019
Stoumont,Marc,Mannelijk,07/27/2019
Amay,Tom,Mannelijk,08/07/2019
Chimay,Raphaël,Mannelijk,07/25/2019
Bocholt,Aldegonda,Vrouwelijk,08/07/2019
Etterbeek,Enrico,Mannelijk,09/04/2019
Tessenderlo,Maurice,Mannelijk,08/14/2019
Luik,Cécile,Vrouwelijk,07/28/2019
Lede,Mats,Mannelijk,08/04/2019
Honnelles,Maxence,Mannelijk,07/30/2019
Ganshoren,Charlotte,Vrouwelijk,08/25/2019
Seneffe,Cédric,Mannelijk,08/01/2019
Huldenberg,Maria,Vrouwelijk,08/03/2019
Elsene,Igor,Mannelijk,08/04/2019
Bitsingen,Marie,Vrouwelijk,07/28/2019
Erquelinnes,Chantal,Vrouwelijk,07/29/2019
Peer,Leon,Mannelijk,08/05/2019
Bocholt,Rob,Mannelijk,08/05/2019
Maasmechelen,Carine,Vrouwelijk,08/04/2019
Moeskroen,Jean-Luc,Mannelijk,08/10/2019
Rendeux,Sacha,Mannelijk,08/02/2019
Houthalen-Helchteren,Erik,Mannelijk,08/04/2019
Antwerpen,Zohra,Vrouwelijk,08/05/2019
Doornik,Valérie,Vrouwelijk,07/31/2019
Eeklo,Mariette,Vrouwelijk,08/13/2019
Hulshout,Marina,Vrouwelijk,08/14/2019
Sint-Agatha-Berchem,Noah,Mannelijk,07/25/2019
Rotselaar,Nele,Vrouwelijk,08/05/2019
Aarschot,Emma,Vrouwelijk,08/07/2019
Aalst (Aalst),Saïda,Vrouwelijk,07/28/2019
La Louvière,Nicolas,Mannelijk,08/08/2019
Péruwelz,Anne,Vrouwelijk,08/06/2019
Antoing,Alain,Mannelijk,07/26/2019
Leuven,Jozef,Mannelijk,08/11/2019
Maasmechelen,Daniel,Mannelijk,08/08/2019
Haacht,Senne,Mannelijk,08/04/2019
Gent,Baris,Mannelijk,08/24/2019
Beersel,Ibrahim,Mannelijk,08/12/2019
Ferrières,Robin,Mannelijk,08/03/2019
Oerle,Nathalie,Vrouwelijk,08/09/2019
Westerlo,Gert,Mannelijk,08/11/2019
Eigenbrakel,Andrea,Vrouwelijk,08/04/2019
Frasnes-lez-Anvaing,Timéo,Mannelijk,08/03/2019
Antwerpen,Amelie,Vrouwelijk,08/04/2019
