gemeente,naam,geslacht,verwachte datum
Vorst (Brussel-Hoofdstad),Silvia,Vrouwelijk,04/12/2019
Evergem,Pascal,Mannelijk,04/06/2019
Assenede,Jarne,Mannelijk,04/09/2019
Dilbeek,Guillaume,Mannelijk,04/24/2019
Gent,Kaan,Mannelijk,04/05/2019
Lommel,Adriaan,Mannelijk,03/26/2019
Antwerpen,Nathalie,Vrouwelijk,04/23/2019
Doornik,Danielle,Vrouwelijk,04/04/2019
Sint-Lambrechts-Woluwe,Marco,Mannelijk,04/08/2019
Manhay,Albert,Mannelijk,04/25/2019
Manage,Walter,Mannelijk,03/27/2019
Aalst (Aalst),Geert,Mannelijk,04/09/2019
Merelbeke,Patrick,Mannelijk,04/02/2019
Turnhout,Tony,Mannelijk,04/20/2019
Kalmthout,Eric,Mannelijk,04/08/2019
Herentals,Rudi,Mannelijk,03/28/2019
Grimbergen,Marwa,Vrouwelijk,04/12/2019
Holsbeek,Maria,Vrouwelijk,04/08/2019
Celles (Doornik),Estelle,Vrouwelijk,04/03/2019
Mechelen,René,Mannelijk,04/13/2019
Walcourt,Elisabeth,Vrouwelijk,04/07/2019
Zedelgem,Lennert,Mannelijk,04/13/2019
Antwerpen,Yassir,Mannelijk,04/08/2019
Beringen,Kirsten,Vrouwelijk,04/07/2019
Juprelle,Cindy,Vrouwelijk,04/16/2019
Charleroi,Marc,Mannelijk,04/09/2019
Antwerpen,Suzanne,Vrouwelijk,04/01/2019
Gent,Elke,Vrouwelijk,04/04/2019
Remicourt,Anne,Vrouwelijk,04/02/2019
Houthalen-Helchteren,Silvio,Mannelijk,03/27/2019
Namen,Lily-Rose,Vrouwelijk,04/07/2019
Lommel,Lea,Vrouwelijk,04/01/2019
Gent,Corry,Vrouwelijk,04/05/2019
Kortemark,Michel,Mannelijk,04/08/2019
Lo-Reninge,Joseph,Mannelijk,04/02/2019
Luik,Jeannine,Vrouwelijk,04/05/2019
Doornik,Guy,Mannelijk,04/10/2019
Willebroek,Saskia,Vrouwelijk,03/29/2019
Couvin,Eline,Vrouwelijk,04/03/2019
Anderlecht,Sarah,Vrouwelijk,04/13/2019
Peer,Lieke,Vrouwelijk,04/02/2019
Geel,Henri,Mannelijk,04/12/2019
Rebecq,Nathalie,Vrouwelijk,04/08/2019
Antwerpen,Zelal,Vrouwelijk,04/01/2019
Doornik,Isabelle,Vrouwelijk,04/03/2019
Hasselt,Thomas,Mannelijk,04/10/2019
Sombreffe,Emmanuelle,Vrouwelijk,04/25/2019
Kraainem,Maria,Vrouwelijk,03/31/2019
Ukkel,Gérard,Mannelijk,04/11/2019
Essen,Lotte,Vrouwelijk,04/24/2019
Antwerpen,Nikki,Vrouwelijk,04/06/2019
Evere,Nicolas,Mannelijk,04/21/2019
Philippeville,José,Mannelijk,04/02/2019
Grobbendonk,Stien,Vrouwelijk,04/08/2019
Leuven,Marie,Vrouwelijk,04/14/2019
Ganshoren,Hugues,Mannelijk,04/03/2019
Hooglede,Magda,Vrouwelijk,04/14/2019
Roeselare,Tom,Mannelijk,04/14/2019
Schoten,Mathilda,Vrouwelijk,04/13/2019
Antwerpen,Sebastiaan,Mannelijk,04/03/2019
Sint-Martens-Latem,Cindy,Vrouwelijk,04/09/2019
Antwerpen,Michel,Mannelijk,04/04/2019
Antwerpen,Laila,Vrouwelijk,03/27/2019
Hannuit,Adeline,Vrouwelijk,04/05/2019
Bilzen,Johan,Mannelijk,03/30/2019
Bornem,Véronique,Vrouwelijk,03/27/2019
Kortrijk,Charline,Vrouwelijk,04/03/2019
Aat,Lucienne,Vrouwelijk,04/15/2019
Puurs-Sint-Amands,Jeroen,Mannelijk,04/10/2019
Gembloux,Thomas,Mannelijk,03/27/2019
Kinrooi,Michael,Mannelijk,05/27/2019
Jette,Sara,Vrouwelijk,04/07/2019
Vilvoorde,Fatima,Vrouwelijk,04/02/2019
Maasmechelen,Dirk,Mannelijk,04/10/2019
Zottegem,Nicole,Vrouwelijk,04/13/2019
Gooik,Jurgen,Mannelijk,04/04/2019
Dessel,Lieve,Vrouwelijk,04/05/2019
Moorslede,Fabienne,Vrouwelijk,04/13/2019
Ronse,Noah,Mannelijk,04/29/2019
Aalter,Lydia,Vrouwelijk,04/06/2019
Antwerpen,Sammy,Mannelijk,04/07/2019
Heist-op-den-Berg,Tineke,Vrouwelijk,04/15/2019
Aiseau-Presles,Béatrice,Vrouwelijk,04/15/2019
Châtelet,Maria,Vrouwelijk,04/10/2019
Beringen,Rudi,Mannelijk,04/03/2019
Sint-Jans-Molenbeek,Ahmed,Mannelijk,03/31/2019
Antwerpen,Rachel,Vrouwelijk,04/07/2019
Brussel,Calogero,Mannelijk,04/13/2019
Schaarbeek,Eray,Mannelijk,04/12/2019
Sprimont,Yvonne,Vrouwelijk,04/15/2019
Oostkamp,Emmanuel,Mannelijk,03/30/2019
Zoersel,Anne,Vrouwelijk,04/24/2019
Doornik,Christiane,Vrouwelijk,03/30/2019
Luik,Gwenaëlle,Vrouwelijk,04/14/2019
Boom,Sakina,Vrouwelijk,04/09/2019
Geldenaken,Nancy,Vrouwelijk,04/05/2019
Halle (Halle-Vilvoorde),Adrienne,Vrouwelijk,04/25/2019
Leopoldsburg,Julia,Vrouwelijk,03/27/2019
Seraing,Rosario,Mannelijk,04/08/2019
Luik,François,Mannelijk,04/16/2019
Moeskroen,Carine,Vrouwelijk,04/01/2019
Elsene,Ida,Vrouwelijk,04/05/2019
’s Gravenbrakel,Christian,Mannelijk,05/12/2019
Torhout,Claudine,Vrouwelijk,04/02/2019
Sint-Gillis-Waas,André,Mannelijk,04/11/2019
Brussel,Saïd,Mannelijk,03/26/2019
Erpe-Mere,Marcel,Mannelijk,04/02/2019
Charleroi,Diana,Vrouwelijk,04/09/2019
Luik,Alexandre,Mannelijk,03/28/2019
Kampenhout,Nicolas,Mannelijk,04/13/2019
Ninove,Viktor,Mannelijk,04/13/2019
Pelt,Gerardus,Mannelijk,04/11/2019
Opzullik,Ann,Vrouwelijk,05/26/2019
Wevelgem,Daniel,Mannelijk,04/05/2019
Aalst (Aalst),Mireille,Vrouwelijk,04/03/2019
Colfontaine,Samuel,Mannelijk,04/09/2019
Antwerpen,Sarah,Vrouwelijk,04/07/2019
Gent,Yahia,Mannelijk,04/06/2019
Zinnik,Bryan,Mannelijk,04/04/2019
Zinnik,Lucy,Vrouwelijk,04/03/2019
Sint-Gillis,Clémence,Vrouwelijk,03/28/2019
Komen-Waasten,Jacques,Mannelijk,04/04/2019
Lier,Cindy,Vrouwelijk,04/20/2019
Knokke-Heist,Jean,Mannelijk,04/28/2019
Frasnes-lez-Anvaing,Dominique,Mannelijk,05/08/2019
Sambreville,Raphaël,Mannelijk,04/06/2019
Dilbeek,Frédéric,Mannelijk,04/04/2019
Sint-Jans-Molenbeek,Mustapha,Mannelijk,04/17/2019
Marche-en-Famenne,Marie,Vrouwelijk,04/13/2019
Leuven,Marije,Vrouwelijk,04/02/2019
Sambreville,Alexandre,Mannelijk,04/14/2019
Ronse,Frans,Mannelijk,04/10/2019
Antwerpen,Zarife,Vrouwelijk,03/26/2019
Antwerpen,Khaddouja,Vrouwelijk,04/06/2019
Aalter,Sabine,Vrouwelijk,04/08/2019
Maasmechelen,Serena,Vrouwelijk,04/11/2019
Genepiën,Fabian,Mannelijk,03/27/2019
Edegem,Marijke,Vrouwelijk,04/02/2019
Vorst (Brussel-Hoofdstad),Francisco,Mannelijk,04/05/2019
Haacht,Bob,Mannelijk,04/15/2019
Antwerpen,Monique,Vrouwelijk,03/30/2019
Sint-Gillis,Damien,Mannelijk,04/13/2019
Halle (Halle-Vilvoorde),Mathieu,Mannelijk,04/10/2019
