gemeente,naam,geslacht,verwachte datum
’s Gravenbrakel,Hervé,Mannelijk,10/09/2019
Zottegem,Laura,Vrouwelijk,10/04/2019
Genk,Bart,Mannelijk,10/03/2019
Westerlo,Alyssa,Vrouwelijk,10/06/2019
Arendonk,Anja,Vrouwelijk,10/08/2019
Schaarbeek,Anil,Mannelijk,10/15/2019
Eigenbrakel,Claire,Vrouwelijk,10/04/2019
Maasmechelen,Leopold,Mannelijk,10/14/2019
Kortrijk,Gino,Mannelijk,10/18/2019
Eigenbrakel,Fernande,Vrouwelijk,10/04/2019
Seraing,Vincenzo,Mannelijk,10/09/2019
Lokeren,Yoni,Mannelijk,10/22/2019
Waver,Amira,Vrouwelijk,10/10/2019
Schaarbeek,Patricia,Vrouwelijk,10/17/2019
Zonhoven,Danny,Mannelijk,10/14/2019
Brugge,Simone,Vrouwelijk,10/03/2019
Binche,Hugues,Mannelijk,10/16/2019
Virton,Marie-Rose,Vrouwelijk,10/13/2019
Oudenaarde,William,Mannelijk,10/15/2019
Moeskroen,Hélène,Vrouwelijk,09/30/2019
Brussel,Fatima,Vrouwelijk,10/16/2019
Lievegem,David,Mannelijk,10/17/2019
Welkenraedt,Raymond,Mannelijk,10/05/2019
Jemeppe-sur-Sambre,Annick,Vrouwelijk,10/09/2019
Bastenaken,Catherine,Vrouwelijk,09/29/2019
Wommelgem,Ludovicus,Mannelijk,10/07/2019
Sint-Gillis-Waas,Pieter,Mannelijk,10/09/2019
Willebroek,Yasin,Mannelijk,09/29/2019
Bilzen,Pierre,Mannelijk,11/21/2019
Kortrijk,Hanne,Vrouwelijk,09/28/2019
Dilbeek,Michel,Mannelijk,10/11/2019
Oostende,Joran,Mannelijk,10/18/2019
Charleroi,Frédéric,Mannelijk,10/27/2019
Charleroi,Marie,Vrouwelijk,10/04/2019
Ninove,Jan,Mannelijk,09/29/2019
Brugge,Joachim,Mannelijk,10/16/2019
Charleroi,Françoise,Vrouwelijk,11/01/2019
Antwerpen,Barbara,Vrouwelijk,10/26/2019
La Louvière,Laurent,Mannelijk,10/08/2019
Manhay,Stéphane,Mannelijk,10/29/2019
Seraing,Auguste,Mannelijk,10/03/2019
Geel,Ann,Vrouwelijk,10/18/2019
Brugge,Christiaan,Mannelijk,10/07/2019
Lokeren,Mieke,Vrouwelijk,10/09/2019
Antwerpen,Mohamed,Mannelijk,10/05/2019
Beringen,Ingrid,Vrouwelijk,10/21/2019
Ichtegem,John,Mannelijk,10/29/2019
Wortegem-Petegem,Dirk,Mannelijk,09/29/2019
Maldegem,Jana,Vrouwelijk,10/18/2019
Koekelare,Sam,Mannelijk,09/29/2019
Graven,Aurore,Vrouwelijk,10/20/2019
Brussel,Benjamin,Mannelijk,10/13/2019
Antwerpen,Inge,Vrouwelijk,10/16/2019
Antwerpen,Camiel,Mannelijk,10/03/2019
Andenne,Elodie,Vrouwelijk,10/06/2019
Nijlen,Rosa,Vrouwelijk,10/14/2019
Hamme (Dendermonde),Guido,Mannelijk,10/15/2019
Waregem,Merel,Vrouwelijk,10/20/2019
Zwevegem,Rino,Mannelijk,10/10/2019
Arendonk,Michel,Mannelijk,10/28/2019
Brussel,Yassine,Mannelijk,09/30/2019
Gembloux,Nicole,Vrouwelijk,10/08/2019
Doornik,Quentin,Mannelijk,10/14/2019
Ukkel,Jeannine,Vrouwelijk,10/15/2019
Namen,Joachim,Mannelijk,10/15/2019
Beernem,Wendy,Vrouwelijk,09/29/2019
Gent,Pippa,Vrouwelijk,10/13/2019
Herenthout,Tessa,Vrouwelijk,10/16/2019
Lessen,Paula,Vrouwelijk,10/10/2019
Elsene,Giuseppina,Vrouwelijk,10/18/2019
Sint-Gillis,Alicia,Vrouwelijk,10/08/2019
Lommel,Jimmy,Mannelijk,10/10/2019
Sint-Martens-Latem,Alexandre,Mannelijk,10/16/2019
Laakdal,Jozef,Mannelijk,10/28/2019
Saint-Nicolas (Luik),Marine,Vrouwelijk,10/23/2019
Ukkel,Leila,Vrouwelijk,10/07/2019
Brussel,Iness,Vrouwelijk,10/05/2019
Menen,Noël,Mannelijk,10/08/2019
Kontich,Freddy,Mannelijk,09/28/2019
Genepiën,Madeleine,Vrouwelijk,10/08/2019
Essen,Gerardus,Mannelijk,09/29/2019
Diepenbeek,Johan,Mannelijk,11/07/2019
Gavere,Hannelore,Vrouwelijk,10/06/2019
Namen,Paul,Mannelijk,10/17/2019
Maaseik,Carine,Vrouwelijk,11/01/2019
Aywaille,Alain,Mannelijk,10/02/2019
Kaprijke,Johan,Mannelijk,10/02/2019
Luik,Nada,Vrouwelijk,09/30/2019
Roeselare,Vanessa,Vrouwelijk,12/02/2019
Herzele,Sarah,Vrouwelijk,09/29/2019
Leuven,Marthe,Vrouwelijk,10/07/2019
Pont-à-Celles,Clémence,Vrouwelijk,10/30/2019
Geraardsbergen,Michel,Mannelijk,10/17/2019
Schaarbeek,Amadou,Mannelijk,10/06/2019
Gent,Fatima,Vrouwelijk,10/18/2019
Mortsel,Emiel,Mannelijk,10/07/2019
Aalst (Aalst),Marcus,Mannelijk,10/30/2019
Hannuit,Renaud,Mannelijk,10/05/2019
Antwerpen,Michaela,Vrouwelijk,10/14/2019
Sint-Jans-Molenbeek,Irène,Vrouwelijk,10/02/2019
Dilbeek,Alma,Vrouwelijk,10/20/2019
Dilbeek,Marc,Mannelijk,10/05/2019
Ganshoren,Huguette,Vrouwelijk,10/04/2019
Diepenbeek,Bram,Mannelijk,10/09/2019
Le Roeulx,Brice,Mannelijk,10/06/2019
Gesves,Delphine,Vrouwelijk,10/15/2019
Jette,Darius,Mannelijk,10/05/2019
Roeselare,Ronny,Mannelijk,10/09/2019
Bertrix,Cécile,Vrouwelijk,10/07/2019
Seraing,Gwendoline,Vrouwelijk,10/10/2019
Bilzen,Hubertina,Vrouwelijk,10/11/2019
Saint-Hubert,Micheline,Vrouwelijk,10/07/2019
Roeselare,Lina,Vrouwelijk,09/28/2019
Essen,Yana,Vrouwelijk,10/09/2019
Nijlen,Annita,Vrouwelijk,10/08/2019
Kortessem,Kim,Mannelijk,10/18/2019
Steenokkerzeel,Ida,Vrouwelijk,10/09/2019
Lommel,Joris,Mannelijk,10/08/2019
La Louvière,Jean-Luc,Mannelijk,10/11/2019
Londerzeel,Amber,Vrouwelijk,09/28/2019
Luik,Maxime,Mannelijk,09/29/2019
Knokke-Heist,Bernard,Mannelijk,10/07/2019
Kraainem,Arthur,Mannelijk,10/12/2019
Ottignies-Louvain-la-Neuve,Aurélien,Mannelijk,10/05/2019
Sint-Niklaas (Sint-Niklaas),Nicole,Vrouwelijk,10/04/2019
Hasselt,Nona,Vrouwelijk,10/08/2019
Bergen,Lucrezia,Vrouwelijk,10/01/2019
Hasselt,Annie,Vrouwelijk,10/06/2019
Geraardsbergen,Jean,Mannelijk,10/10/2019
Brugge,Gilbert,Mannelijk,10/17/2019
Antwerpen,Marieke,Vrouwelijk,10/16/2019
Etterbeek,Michel,Mannelijk,10/18/2019
Chapelle-lez-Herlaimont,Cédric,Mannelijk,10/11/2019
Wevelgem,Bert,Mannelijk,10/10/2019
Manage,Jean,Mannelijk,09/29/2019
Ukkel,Françoise,Vrouwelijk,10/31/2019
Pelt,Adam,Mannelijk,10/18/2019
Lommel,Veronique,Vrouwelijk,10/11/2019
Gent,Eric,Mannelijk,10/19/2019
Tongeren,Morgane,Vrouwelijk,10/16/2019
Ottignies-Louvain-la-Neuve,Fatiha,Vrouwelijk,10/15/2019
Sambreville,Thierry,Mannelijk,09/28/2019
Bilzen,Godelieve,Vrouwelijk,10/17/2019
Antwerpen,Christiane,Vrouwelijk,09/30/2019
Vorst (Brussel-Hoofdstad),Anas,Mannelijk,10/12/2019
Elsene,Jacques,Mannelijk,10/17/2019
Bevekom,Anne,Vrouwelijk,10/18/2019
