gemeente,naam,geslacht,verwachte datum
As,Hilda,Vrouwelijk,05/17/2019
Gent,David,Mannelijk,05/26/2019
Sambreville,Maxence,Mannelijk,05/12/2019
Antwerpen,Julie,Vrouwelijk,05/10/2019
Raeren,Hannah,Vrouwelijk,05/10/2019
Sint-Lievens-Houtem,Frans,Mannelijk,05/09/2019
Elzele,Olivia,Vrouwelijk,05/10/2019
Bastenaken,Julie,Vrouwelijk,05/02/2019
Luik,Osman,Mannelijk,05/15/2019
Gent,Davina,Vrouwelijk,05/13/2019
Lasne,Carole,Vrouwelijk,05/10/2019
Aarlen,René,Mannelijk,05/16/2019
Temse,Patrick,Mannelijk,05/30/2019
Ninove,Christelle,Vrouwelijk,05/19/2019
Destelbergen,Philippe,Mannelijk,05/05/2019
Antwerpen,Beyza,Vrouwelijk,05/07/2019
Assenede,Barbara,Vrouwelijk,05/08/2019
Diest,Dries,Mannelijk,05/12/2019
Aartselaar,Jan,Mannelijk,05/11/2019
Aubange,André,Mannelijk,05/03/2019
Wuustwezel,Jozef,Mannelijk,05/28/2019
Borgworm,Pauline,Vrouwelijk,05/10/2019
Aalst (Aalst),Wim,Mannelijk,05/14/2019
Mol,Hugo,Mannelijk,05/02/2019
Elsene,Panagiota,Vrouwelijk,05/15/2019
Antwerpen,Bertina,Vrouwelijk,05/09/2019
Bernissart,Laura,Vrouwelijk,05/18/2019
Geel,Renilde,Vrouwelijk,05/06/2019
Tubeke,Fatima,Vrouwelijk,05/04/2019
Sombreffe,Joëlle,Vrouwelijk,06/01/2019
Schaarbeek,Muhammed,Mannelijk,05/22/2019
Edingen,Marc,Mannelijk,05/15/2019
Sint-Jans-Molenbeek,Imane,Vrouwelijk,05/10/2019
Torhout,Katleen,Vrouwelijk,05/22/2019
Merksplas,Robin,Mannelijk,05/17/2019
Antwerpen,Philip,Mannelijk,05/23/2019
Soumagne,Maria,Vrouwelijk,05/20/2019
Pecq,Alice,Vrouwelijk,05/13/2019
Zwijndrecht,Evelien,Vrouwelijk,05/16/2019
Schoten,Ann,Vrouwelijk,05/09/2019
Sint-Joost-ten-Node,Mohammed,Mannelijk,05/07/2019
Roeselare,Romina,Vrouwelijk,05/14/2019
Gent,Jean-Paul,Mannelijk,05/05/2019
Ouffet,Anaïs,Vrouwelijk,05/05/2019
De Panne,Frédéric,Mannelijk,05/09/2019
Moerbeke (Gent),Sven,Mannelijk,05/30/2019
Gent,Robert,Mannelijk,05/13/2019
Antwerpen,Tina,Vrouwelijk,05/16/2019
Assesse,Sabine,Vrouwelijk,06/04/2019
Jette,Pascal,Mannelijk,05/11/2019
Bekkevoort,Caroline,Vrouwelijk,05/08/2019
Tubeke,Lara,Vrouwelijk,05/06/2019
Borgworm,Brigitte,Vrouwelijk,05/03/2019
Harelbeke,Hendrik,Mannelijk,05/19/2019
Bergen,Stéphane,Mannelijk,05/14/2019
Rendeux,David,Mannelijk,05/08/2019
Ninove,Jan,Mannelijk,05/18/2019
Knokke-Heist,Hilde,Vrouwelijk,06/02/2019
Tienen,Paul,Mannelijk,05/23/2019
Begijnendijk,Geert,Mannelijk,05/12/2019
Stabroek,Alex,Mannelijk,05/31/2019
Luik,Maria,Vrouwelijk,05/19/2019
Lier,Mustafa,Mannelijk,05/25/2019
Ninove,Christiane,Vrouwelijk,05/12/2019
Beerse,Jan,Mannelijk,05/14/2019
Kalmthout,Paul,Mannelijk,05/02/2019
Sint-Agatha-Berchem,Ilias,Mannelijk,07/03/2019
Bastenaken,Christiane,Vrouwelijk,05/14/2019
Vorst (Brussel-Hoofdstad),Fouzia,Vrouwelijk,05/08/2019
Aalst (Aalst),Hildegard,Vrouwelijk,05/02/2019
Londerzeel,Evy,Vrouwelijk,05/11/2019
Oosterzele,Marieke,Vrouwelijk,05/29/2019
Moeskroen,Nicolas,Mannelijk,05/19/2019
Sint-Gillis,Filip,Mannelijk,05/19/2019
Seraing,Frédéric,Mannelijk,05/07/2019
Spa,Richard,Mannelijk,05/16/2019
Sint-Gillis,David,Mannelijk,06/01/2019
Pepinster,Charlotte,Vrouwelijk,05/28/2019
Aalst (Aalst),Dirk,Mannelijk,05/05/2019
Charleroi,Salvatrice,Vrouwelijk,05/10/2019
Antwerpen,Emma,Vrouwelijk,05/19/2019
Zinnik,Marie,Vrouwelijk,05/05/2019
Tremelo,Simonne,Vrouwelijk,05/13/2019
Antwerpen,Philippe,Mannelijk,05/03/2019
Hooglede,Jan,Mannelijk,06/05/2019
Luik,Léon,Mannelijk,05/21/2019
Leuven,Viviane,Vrouwelijk,05/02/2019
Kortrijk,Caroline,Vrouwelijk,05/16/2019
Holsbeek,Christine,Vrouwelijk,05/11/2019
Nijvel,Françoise,Vrouwelijk,05/26/2019
Bonheiden,Myriam,Vrouwelijk,05/13/2019
Jette,Hannah,Vrouwelijk,05/16/2019
Koekelberg,Samira,Vrouwelijk,05/05/2019
Ottignies-Louvain-la-Neuve,Sandra,Vrouwelijk,05/23/2019
Essen,Ward,Mannelijk,05/21/2019
Flémalle,Vincent,Mannelijk,05/15/2019
Stekene,Nathan,Mannelijk,05/08/2019
Sint-Pieters-Woluwe,Caroline,Vrouwelijk,05/11/2019
Kraainem,Sarah,Vrouwelijk,05/19/2019
Antwerpen,Ibrahim,Mannelijk,05/21/2019
Herentals,Evelien,Vrouwelijk,05/19/2019
Doornik,Eric,Mannelijk,05/20/2019
Hasselt,Patrick,Mannelijk,05/16/2019
Namen,Marie,Vrouwelijk,05/04/2019
Schoten,Bart,Mannelijk,05/22/2019
Genk,Marlies,Vrouwelijk,05/20/2019
Rebecq,Chantal,Vrouwelijk,05/03/2019
Nazareth,Pauline,Vrouwelijk,05/12/2019
Hamme (Dendermonde),Lucienne,Vrouwelijk,05/10/2019
Anderlecht,Costel,Mannelijk,05/18/2019
Willebroek,Rudolf,Mannelijk,05/11/2019
Anderlecht,Yvan,Mannelijk,05/11/2019
Zwevegem,Rudy,Mannelijk,05/09/2019
Bastenaken,Nathan,Mannelijk,05/13/2019
Brugge,Britt,Vrouwelijk,05/16/2019
Maaseik,Jacky,Mannelijk,05/13/2019
Wortegem-Petegem,Bert,Mannelijk,05/06/2019
Neufchâteau (Neufchâteau),Richard,Mannelijk,05/10/2019
Pelt,Johan,Mannelijk,05/21/2019
Charleroi,Jean-François,Mannelijk,05/05/2019
Verviers,Olivia,Vrouwelijk,05/13/2019
Arendonk,Geert,Mannelijk,05/09/2019
Bergen,Eliane,Vrouwelijk,05/30/2019
Antwerpen,Shania,Vrouwelijk,05/20/2019
Leuven,Sara,Vrouwelijk,05/15/2019
Mettet,Daniel,Mannelijk,05/10/2019
Oupeye,Joseph,Mannelijk,05/08/2019
Brugge,Simonne,Vrouwelijk,05/02/2019
Affligem,Dimitri,Mannelijk,05/15/2019
Meise,Elza,Vrouwelijk,05/13/2019
Grimbergen,Linda,Vrouwelijk,05/09/2019
Fosses-la-Ville,Louis,Mannelijk,05/16/2019
Sint-Pieters-Woluwe,Malgorzata,Vrouwelijk,05/22/2019
Oudenaarde,Monica,Vrouwelijk,05/20/2019
Eigenbrakel,Rolande,Vrouwelijk,05/15/2019
Verviers,Pierre,Mannelijk,05/17/2019
Courcelles,Thomas,Mannelijk,05/09/2019
Verviers,Anne-Sophie,Vrouwelijk,05/13/2019
Sint-Gillis,Léna,Vrouwelijk,05/20/2019
Evergem,Dylan,Mannelijk,05/30/2019
Antwerpen,Oualid,Mannelijk,05/24/2019
Sint-Lambrechts-Woluwe,Michael,Mannelijk,05/12/2019
Hoogstraten,Michiel,Mannelijk,05/09/2019
Etterbeek,Stéphanie,Vrouwelijk,05/20/2019
Gingelom,Robbe,Mannelijk,05/31/2019
Libramont-Chevigny,Justin,Mannelijk,05/06/2019
Izegem,Anne-Marie,Vrouwelijk,05/21/2019
Zonnebeke,Mieke,Vrouwelijk,05/13/2019
Roeselare,André,Mannelijk,05/11/2019
Peer,Jacobus,Mannelijk,05/19/2019
Manage,Aurore,Vrouwelijk,05/20/2019
Verviers,Elisabeth,Vrouwelijk,05/11/2019
Sambreville,Jean-François,Mannelijk,05/15/2019
Antwerpen,Godwin,Mannelijk,05/16/2019
Antwerpen,Sofie,Vrouwelijk,05/04/2019
Herentals,Bart,Mannelijk,05/13/2019
Putte,Laura,Vrouwelijk,05/22/2019
Antwerpen,Safouan,Mannelijk,05/25/2019
Antwerpen,Marjan,Vrouwelijk,05/25/2019
Diest,Jelle,Mannelijk,05/14/2019
Beernem,Georges,Mannelijk,05/03/2019
Bertem,Lars,Mannelijk,05/08/2019
Leuven,Yves,Mannelijk,05/12/2019
Gistel,Julie,Vrouwelijk,05/15/2019
Gent,Amelia,Vrouwelijk,05/19/2019
Brunehaut,Charlotte,Vrouwelijk,05/02/2019
Vilvoorde,Mathilde,Vrouwelijk,06/03/2019
Elsene,Marie-France,Vrouwelijk,06/02/2019
Wetteren,Gregory,Mannelijk,05/07/2019
Elsene,Katherine,Vrouwelijk,05/30/2019
Zwevegem,Bert,Mannelijk,05/10/2019
Vielsalm,Victor,Mannelijk,05/11/2019
Kapelle-op-den-Bos,Sarah,Vrouwelijk,05/20/2019
Lobbes,Pascale,Vrouwelijk,05/13/2019
Marche-en-Famenne,Geneviève,Vrouwelijk,06/06/2019
Ciney,Valérie,Vrouwelijk,05/11/2019
Herstal,Claudia,Vrouwelijk,05/17/2019
Vorst (Brussel-Hoofdstad),Jérôme,Mannelijk,05/25/2019
Middelkerke,Thierry,Mannelijk,05/15/2019
Lochristi,Dominique,Mannelijk,05/16/2019
Genk,Christian,Mannelijk,05/20/2019
Laakdal,Guy,Mannelijk,05/28/2019
Antwerpen,Ilse,Vrouwelijk,05/20/2019
Brussel,Igor,Mannelijk,05/10/2019
Oupeye,Patricia,Vrouwelijk,05/09/2019
Charleroi,Giuseppe,Mannelijk,05/05/2019
Verviers,Alain,Mannelijk,05/11/2019
Sint-Joost-ten-Node,Yvonne,Vrouwelijk,05/10/2019
Ninove,Tina,Vrouwelijk,05/24/2019
Herstal,Tania,Vrouwelijk,05/16/2019
Oudergem,Daniela,Vrouwelijk,05/18/2019
Wingene,Frida,Vrouwelijk,05/27/2019
Brussel,Meryem,Vrouwelijk,05/26/2019
Zoersel,Margot,Vrouwelijk,05/12/2019
Lo-Reninge,Els,Vrouwelijk,05/09/2019
Neupré,Jean,Mannelijk,05/16/2019
Herstal,Catherine,Vrouwelijk,06/03/2019
Quaregnon,Fabrizio,Mannelijk,05/19/2019
Aalter,Brigitta,Vrouwelijk,05/14/2019
Gistel,Erik,Mannelijk,05/11/2019
Schoten,Bob,Mannelijk,05/14/2019
Braives,Victor,Mannelijk,05/10/2019
Antwerpen,Marcel,Mannelijk,05/22/2019
Brussel,Abdelfattah,Mannelijk,05/10/2019
Doornik,Sylvie,Vrouwelijk,05/05/2019
Heist-op-den-Berg,Nore,Vrouwelijk,05/03/2019
Antwerpen,Soufian,Mannelijk,06/02/2019
Charleroi,Willy,Mannelijk,05/15/2019
Brussel,Tony,Mannelijk,05/04/2019
Antwerpen,Ilham,Vrouwelijk,05/25/2019
Diepenbeek,Alex,Mannelijk,05/02/2019
Rochefort,Nicolas,Mannelijk,05/12/2019
Boom,Elly,Vrouwelijk,05/11/2019
Aalter,André,Mannelijk,05/10/2019
Kinrooi,Hubertina,Vrouwelijk,05/14/2019
Herstal,Pietro,Mannelijk,05/15/2019
La Louvière,Virginie,Vrouwelijk,05/11/2019
Juprelle,Monique,Vrouwelijk,05/16/2019
Oudergem,Eric,Mannelijk,05/12/2019
Overijse,Stefan,Mannelijk,05/04/2019
Ukkel,Maria,Vrouwelijk,05/13/2019
Momignies,Pol,Mannelijk,05/18/2019
Eeklo,Katia,Vrouwelijk,05/09/2019
Scherpenheuvel-Zichem,Nancy,Vrouwelijk,05/05/2019
Seraing,Johanna,Vrouwelijk,05/05/2019
Brugge,Ivan,Mannelijk,05/08/2019
Havelange,Françoise,Vrouwelijk,05/09/2019
Charleroi,Brahim,Mannelijk,05/27/2019
Oostrozebeke,Lena,Vrouwelijk,05/17/2019
Ninove,Maxime,Mannelijk,05/15/2019
Kasterlee,Francis,Mannelijk,05/21/2019
Doornik,Dorothée,Vrouwelijk,05/19/2019
Kasterlee,Roger,Mannelijk,05/17/2019
Fleurus,Elodie,Vrouwelijk,05/16/2019
Brugge,Nikita,Vrouwelijk,05/11/2019
Luik,Laurent,Mannelijk,05/14/2019
Kortrijk,Rita,Vrouwelijk,05/12/2019
Zele,Bruno,Mannelijk,05/12/2019
Pont-à-Celles,Julie,Vrouwelijk,05/20/2019
Charleroi,Ayse,Vrouwelijk,06/05/2019
Anderlecht,Laetitia,Vrouwelijk,05/15/2019
Bree,Joseph,Mannelijk,05/12/2019
Aalst (Aalst),Tom,Mannelijk,05/06/2019
Sint-Lambrechts-Woluwe,Mustapha,Mannelijk,05/09/2019
Lokeren,Monique,Vrouwelijk,05/24/2019
Namen,Claire,Vrouwelijk,05/12/2019
