gemeente,naam,geslacht,verwachte datum
Aalst (Aalst),Maria,Vrouwelijk,03/01/2019
Wemmel,Julia,Vrouwelijk,02/27/2019
Ieper,Femke,Vrouwelijk,03/02/2019
Colfontaine,Stefano,Mannelijk,03/09/2019
Brugge,Bo,Vrouwelijk,02/21/2019
Grobbendonk,José,Vrouwelijk,02/23/2019
Jurbeke,Jade,Vrouwelijk,02/27/2019
Kruibeke,Olivier,Mannelijk,02/25/2019
Neufchâteau (Neufchâteau),Christelle,Vrouwelijk,02/24/2019
Leuven,Ivo,Mannelijk,02/28/2019
Stekene,Jonas,Mannelijk,03/18/2019
Oudenaarde,Hilde,Vrouwelijk,02/26/2019
Niel,Thomas,Mannelijk,02/24/2019
Virton,Valérie,Vrouwelijk,03/20/2019
Diest,Maria,Vrouwelijk,02/25/2019
Bonheiden,Rita,Vrouwelijk,03/02/2019
Montigny-le-Tilleul,Anthony,Mannelijk,02/24/2019
Seraing,Jeanne,Vrouwelijk,03/03/2019
Mechelen,Behiye,Vrouwelijk,03/05/2019
Sint-Truiden,Marie,Vrouwelijk,02/28/2019
Herstal,Stéphanie,Vrouwelijk,02/26/2019
Somme-Leuze,Cyril,Mannelijk,02/24/2019
Nijvel,Anita,Vrouwelijk,03/22/2019
Bergen,Gilbert,Mannelijk,02/27/2019
Ganshoren,Kevin,Mannelijk,02/19/2019
Assenede,Firmin,Mannelijk,02/26/2019
Le Roeulx,Elise,Vrouwelijk,03/09/2019
Seraing,Daniela,Vrouwelijk,03/21/2019
Aalst (Aalst),Jens,Mannelijk,03/01/2019
Antwerpen,Andrei,Mannelijk,03/01/2019
Halle (Halle-Vilvoorde),Liesbeth,Vrouwelijk,02/19/2019
Brussel,Ali,Mannelijk,03/08/2019
Ardooie,Paul,Mannelijk,02/23/2019
Heuvelland,Miel,Mannelijk,02/17/2019
Herselt,Jordy,Mannelijk,03/01/2019
Luik,Gabriele,Mannelijk,03/16/2019
Zinnik,Richard,Mannelijk,03/03/2019
Steenokkerzeel,Jan,Mannelijk,03/02/2019
Kortenberg,Paul,Mannelijk,02/25/2019
Baelen,André,Mannelijk,03/05/2019
Schaarbeek,Emirhan,Mannelijk,02/23/2019
Antwerpen,Hans,Mannelijk,03/01/2019
Momignies,Cécile,Vrouwelijk,02/18/2019
Courcelles,Antoine,Mannelijk,03/13/2019
Flémalle,Antonio,Mannelijk,03/06/2019
Zaventem,Karima,Vrouwelijk,02/18/2019
Halle (Halle-Vilvoorde),Simonne,Vrouwelijk,02/20/2019
Antwerpen,Karlien,Vrouwelijk,02/27/2019
Kraainem,Nicolas,Mannelijk,02/27/2019
Herve,Samuel,Mannelijk,03/02/2019
Luik,Youssef,Mannelijk,03/20/2019
Balen,Pieter,Mannelijk,04/16/2019
Destelbergen,Timothy,Mannelijk,03/04/2019
Watermaal-Bosvoorde,France,Vrouwelijk,04/10/2019
Sivry-Rance,Liliane,Vrouwelijk,03/12/2019
Wemmel,Alicia,Vrouwelijk,03/04/2019
Herk-de-Stad,Melissa,Vrouwelijk,02/22/2019
De Haan,Liliane,Vrouwelijk,02/25/2019
Roosdaal,Kristel,Vrouwelijk,02/24/2019
Anderlecht,Walter,Mannelijk,03/10/2019
Brussel,Leon,Mannelijk,02/24/2019
Sint-Genesius-Rode,Yanis,Mannelijk,02/26/2019
Sint-Agatha-Berchem,Barbara,Vrouwelijk,03/05/2019
Luik,Martin,Mannelijk,03/08/2019
Borgloon,Gerda,Vrouwelijk,02/20/2019
Seraing,Marie-Claire,Vrouwelijk,02/19/2019
Lede,Tom,Mannelijk,02/28/2019
Wezet,Eliane,Vrouwelijk,03/07/2019
Bergen,Nina,Vrouwelijk,04/16/2019
Aalter,Antoine,Mannelijk,02/20/2019
Gent,Martine,Vrouwelijk,03/06/2019
