gemeente,naam,geslacht,verwachte datum
Etterbeek,Vincent,Mannelijk,11/24/2019
Aalst (Aalst),Ayoub,Mannelijk,11/24/2019
Brugge,Fanny,Vrouwelijk,11/27/2019
Bredene,Inge,Vrouwelijk,11/15/2019
Bernissart,Tiago,Mannelijk,11/19/2019
Leuven,Amy,Vrouwelijk,12/13/2019
Vorst (Brussel-Hoofdstad),Matteo,Mannelijk,11/26/2019
Poperinge,Rik,Mannelijk,11/15/2019
Doornik,Beverly,Vrouwelijk,11/17/2019
Kuurne,Erik,Mannelijk,11/27/2019
Anderlecht,Inaya,Vrouwelijk,11/27/2019
As,Heidi,Vrouwelijk,11/25/2019
Doornik,Marc,Mannelijk,12/04/2019
Watermaal-Bosvoorde,Jean,Mannelijk,12/05/2019
Sint-Niklaas (Sint-Niklaas),Mila,Vrouwelijk,11/28/2019
Dentergem,Carine,Vrouwelijk,11/17/2019
Brussel,Seda,Vrouwelijk,11/24/2019
Herselt,Joris,Mannelijk,11/25/2019
Wielsbeke,Yves,Mannelijk,11/27/2019
Antwerpen,Bruche,Vrouwelijk,11/23/2019
Brugge,Magali,Vrouwelijk,11/10/2019
Scherpenheuvel-Zichem,Daan,Mannelijk,11/10/2019
Sint-Pieters-Woluwe,Filip,Mannelijk,11/22/2019
Arendonk,Petrus,Mannelijk,11/20/2019
Oostkamp,Maarten,Mannelijk,11/12/2019
Beringen,Maria,Vrouwelijk,11/18/2019
Oostkamp,Francis,Mannelijk,11/29/2019
Esneux,Odette,Vrouwelijk,11/17/2019
Aalst (Aalst),Astrid,Vrouwelijk,11/22/2019
Lokeren,Ingrid,Vrouwelijk,11/28/2019
Beveren (Sint-Niklaas),Luc,Mannelijk,11/24/2019
Ganshoren,Lisa,Vrouwelijk,11/17/2019
Watermaal-Bosvoorde,Constantin,Mannelijk,11/27/2019
Zedelgem,Luc,Mannelijk,11/18/2019
Nijvel,Inès,Vrouwelijk,11/23/2019
Fontaine-l’Evêque,David,Mannelijk,11/28/2019
Oostende,Eddy,Mannelijk,11/21/2019
Vilvoorde,Constant,Mannelijk,11/18/2019
Gent,Magali,Vrouwelijk,11/29/2019
Brussel,Marwa,Vrouwelijk,11/14/2019
Antwerpen,Aya,Vrouwelijk,11/24/2019
Wevelgem,Jordan,Mannelijk,11/21/2019
Brasschaat,Magalie,Vrouwelijk,11/28/2019
Bergen,Océane,Vrouwelijk,11/23/2019
Zele,Luc,Mannelijk,12/02/2019
Dendermonde,Febe,Vrouwelijk,11/30/2019
Gent,Iman,Vrouwelijk,11/19/2019
Arendonk,Adrianus,Mannelijk,11/19/2019
Genk,Hélène,Vrouwelijk,11/20/2019
Geldenaken,Nadine,Vrouwelijk,11/20/2019
Viroinval,Angélique,Vrouwelijk,11/18/2019
Kasterlee,Ilse,Vrouwelijk,11/19/2019
Sivry-Rance,Béatrice,Vrouwelijk,11/26/2019
Fexhe-le-Haut-Clocher,Robert,Mannelijk,11/28/2019
Dessel,Jan,Mannelijk,11/19/2019
Bornem,Dirk,Mannelijk,12/30/2019
Aarschot,Kato,Vrouwelijk,12/14/2019
Zaventem,Gustave,Mannelijk,11/22/2019
Zelzate,Annie,Vrouwelijk,11/24/2019
Genk,Nermin,Vrouwelijk,11/23/2019
Doornik,Astrid,Vrouwelijk,12/09/2019
Lokeren,Roger,Mannelijk,11/13/2019
Bergen,Martine,Vrouwelijk,12/04/2019
Anderlecht,Dino,Mannelijk,11/18/2019
Lanaken,Vera,Vrouwelijk,11/23/2019
Heusden-Zolder,Martha,Vrouwelijk,11/13/2019
Jabbeke,Jan,Mannelijk,11/27/2019
Plombières,Luca,Mannelijk,11/13/2019
Anderlues,Thierry,Mannelijk,12/09/2019
Herve,Romain,Mannelijk,11/24/2019
Aartselaar,Finn,Mannelijk,11/17/2019
Libramont-Chevigny,Thomas,Mannelijk,12/06/2019
Anderlecht,Ghania,Vrouwelijk,11/25/2019
Kruisem,Godelieve,Vrouwelijk,11/15/2019
