gemeente,naam,geslacht,verwachte datum
Waasmunster,Noah,Mannelijk,12/02/2019
Tienen,Daisy,Vrouwelijk,11/19/2019
Zemst,Eliane,Vrouwelijk,11/01/2019
Aarlen,Pierre,Mannelijk,11/03/2019
Elsene,Sophie,Vrouwelijk,11/12/2019
Bastenaken,Nolan,Mannelijk,11/14/2019
Lanaken,Guido,Mannelijk,11/10/2019
Ingelmunster,Frederik,Mannelijk,11/09/2019
Aywaille,Jacqueline,Vrouwelijk,11/05/2019
Leuze-en-Hainaut,Sébastien,Mannelijk,10/31/2019
Galmaarden,Liliane,Vrouwelijk,11/07/2019
Orp-Jauche,Michel,Mannelijk,10/31/2019
Temse,Jean,Mannelijk,11/11/2019
Bergen,Eric,Mannelijk,11/13/2019
Gent,Abdelkader,Mannelijk,11/10/2019
Antwerpen,Badr,Mannelijk,11/19/2019
Ninove,Ludwig,Mannelijk,11/11/2019
Andenne,Dominique,Vrouwelijk,12/02/2019
Gent,Maxime,Mannelijk,11/05/2019
Mechelen,Maria,Vrouwelijk,11/05/2019
Waterloo,Catherine,Vrouwelijk,10/31/2019
Elsene,Amel,Vrouwelijk,11/07/2019
Schaarbeek,Chantal,Vrouwelijk,11/02/2019
Namen,Amélie,Vrouwelijk,11/08/2019
Anderlecht,Yara,Vrouwelijk,10/31/2019
Waterloo,Hassan,Mannelijk,12/01/2019
Brugge,Alexander,Mannelijk,11/28/2019
Sint-Lambrechts-Woluwe,Luis,Mannelijk,11/18/2019
Antwerpen,Carina,Vrouwelijk,11/11/2019
Schaarbeek,Azra,Vrouwelijk,11/14/2019
Schaarbeek,Patryk,Mannelijk,11/10/2019
Antwerpen,Amal,Vrouwelijk,11/26/2019
Eghezée,Isabelle,Vrouwelijk,11/25/2019
Evergem,Hannes,Mannelijk,11/11/2019
Charleroi,Nicolas,Mannelijk,11/13/2019
Kortrijk,Britt,Vrouwelijk,11/05/2019
Jette,Ahmad,Mannelijk,11/08/2019
Moeskroen,Marina,Vrouwelijk,11/09/2019
Sint-Pieters-Woluwe,Dominique,Vrouwelijk,11/25/2019
Aywaille,Christelle,Vrouwelijk,11/20/2019
Begijnendijk,Ella,Vrouwelijk,11/18/2019
Geraardsbergen,Lieven,Mannelijk,11/10/2019
Moeskroen,Monique,Vrouwelijk,11/13/2019
Schaarbeek,Abdeslam,Mannelijk,11/19/2019
Erpe-Mere,Esther,Vrouwelijk,11/11/2019
Estaimpuis,Luc,Mannelijk,11/03/2019
Sint-Lievens-Houtem,Paul,Mannelijk,11/11/2019
Tongeren,Joris,Mannelijk,11/07/2019
Kortrijk,Claire,Vrouwelijk,11/18/2019
Perwijs (Nijvel),Virginie,Vrouwelijk,11/22/2019
Antwerpen,Marc,Mannelijk,11/13/2019
Bree,Jan,Mannelijk,11/15/2019
Anderlecht,Nora,Vrouwelijk,11/18/2019
Luik,Amandine,Vrouwelijk,11/05/2019
Charleroi,Marcel,Mannelijk,11/20/2019
Gesves,Marcelle,Vrouwelijk,11/20/2019
Antwerpen,Marcel,Mannelijk,11/20/2019
Lennik,Carina,Vrouwelijk,11/10/2019
Habay,Josiane,Vrouwelijk,11/17/2019
Luik,Ismael,Mannelijk,11/22/2019
Sint-Katelijne-Waver,Jitse,Mannelijk,11/20/2019
Mechelen,Olivier,Mannelijk,11/08/2019
Hamme (Dendermonde),Margot,Vrouwelijk,11/08/2019
Sint-Jans-Molenbeek,Sylvie,Vrouwelijk,11/10/2019
Oudergem,Mihai,Mannelijk,11/08/2019
