gemeente,naam,geslacht,verwachte datum
Verviers,Walid,Mannelijk,09/28/2019
Estaimpuis,Marie-Paule,Vrouwelijk,09/16/2019
Oosterzele,Amélie,Vrouwelijk,09/22/2019
Stavelot,Fernand,Mannelijk,09/26/2019
Izegem,Mohammad,Mannelijk,10/15/2019
Bree,Leo,Mannelijk,10/04/2019
Hannuit,Marion,Vrouwelijk,09/22/2019
Meise,Renilda,Vrouwelijk,09/24/2019
Pecq,Régine,Vrouwelijk,10/11/2019
Luik,André,Mannelijk,09/28/2019
Elsene,Francesca,Vrouwelijk,09/22/2019
Ukkel,Fabienne,Vrouwelijk,10/07/2019
Antwerpen,Johan,Mannelijk,10/03/2019
Lokeren,Hans,Mannelijk,09/23/2019
Pittem,Claude,Mannelijk,11/16/2019
Sint-Lambrechts-Woluwe,Alain,Mannelijk,09/24/2019
Brakel,Rita,Vrouwelijk,09/27/2019
Aartselaar,Bart,Mannelijk,09/29/2019
Oudergem,Hélène,Vrouwelijk,09/22/2019
Brugge,Noël,Mannelijk,09/18/2019
Asse,Rayane,Mannelijk,10/06/2019
Schaarbeek,Emmanuelle,Vrouwelijk,10/02/2019
Leuven,Eva,Vrouwelijk,09/15/2019
Kortrijk,Annie,Vrouwelijk,09/26/2019
Bornem,Martin,Mannelijk,09/26/2019
Moeskroen,Kevin,Mannelijk,09/23/2019
Moeskroen,Rose-Marie,Vrouwelijk,09/23/2019
Wezet,Timéo,Mannelijk,09/18/2019
Ans,Omar,Mannelijk,10/21/2019
Ottignies-Louvain-la-Neuve,Vincent,Mannelijk,10/09/2019
Vielsalm,Axel,Mannelijk,10/01/2019
Beringen,Robert,Mannelijk,09/22/2019
De Panne,Guido,Mannelijk,09/24/2019
Herzele,Chloë,Vrouwelijk,09/25/2019
Geel,Marleen,Vrouwelijk,10/04/2019
Aalst (Aalst),Veerle,Vrouwelijk,10/03/2019
Bierbeek,Paul,Mannelijk,09/16/2019
Herentals,Joannes,Mannelijk,09/22/2019
Antwerpen,Elvira,Vrouwelijk,09/25/2019
Boussu,Dominique,Mannelijk,10/18/2019
Sint-Gillis,Ingrid,Vrouwelijk,09/22/2019
Knokke-Heist,Marie-Claire,Vrouwelijk,09/25/2019
Habay,Kévin,Mannelijk,09/16/2019
Sint-Niklaas (Sint-Niklaas),Mina,Vrouwelijk,09/16/2019
Hasselt,Daniel,Mannelijk,09/21/2019
Verviers,Jean,Mannelijk,09/22/2019
Sint-Pieters-Leeuw,Hendrik,Mannelijk,09/17/2019
Thuin,Véronique,Vrouwelijk,09/29/2019
Asse,Marina,Vrouwelijk,09/24/2019
Zemst,Willem,Mannelijk,09/14/2019
Sint-Niklaas (Sint-Niklaas),Petra,Vrouwelijk,10/05/2019
Mechelen,Raoul,Mannelijk,09/29/2019
Gent,Kristof,Mannelijk,09/15/2019
Mol,Erik,Mannelijk,10/08/2019
Schaarbeek,Meriam,Vrouwelijk,09/19/2019
Dentergem,Marc,Mannelijk,10/03/2019
Oostende,Wilhelmina,Vrouwelijk,09/26/2019
Westerlo,Koen,Mannelijk,09/30/2019
Sint-Jans-Molenbeek,Khaoula,Vrouwelijk,09/29/2019
Weismes,Pauline,Vrouwelijk,09/28/2019
Eigenbrakel,Jérémy,Mannelijk,09/23/2019
Mechelen,Simonne,Vrouwelijk,10/04/2019
Sint-Truiden,Camille,Vrouwelijk,09/15/2019
Komen-Waasten,Linda,Vrouwelijk,09/27/2019
Ieper,Guido,Mannelijk,09/17/2019
Brugge,Peter,Mannelijk,09/27/2019
Kortenberg,Nadia,Vrouwelijk,09/21/2019
Ukkel,Alice,Vrouwelijk,10/01/2019
Herstal,Giuseppina,Vrouwelijk,09/20/2019
Kinrooi,Irène,Vrouwelijk,09/21/2019
Schaarbeek,Abdelali,Mannelijk,10/10/2019
Schaarbeek,Yunus,Mannelijk,09/22/2019
Brussel,Cindy,Vrouwelijk,09/21/2019
Malle,Guy,Mannelijk,09/15/2019
Ranst,Sam,Mannelijk,09/27/2019
Nijlen,Werner,Mannelijk,09/24/2019
Koekelberg,Adem,Mannelijk,09/28/2019
Antwerpen,André,Mannelijk,09/30/2019
Châtelet,Léonie,Vrouwelijk,09/19/2019
Diksmuide,Pol,Mannelijk,09/29/2019
Brecht,Eric,Mannelijk,09/26/2019
Dendermonde,Mariette,Vrouwelijk,10/01/2019
