gemeente,naam,geslacht,verwachte datum
Oupeye,Gauthier,Mannelijk,12/06/2019
Antoing,Jennifer,Vrouwelijk,11/07/2019
Sint-Pieters-Woluwe,Alice,Vrouwelijk,11/15/2019
Ranst,Jasmijn,Vrouwelijk,11/15/2019
Perwijs (Nijvel),Aymeric,Mannelijk,11/14/2019
Dilbeek,Lien,Vrouwelijk,11/12/2019
Bergen,Jean-Pierre,Mannelijk,11/12/2019
Grobbendonk,Geert,Mannelijk,11/09/2019
Lessen,Jennifer,Vrouwelijk,11/09/2019
Vorst (Brussel-Hoofdstad),Géraldine,Vrouwelijk,11/20/2019
Turnhout,Sam,Mannelijk,11/19/2019
Namen,Sam,Mannelijk,11/10/2019
Ravels,Jacobus,Mannelijk,11/02/2019
Jemeppe-sur-Sambre,Manon,Vrouwelijk,11/03/2019
Antwerpen,Salih,Mannelijk,11/22/2019
Willebroek,Hendrik,Mannelijk,11/10/2019
Ravels,Dirk,Mannelijk,11/24/2019
Roeselare,Lowie,Mannelijk,11/22/2019
Sint-Pieters-Woluwe,Déborah,Vrouwelijk,11/19/2019
Kortrijk,Nicky,Mannelijk,11/20/2019
Schaarbeek,Ilona,Vrouwelijk,12/06/2019
Kalmthout,Ilse,Vrouwelijk,11/09/2019
Lier,Juliana,Vrouwelijk,12/29/2019
Schaarbeek,Sophie,Vrouwelijk,11/02/2019
Evergem,Margriet,Vrouwelijk,11/02/2019
Lendelede,Anne-Marie,Vrouwelijk,11/08/2019
Mechelen,Noureddine,Mannelijk,11/09/2019
Jemeppe-sur-Sambre,Fabrice,Mannelijk,11/20/2019
Brussel,Farah,Vrouwelijk,11/15/2019
Sint-Pieters-Woluwe,Maxime,Mannelijk,11/18/2019
Scherpenheuvel-Zichem,Robert,Mannelijk,11/15/2019
Charleroi,Maryse,Vrouwelijk,11/04/2019
Kortrijk,Nathalie,Vrouwelijk,11/20/2019
Riemst,Felix,Mannelijk,11/13/2019
Couvin,Jean-Marie,Mannelijk,11/02/2019
Deinze,Marleen,Vrouwelijk,11/19/2019
Gembloux,Oscar,Mannelijk,11/07/2019
Bergen,José,Mannelijk,11/15/2019
Buggenhout,Martine,Vrouwelijk,11/14/2019
Wachtebeke,Thierry,Mannelijk,11/04/2019
Kapelle-op-den-Bos,Paul,Mannelijk,11/03/2019
Incourt,Isabelle,Vrouwelijk,11/11/2019
Sint-Niklaas (Sint-Niklaas),Youssef,Mannelijk,11/08/2019
Dilbeek,Marie-Rose,Vrouwelijk,11/21/2019
Tongeren,Kevin,Mannelijk,11/10/2019
Gooik,Guido,Mannelijk,11/04/2019
Beersel,Ghislaine,Vrouwelijk,11/20/2019
Charleroi,Ginette,Vrouwelijk,11/10/2019
Sint-Pieters-Leeuw,Laila,Vrouwelijk,11/08/2019
Chastre,Corentin,Mannelijk,11/11/2019
Durbuy,Maurice,Mannelijk,11/02/2019
Kortrijk,Veronique,Vrouwelijk,11/10/2019
Sint-Jans-Molenbeek,Assia,Vrouwelijk,11/14/2019
Charleroi,Malik,Mannelijk,11/08/2019
Schaarbeek,Linda,Vrouwelijk,01/05/2020
Elsene,Renée,Vrouwelijk,11/13/2019
Herenthout,Floor,Vrouwelijk,11/19/2019
Brugge,Rudy,Mannelijk,11/02/2019
Lievegem,André,Mannelijk,11/13/2019
Zwijndrecht,Anita,Vrouwelijk,11/13/2019
De Pinte,Anna,Vrouwelijk,11/08/2019
Namen,Caroline,Vrouwelijk,11/15/2019
Ukkel,Colette,Vrouwelijk,11/16/2019
Keerbergen,Arnaud,Mannelijk,11/03/2019
Lanaken,Pierre,Mannelijk,11/18/2019
Boechout,Liv,Vrouwelijk,11/10/2019
Oupeye,Lou,Vrouwelijk,11/17/2019
Mechelen,Alfons,Mannelijk,11/10/2019
Antwerpen,Philip,Mannelijk,11/22/2019
Antwerpen,Xander,Mannelijk,11/14/2019
Herselt,Paul,Mannelijk,12/05/2019
Luik,Samantha,Vrouwelijk,11/12/2019
Anderlecht,Madina,Vrouwelijk,11/08/2019
Lokeren,Stien,Vrouwelijk,11/08/2019
Tervuren,Christel,Vrouwelijk,11/20/2019
Fléron,Laura,Vrouwelijk,11/10/2019
Hasselt,Sarah,Vrouwelijk,11/07/2019
Wellen,Alice,Vrouwelijk,11/06/2019
Oudsbergen,Patrick,Mannelijk,12/03/2019
Flémalle,Sébastien,Mannelijk,11/13/2019
