gemeente,naam,geslacht,verwachte datum
Vorst (Brussel-Hoofdstad),Pierre,Mannelijk,01/10/2019
Beyne-Heusay,Danielle,Vrouwelijk,01/13/2019
Florennes,Benjamin,Mannelijk,01/18/2019
Merelbeke,Mario,Mannelijk,01/18/2019
Aarlen,Diana,Vrouwelijk,02/09/2019
Wetteren,Vanessa,Vrouwelijk,01/29/2019
Oudenaarde,Veerle,Vrouwelijk,01/10/2019
Nijvel,Simonne,Vrouwelijk,01/21/2019
Ravels,Luc,Mannelijk,01/12/2019
Holsbeek,Koen,Mannelijk,01/26/2019
Flémalle,Gregory,Mannelijk,01/19/2019
Antwerpen,Jaak,Mannelijk,03/14/2019
Hoei,Monique,Vrouwelijk,01/18/2019
Elzele,Christian,Mannelijk,01/27/2019
Attert,Nicolas,Mannelijk,01/10/2019
Dilbeek,Germaine,Vrouwelijk,01/22/2019
Oostkamp,Thomas,Mannelijk,01/25/2019
Heusden-Zolder,Ekrem,Mannelijk,01/24/2019
De Panne,Sofia,Vrouwelijk,01/31/2019
Dison,Sabine,Vrouwelijk,01/25/2019
Bree,Floor,Vrouwelijk,01/14/2019
Torhout,Maria,Vrouwelijk,01/20/2019
Brecht,Kurt,Mannelijk,01/16/2019
Mol,Danny,Mannelijk,01/26/2019
Bredene,Jeannine,Vrouwelijk,01/08/2019
Luik,Luciana,Vrouwelijk,02/07/2019
Zonhoven,Christina,Vrouwelijk,01/08/2019
Mechelen,Renzo,Mannelijk,01/14/2019
Puurs-Sint-Amands,Kathleen,Vrouwelijk,01/15/2019
Flémalle,Françoise,Vrouwelijk,01/14/2019
Sint-Katelijne-Waver,Steven,Mannelijk,01/28/2019
Moeskroen,Louis,Mannelijk,01/20/2019
Aalst (Aalst),Gregory,Mannelijk,02/03/2019
Mechelen,Armand,Mannelijk,01/25/2019
Colfontaine,Alain,Mannelijk,01/22/2019
Oupeye,Philippe,Mannelijk,03/09/2019
Oostrozebeke,Catherine,Vrouwelijk,01/16/2019
Ronse,Sandra,Vrouwelijk,01/30/2019
Bertrix,Roger,Mannelijk,01/08/2019
Luik,Mauricette,Vrouwelijk,02/09/2019
Sint-Niklaas (Sint-Niklaas),Frans,Mannelijk,01/20/2019
Herentals,Marlies,Vrouwelijk,01/16/2019
Vorst (Brussel-Hoofdstad),Mohamed,Mannelijk,02/06/2019
Wijnegem,An,Vrouwelijk,01/20/2019
Flémalle,Quentin,Mannelijk,01/22/2019
Bergen,Marie-France,Vrouwelijk,02/08/2019
Lens,Jacques,Mannelijk,01/28/2019
Beveren (Sint-Niklaas),Walter,Mannelijk,01/22/2019
Bergen,Ginette,Vrouwelijk,01/14/2019
Elsene,Maria,Vrouwelijk,01/13/2019
Jette,Yvette,Vrouwelijk,01/29/2019
Schelle,Ellen,Vrouwelijk,01/18/2019
Maasmechelen,Theo,Mannelijk,01/13/2019
Antwerpen,Serpil,Vrouwelijk,01/22/2019
Dessel,Paula,Vrouwelijk,01/17/2019
Wetteren,Nikki,Vrouwelijk,01/22/2019
Antwerpen,Stefan,Mannelijk,01/31/2019
Waasmunster,Jozef,Mannelijk,01/15/2019
Damme,Kim,Vrouwelijk,01/22/2019
Esneux,Marcel,Mannelijk,01/10/2019
Luik,Marc,Mannelijk,01/22/2019
Blegny,Philippe,Mannelijk,01/12/2019
Waregem,Filip,Mannelijk,01/10/2019
Eghezée,Danielle,Vrouwelijk,01/09/2019
Lede,Jonas,Mannelijk,01/17/2019
Lier,Liesbet,Vrouwelijk,01/27/2019
Zottegem,Katrien,Vrouwelijk,01/14/2019
Brussel,Abdelkader,Mannelijk,01/23/2019
Gent,Nadine,Vrouwelijk,01/17/2019
Brugge,Agnes,Vrouwelijk,01/10/2019
Lessen,François,Mannelijk,01/31/2019
Awans,Alicia,Vrouwelijk,01/21/2019
Andenne,Christine,Vrouwelijk,01/12/2019
Ninove,José,Vrouwelijk,01/25/2019
Boom,Nico,Mannelijk,01/11/2019
Zaventem,Mateusz,Mannelijk,01/10/2019
Elsene,Mathilde,Vrouwelijk,01/19/2019
Antwerpen,Magorzata,Vrouwelijk,02/16/2019
Chaudfontaine,Marina,Vrouwelijk,01/08/2019
Antwerpen,Lise,Vrouwelijk,01/15/2019
Borgworm,Véronique,Vrouwelijk,01/19/2019
Zaventem,Marie-Anne,Vrouwelijk,01/19/2019
Doornik,François,Mannelijk,01/19/2019
Ravels,An,Vrouwelijk,01/18/2019
Anderlecht,Ahmed,Mannelijk,01/29/2019
Sprimont,Pierre,Mannelijk,01/09/2019
Zottegem,Christelle,Vrouwelijk,01/26/2019
Antwerpen,Sediqullah,Mannelijk,01/17/2019
Gent,Galya,Vrouwelijk,01/26/2019
Sint-Gillis-Waas,Patrick,Mannelijk,01/19/2019
Antwerpen,Florence,Vrouwelijk,01/25/2019
Charleroi,Raffaele,Mannelijk,01/15/2019
Anderlecht,Patrick,Mannelijk,01/10/2019
Schelle,Marc,Mannelijk,01/26/2019
Ninove,Marte,Vrouwelijk,02/01/2019
Lommel,Laure,Vrouwelijk,01/18/2019
Chaudfontaine,Manon,Vrouwelijk,01/24/2019
Bilzen,Hilda,Vrouwelijk,01/19/2019
Roosdaal,Karin,Vrouwelijk,01/22/2019
Lendelede,Arthur,Mannelijk,02/07/2019
Tienen,David,Mannelijk,01/12/2019
Sint-Truiden,Laura,Vrouwelijk,01/23/2019
Gent,Nasim,Mannelijk,01/21/2019
Glabbeek,Hugo,Mannelijk,01/08/2019
Charleroi,Alexi,Mannelijk,01/24/2019
Dison,Sébastien,Mannelijk,01/15/2019
Evergem,Simone,Vrouwelijk,01/14/2019
Rijkevorsel,Jaak,Mannelijk,01/22/2019
Gent,Roel,Mannelijk,01/26/2019
Manhay,Laurent,Mannelijk,01/19/2019
Duffel,Luc,Mannelijk,02/21/2019
Dinant,Gregory,Mannelijk,01/18/2019
Elsene,Philippe,Mannelijk,02/10/2019
Lennik,Jacqueline,Vrouwelijk,02/13/2019
Houthalen-Helchteren,Sonja,Vrouwelijk,01/22/2019
Etterbeek,Alain,Mannelijk,01/18/2019
Manage,Jenny,Vrouwelijk,01/19/2019
Koksijde,Chantal,Vrouwelijk,01/12/2019
La Louvière,Christelle,Vrouwelijk,02/10/2019
Malle,Caroline,Vrouwelijk,01/25/2019
Herk-de-Stad,Tanja,Vrouwelijk,02/05/2019
Anderlecht,Muhammad,Mannelijk,01/24/2019
Malmedy,Jérémy,Mannelijk,01/16/2019
Ciney,Antoine,Mannelijk,01/23/2019
Bilzen,Rudi,Mannelijk,03/02/2019
Kortrijk,Roland,Mannelijk,01/20/2019
Affligem,Robin,Mannelijk,01/25/2019
Brecht,Amelia,Vrouwelijk,01/17/2019
Eghezée,Anne,Vrouwelijk,01/11/2019
Châtelet,Eric,Mannelijk,01/22/2019
Ganshoren,Dominique,Vrouwelijk,01/22/2019
Ledegem,Jade,Vrouwelijk,01/23/2019
Herzele,Marleen,Vrouwelijk,01/20/2019
Zwijndrecht,Armand,Mannelijk,02/06/2019
Herenthout,Patrick,Mannelijk,01/08/2019
Leuven,Eric,Mannelijk,01/24/2019
Namen,Colette,Vrouwelijk,01/25/2019
De Haan,Steven,Mannelijk,01/26/2019
Antwerpen,Anouk,Vrouwelijk,02/06/2019
Riemst,Hanne,Vrouwelijk,01/15/2019
Leopoldsburg,Merel,Vrouwelijk,01/14/2019
Schaarbeek,Redzheb,Mannelijk,01/11/2019
Herentals,Rob,Mannelijk,01/16/2019
Menen,Jenny,Vrouwelijk,01/19/2019
Jemeppe-sur-Sambre,Jacqueline,Vrouwelijk,02/11/2019
Westerlo,Henri,Mannelijk,01/19/2019
Herstal,Sébastien,Mannelijk,01/15/2019
Pelt,Maria,Vrouwelijk,01/23/2019
Namen,Logan,Mannelijk,01/24/2019
Scherpenheuvel-Zichem,Daniëlle,Vrouwelijk,03/08/2019
Rixensart,Zoé,Vrouwelijk,01/14/2019
Kalmthout,Conny,Vrouwelijk,01/21/2019
Luik,Alexis,Mannelijk,01/19/2019
Mechelen,André,Mannelijk,02/05/2019
Sint-Pieters-Leeuw,Stéphane,Mannelijk,01/26/2019
Ieper,Hannelore,Vrouwelijk,01/20/2019
Brussel,Ihsan,Vrouwelijk,01/17/2019
Binche,Séverine,Vrouwelijk,01/22/2019
Charleroi,Léa,Vrouwelijk,01/25/2019
Namen,Adèle,Vrouwelijk,02/27/2019
De Panne,Luc,Mannelijk,01/20/2019
Beersel,Marc,Mannelijk,01/28/2019
Affligem,Emma,Vrouwelijk,01/12/2019
Erpe-Mere,Monique,Vrouwelijk,02/09/2019
Ottignies-Louvain-la-Neuve,Leslie,Vrouwelijk,01/24/2019
Evergem,Silke,Vrouwelijk,01/24/2019
Antwerpen,Rosie,Vrouwelijk,01/15/2019
Lasne,Eric,Mannelijk,01/17/2019
Fosses-la-Ville,Kevin,Mannelijk,01/17/2019
Schoten,Anna,Vrouwelijk,01/19/2019
Bergen,Elisa,Vrouwelijk,01/19/2019
Ciney,Maxence,Mannelijk,01/27/2019
Marche-en-Famenne,Anne-Marie,Vrouwelijk,01/15/2019
Sint-Jans-Molenbeek,Yousra,Vrouwelijk,01/19/2019
Moeskroen,Claire,Vrouwelijk,01/13/2019
Charleroi,Valentina,Vrouwelijk,01/15/2019
Retie,Nick,Mannelijk,01/15/2019
Grobbendonk,Kris,Mannelijk,01/11/2019
Schaarbeek,Jeanne,Vrouwelijk,01/18/2019
Luik,Ahmed,Mannelijk,01/18/2019
Overijse,Dominique,Vrouwelijk,02/10/2019
Vorst (Brussel-Hoofdstad),Franck,Mannelijk,01/24/2019
Gistel,Rudi,Mannelijk,01/20/2019
Antwerpen,Tessa,Vrouwelijk,01/28/2019
Aiseau-Presles,Paulette,Vrouwelijk,01/27/2019
Menen,Ellen,Vrouwelijk,01/19/2019
Temse,Lien,Vrouwelijk,02/02/2019
Heist-op-den-Berg,Ronald,Mannelijk,01/10/2019
Bilzen,Chloé,Vrouwelijk,01/18/2019
Antwerpen,Yvonne,Vrouwelijk,01/20/2019
Gent,Alex,Mannelijk,01/20/2019
