gemeente,naam,geslacht,verwachte datum
Boussu,Daniel,Mannelijk,03/24/2019
Heusden-Zolder,Kobe,Mannelijk,03/22/2019
Hamme (Dendermonde),Maria,Vrouwelijk,05/09/2019
Hoei,Suzanne,Vrouwelijk,03/31/2019
Jette,Olivier,Mannelijk,03/23/2019
Moeskroen,Sara,Vrouwelijk,03/26/2019
Bertrix,Noé,Mannelijk,04/11/2019
Stekene,Charlotte,Vrouwelijk,04/10/2019
Hamois,Cindy,Vrouwelijk,03/26/2019
Bilzen,Benjamin,Mannelijk,03/25/2019
Neufchâteau (Neufchâteau),Jacqueline,Vrouwelijk,04/09/2019
Geel,Emmanuel,Mannelijk,03/24/2019
Antwerpen,Geert,Mannelijk,03/18/2019
Gent,Isabelle,Vrouwelijk,03/28/2019
Poperinge,Jean-Marie,Mannelijk,04/01/2019
Anderlecht,Rami,Mannelijk,03/28/2019
Zandhoven,René,Mannelijk,03/28/2019
Torhout,Katleen,Vrouwelijk,03/25/2019
Ecaussinnes,Christine,Vrouwelijk,03/27/2019
Tessenderlo,Daniel,Mannelijk,04/17/2019
Dilbeek,Joni,Mannelijk,04/02/2019
Sint-Gillis-Waas,Hugo,Mannelijk,03/29/2019
Erpe-Mere,Greta,Vrouwelijk,03/16/2019
Kasterlee,Alfons,Mannelijk,03/21/2019
Namen,Laurence,Vrouwelijk,03/21/2019
Antwerpen,Gitty,Vrouwelijk,04/02/2019
Antwerpen,Jérôme,Mannelijk,03/20/2019
Mechelen,Majda,Vrouwelijk,04/09/2019
Oud-Heverlee,Frederik,Mannelijk,04/11/2019
Lommel,Anna,Vrouwelijk,03/21/2019
Manhay,Mélanie,Vrouwelijk,03/25/2019
Houthalen-Helchteren,Christos,Mannelijk,03/24/2019
Ottignies-Louvain-la-Neuve,Anne,Vrouwelijk,03/24/2019
Charleroi,Fabian,Mannelijk,03/29/2019
Oudergem,Monique,Vrouwelijk,03/24/2019
Antwerpen,Elisheva,Vrouwelijk,04/03/2019
’s Gravenbrakel,Patricia,Vrouwelijk,03/21/2019
Ronse,Eddy,Mannelijk,03/30/2019
Tielt (Tielt),Freddy,Mannelijk,03/21/2019
Chapelle-lez-Herlaimont,Aurore,Vrouwelijk,03/24/2019
Erpe-Mere,Gert,Mannelijk,03/31/2019
Malmedy,Francine,Vrouwelijk,03/15/2019
Scherpenheuvel-Zichem,Victor,Mannelijk,03/28/2019
La Louvière,Martine,Vrouwelijk,04/03/2019
Wervik,François,Mannelijk,03/25/2019
Andenne,Jade,Vrouwelijk,03/25/2019
Liedekerke,Jeannine,Vrouwelijk,03/16/2019
Luik,Béatrice,Vrouwelijk,04/17/2019
Kuurne,Jenny,Vrouwelijk,03/29/2019
Ukkel,Kevin,Mannelijk,03/20/2019
Plombières,Patrick,Mannelijk,04/11/2019
Bergen,Basile,Mannelijk,03/26/2019
Tremelo,Nicole,Vrouwelijk,03/30/2019
Beyne-Heusay,Georges,Mannelijk,03/26/2019
Lummen,Nora,Vrouwelijk,04/01/2019
Eghezée,Madeleine,Vrouwelijk,04/01/2019
