gemeente,naam,geslacht,verwachte datum
Gembloux,Renée,Vrouwelijk,02/27/2019
Blegny,Jean-Marc,Mannelijk,03/06/2019
Ninove,Tom,Mannelijk,03/02/2019
Schaarbeek,Katia,Vrouwelijk,02/22/2019
Beersel,Evelien,Vrouwelijk,03/05/2019
Willebroek,Johan,Mannelijk,02/15/2019
Asse,Lea,Vrouwelijk,02/24/2019
Pont-à-Celles,Laurence,Vrouwelijk,02/28/2019
Temse,Hilda,Vrouwelijk,03/02/2019
Chièvres,Liliane,Vrouwelijk,03/04/2019
Gent,Nezahat,Vrouwelijk,02/27/2019
Merchtem,Nicolas,Mannelijk,03/15/2019
Sint-Gillis-Waas,Herman,Mannelijk,02/15/2019
Leopoldsburg,Irène,Vrouwelijk,02/23/2019
Ranst,Pascal,Mannelijk,03/12/2019
Anderlecht,Greta,Vrouwelijk,03/02/2019
Malmedy,Claude,Mannelijk,02/28/2019
Hechtel-Eksel,Louisa,Vrouwelijk,02/17/2019
Ukkel,Norbert,Mannelijk,03/01/2019
Bitsingen,Frédéric,Mannelijk,02/26/2019
Roeselare,Godelieva,Vrouwelijk,02/27/2019
Brussel,Samy,Mannelijk,02/19/2019
Chaumont-Gistoux,Delphine,Vrouwelijk,02/27/2019
Vorst (Brussel-Hoofdstad),Naïm,Mannelijk,03/15/2019
Duffel,François,Mannelijk,03/02/2019
Namen,Lou,Mannelijk,02/21/2019
La Louvière,Frédéric,Mannelijk,03/04/2019
Oostkamp,André,Mannelijk,03/14/2019
’s Gravenbrakel,Tristan,Mannelijk,02/25/2019
Gent,Dorine,Vrouwelijk,02/27/2019
Moeskroen,Lou,Vrouwelijk,02/27/2019
Geetbets,Christophe,Mannelijk,03/05/2019
Rochefort,Denise,Vrouwelijk,02/26/2019
Hamois,Jean,Mannelijk,03/24/2019
Antwerpen,Céline,Vrouwelijk,03/03/2019
Chièvres,Mia,Vrouwelijk,03/12/2019
Edegem,Jan,Mannelijk,02/27/2019
Ottignies-Louvain-la-Neuve,Paula,Vrouwelijk,02/28/2019
Anzegem,Paul,Mannelijk,02/25/2019
Charleroi,Xavier,Mannelijk,02/19/2019
Lummen,Katrien,Vrouwelijk,02/17/2019
Beringen,Albert,Mannelijk,03/05/2019
Stabroek,Jan,Mannelijk,02/27/2019
Evere,Mohammed,Mannelijk,02/22/2019
Roosdaal,Johan,Mannelijk,03/04/2019
Luik,Naomie,Vrouwelijk,03/10/2019
Fléron,Henri,Mannelijk,03/04/2019
Courcelles,Luna,Vrouwelijk,02/22/2019
Borsbeek,Alexander,Mannelijk,03/13/2019
Antwerpen,Serkan,Mannelijk,02/18/2019
Scherpenheuvel-Zichem,Josephina,Vrouwelijk,03/17/2019
Maldegem,Pascale,Vrouwelijk,02/24/2019
Bilzen,Patrick,Mannelijk,03/04/2019
Nazareth,Katty,Vrouwelijk,03/21/2019
Antwerpen,Elise,Vrouwelijk,02/28/2019
Lierde,Elke,Vrouwelijk,03/03/2019
Staden,Godelieve,Vrouwelijk,02/24/2019
Antwerpen,Tania,Vrouwelijk,03/13/2019
Kalmthout,Pieter,Mannelijk,03/06/2019
La Louvière,Robert,Mannelijk,02/19/2019
Geraardsbergen,Wouter,Mannelijk,03/12/2019
Jette,Mohammed,Mannelijk,02/25/2019
Beaumont,Christian,Mannelijk,02/23/2019
Lummen,Eline,Vrouwelijk,02/22/2019
Les Bons Villers,Cathy,Vrouwelijk,02/18/2019
Antwerpen,Krzysztof,Mannelijk,03/06/2019
Brussel,Fatmire,Vrouwelijk,03/19/2019
Ferrières,Victoria,Vrouwelijk,02/24/2019
Gent,Els,Vrouwelijk,02/28/2019
Courcelles,Maïlys,Vrouwelijk,03/02/2019
Bergen,Vincent,Mannelijk,02/25/2019
Châtelet,Kevin,Mannelijk,02/27/2019
Heist-op-den-Berg,Anja,Vrouwelijk,03/06/2019
Merelbeke,Bart,Mannelijk,02/26/2019
Sint-Niklaas (Sint-Niklaas),Bayram,Mannelijk,02/23/2019
Charleroi,Céline,Vrouwelijk,03/01/2019
Maldegem,Wendy,Vrouwelijk,03/10/2019
Oostkamp,Jean,Mannelijk,02/21/2019
Grimbergen,Ghislaine,Vrouwelijk,02/24/2019
Sambreville,Jean-Pierre,Mannelijk,02/24/2019
Beveren (Sint-Niklaas),Karl,Mannelijk,02/21/2019
Lille,Christine,Vrouwelijk,02/21/2019
Sint-Gillis,Ismail,Mannelijk,03/06/2019
Keerbergen,Peter,Mannelijk,02/26/2019
Namen,Eva,Vrouwelijk,03/05/2019
Ukkel,Robert,Mannelijk,02/28/2019
Mortsel,Marina,Vrouwelijk,02/28/2019
Morlanwelz,Graziella,Vrouwelijk,03/06/2019
Brugge,Filip,Mannelijk,03/15/2019
Eigenbrakel,Fabrizio,Mannelijk,02/23/2019
Luik,Florent,Mannelijk,03/11/2019
Gent,Lydie,Vrouwelijk,03/20/2019
Charleroi,Donna,Vrouwelijk,02/27/2019
Oudsbergen,Suzanne,Vrouwelijk,03/06/2019
Soumagne,Benjamin,Mannelijk,03/02/2019
Itter,André,Mannelijk,03/05/2019
Tubeke,Francis,Mannelijk,02/25/2019
Chaumont-Gistoux,Sophie,Vrouwelijk,03/07/2019
Olen,Michelle,Vrouwelijk,02/25/2019
Gent,Stefan,Mannelijk,02/26/2019
Leuven,Susanne,Vrouwelijk,02/25/2019
Doornik,Guillaume,Mannelijk,03/04/2019
Peer,Henricus,Mannelijk,02/24/2019
Torhout,Rudy,Mannelijk,02/22/2019
Lendelede,Lindsey,Vrouwelijk,02/15/2019
Herstal,Clémentine,Vrouwelijk,02/27/2019
Alken,Noah,Mannelijk,03/05/2019
Gent,Lee,Mannelijk,02/22/2019
Brugge,Vincent,Mannelijk,02/27/2019
Herentals,Marcel,Mannelijk,03/04/2019
Vosselaar,Yannick,Mannelijk,03/12/2019
Chimay,Marie-France,Vrouwelijk,02/28/2019
Hannuit,Maryse,Vrouwelijk,04/14/2019
