gemeente,naam,geslacht,verwachte datum
Erpe-Mere,Vince,Mannelijk,01/12/2019
Nazareth,Nathalie,Vrouwelijk,01/10/2019
Sint-Genesius-Rode,Samuel,Mannelijk,01/08/2019
Gistel,Marcel,Mannelijk,01/13/2019
Bertogne,Eddy,Mannelijk,01/19/2019
Antwerpen,Winnie,Vrouwelijk,01/08/2019
Roeselare,Matthew,Mannelijk,01/13/2019
Stabroek,Rita,Vrouwelijk,01/14/2019
Kapellen (Antwerpen),Catharina,Vrouwelijk,01/12/2019
Gent,Peter,Mannelijk,01/16/2019
Beveren (Sint-Niklaas),Finn,Mannelijk,01/08/2019
Vaux-sur-Sûre,Kévin,Mannelijk,01/03/2019
Brussel,Patricia,Vrouwelijk,01/21/2019
Welkenraedt,Mireille,Vrouwelijk,01/15/2019
Herstal,Rosa,Vrouwelijk,01/15/2019
Jette,Rosa,Vrouwelijk,01/02/2019
Spa,Stéphan,Mannelijk,01/11/2019
Heist-op-den-Berg,Marc,Mannelijk,01/20/2019
Anderlecht,Basile,Mannelijk,01/31/2019
Zedelgem,Elke,Vrouwelijk,01/04/2019
Ukkel,Olivier,Mannelijk,01/02/2019
Maasmechelen,Josse,Mannelijk,01/06/2019
Antwerpen,Anthony,Mannelijk,01/13/2019
Erquelinnes,Sébastien,Mannelijk,01/21/2019
Schelle,Maria,Vrouwelijk,01/09/2019
Luik,Nathan,Mannelijk,01/14/2019
Herk-de-Stad,Dirk,Mannelijk,01/11/2019
Luik,Alain,Mannelijk,01/08/2019
Flémalle,Serge,Mannelijk,01/27/2019
Gembloux,Pierre,Mannelijk,01/13/2019
Antwerpen,Paul,Mannelijk,01/10/2019
Antwerpen,Luna,Vrouwelijk,01/16/2019
Sint-Laureins,Anja,Vrouwelijk,01/14/2019
Antwerpen,Maria,Vrouwelijk,01/20/2019
Grâce-Hollogne,Marie,Vrouwelijk,01/09/2019
Tubeke,Pascale,Vrouwelijk,01/10/2019
Aalter,Margaux,Vrouwelijk,01/08/2019
Seraing,Daniel,Mannelijk,01/14/2019
Waregem,Philippe,Mannelijk,01/10/2019
Willebroek,Sabine,Vrouwelijk,01/05/2019
Schaarbeek,Robert,Mannelijk,01/15/2019
Gent,Henri,Mannelijk,01/19/2019
