gemeente,naam,geslacht,verwachte datum
Sint-Niklaas (Sint-Niklaas),Irena,Vrouwelijk,10/30/2019
Gent,Mireille,Vrouwelijk,10/08/2019
Doornik,Martine,Vrouwelijk,10/19/2019
Bornem,Toon,Mannelijk,10/08/2019
Koksijde,Caroline,Vrouwelijk,10/08/2019
Dendermonde,Rita,Vrouwelijk,10/05/2019
Kruisem,Els,Vrouwelijk,11/26/2019
Bredene,Walter,Mannelijk,10/09/2019
Ninove,Camille,Mannelijk,10/06/2019
Knokke-Heist,John,Mannelijk,10/31/2019
Sambreville,Mélanie,Vrouwelijk,10/07/2019
Balen,Maria,Vrouwelijk,10/07/2019
Antwerpen,Frank,Mannelijk,10/23/2019
Sint-Genesius-Rode,Chiara,Vrouwelijk,10/16/2019
Brussel,Khalid,Mannelijk,10/17/2019
Vorst (Brussel-Hoofdstad),Pascale,Vrouwelijk,09/29/2019
Grimbergen,Elise,Vrouwelijk,10/03/2019
Steenokkerzeel,Hans,Mannelijk,10/07/2019
Ternat,Louis,Mannelijk,10/16/2019
Hoei,Anne,Vrouwelijk,10/09/2019
Leuven,Antoine,Mannelijk,10/07/2019
Virton,Julien,Mannelijk,10/09/2019
Ardooie,Joyce,Vrouwelijk,11/12/2019
Verviers,Lise,Vrouwelijk,10/15/2019
Hulshout,Kenny,Mannelijk,10/27/2019
Chaudfontaine,Francine,Vrouwelijk,10/11/2019
Seraing,Christina,Vrouwelijk,10/10/2019
Brussel,Francisca,Vrouwelijk,09/29/2019
Leuven,Billie,Vrouwelijk,10/11/2019
Aalst (Aalst),Charlotte,Vrouwelijk,10/11/2019
Luik,Sarah,Vrouwelijk,10/14/2019
Sint-Genesius-Rode,Julien,Mannelijk,10/10/2019
Blankenberge,Monique,Vrouwelijk,10/09/2019
Elsene,Louis,Mannelijk,09/30/2019
Oostende,Danny,Mannelijk,10/07/2019
Lubbeek,Eline,Vrouwelijk,10/18/2019
La Louvière,Giuseppe,Mannelijk,10/20/2019
Ledegem,Lien,Vrouwelijk,10/11/2019
Leuven,Josephine,Vrouwelijk,10/11/2019
Puurs-Sint-Amands,Ellen,Vrouwelijk,10/15/2019
Schaarbeek,Noëlle,Vrouwelijk,10/12/2019
Awans,Julie,Vrouwelijk,10/17/2019
Balen,Emma,Vrouwelijk,10/06/2019
Turnhout,Victor,Mannelijk,10/01/2019
Houyet,Emilien,Mannelijk,10/01/2019
Sint-Laureins,Kathleen,Vrouwelijk,10/04/2019
Sint-Niklaas (Sint-Niklaas),Eric,Mannelijk,10/10/2019
Roeselare,Marguerite,Vrouwelijk,10/15/2019
Charleroi,Giovanni,Mannelijk,10/11/2019
Ans,Louis,Mannelijk,10/15/2019
Knokke-Heist,Gilberte,Vrouwelijk,10/28/2019
Ternat,Katia,Vrouwelijk,10/16/2019
Dalhem,Antoine,Mannelijk,10/24/2019
Merchtem,Cindy,Vrouwelijk,10/09/2019
Turnhout,Jozef,Mannelijk,10/10/2019
