gemeente,naam,geslacht,verwachte datum
Graven,Françoise,Vrouwelijk,02/20/2019
Bilzen,Margaretha,Vrouwelijk,03/02/2019
Gent,Siri,Vrouwelijk,03/09/2019
Namen,Béatrice,Vrouwelijk,03/11/2019
Kasteelbrakel,Justine,Vrouwelijk,03/23/2019
Bergen,Benoit,Mannelijk,03/02/2019
Antwerpen,Franciscus,Mannelijk,03/02/2019
Kasterlee,Roger,Mannelijk,02/28/2019
Frasnes-lez-Anvaing,Anaïs,Vrouwelijk,03/02/2019
Antwerpen,Peter,Mannelijk,02/24/2019
Lille,Willy,Mannelijk,02/26/2019
Antwerpen,Florentine,Vrouwelijk,02/21/2019
Bergen,Jessika,Vrouwelijk,03/02/2019
Harelbeke,Christelle,Vrouwelijk,03/04/2019
Grobbendonk,Emma,Vrouwelijk,03/03/2019
Luik,Liliane,Vrouwelijk,03/02/2019
Nijvel,Josiane,Vrouwelijk,03/03/2019
Grobbendonk,Daniël,Mannelijk,03/08/2019
Leuze-en-Hainaut,Tom,Mannelijk,02/28/2019
Anderlecht,Mohamed,Mannelijk,02/28/2019
Sint-Jans-Molenbeek,Nadeem,Mannelijk,03/08/2019
La Louvière,Angélique,Vrouwelijk,02/23/2019
Poperinge,Elise,Vrouwelijk,03/05/2019
Charleroi,Carmela,Vrouwelijk,03/08/2019
Herselt,Shana,Vrouwelijk,03/03/2019
Dendermonde,Dirk,Mannelijk,03/09/2019
Kontich,Kurt,Mannelijk,03/01/2019
Beloeil,Loïc,Mannelijk,03/08/2019
Schaarbeek,Veli,Mannelijk,03/03/2019
Bree,Myriam,Vrouwelijk,03/08/2019
Wommelgem,Christiana,Vrouwelijk,02/26/2019
Etterbeek,Mouna,Vrouwelijk,03/11/2019
Schaarbeek,Mohamed,Mannelijk,03/13/2019
Luik,Vincent,Mannelijk,03/10/2019
Etalle,Pascal,Mannelijk,03/06/2019
Flémalle,Linda,Vrouwelijk,02/25/2019
Yvoir,Laurence,Vrouwelijk,03/15/2019
Aarschot,Peter,Mannelijk,02/22/2019
Sint-Gillis-Waas,Anni,Vrouwelijk,02/20/2019
Sint-Niklaas (Sint-Niklaas),Ann,Vrouwelijk,03/04/2019
Liedekerke,Jason,Mannelijk,03/02/2019
Herzele,Nestor,Mannelijk,03/11/2019
Sint-Lambrechts-Woluwe,Blanche,Vrouwelijk,02/24/2019
Meulebeke,Patrick,Mannelijk,03/01/2019
Jemeppe-sur-Sambre,Jocelyne,Vrouwelijk,03/19/2019
Wuustwezel,Jurgen,Mannelijk,02/27/2019
Haacht,Augusta,Vrouwelijk,03/01/2019
Ternat,Joanna,Vrouwelijk,02/22/2019
Doornik,Paul,Mannelijk,03/09/2019
Charleroi,Oussama,Mannelijk,02/22/2019
