gemeente,naam,geslacht,verwachte datum
Hasselt,Sabina,Vrouwelijk,08/08/2019
La Louvière,Marie-Anne,Vrouwelijk,08/02/2019
Aat,Yves,Mannelijk,07/28/2019
Verviers,Salvatore,Mannelijk,08/10/2019
Dendermonde,René,Mannelijk,07/29/2019
Brugge,Pauline,Vrouwelijk,07/29/2019
Deinze,Marianne,Vrouwelijk,08/12/2019
Geel,Laura,Vrouwelijk,07/23/2019
Graven,Margaux,Vrouwelijk,08/04/2019
Luik,Gilles,Mannelijk,08/05/2019
Tubeke,Frédéric,Mannelijk,08/03/2019
Profondeville,Dominique,Mannelijk,08/06/2019
Doornik,Nora,Vrouwelijk,08/20/2019
Tongeren,Peter,Mannelijk,07/30/2019
Meerhout,Els,Vrouwelijk,08/07/2019
Antwerpen,Martin,Mannelijk,08/15/2019
Anderlecht,Constantin,Mannelijk,09/12/2019
Anderlecht,Ali,Mannelijk,07/21/2019
Brugge,Heidi,Vrouwelijk,07/29/2019
Luik,Sébastien,Mannelijk,08/24/2019
Hannuit,Christine,Vrouwelijk,07/28/2019
Waterloo,Jacques,Mannelijk,07/30/2019
Mechelen,Maria,Vrouwelijk,08/07/2019
Aalter,Ruben,Mannelijk,08/10/2019
Sint-Genesius-Rode,Alexandre,Mannelijk,08/03/2019
De Pinte,Patrick,Mannelijk,07/30/2019
Sint-Jans-Molenbeek,Anna,Vrouwelijk,08/01/2019
Gent,Geneviève,Vrouwelijk,07/24/2019
De Panne,Carine,Vrouwelijk,07/26/2019
Gent,Güllü,Vrouwelijk,08/02/2019
Brugge,Liliane,Vrouwelijk,07/26/2019
Roeselare,Willy,Mannelijk,08/07/2019
Kasterlee,Lindsey,Vrouwelijk,07/21/2019
Genk,Nesrin,Vrouwelijk,08/25/2019
Beaumont,Sébastien,Mannelijk,08/04/2019
Ukkel,Marie,Vrouwelijk,07/21/2019
Wetteren,Peter,Mannelijk,08/03/2019
Lebbeke,Anita,Vrouwelijk,08/11/2019
Antwerpen,Azra,Vrouwelijk,07/29/2019
Lebbeke,Jan,Mannelijk,07/24/2019
Ternat,Giovanni,Mannelijk,08/07/2019
Lichtervelde,Benny,Mannelijk,07/22/2019
Sambreville,Claude,Mannelijk,08/10/2019
Sprimont,Ludivine,Vrouwelijk,08/02/2019
Lochristi,Geert,Mannelijk,07/28/2019
Sint-Lambrechts-Woluwe,Nathan,Mannelijk,07/30/2019
Niel,Johnny,Mannelijk,07/22/2019
Courcelles,Annie,Vrouwelijk,08/10/2019
Herve,Georges,Mannelijk,08/05/2019
Aalst (Aalst),Leonie,Vrouwelijk,08/02/2019
Ans,Henriette,Vrouwelijk,08/16/2019
Gistel,Carmen,Vrouwelijk,07/26/2019
Moeskroen,Jeannette,Vrouwelijk,07/28/2019
Oostende,Steve,Mannelijk,08/08/2019
Brasschaat,Yana,Vrouwelijk,08/10/2019
Mol,Seppe,Mannelijk,08/05/2019
Geraardsbergen,Liesbet,Vrouwelijk,07/24/2019
Dilbeek,Azra,Vrouwelijk,08/08/2019
Turnhout,Carolus,Mannelijk,08/08/2019
Schaarbeek,Anne,Vrouwelijk,08/10/2019
Nassogne,Myriam,Vrouwelijk,07/24/2019
Saint-Ghislain,Anne-Marie,Vrouwelijk,08/01/2019
Oudenaarde,Christophe,Mannelijk,08/08/2019
Merelbeke,Paul,Mannelijk,08/24/2019
Leopoldsburg,Lia,Vrouwelijk,08/03/2019
Aarlen,Pierre,Mannelijk,08/28/2019
Waver,Mimount,Vrouwelijk,07/23/2019
Houyet,Olivia,Vrouwelijk,07/24/2019
Florennes,Sabine,Vrouwelijk,08/01/2019
Andenne,Berthe,Vrouwelijk,07/24/2019
Hamme (Dendermonde),Steve,Mannelijk,08/24/2019
Heist-op-den-Berg,Shirley,Vrouwelijk,08/03/2019
Itter,Nathalie,Vrouwelijk,09/10/2019
Alken,Stefan,Mannelijk,07/21/2019
Houthalen-Helchteren,Maria,Vrouwelijk,08/07/2019
Dentergem,Marc,Mannelijk,08/02/2019
Sambreville,Laura,Vrouwelijk,08/19/2019
Wortegem-Petegem,Marleen,Vrouwelijk,08/07/2019
Zele,Joke,Vrouwelijk,08/03/2019
Asse,Sami,Mannelijk,07/25/2019
Aalst (Aalst),Anja,Vrouwelijk,08/14/2019
Elsene,Ramon,Mannelijk,07/23/2019
Dessel,Tim,Mannelijk,07/30/2019
Grimbergen,Kevin,Mannelijk,08/01/2019
Erpe-Mere,Martine,Vrouwelijk,08/11/2019
Herentals,Sonja,Vrouwelijk,07/30/2019
Bergen,Frank,Mannelijk,07/28/2019
Olen,Jules,Mannelijk,08/09/2019
Les Bons Villers,Joseph,Mannelijk,08/02/2019
Linkebeek,Stéphane,Mannelijk,08/23/2019
Lubbeek,Patrick,Mannelijk,08/20/2019
Wemmel,Nicolas,Mannelijk,07/23/2019
Poperinge,Patrick,Mannelijk,08/18/2019
Zele,Pieter,Mannelijk,07/29/2019
Schaarbeek,Yousra,Vrouwelijk,08/09/2019
Andenne,Philippe,Mannelijk,08/20/2019
Elsene,Romain,Mannelijk,07/22/2019
Halle (Halle-Vilvoorde),Jean,Mannelijk,07/30/2019
Sambreville,Justine,Vrouwelijk,08/07/2019
Jette,Cédric,Mannelijk,08/01/2019
Sint-Jans-Molenbeek,Wafaa,Vrouwelijk,08/07/2019
Geldenaken,Cédric,Mannelijk,07/26/2019
Ieper,William,Mannelijk,08/09/2019
Sombreffe,Antoine,Mannelijk,08/07/2019
Brugge,Daisy,Vrouwelijk,07/22/2019
Lanaken,Franciscus,Mannelijk,07/31/2019
Holsbeek,Vic,Mannelijk,07/31/2019
Wezet,Christiane,Vrouwelijk,07/30/2019
Beringen,Philomena,Vrouwelijk,08/09/2019
Vilvoorde,Kevin,Mannelijk,08/10/2019
Tessenderlo,Roger,Mannelijk,08/02/2019
Schaarbeek,Habip,Mannelijk,08/10/2019
Verviers,Sophie,Vrouwelijk,08/02/2019
Ninove,Els,Vrouwelijk,08/01/2019
Antwerpen,Salim,Mannelijk,08/14/2019
Sint-Lambrechts-Woluwe,Jacques,Mannelijk,08/05/2019
