gemeente,naam,geslacht,verwachte datum
Sint-Niklaas (Sint-Niklaas),Amalia,Vrouwelijk,04/02/2019
Aarlen,Julien,Mannelijk,04/13/2019
Schaarbeek,Suzanna,Vrouwelijk,04/14/2019
Assesse,Daniel,Mannelijk,03/30/2019
Jalhay,Antoine,Mannelijk,04/11/2019
Etterbeek,Renata,Vrouwelijk,04/03/2019
Aalst (Aalst),Arne,Mannelijk,03/29/2019
Gent,Jürgen,Mannelijk,05/04/2019
Stekene,Anouk,Vrouwelijk,04/13/2019
Evere,Alphonse,Mannelijk,03/25/2019
Sint-Niklaas (Sint-Niklaas),Didier,Mannelijk,04/12/2019
Londerzeel,Jana,Vrouwelijk,04/02/2019
Kuurne,Hilde,Vrouwelijk,05/02/2019
Antwerpen,Ernest,Mannelijk,04/22/2019
Hamoir,Christiane,Vrouwelijk,03/29/2019
Oostkamp,Jeffrey,Mannelijk,04/09/2019
Aiseau-Presles,Gabriel,Mannelijk,03/26/2019
Roeselare,Stefaan,Mannelijk,03/28/2019
Heist-op-den-Berg,Ingrid,Vrouwelijk,03/24/2019
Willebroek,Milan,Mannelijk,04/04/2019
Jette,Valérie,Vrouwelijk,04/25/2019
Lebbeke,Leen,Vrouwelijk,04/03/2019
Boechout,Jonathan,Mannelijk,04/02/2019
Turnhout,Louise,Vrouwelijk,03/25/2019
Leuven,Luiza,Vrouwelijk,04/06/2019
Wetteren,Hilde,Vrouwelijk,03/27/2019
Sint-Jans-Molenbeek,Yassin,Mannelijk,04/03/2019
Turnhout,Anissa,Vrouwelijk,03/31/2019
Seraing,Jacques,Mannelijk,04/04/2019
Tessenderlo,Romain,Mannelijk,03/29/2019
Mol,Kris,Mannelijk,04/11/2019
Zwevegem,Wannes,Mannelijk,04/06/2019
Quévy,Thierry,Mannelijk,04/02/2019
Antwerpen,Freddy,Mannelijk,04/01/2019
Grimbergen,Funda,Vrouwelijk,04/06/2019
Balen,Zoë,Vrouwelijk,03/26/2019
Léglise,Ethan,Mannelijk,04/03/2019
Ledegem,Lars,Mannelijk,04/02/2019
Chaudfontaine,Daniel,Mannelijk,04/11/2019
Antwerpen,Michael,Mannelijk,04/08/2019
Boortmeerbeek,Elias,Mannelijk,05/12/2019
Sint-Lievens-Houtem,Stan,Mannelijk,04/03/2019
Schaarbeek,Salma,Vrouwelijk,03/31/2019
Soumagne,Rose,Vrouwelijk,04/16/2019
Vleteren,Jan,Mannelijk,03/28/2019
Kortrijk,Milan,Mannelijk,03/30/2019
Rixensart,Victor,Mannelijk,03/27/2019
Evergem,Warre,Mannelijk,04/04/2019
Moeskroen,Virginie,Vrouwelijk,04/03/2019
Yvoir,Thierry,Mannelijk,03/31/2019
Aarlen,Marie-Josée,Vrouwelijk,03/31/2019
Oupeye,Jeannine,Vrouwelijk,03/28/2019
Leuven,Dirk,Mannelijk,04/02/2019
Sint-Lambrechts-Woluwe,Julian,Mannelijk,04/07/2019
Schaarbeek,Willem,Mannelijk,04/13/2019
Boutersem,Kevin,Mannelijk,04/06/2019
Eigenbrakel,Patrick,Mannelijk,04/11/2019
Retie,Alexander,Mannelijk,04/25/2019
Sint-Agatha-Berchem,Anaëlle,Vrouwelijk,05/11/2019
Wichelen,Robbe,Mannelijk,04/23/2019
Tongeren,Annick,Vrouwelijk,04/02/2019
Sint-Jans-Molenbeek,Inès,Vrouwelijk,03/26/2019
Antwerpen,David,Mannelijk,04/05/2019
Deerlijk,Jana,Vrouwelijk,04/02/2019
Roeselare,Bjorn,Mannelijk,03/24/2019
Anderlecht,Andrzej,Mannelijk,04/08/2019
Brugge,Yvette,Vrouwelijk,03/24/2019
Gent,Chloë,Vrouwelijk,04/04/2019
Antwerpen,Leila,Vrouwelijk,04/17/2019
Anderlecht,Elza,Vrouwelijk,04/01/2019
Aubange,Léon,Mannelijk,04/20/2019
Aalst (Aalst),François,Mannelijk,04/14/2019
Clavier,Jean-Marie,Mannelijk,04/01/2019
Stekene,Niels,Mannelijk,04/08/2019
Staden,Filip,Mannelijk,04/04/2019
Bergen,Marie,Vrouwelijk,04/03/2019
Lochristi,Marc,Mannelijk,04/02/2019
Yvoir,Pierre,Mannelijk,04/13/2019
Damme,Dirk,Mannelijk,04/08/2019
Elsene,Luc,Mannelijk,04/12/2019
Vilvoorde,Véronique,Vrouwelijk,04/05/2019
Oupeye,Marc,Mannelijk,03/30/2019
Zwevegem,Glenn,Mannelijk,04/21/2019
La Louvière,Tarik,Mannelijk,04/02/2019
Durbuy,Guillaume,Mannelijk,04/15/2019
Genk,Hilda,Vrouwelijk,04/05/2019
Wanze,Arlette,Vrouwelijk,04/11/2019
Tubeke,Cindy,Vrouwelijk,04/03/2019
Evere,Guillaume,Mannelijk,04/09/2019
Antwerpen,Dieter,Mannelijk,04/04/2019
Brussel,Mahdi,Mannelijk,04/04/2019
Tremelo,Marc,Mannelijk,04/08/2019
Blegny,Alain,Mannelijk,03/29/2019
Schaarbeek,Ilir,Mannelijk,03/24/2019
Antwerpen,Christof,Mannelijk,03/25/2019
Bertem,Michael,Mannelijk,04/13/2019
Vilvoorde,Willy,Mannelijk,04/07/2019
Hamme (Dendermonde),Bart,Mannelijk,04/22/2019
Aarschot,Kelly,Vrouwelijk,04/10/2019
