gemeente,naam,geslacht,verwachte datum
Brussel,Francine,Vrouwelijk,03/16/2019
Brussel,Iulian,Mannelijk,02/24/2019
Gistel,Patrick,Mannelijk,03/12/2019
Wevelgem,Mattijs,Mannelijk,03/03/2019
Haacht,Warre,Mannelijk,03/16/2019
Sint-Jans-Molenbeek,Dumitru,Mannelijk,03/08/2019
Brugge,Ellen,Vrouwelijk,03/15/2019
Büllingen,Edith,Vrouwelijk,04/25/2019
Dinant,Jean,Mannelijk,03/07/2019
Colfontaine,Sylvie,Vrouwelijk,03/02/2019
Seraing,Carmelo,Mannelijk,03/01/2019
Zulte,Mario,Mannelijk,03/07/2019
Wielsbeke,Nicole,Vrouwelijk,03/07/2019
Scherpenheuvel-Zichem,Mario,Mannelijk,03/05/2019
Bergen,Emile,Mannelijk,03/09/2019
Sint-Gillis-Waas,Odette,Vrouwelijk,03/16/2019
Graven,Bernard,Mannelijk,03/09/2019
Antwerpen,Meryem,Vrouwelijk,03/08/2019
Bilzen,Ellen,Vrouwelijk,02/28/2019
Zinnik,Nadine,Vrouwelijk,02/24/2019
Sprimont,Alphonse,Mannelijk,03/01/2019
Antwerpen,Theodoros,Mannelijk,03/08/2019
Vorst (Brussel-Hoofdstad),Julie,Vrouwelijk,03/08/2019
Namen,Jocelyne,Vrouwelijk,03/09/2019
Genk,Marleen,Vrouwelijk,03/15/2019
Overijse,Jean-Paul,Mannelijk,03/03/2019
Brussel,Cansu,Vrouwelijk,04/29/2019
Châtelet,Marine,Vrouwelijk,03/09/2019
Sint-Jans-Molenbeek,Catherine,Vrouwelijk,03/21/2019
Péruwelz,Lisa,Vrouwelijk,03/10/2019
Halle (Halle-Vilvoorde),Nicolas,Mannelijk,03/06/2019
Verviers,Isabelle,Vrouwelijk,03/27/2019
Bastenaken,Jeanine,Vrouwelijk,03/13/2019
Sint-Gillis,Adeline,Vrouwelijk,03/01/2019
Begijnendijk,Merel,Vrouwelijk,03/03/2019
Nijlen,Marc,Mannelijk,02/27/2019
Saint-Ghislain,Michaël,Mannelijk,03/04/2019
Vielsalm,Michel,Mannelijk,02/25/2019
Melle,Suzanne,Vrouwelijk,03/26/2019
Moeskroen,Martine,Vrouwelijk,03/15/2019
Brussel,Alassane,Mannelijk,02/28/2019
Malle,Maurice,Mannelijk,03/12/2019
Antwerpen,Bart,Mannelijk,03/05/2019
Châtelet,Sarah,Vrouwelijk,03/14/2019
Scherpenheuvel-Zichem,Ivonne,Vrouwelijk,03/06/2019
Antwerpen,Paul,Mannelijk,03/10/2019
Zonhoven,Glenn,Mannelijk,03/07/2019
Harelbeke,Evelyne,Vrouwelijk,02/26/2019
Langemark-Poelkapelle,Thibo,Mannelijk,03/03/2019
Wetteren,Kaat,Vrouwelijk,03/06/2019
Sint-Niklaas (Sint-Niklaas),Mien,Vrouwelijk,03/15/2019
Kasteelbrakel,Timothée,Mannelijk,03/04/2019
