gemeente,naam,geslacht,verwachte datum
Herselt,Steve,Mannelijk,08/01/2019
Manage,Lorena,Vrouwelijk,08/05/2019
Lokeren,Kim,Mannelijk,07/27/2019
Oostende,Jessica,Vrouwelijk,08/07/2019
Verviers,Andy,Mannelijk,08/25/2019
Herzele,Dieter,Mannelijk,08/11/2019
Soumagne,Arnaud,Mannelijk,08/09/2019
Antwerpen,Michael,Mannelijk,07/26/2019
Hechtel-Eksel,Ward,Mannelijk,08/01/2019
Bilzen,Jolien,Vrouwelijk,08/04/2019
Ganshoren,Jean,Mannelijk,07/26/2019
Genk,Bram,Mannelijk,08/06/2019
Aubel,Pierre,Mannelijk,07/29/2019
Anderlecht,Nathalie,Vrouwelijk,07/26/2019
Marche-en-Famenne,Vincent,Mannelijk,08/04/2019
Saint-Nicolas (Luik),Denise,Vrouwelijk,08/21/2019
Oostende,Frans,Mannelijk,08/20/2019
Charleroi,Gérard,Mannelijk,08/06/2019
Hechtel-Eksel,Evy,Vrouwelijk,07/29/2019
Begijnendijk,Elise,Vrouwelijk,07/25/2019
Seraing,Maria,Vrouwelijk,08/16/2019
Theux,Julien,Mannelijk,08/01/2019
Maasmechelen,Kris,Mannelijk,08/05/2019
Amel,Günter,Mannelijk,08/02/2019
Oupeye,Pascale,Vrouwelijk,08/01/2019
Brussel,Berfin,Vrouwelijk,08/03/2019
Antwerpen,Tobias,Mannelijk,08/19/2019
Vaux-sur-Sûre,Emilien,Mannelijk,07/27/2019
Gent,Ilhan,Mannelijk,08/07/2019
Luik,Adélaïde,Vrouwelijk,09/16/2019
Herstal,Nelly,Vrouwelijk,08/09/2019
Zwijndrecht,Aaron,Mannelijk,08/07/2019
Hotton,Michel,Mannelijk,07/31/2019
Leuze-en-Hainaut,Martine,Vrouwelijk,07/25/2019
Aat,Gregory,Mannelijk,07/24/2019
Chaudfontaine,Myriam,Vrouwelijk,08/08/2019
Torhout,David,Mannelijk,08/05/2019
Kortenberg,Jan,Mannelijk,08/02/2019
Sint-Genesius-Rode,Irène,Vrouwelijk,07/23/2019
Dilbeek,Nadia,Vrouwelijk,07/30/2019
Ardooie,Martine,Vrouwelijk,07/22/2019
Saint-Nicolas (Luik),Calogero,Mannelijk,07/31/2019
Temse,Ilse,Vrouwelijk,07/25/2019
Fléron,Annick,Vrouwelijk,07/29/2019
Geetbets,Jessica,Vrouwelijk,08/09/2019
Oudergem,Dominique,Vrouwelijk,08/13/2019
Genk,Hanife,Vrouwelijk,07/24/2019
Ledegem,Vicky,Vrouwelijk,07/30/2019
Hasselt,Sonya,Vrouwelijk,08/02/2019
Herentals,Maria,Vrouwelijk,07/29/2019
Brussel,Emel,Vrouwelijk,08/07/2019
Zwijndrecht,Wendy,Vrouwelijk,07/27/2019
Kortrijk,David,Mannelijk,08/06/2019
Ledegem,Jean,Mannelijk,07/24/2019
La Louvière,Adriano,Mannelijk,07/30/2019
Schaarbeek,Selda,Vrouwelijk,08/10/2019
Rixensart,Richard,Mannelijk,08/24/2019
Fléron,Nadège,Vrouwelijk,07/24/2019
Zele,Maria,Vrouwelijk,09/16/2019
Sint-Jans-Molenbeek,Maryam,Vrouwelijk,07/29/2019
Aat,Lucien,Mannelijk,08/04/2019
Gent,Muhammed,Mannelijk,08/11/2019
Hasselt,Dina,Vrouwelijk,08/09/2019
Brakel,Patrick,Mannelijk,09/05/2019
Schaarbeek,Emmanuel,Mannelijk,08/06/2019
Antwerpen,Fanny,Vrouwelijk,08/05/2019
Herentals,Louise,Vrouwelijk,08/27/2019
Kortrijk,Svetlana,Vrouwelijk,08/01/2019
Maaseik,Wilhelmus,Mannelijk,07/30/2019
Libramont-Chevigny,Jacques,Mannelijk,07/25/2019
Geraardsbergen,Francis,Mannelijk,08/24/2019
Leuven,Yang,Mannelijk,08/07/2019
Châtelet,Samir,Mannelijk,08/02/2019
Antwerpen,Joost,Mannelijk,08/07/2019
La Louvière,Fabrice,Mannelijk,07/29/2019
Zoutleeuw,Sarah,Vrouwelijk,08/03/2019
Antwerpen,Amina,Vrouwelijk,07/29/2019
Couvin,Pierre,Mannelijk,08/01/2019
Denderleeuw,Joeri,Mannelijk,08/05/2019
Aarschot,Jan,Mannelijk,07/24/2019
Grimbergen,Ilse,Vrouwelijk,07/23/2019
Schaarbeek,Fadwa,Vrouwelijk,08/02/2019
