gemeente,naam,geslacht,verwachte datum
Hamme (Dendermonde),Veerle,Vrouwelijk,04/01/2019
Beernem,Arne,Mannelijk,04/05/2019
Houffalize,Michel,Mannelijk,04/07/2019
Halle (Halle-Vilvoorde),Brigitte,Vrouwelijk,04/06/2019
Tervuren,Wouter,Mannelijk,04/20/2019
Leuven,Ana,Vrouwelijk,04/05/2019
La Louvière,Francesco,Mannelijk,04/01/2019
Leuven,Femke,Vrouwelijk,04/05/2019
Middelkerke,Carine,Vrouwelijk,04/10/2019
Schaarbeek,Souad,Vrouwelijk,03/27/2019
Seraing,Yves,Mannelijk,03/29/2019
De Pinte,Philippe,Mannelijk,04/12/2019
Brugge,Nadine,Vrouwelijk,04/11/2019
Tervuren,Manuel,Mannelijk,04/01/2019
Beringen,Heidi,Vrouwelijk,04/11/2019
Aarschot,Louis,Mannelijk,04/06/2019
Musson,Alexis,Mannelijk,04/07/2019
Hoei,Elise,Vrouwelijk,04/15/2019
Assenede,Patrick,Mannelijk,04/01/2019
Leuven,Pieter,Mannelijk,04/09/2019
Poperinge,Marleen,Vrouwelijk,04/11/2019
Assenede,Steven,Mannelijk,04/11/2019
Harelbeke,Annelies,Vrouwelijk,04/10/2019
Willebroek,Marie-Christine,Vrouwelijk,04/03/2019
Manage,Marianne,Vrouwelijk,04/15/2019
Antwerpen,Fabian,Mannelijk,04/09/2019
Herent,Liesbeth,Vrouwelijk,04/08/2019
Westerlo,Michiel,Mannelijk,04/09/2019
Marche-en-Famenne,Raymond,Mannelijk,03/27/2019
Nijvel,Simone,Vrouwelijk,04/16/2019
Destelbergen,Rita,Vrouwelijk,03/30/2019
Luik,Sofia,Vrouwelijk,03/29/2019
Kapellen (Antwerpen),Ludo,Mannelijk,04/12/2019
Quévy,Eric,Mannelijk,04/09/2019
Luik,Cindy,Vrouwelijk,04/04/2019
Antwerpen,Elisa,Vrouwelijk,04/15/2019
Gent,Bart,Mannelijk,04/08/2019
Namen,Cécile,Vrouwelijk,03/31/2019
Gent,Linda,Vrouwelijk,04/06/2019
Vilvoorde,Margaux,Vrouwelijk,04/12/2019
Mont-de-l’Enclus,Sébastien,Mannelijk,04/19/2019
Luik,Claude,Mannelijk,04/05/2019
Héron,Maëlle,Vrouwelijk,03/31/2019
Ham-sur-Heure-Nalinnes,Sophie,Vrouwelijk,04/07/2019
Luik,Elodie,Vrouwelijk,04/04/2019
Ferrières,Nathalie,Vrouwelijk,04/08/2019
Sint-Agatha-Berchem,Lara,Vrouwelijk,04/11/2019
Virton,Eliane,Vrouwelijk,04/04/2019
Essen,Maria,Vrouwelijk,04/09/2019
Heist-op-den-Berg,Wendy,Vrouwelijk,04/03/2019
Chaudfontaine,Thomas,Mannelijk,04/09/2019
Gent,Basile,Mannelijk,06/01/2019
Waregem,Claudine,Vrouwelijk,04/09/2019
Asse,Robert,Mannelijk,04/13/2019
Antwerpen,Abigail,Vrouwelijk,04/03/2019
Tubeke,Simonne,Vrouwelijk,04/15/2019
Sambreville,Mireille,Vrouwelijk,04/07/2019
Vilvoorde,Jaak,Mannelijk,04/05/2019
Wellen,Hubert,Mannelijk,04/05/2019
Waregem,Marie,Vrouwelijk,04/26/2019
Antwerpen,Ayse,Vrouwelijk,04/06/2019
Antoing,Céline,Vrouwelijk,04/07/2019
Maldegem,Jasmien,Vrouwelijk,04/10/2019
Verviers,Nathan,Mannelijk,03/30/2019
Brecht,Diane,Vrouwelijk,04/10/2019
Balen,Joannes,Mannelijk,04/08/2019
Luik,Francis,Mannelijk,04/01/2019
Ravels,Maria,Vrouwelijk,04/05/2019
Sint-Pieters-Leeuw,Yousra,Vrouwelijk,04/04/2019
Gent,Nathalie,Vrouwelijk,04/06/2019
Brussel,Gianluca,Mannelijk,04/27/2019
Herve,Charline,Vrouwelijk,04/05/2019
Beernem,Martin,Mannelijk,04/13/2019
Merelbeke,Georges,Mannelijk,03/30/2019
Antwerpen,Driss,Mannelijk,04/14/2019
