gemeente,naam,geslacht,verwachte datum
Zemst,Eline,Vrouwelijk,12/03/2019
Boussu,Natacha,Vrouwelijk,11/27/2019
Mont-Saint-Guibert,Patrice,Mannelijk,11/18/2019
Durbuy,Michelle,Vrouwelijk,11/21/2019
Baarle-Hertog,Petrus,Mannelijk,11/27/2019
Limburg,Marine,Vrouwelijk,11/21/2019
La Louvière,Giuseppina,Vrouwelijk,11/26/2019
Jette,Wojciech,Mannelijk,11/20/2019
De Haan,Annie,Vrouwelijk,12/05/2019
Hemiksem,Maurice,Mannelijk,11/22/2019
Verviers,Denise,Vrouwelijk,11/26/2019
Halle (Halle-Vilvoorde),Peter,Mannelijk,11/26/2019
Assenede,David,Mannelijk,12/14/2019
Oudergem,Jolanta,Vrouwelijk,12/08/2019
Antwerpen,Lina,Vrouwelijk,11/24/2019
Zottegem,Marleen,Vrouwelijk,11/28/2019
Anzegem,Annick,Vrouwelijk,11/29/2019
Doornik,Isabelle,Vrouwelijk,11/20/2019
Evergem,Toon,Mannelijk,11/23/2019
Ukkel,Stanley,Mannelijk,12/21/2019
Brasschaat,Willy,Mannelijk,12/02/2019
Charleroi,Julie,Vrouwelijk,12/20/2019
Huldenberg,Benny,Mannelijk,12/03/2019
Aubange,Joyce,Vrouwelijk,11/25/2019
Deinze,Sarah,Vrouwelijk,11/20/2019
Oudergem,Natacha,Vrouwelijk,11/27/2019
Antwerpen,Salman,Mannelijk,11/27/2019
Zwijndrecht,Joseph,Mannelijk,11/26/2019
Brussel,Karim,Mannelijk,11/27/2019
Bergen,Giuseppe,Mannelijk,11/18/2019
Herve,Bertrand,Mannelijk,12/04/2019
Zandhoven,Arno,Mannelijk,12/03/2019
Antwerpen,Stephanie,Vrouwelijk,11/21/2019
Bergen,Aurore,Vrouwelijk,12/05/2019
Oudergem,Mohamed,Mannelijk,12/16/2019
Sint-Truiden,Paul,Mannelijk,11/25/2019
Oosterzele,Rosanne,Vrouwelijk,11/25/2019
Kluisbergen,Mathieu,Mannelijk,11/23/2019
Saint-Ghislain,Alain,Mannelijk,11/28/2019
Grâce-Hollogne,Stéphanie,Vrouwelijk,11/26/2019
Verviers,Pascale,Vrouwelijk,12/17/2019
Momignies,Fabian,Mannelijk,11/26/2019
Charleroi,Logan,Mannelijk,11/22/2019
Eeklo,Luc,Mannelijk,12/05/2019
Brugge,Bas,Mannelijk,11/21/2019
Leopoldsburg,Dennis,Mannelijk,12/01/2019
Brussel,Samira,Vrouwelijk,11/22/2019
Namen,Elodie,Vrouwelijk,12/03/2019
Olen,Roos,Vrouwelijk,11/21/2019
Oostende,Bart,Mannelijk,11/24/2019
Aalst (Aalst),Domien,Mannelijk,11/20/2019
Gent,Susanna,Vrouwelijk,11/27/2019
Londerzeel,Simonne,Vrouwelijk,12/02/2019
Sint-Lambrechts-Woluwe,Roxanne,Vrouwelijk,12/20/2019
Antwerpen,Hajar,Vrouwelijk,12/05/2019
Namen,Jean,Mannelijk,11/25/2019
Borgworm,Joseph,Mannelijk,12/12/2019
Bever,Fabienne,Vrouwelijk,01/04/2020
Sint-Truiden,Rachelle,Vrouwelijk,11/25/2019
Tielt-Winge,Liesbeth,Vrouwelijk,12/03/2019
Herentals,Wannes,Mannelijk,11/30/2019
Charleroi,Jacqueline,Vrouwelijk,11/26/2019
Kraainem,Philippe,Mannelijk,11/18/2019
Wielsbeke,Flore,Vrouwelijk,01/10/2020
Leuze-en-Hainaut,Christophe,Mannelijk,11/20/2019
Antwerpen,Kevin,Mannelijk,11/18/2019
Antwerpen,Anita,Vrouwelijk,11/30/2019
Charleroi,Christian,Mannelijk,11/19/2019
Tessenderlo,Gerry,Mannelijk,01/10/2020
Quaregnon,Maria,Vrouwelijk,11/23/2019
Brussel,Bastien,Mannelijk,11/27/2019
Houyet,Christine,Vrouwelijk,12/02/2019
Leuven,Marie,Vrouwelijk,11/28/2019
Brussel,Hanan,Vrouwelijk,11/19/2019
Destelbergen,Noël,Mannelijk,12/06/2019
Charleroi,Annie,Vrouwelijk,12/20/2019
Halen,Bart,Mannelijk,12/03/2019
Luik,Nicolas,Mannelijk,12/07/2019
Essen,Rob,Mannelijk,12/01/2019
Wielsbeke,Emile,Mannelijk,12/03/2019
’s Gravenbrakel,Guillaume,Mannelijk,11/30/2019
Meerhout,Jef,Mannelijk,11/20/2019
Haaltert,Pascal,Mannelijk,12/04/2019
Bredene,Hélène,Vrouwelijk,12/01/2019
Zonhoven,Philomena,Vrouwelijk,11/25/2019
Hoogstraten,Jaak,Mannelijk,11/19/2019
Wommelgem,Liam,Mannelijk,12/07/2019
Brussel,Luc,Mannelijk,11/18/2019
Aiseau-Presles,Nicole,Vrouwelijk,12/03/2019
Antwerpen,Norbert,Mannelijk,12/01/2019
Antwerpen,Özgür,Mannelijk,12/01/2019
Watermaal-Bosvoorde,Jean,Mannelijk,11/21/2019
Namen,Eve,Vrouwelijk,12/04/2019
Soumagne,Nathalie,Vrouwelijk,12/01/2019
Heusden-Zolder,Jarne,Mannelijk,11/25/2019
Charleroi,Jason,Mannelijk,11/24/2019
Aarlen,Marion,Vrouwelijk,11/27/2019
Boom,Rita,Vrouwelijk,11/25/2019
Aalst (Aalst),Jawad,Mannelijk,11/29/2019
Brecht,Mieke,Vrouwelijk,12/03/2019
Roeselare,Lars,Mannelijk,12/07/2019
Zedelgem,Eddy,Mannelijk,11/30/2019
Morlanwelz,Mohamed,Mannelijk,11/25/2019
Aalst (Aalst),Nathalie,Vrouwelijk,11/30/2019
Antwerpen,Kadir,Mannelijk,12/19/2019
Boechout,Herman,Mannelijk,11/25/2019
Roosdaal,Thomas,Mannelijk,12/22/2019
Neupré,Maria,Vrouwelijk,11/25/2019
Keerbergen,Björn,Mannelijk,11/25/2019
Putte,Alexander,Mannelijk,11/25/2019
Aalst (Aalst),Walter,Mannelijk,12/01/2019
Nijvel,Sergio,Mannelijk,01/04/2020
Merelbeke,Marleen,Vrouwelijk,12/16/2019
Antwerpen,Toby,Vrouwelijk,12/07/2019
Gent,Mia,Vrouwelijk,11/23/2019
Sint-Gillis,Heidi,Vrouwelijk,12/06/2019
Herzele,Rachel,Vrouwelijk,12/03/2019
Luik,Pierre,Mannelijk,12/06/2019
Zwijndrecht,Jonathan,Mannelijk,11/28/2019
Laarne,Martin,Mannelijk,12/20/2019
Gent,Robert,Mannelijk,12/13/2019
Zinnik,Nadine,Vrouwelijk,11/21/2019
Antwerpen,Robin,Mannelijk,11/27/2019
Vorst (Brussel-Hoofdstad),Youssra,Vrouwelijk,11/27/2019
Luik,Yasmine,Vrouwelijk,12/20/2019
Bergen,Nestor,Mannelijk,12/05/2019
Antwerpen,Mila,Vrouwelijk,11/22/2019
Berlare,Fabienne,Vrouwelijk,11/29/2019
Vaux-sur-Sûre,Léa,Vrouwelijk,11/27/2019
Gent,Jamie,Mannelijk,11/26/2019
Turnhout,Yannick,Mannelijk,12/02/2019
Brussel,Quang,Mannelijk,12/04/2019
Antwerpen,Najla,Vrouwelijk,12/05/2019
Gent,Ceylan,Mannelijk,11/26/2019
Dendermonde,Jurgen,Mannelijk,11/30/2019
Philippeville,Nathalie,Vrouwelijk,11/30/2019
Knokke-Heist,Cynthia,Vrouwelijk,12/04/2019
Waterloo,Catherine,Vrouwelijk,12/01/2019
Borgworm,Jonathan,Mannelijk,12/20/2019
Overijse,Ronald,Mannelijk,11/23/2019
Laakdal,Christel,Vrouwelijk,11/25/2019
Brugge,Johny,Mannelijk,12/07/2019
Brussel,Cécile,Vrouwelijk,11/24/2019
Merchtem,Danielle,Vrouwelijk,11/26/2019
Jabbeke,Bo,Vrouwelijk,11/25/2019
Tielt (Tielt),Jean-Pierre,Mannelijk,12/01/2019
Moeskroen,Elise,Vrouwelijk,12/04/2019
Charleroi,Eric,Mannelijk,11/26/2019
Ukkel,Eleni,Vrouwelijk,11/26/2019
Zandhoven,Josephus,Mannelijk,11/30/2019
Leuven,Maria,Vrouwelijk,11/19/2019
Herenthout,Julia,Vrouwelijk,12/04/2019
Genk,Erol,Mannelijk,12/21/2019
