gemeente,naam,geslacht,verwachte datum
Brussel,Georges,Mannelijk,05/01/2019
Zonhoven,Nicole,Vrouwelijk,04/21/2019
Beveren (Sint-Niklaas),Jean,Mannelijk,05/15/2019
Tervuren,Hendrik,Mannelijk,04/29/2019
Vorst (Brussel-Hoofdstad),Nathan,Mannelijk,05/08/2019
Charleroi,Steve,Mannelijk,04/26/2019
Doornik,Timothée,Mannelijk,05/08/2019
Malle,Koenraad,Mannelijk,05/06/2019
Menen,Sonia,Vrouwelijk,05/01/2019
Vielsalm,Michel,Mannelijk,04/21/2019
Temse,Manon,Vrouwelijk,04/28/2019
Ledegem,Petra,Vrouwelijk,05/07/2019
Rebecq,Annie,Vrouwelijk,05/07/2019
Sint-Pieters-Woluwe,Lucy,Vrouwelijk,04/27/2019
’s Gravenbrakel,Arnaud,Mannelijk,05/05/2019
Doornik,Clémence,Vrouwelijk,04/27/2019
Moeskroen,Vanessa,Vrouwelijk,05/01/2019
Elsene,Sébastien,Mannelijk,05/03/2019
Charleroi,Giovanni,Mannelijk,04/30/2019
Kraainem,Suzanne,Vrouwelijk,05/05/2019
Denderleeuw,Matthias,Mannelijk,05/08/2019
Sint-Genesius-Rode,Françoise,Vrouwelijk,05/09/2019
Jette,Wojciech,Mannelijk,05/05/2019
Aalst (Aalst),Jochen,Mannelijk,05/06/2019
Sint-Joost-ten-Node,Vincent,Mannelijk,04/24/2019
Antwerpen,Annie,Vrouwelijk,04/27/2019
Vilvoorde,Ahmed,Mannelijk,05/08/2019
Bergen,Daniel,Mannelijk,04/29/2019
Anderlecht,Souad,Vrouwelijk,04/28/2019
Brugge,Claudia,Vrouwelijk,04/23/2019
Knokke-Heist,Bernadette,Vrouwelijk,05/01/2019
Oudenaarde,Kenneth,Mannelijk,05/05/2019
Rijkevorsel,Anke,Vrouwelijk,04/21/2019
Sint-Lambrechts-Woluwe,Victoria,Vrouwelijk,05/01/2019
Gavere,Louis,Mannelijk,05/05/2019
Ravels,Gerda,Vrouwelijk,05/02/2019
Roeselare,Femke,Vrouwelijk,04/29/2019
Oostende,André,Mannelijk,05/04/2019
Doische,Martine,Vrouwelijk,05/05/2019
Aalst (Aalst),Flore,Vrouwelijk,04/24/2019
Bierbeek,Alice,Vrouwelijk,04/26/2019
Doische,Christian,Mannelijk,05/06/2019
Holsbeek,Paul,Mannelijk,04/29/2019
Le Roeulx,Nathan,Mannelijk,05/06/2019
Gavere,Paulien,Vrouwelijk,05/09/2019
Maldegem,Isabel,Vrouwelijk,05/02/2019
Wezembeek-Oppem,Louis,Mannelijk,04/29/2019
Gent,Tomas,Mannelijk,05/03/2019
Tongeren,Veerle,Vrouwelijk,05/09/2019
Aarlen,Jean-François,Mannelijk,04/30/2019
Waver,Stephan,Mannelijk,04/20/2019
Elsene,Maxime,Mannelijk,05/03/2019
Antwerpen,Vladimir,Mannelijk,05/05/2019
Kontich,Ann,Vrouwelijk,05/12/2019
Dessel,Joris,Mannelijk,05/08/2019
Rijkevorsel,Glenn,Mannelijk,04/29/2019
Aarlen,Carlos,Mannelijk,04/23/2019
Deinze,Gerarda,Vrouwelijk,04/20/2019
Ninove,Bart,Mannelijk,04/30/2019
Borgworm,Solange,Vrouwelijk,04/27/2019
Kapellen (Antwerpen),Kobe,Mannelijk,04/27/2019
Ingelmunster,Katrien,Vrouwelijk,04/27/2019
Oudenaarde,Sandy,Vrouwelijk,05/10/2019
Puurs-Sint-Amands,Paul,Mannelijk,05/03/2019
Waregem,Farida,Vrouwelijk,05/02/2019
Brecht,Maria,Vrouwelijk,04/21/2019
Sambreville,Jonas,Mannelijk,05/22/2019
Lommel,Joseph,Mannelijk,05/02/2019
Elsene,Hélène,Vrouwelijk,05/05/2019
Nijlen,Nicole,Vrouwelijk,05/06/2019
Jabbeke,Johan,Mannelijk,04/21/2019
Riemst,Serge,Mannelijk,05/12/2019
Tubeke,Robin,Mannelijk,04/23/2019
Namen,Sarah,Vrouwelijk,04/27/2019
Ottignies-Louvain-la-Neuve,Pierre,Mannelijk,04/29/2019
Tintigny,Clara,Vrouwelijk,05/04/2019
Diepenbeek,Yvon,Mannelijk,05/03/2019
Schoten,Bart,Mannelijk,05/10/2019
Genepiën,Clément,Mannelijk,05/08/2019
Ukkel,Dounia,Vrouwelijk,05/01/2019
Estaimpuis,Marius,Mannelijk,05/07/2019
Aalter,Claudine,Vrouwelijk,04/26/2019
Nieuwerkerken (Hasselt),Paula,Vrouwelijk,04/30/2019
Antwerpen,Lila,Vrouwelijk,05/03/2019
Bergen,Lenny,Mannelijk,04/29/2019
Sint-Gillis-Waas,Geoffrey,Mannelijk,05/06/2019
Vosselaar,Laurens,Mannelijk,04/27/2019
Geel,Kaat,Vrouwelijk,04/20/2019
Oostende,Stefaan,Mannelijk,04/25/2019
Beringen,Yarno,Mannelijk,05/10/2019
Waregem,Mario,Mannelijk,05/06/2019
Oostende,Joke,Vrouwelijk,04/29/2019
Tessenderlo,Guido,Mannelijk,05/10/2019
Antwerpen,Houda,Vrouwelijk,05/07/2019
Charleroi,Tiffany,Vrouwelijk,05/03/2019
Sint-Lambrechts-Woluwe,Stylianos,Mannelijk,04/27/2019
Bergen,Maeva,Vrouwelijk,05/01/2019
Herenthout,Michel,Mannelijk,04/26/2019
Heers,Jana,Vrouwelijk,05/31/2019
Ingelmunster,Martin,Mannelijk,04/29/2019
Boom,Rachid,Mannelijk,05/03/2019
Heist-op-den-Berg,Lynn,Vrouwelijk,04/28/2019
Maasmechelen,Hülya,Vrouwelijk,05/08/2019
Kasteelbrakel,Achille,Mannelijk,05/06/2019
Edegem,Michael,Mannelijk,05/05/2019
Herentals,Gerd,Mannelijk,04/26/2019
Ganshoren,Muriel,Vrouwelijk,04/23/2019
Gent,Michel,Mannelijk,04/28/2019
Hulshout,Els,Vrouwelijk,04/30/2019
La Louvière,Jason,Mannelijk,05/04/2019
Hemiksem,Jordy,Mannelijk,04/21/2019
Oudergem,Xavier,Mannelijk,05/02/2019
Gent,Emiliyan,Mannelijk,04/28/2019
Leuven,Els,Vrouwelijk,05/06/2019
Charleroi,Isabelle,Vrouwelijk,05/07/2019
Mechelen,Ibrahim,Mannelijk,04/23/2019
Aat,Mandy,Vrouwelijk,04/23/2019
Lessen,Anaïs,Vrouwelijk,05/03/2019
Wanze,Francine,Vrouwelijk,05/17/2019
Ukkel,Chloé,Vrouwelijk,04/20/2019
Antwerpen,Saba,Vrouwelijk,05/18/2019
Kortenberg,Veerle,Vrouwelijk,04/24/2019
Brussel,Isabelle,Vrouwelijk,04/21/2019
Ganshoren,Jacqueline,Vrouwelijk,05/03/2019
Genk,Rana,Vrouwelijk,04/30/2019
Ouffet,Valérie,Vrouwelijk,05/20/2019
Welkenraedt,Jordan,Mannelijk,05/10/2019
Wuustwezel,Sonja,Vrouwelijk,04/23/2019
Antwerpen,Angelina,Vrouwelijk,05/22/2019
Brussel,Mayssa,Vrouwelijk,04/28/2019
Gent,Henriette,Vrouwelijk,04/29/2019
Ecaussinnes,Brigitte,Vrouwelijk,04/30/2019
Maldegem,Louis,Mannelijk,04/29/2019
Elsene,Vincent,Mannelijk,04/24/2019
Eigenbrakel,Noah,Mannelijk,04/27/2019
Wuustwezel,Seppe,Mannelijk,05/09/2019
Charleroi,Leandra,Vrouwelijk,05/10/2019
Geraardsbergen,Mathias,Mannelijk,04/28/2019
La Louvière,Khadija,Vrouwelijk,04/25/2019
Ramillies,Eugène,Mannelijk,05/07/2019
Court-Saint-Etienne,Luc,Mannelijk,05/03/2019
La Louvière,Andrée,Vrouwelijk,05/03/2019
Incourt,Claude,Mannelijk,05/15/2019
Aartselaar,Chloë,Vrouwelijk,04/27/2019
Brasschaat,Kobe,Mannelijk,05/02/2019
Luik,Nathanaël,Mannelijk,05/03/2019
La Louvière,Lydia,Vrouwelijk,05/09/2019
Kruibeke,Marie,Vrouwelijk,04/26/2019
’s Gravenbrakel,Isabelle,Vrouwelijk,04/27/2019
Oudergem,Pierre,Mannelijk,05/05/2019
Haaltert,Albert,Mannelijk,04/28/2019
Eghezée,Michel,Mannelijk,04/25/2019
Sint-Gillis-Waas,Mats,Mannelijk,04/27/2019
Charleroi,Ghita,Vrouwelijk,05/03/2019
Oudenaarde,Willy,Mannelijk,04/22/2019
Arendonk,Jan,Mannelijk,05/09/2019
Lille,Joran,Mannelijk,05/10/2019
Morlanwelz,Cindy,Vrouwelijk,04/28/2019
Bree,Elisa,Vrouwelijk,04/23/2019
Aarlen,Christel,Vrouwelijk,05/23/2019
Antwerpen,Ingrid,Vrouwelijk,05/01/2019
Charleroi,Lorenzo,Mannelijk,05/02/2019
Aarschot,Johan,Mannelijk,05/24/2019
Charleroi,Rudy,Mannelijk,05/01/2019
Tremelo,Dominique,Vrouwelijk,06/22/2019
Sint-Niklaas (Sint-Niklaas),Lotte,Vrouwelijk,05/09/2019
Merelbeke,Erik,Mannelijk,05/01/2019
Oudenaarde,Jeannette,Vrouwelijk,05/02/2019
Ternat,Josée,Vrouwelijk,04/27/2019
Chaudfontaine,Francis,Mannelijk,04/28/2019
Malle,Jolien,Vrouwelijk,05/01/2019
Kortenberg,Rita,Vrouwelijk,05/09/2019
Grimbergen,Nadia,Vrouwelijk,04/27/2019
Roeselare,Sven,Mannelijk,05/02/2019
Beveren (Sint-Niklaas),Nathan,Mannelijk,05/21/2019
Engis,Elisabeth,Vrouwelijk,05/15/2019
Etterbeek,Alexandra,Vrouwelijk,04/26/2019
Meulebeke,Katrien,Vrouwelijk,04/25/2019
Zelzate,Rony,Mannelijk,04/24/2019
Antwerpen,Maria,Vrouwelijk,04/30/2019
Antwerpen,Johnny,Mannelijk,05/04/2019
Deinze,Oliver,Mannelijk,04/24/2019
Ganshoren,Vincent,Mannelijk,05/05/2019
Antwerpen,Christiane,Vrouwelijk,05/07/2019
Mont-de-l’Enclus,Nicolas,Mannelijk,05/03/2019
Schaarbeek,Mélissa,Vrouwelijk,05/02/2019
Schoten,Ingeborg,Vrouwelijk,04/21/2019
Beringen,Steve,Mannelijk,05/02/2019
Hamme (Dendermonde),Raymond,Mannelijk,04/23/2019
Blankenberge,Werner,Mannelijk,04/30/2019
Halle (Halle-Vilvoorde),Zahra,Vrouwelijk,04/21/2019
Beringen,Peter,Mannelijk,05/11/2019
Ukkel,Jacques,Mannelijk,05/02/2019
Schaarbeek,Daniel,Mannelijk,05/02/2019
Libramont-Chevigny,Noa,Mannelijk,04/28/2019
Aarlen,Anne,Vrouwelijk,04/24/2019
