gemeente,naam,geslacht,verwachte datum
La Louvière,Eva,Vrouwelijk,11/02/2019
Oupeye,Henri,Mannelijk,11/11/2019
Zonhoven,Linda,Vrouwelijk,11/03/2019
Doornik,Anne,Vrouwelijk,11/06/2019
Vorst (Brussel-Hoofdstad),Jean-Marie,Mannelijk,10/30/2019
Charleroi,Allison,Vrouwelijk,11/20/2019
Oostende,Albert,Mannelijk,11/03/2019
Antwerpen,Marie-Anne,Vrouwelijk,12/20/2019
Thuin,Eddy,Mannelijk,11/01/2019
Chapelle-lez-Herlaimont,Tania,Vrouwelijk,10/31/2019
Geel,Irène,Vrouwelijk,11/18/2019
Sint-Jans-Molenbeek,Geneviève,Vrouwelijk,11/04/2019
Gembloux,Véronique,Vrouwelijk,11/05/2019
Roeselare,Eric,Mannelijk,11/03/2019
Kuurne,Hans,Mannelijk,11/21/2019
Oudenaarde,Stefanie,Vrouwelijk,11/21/2019
Luik,Catherine,Vrouwelijk,11/07/2019
Bernissart,Véronique,Vrouwelijk,11/01/2019
Brussel,Rosario,Mannelijk,11/06/2019
Gent,Dirk,Mannelijk,11/23/2019
Knokke-Heist,Germaine,Vrouwelijk,11/15/2019
Landen,Esther,Vrouwelijk,11/06/2019
Buggenhout,Rita,Vrouwelijk,10/30/2019
Vilvoorde,Yvonne,Vrouwelijk,11/16/2019
Komen-Waasten,Christine,Vrouwelijk,11/08/2019
Seraing,Pierre,Mannelijk,11/01/2019
Kalmthout,Jozef,Mannelijk,10/30/2019
Lebbeke,Marie,Vrouwelijk,11/09/2019
Walcourt,Alexandra,Vrouwelijk,11/08/2019
Beveren (Sint-Niklaas),Karel,Mannelijk,11/07/2019
Beringen,Johan,Mannelijk,11/04/2019
Beringen,Nursel,Vrouwelijk,11/04/2019
Moeskroen,Marie-Claire,Vrouwelijk,11/06/2019
Heusden-Zolder,Julia,Vrouwelijk,11/15/2019
Lendelede,Stephan,Mannelijk,11/04/2019
Antwerpen,Josephine,Vrouwelijk,11/14/2019
Maldegem,Sophie,Vrouwelijk,11/14/2019
Luik,Francine,Vrouwelijk,11/10/2019
Waasmunster,Jana,Vrouwelijk,11/02/2019
Zwijndrecht,Merel,Vrouwelijk,11/10/2019
Hannuit,Mario,Mannelijk,11/09/2019
Geraardsbergen,Gerard,Mannelijk,11/12/2019
Lier,Kobe,Mannelijk,11/06/2019
Amay,Stéphanie,Vrouwelijk,11/07/2019
Anderlecht,Imrane,Mannelijk,11/14/2019
Ohey,Nicole,Vrouwelijk,11/05/2019
Mechelen,Shauni,Vrouwelijk,11/08/2019
Ecaussinnes,Angélique,Vrouwelijk,11/28/2019
Fléron,Sacha,Mannelijk,11/04/2019
Seraing,Céline,Vrouwelijk,11/13/2019
Leuven,Birgit,Vrouwelijk,11/07/2019
Oostende,Jeroen,Mannelijk,10/30/2019
Oostende,Guido,Mannelijk,10/30/2019
Mettet,Laura,Vrouwelijk,11/14/2019
Anderlues,Dorothée,Vrouwelijk,11/08/2019
Thuin,Yvette,Vrouwelijk,11/29/2019
Vosselaar,Johan,Mannelijk,11/08/2019
Denderleeuw,Julie,Vrouwelijk,11/09/2019
Beersel,Christiane,Vrouwelijk,11/14/2019
Aubel,Nicole,Vrouwelijk,11/12/2019
Laarne,Jan,Mannelijk,10/27/2019
Genepiën,Maria,Vrouwelijk,12/19/2019
Charleroi,Charles,Mannelijk,11/09/2019
Vilvoorde,Anne,Vrouwelijk,11/13/2019
Lobbes,Martine,Vrouwelijk,11/09/2019
Léglise,Daniel,Mannelijk,11/04/2019
Lochristi,Stefaan,Mannelijk,11/05/2019
Schaarbeek,Nour,Vrouwelijk,11/09/2019
Kortrijk,Myriam,Vrouwelijk,11/03/2019
Herstal,Alison,Vrouwelijk,11/13/2019
Gent,Mona,Vrouwelijk,12/27/2019
Overijse,Jeannine,Vrouwelijk,11/04/2019
Sint-Lievens-Houtem,Nathalie,Vrouwelijk,11/08/2019
La Roche-en-Ardenne,Marie-Thérèse,Vrouwelijk,11/03/2019
Les Bons Villers,Jacques,Mannelijk,11/19/2019
Mechelen,Miranda,Vrouwelijk,10/30/2019
Charleroi,Josée,Vrouwelijk,11/06/2019
Moeskroen,Térence,Mannelijk,10/30/2019
Oupeye,Fabienne,Vrouwelijk,11/07/2019
Verviers,Arno,Mannelijk,11/09/2019
Beringen,Lisa,Vrouwelijk,11/06/2019
Holsbeek,Guido,Mannelijk,11/02/2019
Boussu,Jeanine,Vrouwelijk,11/07/2019
Mol,Johan,Mannelijk,11/06/2019
Antwerpen,Chaymae,Vrouwelijk,11/04/2019
Zonnebeke,Jens,Mannelijk,11/07/2019
Thuin,Geoffrey,Mannelijk,11/26/2019
Kapelle-op-den-Bos,Dirk,Mannelijk,11/06/2019
