gemeente,naam,geslacht,verwachte datum
Ukkel,Jorge,Mannelijk,11/24/2019
Maldegem,Marleen,Vrouwelijk,11/22/2019
Mettet,Noël,Mannelijk,11/17/2019
Overijse,Charlotte,Vrouwelijk,11/21/2019
Keerbergen,Maria,Vrouwelijk,11/22/2019
Aat,Lina,Vrouwelijk,11/26/2019
Gavere,Kenneth,Mannelijk,11/14/2019
Wervik,Siebe,Mannelijk,11/22/2019
Vilvoorde,Mehdi,Mannelijk,11/29/2019
Keerbergen,Brecht,Mannelijk,12/01/2019
Sint-Truiden,Wilfried,Mannelijk,11/19/2019
Trooz,Christopher,Mannelijk,12/01/2019
Mechelen,Lars,Mannelijk,11/17/2019
Maaseik,Petra,Vrouwelijk,11/25/2019
Soumagne,Marie,Vrouwelijk,12/03/2019
Aalst (Aalst),Patricia,Vrouwelijk,11/25/2019
Galmaarden,Fabienne,Vrouwelijk,11/29/2019
Puurs-Sint-Amands,Vik,Mannelijk,11/23/2019
Nijlen,Patrick,Mannelijk,12/14/2019
Borgworm,Louise,Vrouwelijk,12/09/2019
Charleroi,Radouan,Mannelijk,11/30/2019
Lier,Maurice,Mannelijk,11/25/2019
Doornik,Jean,Mannelijk,11/16/2019
Verviers,Chantal,Vrouwelijk,11/22/2019
Brasschaat,Mira,Vrouwelijk,11/18/2019
Wezet,Brice,Mannelijk,11/23/2019
Quaregnon,Raymond,Mannelijk,11/27/2019
Lievegem,Wout,Mannelijk,11/22/2019
Mechelen,Katrien,Vrouwelijk,11/16/2019
Saint-Ghislain,Leonardo,Mannelijk,11/30/2019
Herselt,Josée,Vrouwelijk,11/20/2019
Sambreville,René,Mannelijk,11/15/2019
Oudsbergen,Sven,Mannelijk,11/16/2019
Boortmeerbeek,Jarne,Mannelijk,11/18/2019
Ieper,Marie,Vrouwelijk,11/28/2019
Ninove,Greta,Vrouwelijk,11/14/2019
Kortrijk,Frank,Mannelijk,11/22/2019
Edegem,Karel,Mannelijk,11/15/2019
Elsene,Laurent,Mannelijk,12/03/2019
Oudergem,Delphine,Vrouwelijk,12/01/2019
Herzele,Ruben,Mannelijk,11/14/2019
Luik,Amal,Vrouwelijk,11/19/2019
Knokke-Heist,Greta,Vrouwelijk,11/14/2019
Gembloux,Patricia,Vrouwelijk,11/22/2019
Namen,Amine,Mannelijk,11/16/2019
Libramont-Chevigny,Vinciane,Vrouwelijk,11/13/2019
Esneux,Maxime,Mannelijk,11/22/2019
Paliseul,André,Mannelijk,11/19/2019
Middelkerke,Herman,Mannelijk,11/24/2019
Antwerpen,Stefano,Mannelijk,11/20/2019
Yvoir,Marie,Vrouwelijk,11/21/2019
Luik,Colette,Vrouwelijk,12/08/2019
Sint-Genesius-Rode,Lorenzo,Mannelijk,11/29/2019
Vilvoorde,Fabienne,Vrouwelijk,11/20/2019
Turnhout,Maria,Vrouwelijk,11/22/2019
Zandhoven,Annelies,Vrouwelijk,11/25/2019
Ternat,Peggy,Vrouwelijk,11/15/2019
Ichtegem,Geert,Mannelijk,12/01/2019
Dison,Yanis,Mannelijk,11/23/2019
Tienen,Linde,Vrouwelijk,11/22/2019
Herent,Ann,Vrouwelijk,12/16/2019
Frameries,Jean-Michel,Mannelijk,12/15/2019
Mechelen,Adèle,Vrouwelijk,11/18/2019
Herentals,Theo,Mannelijk,11/13/2019
Keerbergen,Eric,Mannelijk,11/26/2019
Oerle,Chantal,Vrouwelijk,12/09/2019
Itter,Pierre,Mannelijk,11/13/2019
Sint-Niklaas (Sint-Niklaas),Omer,Mannelijk,11/18/2019
Kalmthout,Frans,Mannelijk,11/23/2019
Bilzen,Josette,Vrouwelijk,11/25/2019
Bilzen,Katia,Vrouwelijk,12/03/2019
Ganshoren,Philippe,Mannelijk,11/28/2019
Seraing,Rosanna,Vrouwelijk,12/13/2019
Sombreffe,Patrick,Mannelijk,11/14/2019
Messancy,Anaïs,Vrouwelijk,12/13/2019
Evere,Hicham,Mannelijk,11/22/2019
Antwerpen,Dirk,Mannelijk,11/18/2019
Bertogne,Philippe,Mannelijk,12/09/2019
Laakdal,Giovanni,Mannelijk,11/23/2019
Sint-Jans-Molenbeek,Mohamed,Mannelijk,11/25/2019
Luik,Jacqueline,Vrouwelijk,11/15/2019
Leuven,Paula,Vrouwelijk,11/30/2019
Charleroi,Michèle,Vrouwelijk,11/24/2019
Poperinge,Willy,Mannelijk,11/28/2019
Bree,Danny,Mannelijk,11/20/2019
Oerle,Eric,Mannelijk,12/02/2019
Evergem,Judith,Vrouwelijk,11/13/2019
Rixensart,Nicole,Vrouwelijk,12/01/2019
Houthulst,Marino,Mannelijk,11/21/2019
Graven,Christophe,Mannelijk,11/23/2019
Châtelet,Sergio,Mannelijk,11/25/2019
Seraing,Sébastien,Mannelijk,11/26/2019
Brussel,Betty,Vrouwelijk,12/10/2019
Schaarbeek,Mohamed,Mannelijk,11/24/2019
Overijse,Erik,Mannelijk,12/07/2019
Ukkel,François,Mannelijk,11/15/2019
Frameries,Théo,Mannelijk,11/23/2019
Luik,Pauline,Vrouwelijk,11/26/2019
Floreffe,Guy,Mannelijk,12/12/2019
Antwerpen,Rony,Mannelijk,11/17/2019
Soumagne,Jean,Mannelijk,11/24/2019
Amay,Amandine,Vrouwelijk,12/25/2019
Orp-Jauche,Christine,Vrouwelijk,11/22/2019
Roeselare,Wim,Mannelijk,11/17/2019
Lanaken,Dominique,Mannelijk,11/27/2019
Luik,Nancy,Vrouwelijk,12/02/2019
Antwerpen,Abraham,Mannelijk,11/21/2019
Merbes-le-Château,André,Mannelijk,11/19/2019
Grâce-Hollogne,Claude,Mannelijk,11/25/2019
Oud-Heverlee,Jesse,Mannelijk,11/14/2019
Diest,Lauren,Vrouwelijk,12/03/2019
Diepenbeek,Mia,Vrouwelijk,11/18/2019
Sint-Niklaas (Sint-Niklaas),Naomi,Vrouwelijk,11/13/2019
Antwerpen,Anke,Vrouwelijk,11/23/2019
Luik,Fabrice,Mannelijk,12/09/2019
Leuven,Kristof,Mannelijk,11/24/2019
Roeselare,Petra,Vrouwelijk,12/04/2019
Brugge,Lutgarde,Vrouwelijk,11/15/2019
Antwerpen,Gunter,Mannelijk,11/22/2019
Herstal,Francisco,Mannelijk,11/28/2019
Hoei,Anne,Vrouwelijk,11/14/2019
Andenne,Francine,Vrouwelijk,11/26/2019
Schaarbeek,Guy,Mannelijk,12/08/2019
Hoeselt,Sandra,Vrouwelijk,12/01/2019
Pelt,Dirk,Mannelijk,11/23/2019
Heers,Rita,Vrouwelijk,12/12/2019
Brakel,Jolien,Vrouwelijk,11/18/2019
Binche,Eva,Vrouwelijk,11/22/2019
Heers,Nancy,Vrouwelijk,11/15/2019
Sint-Joost-ten-Node,Lukas,Mannelijk,01/13/2020
Luik,Nadine,Vrouwelijk,11/13/2019
Berlare,Sarah,Vrouwelijk,11/28/2019
Lier,Fien,Vrouwelijk,11/30/2019
Luik,Luciano,Mannelijk,11/24/2019
Wingene,Patricia,Vrouwelijk,11/21/2019
Kortrijk,Maarten,Mannelijk,11/29/2019
Roosdaal,Johan,Mannelijk,11/25/2019
Oostende,Louis,Mannelijk,12/14/2019
Dilbeek,Luc,Mannelijk,11/29/2019
Roeselare,Ferdinand,Mannelijk,11/29/2019
Seraing,Anna,Vrouwelijk,11/23/2019
Fontaine-l’Evêque,Willy,Mannelijk,11/28/2019
Sambreville,Gregory,Mannelijk,11/22/2019
Westerlo,Wesley,Mannelijk,11/20/2019
Seraing,Carmela,Vrouwelijk,12/15/2019
Erquelinnes,Martine,Vrouwelijk,12/02/2019
Moeskroen,Cindy,Vrouwelijk,11/18/2019
Mechelen,Danielle,Vrouwelijk,11/30/2019
Anzegem,Mathis,Mannelijk,12/04/2019
Verviers,Pascal,Mannelijk,11/23/2019
Awans,Jonathan,Mannelijk,12/10/2019
Opzullik,Dominique,Mannelijk,11/21/2019
Aalst (Aalst),Senne,Mannelijk,11/23/2019
Zemst,Claudia,Vrouwelijk,11/18/2019
Menen,Franky,Mannelijk,11/19/2019
Luik,Marc,Mannelijk,11/22/2019
Bergen,Lucia,Vrouwelijk,11/18/2019
Berlare,Jonathan,Mannelijk,11/18/2019
Floreffe,Valérie,Vrouwelijk,11/21/2019
Merksplas,Britt,Vrouwelijk,11/24/2019
Evere,Malika,Vrouwelijk,11/22/2019
Sint-Truiden,Agnes,Vrouwelijk,11/20/2019
Lebbeke,Nadine,Vrouwelijk,11/26/2019
Meise,Mariette,Vrouwelijk,11/23/2019
Halle (Halle-Vilvoorde),Greta,Vrouwelijk,12/01/2019
Brugge,Liane,Vrouwelijk,11/26/2019
Oosterzele,Emma,Vrouwelijk,11/24/2019
Lasne,Nicolas,Mannelijk,11/23/2019
Antwerpen,Liliane,Vrouwelijk,11/18/2019
Olen,Kris,Mannelijk,11/28/2019
Westerlo,Ivo,Mannelijk,11/16/2019
Luik,Joanna,Vrouwelijk,11/23/2019
Elsene,Zachary,Mannelijk,11/26/2019
Chièvres,Daniel,Mannelijk,11/30/2019
Berlaar,Christiane,Vrouwelijk,11/25/2019
Anderlecht,Loubna,Vrouwelijk,12/02/2019
Zele,Wim,Mannelijk,11/20/2019
Genk,Patrick,Mannelijk,11/15/2019
Mechelen,Anne,Vrouwelijk,12/02/2019
Moeskroen,Roger,Mannelijk,11/24/2019
Beaumont,Micheline,Vrouwelijk,11/30/2019
Antwerpen,Lisette,Vrouwelijk,12/17/2019
Flémalle,Jeannine,Vrouwelijk,12/03/2019
Brecht,Werner,Mannelijk,11/22/2019
Léglise,Franck,Mannelijk,12/08/2019
Heuvelland,Mieke,Vrouwelijk,11/20/2019
Elsene,Yassin,Mannelijk,11/24/2019
Remicourt,Olivier,Mannelijk,11/20/2019
Eigenbrakel,Julien,Mannelijk,11/25/2019
Kortrijk,Mireille,Vrouwelijk,12/15/2019
Beveren (Sint-Niklaas),Roland,Mannelijk,12/30/2019
Etalle,Stéphane,Mannelijk,11/26/2019
Tienen,Stan,Mannelijk,11/24/2019
Antwerpen,Zaineb,Vrouwelijk,11/13/2019
Tervuren,Astrid,Vrouwelijk,11/20/2019
Ukkel,Serge,Mannelijk,11/21/2019
Beauraing,Hugo,Mannelijk,11/22/2019
Eigenbrakel,Christian,Mannelijk,11/21/2019
Brugge,Jerry,Mannelijk,12/09/2019
Schaarbeek,Mariam,Vrouwelijk,12/16/2019
Grimbergen,Leona,Vrouwelijk,11/16/2019
Antwerpen,Chadi,Mannelijk,11/18/2019
Elsene,Arnaud,Mannelijk,12/02/2019
Saint-Ghislain,Christina,Vrouwelijk,11/29/2019
Asse,Michaël,Mannelijk,11/27/2019
Voeren,Elisabeth,Vrouwelijk,11/29/2019
Dendermonde,Bertha,Vrouwelijk,11/21/2019
Deinze,Monique,Vrouwelijk,12/13/2019
Boom,José,Vrouwelijk,11/24/2019
Kortrijk,Cédric,Mannelijk,12/02/2019
Oostende,Marie-Jeanne,Vrouwelijk,11/14/2019
Grâce-Hollogne,Amina,Vrouwelijk,11/22/2019
Léglise,Florian,Mannelijk,11/17/2019
Geetbets,Henri,Mannelijk,11/28/2019
Farciennes,Nadine,Vrouwelijk,11/21/2019
La Louvière,Salvatore,Mannelijk,11/17/2019
Brussel,Rkia,Vrouwelijk,11/20/2019
Jette,Jeannine,Vrouwelijk,11/27/2019
Watermaal-Bosvoorde,Céline,Vrouwelijk,11/26/2019
Profondeville,Philippe,Mannelijk,12/01/2019
Morlanwelz,Lydia,Vrouwelijk,11/20/2019
Sprimont,Sophie,Vrouwelijk,11/20/2019
Aubange,Maria,Vrouwelijk,11/30/2019
Brasschaat,Josée,Vrouwelijk,11/25/2019
Oupeye,Anna,Vrouwelijk,11/29/2019
Dilbeek,Valérie,Vrouwelijk,12/24/2019
Bekkevoort,Eddy,Mannelijk,11/16/2019
Zandhoven,Britt,Vrouwelijk,11/15/2019
Gent,Cedric,Mannelijk,11/24/2019
Soumagne,Jonathan,Mannelijk,11/20/2019
Stekene,Cindy,Vrouwelijk,11/21/2019
Oerle,Robin,Mannelijk,11/27/2019
Genk,Jules,Mannelijk,11/21/2019
Ronse,Roland,Mannelijk,11/26/2019
Namen,Jessica,Vrouwelijk,12/09/2019
Sint-Genesius-Rode,Claire,Vrouwelijk,11/22/2019
Willebroek,Jana,Vrouwelijk,11/25/2019
Vilvoorde,Adnan,Mannelijk,11/24/2019
Gent,Maurits,Mannelijk,12/02/2019
Mechelen,Jozefien,Vrouwelijk,12/11/2019
Edegem,Michel,Mannelijk,12/17/2019
Evergem,Christiaan,Mannelijk,11/24/2019
Assenede,Maria,Vrouwelijk,12/02/2019
Antwerpen,José,Vrouwelijk,11/25/2019
Eigenbrakel,Marie,Vrouwelijk,11/28/2019
Halen,Gert,Mannelijk,11/25/2019
Antwerpen,Walter,Mannelijk,12/06/2019
Antwerpen,Johnny,Mannelijk,11/23/2019
Tellin,André,Mannelijk,12/07/2019
Antwerpen,Kilian,Mannelijk,11/16/2019
Hamoir,Marie,Vrouwelijk,11/29/2019
Anzegem,Céleste,Vrouwelijk,11/24/2019
Bocholt,Leonardus,Mannelijk,11/26/2019
Haacht,Guy,Mannelijk,11/22/2019
Luik,Joanne,Vrouwelijk,11/29/2019
Bilzen,Jeffrey,Mannelijk,11/19/2019
Tessenderlo,Joren,Mannelijk,11/15/2019
Antwerpen,Sara,Vrouwelijk,11/18/2019
Antwerpen,Houria,Vrouwelijk,11/24/2019
Charleroi,Claude,Mannelijk,11/21/2019
Sint-Gillis,Emmanuelle,Vrouwelijk,11/24/2019
Wuustwezel,Steven,Mannelijk,12/11/2019
Chimay,Anne-Marie,Vrouwelijk,11/20/2019
Sankt Vith,Stephan,Mannelijk,11/23/2019
Seraing,Giulia,Vrouwelijk,11/22/2019
Lochristi,Norbert,Mannelijk,11/24/2019
Mechelen,Myriam,Vrouwelijk,11/25/2019
Hove (Antwerpen),Emilie,Vrouwelijk,11/15/2019
Sint-Truiden,Clara,Vrouwelijk,11/25/2019
Deinze,Stefaan,Mannelijk,11/21/2019
Retie,Bieke,Vrouwelijk,11/21/2019
Nandrin,Monique,Vrouwelijk,11/24/2019
Charleroi,Léandre,Mannelijk,11/26/2019
Sint-Jans-Molenbeek,Khalida,Vrouwelijk,11/16/2019
Tessenderlo,Eric,Mannelijk,11/24/2019
Vorst (Brussel-Hoofdstad),Tania,Vrouwelijk,11/13/2019
Kortrijk,Marie,Vrouwelijk,11/28/2019
Elsene,Vincent,Mannelijk,12/11/2019
Brugge,Willem,Mannelijk,12/02/2019
Wommelgem,Luc,Mannelijk,11/26/2019
Berlare,Sofie,Vrouwelijk,11/24/2019
Willebroek,Steve,Mannelijk,12/04/2019
Oudenburg,Stefaan,Mannelijk,11/24/2019
Avelgem,Christine,Vrouwelijk,12/08/2019
Jette,Eliane,Vrouwelijk,12/16/2019
Hannuit,Kevin,Mannelijk,11/28/2019
Ukkel,Roland,Mannelijk,11/23/2019
