gemeente,naam,geslacht,verwachte datum
Gent,Ingrid,Vrouwelijk,08/11/2019
Vaux-sur-Sûre,Arlette,Vrouwelijk,08/05/2019
Anderlecht,Andreas,Mannelijk,08/04/2019
Frasnes-lez-Anvaing,Frédéric,Mannelijk,08/05/2019
Brussel,Lucia,Vrouwelijk,08/20/2019
Wevelgem,Manon,Vrouwelijk,07/27/2019
Turnhout,Rens,Mannelijk,07/30/2019
Beauraing,Michaël,Mannelijk,08/06/2019
Doornik,Charlotte,Vrouwelijk,08/10/2019
Gent,Katrijn,Vrouwelijk,08/05/2019
Temse,Wilfried,Mannelijk,08/26/2019
Zemst,Odette,Vrouwelijk,07/24/2019
Gent,Ella,Vrouwelijk,09/03/2019
Leuven,Arnoud,Mannelijk,08/11/2019
Essen,Daisy,Vrouwelijk,07/31/2019
Kalmthout,Stef,Mannelijk,08/07/2019
Lievegem,Franky,Mannelijk,08/26/2019
Charleroi,Gustave,Mannelijk,08/03/2019
Brussel,Xavier,Mannelijk,07/25/2019
Kruibeke,Claudine,Vrouwelijk,08/04/2019
Watermaal-Bosvoorde,Danielle,Vrouwelijk,08/10/2019
Brussel,Giulia,Vrouwelijk,08/11/2019
Sint-Jans-Molenbeek,Ramatoulaye,Vrouwelijk,08/24/2019
Antwerpen,Ihsane,Vrouwelijk,08/12/2019
Antwerpen,Eda,Vrouwelijk,07/24/2019
Kalmthout,Kathleen,Vrouwelijk,07/31/2019
Antwerpen,Songül,Vrouwelijk,08/12/2019
Flémalle,Antoine,Mannelijk,07/25/2019
Lommel,Roger,Mannelijk,08/03/2019
Wielsbeke,Axelle,Vrouwelijk,08/03/2019
Aartselaar,Bertha,Vrouwelijk,08/04/2019
Erquelinnes,Jean-Pierre,Mannelijk,07/24/2019
Schilde,Stephan,Mannelijk,08/22/2019
Zedelgem,Patrick,Mannelijk,08/05/2019
Beveren (Sint-Niklaas),Dries,Mannelijk,08/20/2019
Oudenaarde,Adelin,Mannelijk,08/09/2019
Hasselt,Bernadette,Vrouwelijk,08/11/2019
Hoeselt,Lutgardis,Vrouwelijk,08/07/2019
Antwerpen,Katrien,Vrouwelijk,08/05/2019
Dendermonde,Gunter,Mannelijk,08/11/2019
Zottegem,Veerle,Vrouwelijk,08/24/2019
Sint-Jans-Molenbeek,Henri,Mannelijk,07/25/2019
Namen,Denis,Mannelijk,07/30/2019
Dendermonde,Marcel,Mannelijk,07/25/2019
Hooglede,Godelieve,Vrouwelijk,07/26/2019
Genk,Jozef,Mannelijk,08/11/2019
Theux,Nicole,Vrouwelijk,07/28/2019
Profondeville,Pauline,Vrouwelijk,07/28/2019
Oupeye,Ilona,Vrouwelijk,07/29/2019
Geel,Theodoor,Mannelijk,08/12/2019
Puurs-Sint-Amands,Caro,Vrouwelijk,07/25/2019
Bonheiden,Margareta,Vrouwelijk,07/28/2019
Harelbeke,Elsje,Vrouwelijk,08/23/2019
Halle (Halle-Vilvoorde),Marie-Louise,Vrouwelijk,08/10/2019
Sint-Jans-Molenbeek,Anne,Vrouwelijk,08/13/2019
Assenede,Eric,Mannelijk,08/28/2019
Willebroek,Anne-Marie,Vrouwelijk,07/31/2019
Antwerpen,Ahmed,Mannelijk,07/30/2019
Aalst (Aalst),Hilde,Vrouwelijk,08/03/2019
Maasmechelen,Stan,Mannelijk,07/23/2019
Antwerpen,Sofie,Vrouwelijk,08/22/2019
Gent,Güngör,Vrouwelijk,08/06/2019
Grimbergen,Maria,Vrouwelijk,08/04/2019
Gedinne,José,Mannelijk,08/21/2019
Dilbeek,Ahmed,Mannelijk,07/29/2019
Colfontaine,Fatima,Vrouwelijk,07/29/2019
Pont-à-Celles,Maria,Vrouwelijk,08/09/2019
Antwerpen,Oda,Vrouwelijk,08/08/2019
Edingen,Christine,Vrouwelijk,07/30/2019
Plombières,Andrea,Vrouwelijk,09/21/2019
Sint-Jans-Molenbeek,Mehdi,Mannelijk,08/07/2019
Sint-Jans-Molenbeek,Yasine,Mannelijk,07/29/2019
Châtelet,Pierre,Mannelijk,07/30/2019
Sint-Pieters-Woluwe,Patrick,Mannelijk,08/10/2019
Le Roeulx,Karine,Vrouwelijk,08/03/2019
Herk-de-Stad,Christiane,Vrouwelijk,08/04/2019
Galmaarden,Francis,Mannelijk,08/26/2019
Mortsel,Bas,Mannelijk,07/27/2019
Bergen,Riccardo,Mannelijk,08/25/2019
Dendermonde,Francine,Vrouwelijk,07/27/2019
Antwerpen,Gaetan,Mannelijk,08/11/2019
Wuustwezel,Kurt,Mannelijk,08/04/2019
Lokeren,Yasin,Mannelijk,08/03/2019
Haacht,Veerle,Vrouwelijk,09/09/2019
Sint-Agatha-Berchem,Jeannine,Vrouwelijk,08/05/2019
Esneux,Jean,Mannelijk,08/10/2019
Zemst,Marcel,Mannelijk,08/11/2019
Ottignies-Louvain-la-Neuve,Mimount,Vrouwelijk,08/07/2019
Zutendaal,Hubert,Mannelijk,08/07/2019
Kortrijk,Anna,Vrouwelijk,08/18/2019
Brecht,Karl,Mannelijk,08/11/2019
Laakdal,Greetje,Vrouwelijk,07/31/2019
Jette,Nisrine,Vrouwelijk,07/26/2019
Beveren (Sint-Niklaas),Tessa,Vrouwelijk,08/03/2019
Gent,Nicky,Vrouwelijk,08/03/2019
Houffalize,Emile,Mannelijk,08/02/2019
Luik,Juan,Mannelijk,08/06/2019
Sint-Jans-Molenbeek,Soukaïna,Vrouwelijk,08/07/2019
Grimbergen,Wilfried,Mannelijk,08/22/2019
Beersel,Annie,Vrouwelijk,07/26/2019
Eigenbrakel,Daniel,Mannelijk,07/30/2019
Eeklo,Erik,Mannelijk,08/28/2019
Tongeren,Jan,Mannelijk,08/09/2019
Maaseik,Christiane,Vrouwelijk,08/02/2019
Raeren,Luisa,Vrouwelijk,08/01/2019
Pepingen,Jozef,Mannelijk,08/13/2019
Borgworm,Irène,Vrouwelijk,08/04/2019
La Louvière,Sarah,Vrouwelijk,08/08/2019
Lievegem,Sara,Vrouwelijk,08/07/2019
Jette,Basma,Vrouwelijk,08/01/2019
Merchtem,Kim,Mannelijk,08/24/2019
Komen-Waasten,Isabelle,Vrouwelijk,08/05/2019
Gouvy,Albert,Mannelijk,08/01/2019
Putte,Georges,Mannelijk,07/29/2019
Bornem,Albertina,Vrouwelijk,08/01/2019
Florennes,Benjamin,Mannelijk,07/30/2019
Colfontaine,Téo,Mannelijk,08/09/2019
Seraing,Patrick,Mannelijk,08/02/2019
Lommel,Mehmet,Mannelijk,08/12/2019
Namen,René,Mannelijk,08/23/2019
Harelbeke,Hannelore,Vrouwelijk,08/25/2019
Hélécine,Melissa,Vrouwelijk,08/12/2019
De Haan,Robin,Mannelijk,08/08/2019
Merchtem,Laura,Vrouwelijk,07/31/2019
Verviers,Martin,Mannelijk,08/03/2019
Malmedy,Marita,Vrouwelijk,08/04/2019
Péruwelz,Francis,Mannelijk,08/08/2019
Denderleeuw,Christa,Vrouwelijk,07/26/2019
Zuienkerke,Godelieve,Vrouwelijk,08/07/2019
’s Gravenbrakel,Ameline,Vrouwelijk,08/09/2019
Schaarbeek,Ayoub,Mannelijk,07/25/2019
Zemst,Mariette,Vrouwelijk,08/14/2019
Aarlen,Emmanuelle,Vrouwelijk,07/26/2019
Mechelen,Mélanie,Vrouwelijk,08/23/2019
Landen,Thomas,Mannelijk,08/08/2019
Diepenbeek,Ann,Vrouwelijk,08/16/2019
Wezembeek-Oppem,Stéphanie,Vrouwelijk,08/12/2019
Mechelen,Agnes,Vrouwelijk,07/28/2019
Sint-Gillis,Adriana,Vrouwelijk,08/08/2019
Willebroek,Jarno,Mannelijk,08/09/2019
Diksmuide,Sigrid,Vrouwelijk,08/09/2019
Elsene,Ari,Mannelijk,08/03/2019
Genk,Hugo,Mannelijk,08/11/2019
Brugge,Kristof,Mannelijk,08/02/2019
Jette,Adeline,Vrouwelijk,07/26/2019
Laakdal,Monique,Vrouwelijk,08/11/2019
Sint-Niklaas (Sint-Niklaas),Guido,Mannelijk,08/11/2019
Seraing,Viviane,Vrouwelijk,08/17/2019
Vresse-sur-Semois,Patrick,Mannelijk,08/06/2019
Geraardsbergen,Els,Vrouwelijk,08/05/2019
Charleroi,Gisèle,Vrouwelijk,09/17/2019
Ciney,Jean,Mannelijk,08/04/2019
Herzele,Danny,Mannelijk,08/07/2019
Antwerpen,Philippe,Mannelijk,07/31/2019
Hamme (Dendermonde),Eddy,Mannelijk,07/31/2019
Charleroi,Marie,Vrouwelijk,08/15/2019
Harelbeke,Tom,Mannelijk,08/03/2019
Geraardsbergen,Annie,Vrouwelijk,08/03/2019
Waterloo,Thierry,Mannelijk,08/10/2019
Bilzen,Rudi,Mannelijk,08/01/2019
Ninove,Petrus,Mannelijk,07/28/2019
Aat,Marie,Vrouwelijk,07/30/2019
Philippeville,Didier,Mannelijk,08/06/2019
Waver,Lola,Vrouwelijk,08/01/2019
Gent,Ferre,Mannelijk,08/24/2019
Turnhout,An,Vrouwelijk,08/21/2019
Oudenaarde,Kristien,Vrouwelijk,08/05/2019
Zinnik,Nicolas,Mannelijk,07/30/2019
Middelkerke,Anne,Vrouwelijk,07/29/2019
Huldenberg,Ann,Vrouwelijk,08/05/2019
Saint-Ghislain,Ethan,Mannelijk,08/05/2019
Jette,Mélissa,Vrouwelijk,07/30/2019
Terhulpen,Marie,Vrouwelijk,09/12/2019
Gent,Khalid,Mannelijk,08/21/2019
Luik,Ali,Mannelijk,07/28/2019
Luik,Daniella,Vrouwelijk,08/11/2019
Binche,Eveline,Vrouwelijk,08/23/2019
Crisnée,Rémy,Mannelijk,07/30/2019
La Bruyère,Simon,Mannelijk,07/24/2019
Sint-Truiden,Evelien,Vrouwelijk,07/26/2019
Blankenberge,Marleen,Vrouwelijk,08/18/2019
Ichtegem,Denise,Vrouwelijk,08/03/2019
Fléron,Rayan,Mannelijk,07/23/2019
Stavelot,Georges,Mannelijk,08/10/2019
Rixensart,Vincent,Mannelijk,08/12/2019
Grimbergen,Laetitia,Vrouwelijk,08/04/2019
Tubeke,François,Mannelijk,07/31/2019
Brugge,Amélie,Vrouwelijk,07/29/2019
Charleroi,Tatiana,Vrouwelijk,08/03/2019
Gent,Violette,Vrouwelijk,08/07/2019
Hoei,Brigitte,Vrouwelijk,08/11/2019
Oud-Turnhout,Peter,Mannelijk,08/15/2019
Zonhoven,Ivan,Mannelijk,07/31/2019
Momignies,Jacques,Mannelijk,08/11/2019
Lubbeek,Paul,Mannelijk,07/31/2019
Antwerpen,Alain,Mannelijk,08/07/2019
Wingene,Petra,Vrouwelijk,09/14/2019
Antwerpen,Tamara,Vrouwelijk,08/12/2019
Denderleeuw,Brigitte,Vrouwelijk,07/25/2019
Namen,Clara,Vrouwelijk,07/30/2019
Alken,Eric,Mannelijk,08/13/2019
Comblain-au-Pont,Didier,Mannelijk,08/03/2019
Anderlecht,Abdelkader,Mannelijk,07/30/2019
Laarne,Amélie,Vrouwelijk,07/26/2019
Maaseik,Cas,Mannelijk,08/06/2019
Tubeke,Frédéric,Mannelijk,08/04/2019
Nieuwpoort,Eddy,Mannelijk,07/29/2019
Harelbeke,Nathalie,Vrouwelijk,08/05/2019
Tremelo,Georges,Mannelijk,07/30/2019
Charleroi,Lena,Vrouwelijk,07/23/2019
Hooglede,Katleen,Vrouwelijk,09/07/2019
La Louvière,Anne,Vrouwelijk,07/24/2019
Chaudfontaine,Benoît,Mannelijk,08/07/2019
Antwerpen,Daniël,Mannelijk,08/11/2019
Bergen,André,Mannelijk,07/29/2019
Merelbeke,Mieke,Vrouwelijk,08/19/2019
Lichtervelde,Quinten,Mannelijk,08/05/2019
Antwerpen,Liesbeth,Vrouwelijk,08/11/2019
Aarschot,Joachim,Mannelijk,08/02/2019
Etterbeek,Sylvie,Vrouwelijk,07/30/2019
Schaarbeek,Anisa,Vrouwelijk,08/12/2019
Leuze-en-Hainaut,Christopher,Mannelijk,08/21/2019
Deinze,Dieter,Mannelijk,08/01/2019
Heist-op-den-Berg,Katleen,Vrouwelijk,08/11/2019
Schelle,Nancy,Vrouwelijk,08/01/2019
Sint-Jans-Molenbeek,Siham,Vrouwelijk,07/30/2019
Ninove,Suzanne,Vrouwelijk,08/11/2019
Sint-Niklaas (Sint-Niklaas),Regina,Vrouwelijk,08/26/2019
Sint-Pieters-Woluwe,Elise,Vrouwelijk,07/27/2019
Deinze,Sanne,Vrouwelijk,07/25/2019
Ninove,Toon,Mannelijk,08/20/2019
Anderlecht,Vincent,Mannelijk,07/26/2019
Middelkerke,Willy,Mannelijk,08/01/2019
