gemeente,naam,geslacht,verwachte datum
Jemeppe-sur-Sambre,Marie-Claire,Vrouwelijk,03/02/2019
Antwerpen,Rita,Vrouwelijk,02/25/2019
Wezembeek-Oppem,Christophe,Mannelijk,03/05/2019
Dour,Françoise,Vrouwelijk,03/10/2019
Antwerpen,Mirza,Mannelijk,03/07/2019
Aubel,Lucie,Vrouwelijk,03/06/2019
Namen,Marc,Mannelijk,03/05/2019
Hoegaarden,Els,Vrouwelijk,03/12/2019
Gent,Mathias,Mannelijk,03/10/2019
La Louvière,Patrick,Mannelijk,03/16/2019
Zinnik,Patricia,Vrouwelijk,03/03/2019
Laarne,Marc,Mannelijk,03/17/2019
Aywaille,Joëlle,Vrouwelijk,03/03/2019
Fleurus,Marie-Laure,Vrouwelijk,03/12/2019
Moeskroen,Rose-Marie,Vrouwelijk,03/07/2019
Antwerpen,Edward,Mannelijk,03/13/2019
Seraing,Moussa,Mannelijk,03/07/2019
Aalst (Aalst),Bertha,Vrouwelijk,03/04/2019
Kortemark,Stefaan,Mannelijk,03/02/2019
Spa,Jeanne,Vrouwelijk,03/04/2019
Scherpenheuvel-Zichem,Louise,Vrouwelijk,03/04/2019
Buggenhout,Frans,Mannelijk,03/11/2019
Herstal,Fabienne,Vrouwelijk,03/16/2019
Arendonk,Roger,Mannelijk,03/17/2019
Paliseul,Renée,Vrouwelijk,03/10/2019
Genk,Roger,Mannelijk,03/09/2019
Lennik,Johan,Mannelijk,02/25/2019
Namen,Emmanuel,Mannelijk,03/09/2019
Momignies,Simon,Mannelijk,03/10/2019
Dilsen-Stokkem,Madeleine,Vrouwelijk,03/11/2019
Charleroi,Josiane,Vrouwelijk,03/07/2019
Grimbergen,Stephan,Mannelijk,03/23/2019
Geel,Rune,Mannelijk,03/13/2019
Antwerpen,Mario,Mannelijk,03/06/2019
Aalst (Aalst),Gilbert,Mannelijk,03/06/2019
Laarne,Joseph,Mannelijk,03/10/2019
Knokke-Heist,André,Mannelijk,04/17/2019
Blankenberge,Cedric,Mannelijk,03/08/2019
Gent,Pieter,Mannelijk,03/04/2019
Antwerpen,Curd,Mannelijk,03/26/2019
Antwerpen,Aleksander,Mannelijk,03/15/2019
Antwerpen,Samira,Vrouwelijk,03/21/2019
Anderlues,Noël,Mannelijk,03/05/2019
Antwerpen,Armando,Mannelijk,03/10/2019
Leuven,David,Mannelijk,02/26/2019
Kraainem,Emily,Vrouwelijk,03/06/2019
Diest,Yasemin,Vrouwelijk,03/14/2019
Brussel,Mohamed,Mannelijk,03/08/2019
