gemeente,naam,geslacht,verwachte datum
Oostkamp,Nancy,Vrouwelijk,03/12/2019
Heuvelland,Klaas,Mannelijk,03/20/2019
’s Gravenbrakel,Christophe,Mannelijk,03/11/2019
Moeskroen,Fanny,Vrouwelijk,03/15/2019
Sint-Gillis,Mohammed,Mannelijk,03/14/2019
Deinze,Evelien,Vrouwelijk,03/08/2019
Bütgenbach,Anja,Vrouwelijk,03/28/2019
Gembloux,Eveline,Vrouwelijk,03/19/2019
Sint-Niklaas (Sint-Niklaas),Ellen,Vrouwelijk,03/16/2019
Antwerpen,Frank,Mannelijk,03/13/2019
Fléron,Raymond,Mannelijk,03/10/2019
Ferrières,Jeannine,Vrouwelijk,03/03/2019
Dilsen-Stokkem,Michel,Mannelijk,03/06/2019
Mechelen,Ferdinand,Mannelijk,03/10/2019
Courcelles,Cassandra,Vrouwelijk,03/17/2019
Waterloo,Pierre,Mannelijk,03/15/2019
Grâce-Hollogne,Marie,Vrouwelijk,03/17/2019
Meise,Helena,Vrouwelijk,03/14/2019
Brugge,Leen,Vrouwelijk,03/12/2019
Waver,Pascal,Mannelijk,03/10/2019
Zwijndrecht,Raf,Mannelijk,03/05/2019
Heusden-Zolder,Henricus,Mannelijk,03/10/2019
Vosselaar,Charlotte,Vrouwelijk,03/18/2019
Dilsen-Stokkem,Helena,Vrouwelijk,03/29/2019
Lommel,Nicole,Vrouwelijk,03/04/2019
Antwerpen,Jaylee,Vrouwelijk,03/06/2019
Turnhout,Louisa,Vrouwelijk,03/02/2019
De Panne,Christiane,Vrouwelijk,03/09/2019
Sint-Gillis,Yvan,Mannelijk,03/08/2019
Antwerpen,Rania,Vrouwelijk,03/06/2019
Châtelet,Sébastien,Mannelijk,04/25/2019
Gent,Cecilia,Vrouwelijk,03/14/2019
Walhain,Juliette,Vrouwelijk,03/06/2019
Farciennes,Philippe,Mannelijk,03/14/2019
Boussu,Roman,Mannelijk,03/08/2019
Luik,Georgette,Vrouwelijk,03/05/2019
Sint-Pieters-Leeuw,Jenna,Vrouwelijk,03/08/2019
Tienen,Godelive,Vrouwelijk,02/28/2019
Manhay,Louis,Mannelijk,03/11/2019
Charleroi,Angélique,Vrouwelijk,02/27/2019
Torhout,Johan,Mannelijk,04/01/2019
Terhulpen,Arnaud,Mannelijk,04/21/2019
Boom,Jozef,Mannelijk,03/16/2019
Londerzeel,Frieda,Vrouwelijk,03/03/2019
Houthalen-Helchteren,Roland,Mannelijk,03/12/2019
Thimister-Clermont,Christian,Mannelijk,03/19/2019
Gent,Olivier,Mannelijk,04/01/2019
Merelbeke,Gabrielle,Vrouwelijk,03/23/2019
Maasmechelen,Iolanda,Vrouwelijk,02/28/2019
Fontaine-l’Evêque,Giuseppe,Mannelijk,03/01/2019
Overijse,Sylvie,Vrouwelijk,03/29/2019
Brugge,Luis,Mannelijk,03/09/2019
Antwerpen,Julienne,Vrouwelijk,03/10/2019
Gent,Natalie,Vrouwelijk,03/19/2019
Chastre,Delphine,Vrouwelijk,03/30/2019
Begijnendijk,Steven,Mannelijk,03/18/2019
Charleroi,Philippe,Mannelijk,03/11/2019
Fexhe-le-Haut-Clocher,Marie-Claire,Vrouwelijk,03/10/2019
Kluisbergen,Bruno,Mannelijk,03/10/2019
Geel,Ferdinand,Mannelijk,03/12/2019
Oosterzele,Carine,Vrouwelijk,03/19/2019
Oostende,Len,Mannelijk,02/28/2019
Torhout,Sonja,Vrouwelijk,03/10/2019
Hélécine,Cécile,Vrouwelijk,03/11/2019
Grimbergen,Ewelina,Vrouwelijk,03/12/2019
Tessenderlo,Alfred,Mannelijk,03/10/2019
Chapelle-lez-Herlaimont,Serge,Mannelijk,03/09/2019
Hamme (Dendermonde),Jenny,Vrouwelijk,03/12/2019
Flémalle,Francis,Mannelijk,03/23/2019
Bree,Wim,Mannelijk,03/10/2019
Charleroi,Louis,Mannelijk,03/01/2019
Luik,Elina,Vrouwelijk,04/09/2019
Charleroi,Marie-Christine,Vrouwelijk,03/31/2019
Bergen,Rohan,Mannelijk,03/09/2019
Moeskroen,Salomé,Vrouwelijk,03/12/2019
Aarschot,Jolien,Vrouwelijk,03/03/2019
Herentals,Guido,Mannelijk,03/19/2019
Sprimont,André,Mannelijk,03/26/2019
Péruwelz,Evan,Mannelijk,03/08/2019
Boechout,Vincent,Mannelijk,03/11/2019
Vilvoorde,Julie,Vrouwelijk,03/26/2019
Brussel,Luca,Mannelijk,03/18/2019
Ukkel,Diana,Vrouwelijk,03/13/2019
Kuurne,Lien,Vrouwelijk,03/09/2019
Pepinster,Emilie,Vrouwelijk,03/14/2019
Schoten,Paul,Mannelijk,03/19/2019
Elsene,Léa,Vrouwelijk,03/12/2019
Boussu,Fabien,Mannelijk,03/01/2019
Mechelen,Heidi,Vrouwelijk,03/07/2019
Tremelo,Nicole,Vrouwelijk,03/12/2019
Frasnes-lez-Anvaing,Ingrid,Vrouwelijk,03/19/2019
Attert,Benoit,Mannelijk,02/27/2019
Watermaal-Bosvoorde,Dominique,Mannelijk,03/11/2019
Erquelinnes,Jean,Mannelijk,03/16/2019
Aarschot,Sara,Vrouwelijk,03/31/2019
Turnhout,Kurt,Mannelijk,04/02/2019
Maarkedal,Luc,Mannelijk,03/04/2019
Ternat,Britt,Vrouwelijk,03/09/2019
Wezet,Sylvia,Vrouwelijk,03/16/2019
Hoei,Jennifer,Vrouwelijk,03/06/2019
Anderlecht,Manuel,Mannelijk,03/24/2019
Aat,Sylvia,Vrouwelijk,04/21/2019
Antwerpen,Lore,Vrouwelijk,03/31/2019
Antwerpen,Mina,Vrouwelijk,02/28/2019
Rotselaar,Marleen,Vrouwelijk,03/05/2019
Rumes,André,Mannelijk,02/28/2019
Elsene,Stéphanie,Vrouwelijk,03/14/2019
Schoten,Kobe,Mannelijk,03/03/2019
Tremelo,Maxim,Mannelijk,03/09/2019
Brussel,Adil,Mannelijk,03/02/2019
Eeklo,Mia,Vrouwelijk,03/28/2019
Dinant,Noé,Mannelijk,03/10/2019
Eeklo,Tatjana,Vrouwelijk,03/07/2019
Lokeren,Abdellah,Mannelijk,03/21/2019
Wuustwezel,Maria,Vrouwelijk,03/03/2019
Gent,Sabah,Vrouwelijk,03/07/2019
Sint-Niklaas (Sint-Niklaas),Kenny,Mannelijk,03/09/2019
Kapellen (Antwerpen),Paul,Mannelijk,02/27/2019
Evergem,Wendy,Vrouwelijk,03/15/2019
Pelt,Bart,Mannelijk,03/01/2019
Assesse,Maurice,Mannelijk,03/15/2019
Doornik,Fabrice,Mannelijk,02/28/2019
Staden,Noël,Mannelijk,03/30/2019
Vaux-sur-Sûre,Marie,Vrouwelijk,03/19/2019
Kuurne,Carla,Vrouwelijk,03/09/2019
Ham,Christel,Vrouwelijk,03/17/2019
Oudergem,Cynthia,Vrouwelijk,03/04/2019
Herve,Gilles,Mannelijk,03/09/2019
Sint-Niklaas (Sint-Niklaas),Sabina,Vrouwelijk,03/10/2019
Zinnik,Sylvie,Vrouwelijk,03/10/2019
Sint-Truiden,Eddy,Mannelijk,03/24/2019
Gent,Morad,Mannelijk,03/03/2019
Antwerpen,Noel,Mannelijk,03/04/2019
Sint-Jans-Molenbeek,Amina,Vrouwelijk,03/08/2019
Diest,Sophia,Vrouwelijk,03/24/2019
Lendelede,Arthur,Mannelijk,03/15/2019
Grimbergen,Dennis,Mannelijk,03/24/2019
Asse,Mohamed,Mannelijk,03/19/2019
Veurne,Peter,Mannelijk,03/10/2019
Koekelberg,El,Vrouwelijk,03/02/2019
Lasne,Jacques,Mannelijk,03/12/2019
Beringen,Michelle,Vrouwelijk,03/09/2019
Roosdaal,Aline,Vrouwelijk,03/18/2019
Verviers,Floriane,Vrouwelijk,03/30/2019
Ukkel,Soraya,Vrouwelijk,02/28/2019
Antwerpen,Noëmi,Vrouwelijk,03/17/2019
Gent,Nancy,Vrouwelijk,03/07/2019
Anzegem,Luc,Mannelijk,03/29/2019
Gingelom,Bert,Mannelijk,03/07/2019
Charleroi,Manon,Vrouwelijk,03/08/2019
Châtelet,Nicolas,Mannelijk,03/05/2019
Genk,Hira,Vrouwelijk,02/28/2019
Doornik,Carole,Vrouwelijk,03/09/2019
Ans,Ludovic,Mannelijk,03/04/2019
Gent,Guido,Mannelijk,05/01/2019
Heist-op-den-Berg,Kobe,Mannelijk,03/14/2019
Seraing,Suzanne,Vrouwelijk,03/11/2019
Torhout,Michael,Mannelijk,03/13/2019
Tienen,Marie,Vrouwelijk,03/08/2019
Wezet,Mikail,Mannelijk,03/15/2019
Genk,Rudi,Mannelijk,03/06/2019
Genepiën,Charles,Mannelijk,03/03/2019
Herentals,Marcus,Mannelijk,03/04/2019
Dison,Simon,Mannelijk,03/11/2019
Charleroi,Antoine,Mannelijk,03/01/2019
Schilde,Luca,Mannelijk,03/11/2019
Watermaal-Bosvoorde,Catherine,Vrouwelijk,03/11/2019
Namen,Lison,Vrouwelijk,03/08/2019
Essen,Senne,Mannelijk,03/12/2019
Lier,Nancy,Vrouwelijk,03/18/2019
Bergen,Christelle,Vrouwelijk,03/24/2019
Aalst (Aalst),An,Vrouwelijk,03/04/2019
Soumagne,Aline,Vrouwelijk,03/08/2019
Leuven,Barbara,Vrouwelijk,03/19/2019
Hamont-Achel,Wesley,Mannelijk,03/24/2019
Anderlecht,Gabriela,Vrouwelijk,02/28/2019
Colfontaine,Martine,Vrouwelijk,02/27/2019
Diksmuide,Francine,Vrouwelijk,03/18/2019
Brussel,Fayçal,Mannelijk,03/12/2019
Heusden-Zolder,Janina,Vrouwelijk,03/04/2019
Gent,Manon,Vrouwelijk,03/05/2019
Maasmechelen,Hans,Mannelijk,03/18/2019
Pelt,Anke,Vrouwelijk,03/28/2019
Namen,Sébastien,Mannelijk,03/12/2019
Andenne,Jonathan,Mannelijk,03/07/2019
Heers,Henri,Mannelijk,04/12/2019
Sint-Jans-Molenbeek,Lina,Vrouwelijk,04/02/2019
Begijnendijk,Nadine,Vrouwelijk,03/10/2019
Oud-Turnhout,Ann,Vrouwelijk,03/17/2019
Libin,Marie,Vrouwelijk,03/02/2019
Tervuren,Caroline,Vrouwelijk,03/13/2019
Bergen,Isaac,Mannelijk,03/06/2019
Hamont-Achel,Franciscus,Mannelijk,03/17/2019
Wevelgem,Dirk,Mannelijk,03/19/2019
Sint-Lambrechts-Woluwe,Cédric,Mannelijk,02/27/2019
Luik,Clara,Vrouwelijk,03/02/2019
Nijvel,Philippe,Mannelijk,04/20/2019
Luik,Ségolène,Vrouwelijk,03/04/2019
Damme,Luc,Mannelijk,03/23/2019
Lebbeke,Siebe,Mannelijk,03/06/2019
Frasnes-lez-Anvaing,Patrick,Mannelijk,04/16/2019
Sint-Joost-ten-Node,Fatoumata,Vrouwelijk,03/07/2019
Boom,Paula,Vrouwelijk,03/07/2019
Poperinge,Achiel,Mannelijk,03/07/2019
Ukkel,Fabienne,Vrouwelijk,03/14/2019
