gemeente,naam,geslacht,verwachte datum
Chaudfontaine,Noah,Mannelijk,09/08/2019
Zele,Veerle,Vrouwelijk,09/05/2019
Hoogstraten,Elise,Vrouwelijk,09/07/2019
Zottegem,Jens,Mannelijk,09/28/2019
Sint-Niklaas (Sint-Niklaas),Laurence,Vrouwelijk,09/07/2019
Oostende,Lucienne,Vrouwelijk,09/07/2019
Essen,Gunther,Mannelijk,09/29/2019
Aat,Antoine,Mannelijk,09/09/2019
Ukkel,Michel,Mannelijk,09/06/2019
Frasnes-lez-Anvaing,Céline,Vrouwelijk,09/29/2019
Oud-Turnhout,Margareta,Vrouwelijk,09/29/2019
Nijvel,Maxime,Mannelijk,09/03/2019
Lebbeke,Hugo,Mannelijk,09/22/2019
Sint-Gillis,Salima,Vrouwelijk,09/14/2019
Deinze,Werner,Mannelijk,09/09/2019
Mol,Rosa,Vrouwelijk,09/15/2019
Tervuren,Julie,Vrouwelijk,09/04/2019
Berlaar,Els,Vrouwelijk,08/30/2019
Messancy,Marie-Paule,Vrouwelijk,08/26/2019
Zoersel,Marc,Mannelijk,09/15/2019
Chaudfontaine,Olivier,Mannelijk,08/31/2019
Zelzate,Irène,Vrouwelijk,09/03/2019
Quiévrain,Fabrice,Mannelijk,08/31/2019
Puurs-Sint-Amands,Tom,Mannelijk,09/11/2019
Beauraing,Marguerite,Vrouwelijk,08/31/2019
Binche,Filomena,Vrouwelijk,09/06/2019
Charleroi,Loïc,Mannelijk,08/30/2019
Gent,Utku,Mannelijk,09/03/2019
Brasschaat,Erna,Vrouwelijk,08/27/2019
Heist-op-den-Berg,Vanessa,Vrouwelijk,08/29/2019
Galmaarden,Monique,Vrouwelijk,09/14/2019
Aarlen,Raphaël,Mannelijk,09/21/2019
Sint-Truiden,Denise,Vrouwelijk,09/09/2019
Borsbeek,Luc,Mannelijk,09/08/2019
Stabroek,Jason,Mannelijk,09/28/2019
Lier,Alain,Mannelijk,09/12/2019
Lokeren,Diego,Mannelijk,09/05/2019
Zemst,Erika,Vrouwelijk,10/25/2019
Wetteren,Hilde,Vrouwelijk,09/02/2019
Oudergem,Juan,Mannelijk,09/20/2019
Lessen,Auguste,Mannelijk,08/26/2019
Antwerpen,Georgette,Vrouwelijk,09/12/2019
Doornik,Luca,Mannelijk,09/08/2019
Aywaille,Claude,Mannelijk,08/26/2019
Grâce-Hollogne,Sophie,Vrouwelijk,08/31/2019
Nijlen,Joanna,Vrouwelijk,09/07/2019
Leuze-en-Hainaut,Françoise,Vrouwelijk,09/13/2019
Luik,Martina,Vrouwelijk,09/15/2019
Bastenaken,Cédric,Mannelijk,09/02/2019
De Haan,Linda,Vrouwelijk,09/23/2019
Londerzeel,Wouter,Mannelijk,10/30/2019
Chapelle-lez-Herlaimont,Alicia,Vrouwelijk,09/12/2019
Namen,Stéphanie,Vrouwelijk,09/07/2019
Bertem,Philip,Mannelijk,09/02/2019
Gerpinnes,Geneviève,Vrouwelijk,08/27/2019
Vorst (Brussel-Hoofdstad),Simon,Mannelijk,09/14/2019
Boom,Jacqueline,Vrouwelijk,09/14/2019
Heist-op-den-Berg,Josephina,Vrouwelijk,09/28/2019
Antwerpen,Hakim,Mannelijk,08/28/2019
Namen,Martine,Vrouwelijk,09/08/2019
Pelt,Richard,Mannelijk,08/30/2019
Wetteren,Femke,Vrouwelijk,09/09/2019
Ronse,Chris,Mannelijk,09/02/2019
Affligem,Véronique,Vrouwelijk,09/14/2019
Brugge,Philippe,Mannelijk,09/15/2019
Geel,Bert,Mannelijk,09/11/2019
Stabroek,Elisa,Vrouwelijk,09/05/2019
Anderlecht,Intissar,Vrouwelijk,09/05/2019
Gooik,Pascal,Mannelijk,09/02/2019
Borgworm,Marie,Vrouwelijk,09/05/2019
Antwerpen,Ada,Vrouwelijk,09/22/2019
Hensies,Luc,Mannelijk,09/13/2019
Kortrijk,Dirk,Mannelijk,09/01/2019
Retie,Noor,Vrouwelijk,08/31/2019
Perwijs (Nijvel),Victor,Mannelijk,09/06/2019
Willebroek,Tony,Mannelijk,09/11/2019
Ledegem,Paul,Mannelijk,09/02/2019
Antwerpen,Joanna,Vrouwelijk,08/27/2019
Ninove,Hilda,Vrouwelijk,09/25/2019
Middelkerke,Jordan,Mannelijk,09/08/2019
Antoing,Jean,Mannelijk,09/09/2019
Lede,Willy,Mannelijk,09/13/2019
Luik,Joséphine,Vrouwelijk,09/07/2019
Philippeville,Marc,Mannelijk,09/05/2019
Sint-Gillis,Xavier,Mannelijk,09/10/2019
Jette,François,Mannelijk,09/03/2019
Mortsel,Anne-Sophie,Vrouwelijk,09/04/2019
Kortrijk,Koen,Mannelijk,08/28/2019
Wetteren,Björn,Mannelijk,09/01/2019
Rumes,Nathalie,Vrouwelijk,09/06/2019
Merelbeke,Anja,Vrouwelijk,09/07/2019
Seraing,Jérémie,Mannelijk,09/03/2019
Charleroi,Jacques,Mannelijk,10/19/2019
Pelt,Carine,Vrouwelijk,09/08/2019
Tubeke,Salvatore,Mannelijk,09/06/2019
Wevelgem,Hans,Mannelijk,08/29/2019
Brugge,Liliane,Vrouwelijk,09/07/2019
Wevelgem,Lara,Vrouwelijk,09/15/2019
Sint-Pieters-Leeuw,Asma,Vrouwelijk,09/09/2019
Bevekom,Béatrice,Vrouwelijk,08/30/2019
Jabbeke,Sam,Mannelijk,09/01/2019
Evere,Sofian,Mannelijk,09/07/2019
Aarlen,Benjamin,Mannelijk,09/01/2019
Kapellen (Antwerpen),Karin,Vrouwelijk,09/10/2019
Ganshoren,Brigitte,Vrouwelijk,08/29/2019
Péruwelz,Ludovic,Mannelijk,09/06/2019
Brussel,Bertha,Vrouwelijk,09/04/2019
Jabbeke,Hilda,Vrouwelijk,09/05/2019
Boechout,Kristin,Vrouwelijk,09/23/2019
Brasschaat,Germaine,Vrouwelijk,09/23/2019
Herentals,Ann,Vrouwelijk,09/08/2019
Terhulpen,Véronique,Vrouwelijk,09/15/2019
Beveren (Sint-Niklaas),Gert,Mannelijk,09/08/2019
Raeren,Christel,Vrouwelijk,10/05/2019
Haaltert,Roland,Mannelijk,09/12/2019
Raeren,Helga,Vrouwelijk,09/03/2019
Bütgenbach,Sandra,Vrouwelijk,08/28/2019
Denderleeuw,Richard,Mannelijk,08/27/2019
Aalter,Floris,Mannelijk,09/10/2019
Yvoir,Jeanne,Vrouwelijk,08/28/2019
Manage,Frédéric,Mannelijk,09/10/2019
Leuven,Luca,Vrouwelijk,09/07/2019
Waasmunster,Leona,Vrouwelijk,09/12/2019
Stekene,Mario,Mannelijk,09/06/2019
Ingelmunster,Marie,Vrouwelijk,09/02/2019
Tessenderlo,Carolus,Mannelijk,09/11/2019
Antwerpen,Monique,Vrouwelijk,08/29/2019
Kalmthout,Kobe,Mannelijk,09/13/2019
Aubange,Jéssica,Vrouwelijk,09/06/2019
Sint-Jans-Molenbeek,Fatmata,Vrouwelijk,09/29/2019
Weismes,Bernard,Mannelijk,08/31/2019
Doornik,Sébastien,Mannelijk,08/26/2019
Mechelen,Bruno,Mannelijk,09/04/2019
Grâce-Hollogne,Elise,Vrouwelijk,08/30/2019
Ichtegem,Roger,Mannelijk,09/24/2019
Antwerpen,Yahya,Mannelijk,09/12/2019
Kinrooi,Peter,Mannelijk,08/28/2019
Antwerpen,Ronald,Mannelijk,09/15/2019
Halen,Maxime,Mannelijk,09/12/2019
Ukkel,Marie,Vrouwelijk,09/13/2019
Waterloo,Isabelle,Vrouwelijk,08/28/2019
Genk,Antonio,Mannelijk,09/02/2019
Beloeil,Romane,Vrouwelijk,08/26/2019
Aarschot,Ilse,Vrouwelijk,09/14/2019
Roeselare,Els,Vrouwelijk,09/06/2019
Lanaken,Sam,Mannelijk,09/02/2019
Antwerpen,Sofie,Vrouwelijk,09/10/2019
Lasne,Yves,Mannelijk,08/28/2019
Mortsel,Christine,Vrouwelijk,09/02/2019
Peer,Lukas,Mannelijk,08/26/2019
Floreffe,Nicole,Vrouwelijk,09/03/2019
Lille,Tom,Mannelijk,09/19/2019
Rijkevorsel,Herman,Mannelijk,09/01/2019
Fleurus,Ayse,Vrouwelijk,09/02/2019
Jalhay,Stéphan,Mannelijk,09/05/2019
Ternat,Liesbet,Vrouwelijk,09/15/2019
Buggenhout,Hilde,Vrouwelijk,09/01/2019
Brasschaat,Hugo,Mannelijk,09/14/2019
Elsene,Francisco,Mannelijk,09/02/2019
Antwerpen,Hafsa,Vrouwelijk,09/03/2019
Roosdaal,Marie,Vrouwelijk,10/29/2019
Ramillies,Guillaume,Mannelijk,09/14/2019
Remicourt,Françoise,Vrouwelijk,10/14/2019
Villers-la-Ville,Céline,Vrouwelijk,09/11/2019
Kapellen (Antwerpen),Steve,Mannelijk,09/10/2019
Herentals,Margaretha,Vrouwelijk,09/05/2019
Sint-Genesius-Rode,Brieuc,Mannelijk,09/07/2019
Kruisem,Yvonne,Vrouwelijk,09/06/2019
Schaarbeek,Malika,Vrouwelijk,09/21/2019
Aat,Nicole,Vrouwelijk,08/31/2019
Limburg,Jean-Pierre,Mannelijk,09/08/2019
