gemeente,naam,geslacht,verwachte datum
Genepiën,Mathilde,Vrouwelijk,01/16/2019
Vorselaar,Elza,Vrouwelijk,01/17/2019
Oostkamp,Olivia,Vrouwelijk,01/25/2019
Tielt (Tielt),Ella,Vrouwelijk,01/24/2019
Dilsen-Stokkem,Mathieu,Mannelijk,02/10/2019
Koksijde,Johan,Mannelijk,01/22/2019
Herentals,Hilda,Vrouwelijk,02/11/2019
Seraing,Geoffrey,Mannelijk,01/27/2019
Stekene,Freddy,Mannelijk,01/17/2019
Charleroi,Marina,Vrouwelijk,01/17/2019
Charleroi,Marie-Rose,Vrouwelijk,01/13/2019
Elsene,Marie-Rose,Vrouwelijk,01/14/2019
Sint-Niklaas (Sint-Niklaas),Etienne,Mannelijk,01/25/2019
Mechelen,Michiel,Mannelijk,01/16/2019
Torhout,Ellen,Vrouwelijk,01/19/2019
Aalter,Bart,Mannelijk,01/26/2019
Mechelen,Ayoub,Mannelijk,01/11/2019
De Haan,Natalie,Vrouwelijk,01/19/2019
Onhaye,Jonathan,Mannelijk,02/03/2019
Boom,Peter,Mannelijk,01/16/2019
Oud-Turnhout,Marcel,Mannelijk,01/22/2019
Kortrijk,Mohamed,Mannelijk,01/20/2019
Herstal,Guillaume,Mannelijk,01/22/2019
Poperinge,Marie,Vrouwelijk,02/23/2019
Anderlecht,Pedro,Mannelijk,01/14/2019
Aarlen,Joseph,Mannelijk,02/07/2019
Sint-Jans-Molenbeek,Fatima,Vrouwelijk,01/15/2019
Herenthout,Willy,Mannelijk,01/27/2019
Riemst,Johannes,Mannelijk,01/15/2019
Poperinge,Sandra,Vrouwelijk,01/14/2019
Bilzen,Mariette,Vrouwelijk,02/03/2019
Braives,Nicolas,Mannelijk,01/20/2019
Sint-Lambrechts-Woluwe,Vincent,Mannelijk,01/23/2019
Bitsingen,Gilles,Mannelijk,01/19/2019
Bocholt,Dennis,Mannelijk,01/21/2019
Hulshout,Georges,Mannelijk,01/27/2019
Waasmunster,Claudia,Vrouwelijk,02/05/2019
Olen,Peter,Mannelijk,01/18/2019
Bergen,André,Mannelijk,01/08/2019
Florennes,Mélissa,Vrouwelijk,01/25/2019
Court-Saint-Etienne,Geneviève,Vrouwelijk,01/21/2019
Jalhay,Alice,Vrouwelijk,01/27/2019
Kasterlee,Nathan,Mannelijk,01/19/2019
Pelt,Anne,Vrouwelijk,01/12/2019
Geel,Jozef,Mannelijk,01/16/2019
Graven,Clémentine,Vrouwelijk,02/09/2019
Chaumont-Gistoux,Lucile,Vrouwelijk,01/20/2019
Brugge,Staf,Mannelijk,01/24/2019
Thuin,Thibault,Mannelijk,01/30/2019
Antwerpen,Marie-José,Vrouwelijk,01/15/2019
Maasmechelen,Leon,Mannelijk,01/28/2019
Wezembeek-Oppem,Alan,Mannelijk,01/25/2019
Westerlo,Maria,Vrouwelijk,01/09/2019
Antwerpen,Raphaël,Mannelijk,01/18/2019
Menen,Ronny,Mannelijk,01/27/2019
Geraardsbergen,Jean,Mannelijk,01/17/2019
Antwerpen,Bahar,Vrouwelijk,01/16/2019
La Roche-en-Ardenne,Marcel,Mannelijk,01/20/2019
Chimay,Jason,Mannelijk,01/20/2019
Roeselare,Frank,Mannelijk,02/06/2019
Ans,Christophe,Mannelijk,01/19/2019
Bastenaken,Romain,Mannelijk,01/26/2019
Sint-Truiden,Benny,Mannelijk,01/26/2019
Bernissart,Andrée,Vrouwelijk,01/14/2019
Brugge,Tanya,Vrouwelijk,01/20/2019
Namen,Jane,Vrouwelijk,01/11/2019
Waasmunster,Filip,Mannelijk,01/24/2019
Dison,Samuel,Mannelijk,01/21/2019
Antwerpen,Thor,Mannelijk,01/27/2019
Bilzen,Ivo,Mannelijk,01/07/2019
Schaarbeek,Lucie,Vrouwelijk,03/08/2019
Sint-Laureins,Bernard,Mannelijk,01/10/2019
Villers-la-Ville,Anaïs,Vrouwelijk,01/26/2019
Balen,Nico,Mannelijk,01/22/2019
Court-Saint-Etienne,Jacqueline,Vrouwelijk,01/18/2019
Gent,Antoon,Mannelijk,02/23/2019
Aalst (Aalst),Manou,Vrouwelijk,01/18/2019
Leuven,Mohammad,Mannelijk,02/10/2019
Gent,An,Vrouwelijk,02/23/2019
Luik,Mathias,Mannelijk,01/09/2019
Antwerpen,Youssef,Mannelijk,01/10/2019
Stekene,Mark,Mannelijk,02/04/2019
Morlanwelz,Elise,Vrouwelijk,01/24/2019
Boechout,Jef,Mannelijk,01/20/2019
Eupen,Richard,Mannelijk,01/19/2019
Herne,Maurice,Mannelijk,01/26/2019
Brugge,Christian,Mannelijk,01/17/2019
Charleroi,Flavia,Vrouwelijk,01/07/2019
Maasmechelen,Anne,Vrouwelijk,01/22/2019
Lede,Simonne,Vrouwelijk,02/08/2019
Beveren (Sint-Niklaas),Maria,Vrouwelijk,01/14/2019
Ham,Jurgen,Mannelijk,01/26/2019
Sprimont,Maud,Vrouwelijk,01/19/2019
Sint-Pieters-Leeuw,Ryan,Mannelijk,01/20/2019
La Roche-en-Ardenne,Bernadette,Vrouwelijk,02/10/2019
Gent,Manu,Mannelijk,01/23/2019
Charleroi,Anaïs,Vrouwelijk,01/15/2019
Zinnik,Pierre,Mannelijk,01/12/2019
Zwevegem,André,Mannelijk,02/02/2019
Dendermonde,Marie,Vrouwelijk,01/07/2019
Kinrooi,Johannes,Mannelijk,01/21/2019
Bornem,Lutgarde,Vrouwelijk,01/29/2019
Ranst,Stefan,Mannelijk,01/26/2019
Etterbeek,Laurence,Vrouwelijk,01/27/2019
Wommelgem,Guido,Mannelijk,01/21/2019
Ciney,Colette,Vrouwelijk,01/23/2019
Kaprijke,Koen,Mannelijk,01/13/2019
Soumagne,Jacques,Mannelijk,01/17/2019
Aalst (Aalst),Marc,Mannelijk,01/15/2019
Durbuy,Laurent,Mannelijk,01/10/2019
Brugge,Marina,Vrouwelijk,01/19/2019
Waasmunster,Vera,Vrouwelijk,01/23/2019
Jette,Helena,Vrouwelijk,01/29/2019
Londerzeel,Monique,Vrouwelijk,03/13/2019
Brasschaat,Maria,Vrouwelijk,02/03/2019
Hotton,André,Mannelijk,01/18/2019
