gemeente,naam,geslacht,verwachte datum
Doornik,Alexandra,Vrouwelijk,03/29/2019
Geel,Benjamin,Mannelijk,04/03/2019
Brussel,Afi,Vrouwelijk,04/10/2019
Bergen,Ute,Vrouwelijk,04/04/2019
Genk,Ali,Mannelijk,04/15/2019
Heist-op-den-Berg,Andreas,Mannelijk,04/11/2019
Chapelle-lez-Herlaimont,Gilberte,Vrouwelijk,04/10/2019
Charleroi,André,Mannelijk,04/04/2019
Antwerpen,Tamaz,Mannelijk,04/29/2019
Ottignies-Louvain-la-Neuve,Amélie,Vrouwelijk,04/17/2019
Doornik,Marine,Vrouwelijk,04/09/2019
Anderlecht,Kimberley,Vrouwelijk,04/09/2019
Lommel,Jimmy,Mannelijk,03/29/2019
Sint-Genesius-Rode,Alexandre,Mannelijk,03/30/2019
Gembloux,Eddy,Mannelijk,04/15/2019
Linter,Diane,Vrouwelijk,03/30/2019
Diest,Saskia,Vrouwelijk,04/13/2019
Mol,Ilse,Vrouwelijk,04/29/2019
Couvin,Jonathan,Mannelijk,04/10/2019
Gent,Michel,Mannelijk,04/07/2019
Gouvy,Benoit,Mannelijk,04/01/2019
Melle,Laura,Vrouwelijk,04/15/2019
Merchtem,Nora,Vrouwelijk,04/07/2019
Sint-Niklaas (Sint-Niklaas),Geert,Mannelijk,04/08/2019
Hove (Antwerpen),André,Mannelijk,04/08/2019
Luik,Bruno,Mannelijk,04/10/2019
Wemmel,Julie,Vrouwelijk,04/07/2019
Antwerpen,Linda,Vrouwelijk,04/17/2019
Pelt,Anouk,Vrouwelijk,04/14/2019
Knokke-Heist,Helena,Vrouwelijk,04/09/2019
Laakdal,Karl,Mannelijk,04/13/2019
Soumagne,Anne,Vrouwelijk,04/27/2019
Leuven,Lara,Vrouwelijk,04/21/2019
Aat,Guy,Mannelijk,04/16/2019
Etterbeek,Pierre,Mannelijk,04/02/2019
Geel,Benny,Mannelijk,04/10/2019
Hasselt,Maarten,Mannelijk,05/09/2019
Léglise,Tom,Mannelijk,04/17/2019
Lessen,Emile,Mannelijk,03/29/2019
Zemst,Denise,Vrouwelijk,04/13/2019
Kortemark,Xavier,Mannelijk,04/06/2019
Jette,Valentin,Mannelijk,03/31/2019
Gent,Ahmed,Mannelijk,04/18/2019
Merelbeke,Jan,Mannelijk,04/15/2019
Oostende,Christiane,Vrouwelijk,04/28/2019
Zoersel,Maria,Vrouwelijk,04/14/2019
Zinnik,Justine,Vrouwelijk,04/05/2019
Ans,Dylan,Mannelijk,04/07/2019
Watermaal-Bosvoorde,Garance,Vrouwelijk,04/08/2019
Moorslede,Luna,Vrouwelijk,04/12/2019
Maldegem,Marijn,Mannelijk,03/28/2019
Charleroi,Adrien,Mannelijk,04/10/2019
Anderlues,Camille,Vrouwelijk,04/11/2019
Doornik,Vanessa,Vrouwelijk,05/06/2019
Ninove,Kathleen,Vrouwelijk,04/03/2019
Roeselare,Marina,Vrouwelijk,04/16/2019
Beaumont,Brigitte,Vrouwelijk,04/17/2019
Leuven,Michel,Mannelijk,04/12/2019
Zonnebeke,Denise,Vrouwelijk,04/04/2019
Aalst (Aalst),Willy,Mannelijk,03/29/2019
Herentals,Serge,Mannelijk,04/04/2019
Ganshoren,Jeremy,Mannelijk,04/26/2019
Tubeke,Eliott,Mannelijk,04/09/2019
Brugge,Annelies,Vrouwelijk,04/11/2019
Alken,Monique,Vrouwelijk,04/10/2019
Maasmechelen,Khalid,Mannelijk,03/30/2019
Brussel,Emma,Vrouwelijk,04/03/2019
Nijvel,Daniel,Mannelijk,04/10/2019
Gistel,Rudy,Mannelijk,04/03/2019
Morlanwelz,Anna,Vrouwelijk,04/06/2019
Boortmeerbeek,Frans,Mannelijk,04/10/2019
Kruibeke,Jarne,Mannelijk,04/05/2019
Walcourt,Christian,Mannelijk,05/01/2019
Luik,Michel,Mannelijk,03/29/2019
Musson,Valérie,Vrouwelijk,04/05/2019
Kortenberg,Anita,Vrouwelijk,04/13/2019
Leuven,Celeste,Vrouwelijk,04/10/2019
Brugge,Abdul,Mannelijk,04/06/2019
Dour,Guy,Mannelijk,04/14/2019
Heusden-Zolder,Theo,Mannelijk,04/04/2019
Gent,Maria,Vrouwelijk,04/10/2019
Mettet,Jacques,Mannelijk,04/16/2019
Turnhout,Brent,Mannelijk,03/31/2019
Gent,Wouter,Mannelijk,04/10/2019
Ardooie,Godelieve,Vrouwelijk,04/15/2019
Dilbeek,José,Mannelijk,04/12/2019
Rebecq,Ana,Vrouwelijk,04/08/2019
Zele,Mieke,Vrouwelijk,04/30/2019
Antoing,Jérôme,Mannelijk,04/12/2019
Laarne,Cindy,Vrouwelijk,04/08/2019
Anhée,Francine,Vrouwelijk,04/03/2019
Anhée,Liliane,Vrouwelijk,04/10/2019
Deinze,Freddy,Mannelijk,04/05/2019
Moeskroen,Cindy,Vrouwelijk,03/29/2019
Merelbeke,Anne,Vrouwelijk,04/04/2019
Frasnes-lez-Anvaing,Maxence,Mannelijk,03/29/2019
Anderlecht,Viorel,Mannelijk,03/31/2019
Lommel,Julia,Vrouwelijk,04/10/2019
Anderlecht,Giulia,Vrouwelijk,04/04/2019
Châtelet,Patrice,Mannelijk,04/06/2019
Oostende,Charlotte,Vrouwelijk,03/28/2019
Hoeilaart,Karine,Vrouwelijk,04/06/2019
Antwerpen,Nicolas,Mannelijk,04/07/2019
Hamme (Dendermonde),Nele,Vrouwelijk,04/07/2019
Vilvoorde,Hakim,Mannelijk,04/29/2019
Gerpinnes,Thierry,Mannelijk,03/31/2019
Gent,Tatiana,Vrouwelijk,04/29/2019
Brussel,Mateusz,Mannelijk,04/15/2019
Gent,Erlend,Mannelijk,04/15/2019
Sint-Pieters-Woluwe,Etienne,Mannelijk,04/05/2019
Heist-op-den-Berg,Finn,Mannelijk,04/09/2019
Namen,Marie,Vrouwelijk,05/10/2019
Chaudfontaine,Léo,Mannelijk,04/03/2019
Lochristi,Jacqueline,Vrouwelijk,04/13/2019
Ichtegem,Gabriel,Mannelijk,04/07/2019
Bierbeek,Jozef,Mannelijk,04/13/2019
Beveren (Sint-Niklaas),Ella,Vrouwelijk,04/24/2019
Lokeren,Guy,Mannelijk,04/11/2019
Fosses-la-Ville,Michel,Mannelijk,04/04/2019
Wevelgem,Sophie,Vrouwelijk,04/19/2019
Nijvel,Tristan,Mannelijk,04/10/2019
Gistel,Johanna,Vrouwelijk,04/29/2019
Anthisnes,Nicole,Vrouwelijk,04/07/2019
Aalst (Aalst),Raymonda,Vrouwelijk,04/06/2019
Menen,Deborah,Vrouwelijk,03/30/2019
Sambreville,Olivier,Mannelijk,04/12/2019
Zoersel,Tom,Mannelijk,04/09/2019
Honnelles,Valérie,Vrouwelijk,04/11/2019
Maldegem,Maud,Vrouwelijk,04/08/2019
Harelbeke,Phaedra,Vrouwelijk,04/09/2019
Gent,Kumar,Mannelijk,04/01/2019
Schoten,Maria,Vrouwelijk,04/03/2019
Brussel,Luigi,Mannelijk,04/02/2019
Namen,Nelly,Vrouwelijk,04/05/2019
Laakdal,Hanne,Vrouwelijk,04/04/2019
Brussel,Una,Vrouwelijk,04/01/2019
Perwijs (Nijvel),André,Mannelijk,04/08/2019
Schaarbeek,Pauline,Vrouwelijk,04/16/2019
Charleroi,Alain,Mannelijk,04/22/2019
Namen,Anne,Vrouwelijk,04/11/2019
Turnhout,Adelina,Vrouwelijk,04/13/2019
Amay,Jordan,Mannelijk,04/04/2019
Hechtel-Eksel,Leopold,Mannelijk,05/01/2019
Frameries,Sofia,Vrouwelijk,04/02/2019
Charleroi,Jennifer,Vrouwelijk,04/07/2019
Herstal,Nathalie,Vrouwelijk,04/07/2019
Destelbergen,Bruno,Mannelijk,04/17/2019
Westerlo,Lena,Vrouwelijk,04/03/2019
Peer,Marnick,Mannelijk,04/09/2019
Hannuit,Steve,Mannelijk,04/12/2019
Saint-Nicolas (Luik),Romain,Mannelijk,05/05/2019
Schaarbeek,Hatice,Vrouwelijk,04/19/2019
Wervik,Marc,Mannelijk,04/01/2019
Zulte,Louise,Vrouwelijk,04/03/2019
Koekelare,Sonja,Vrouwelijk,04/07/2019
Opwijk,Bart,Mannelijk,04/04/2019
Dendermonde,Lies,Vrouwelijk,04/04/2019
Héron,Julien,Mannelijk,04/13/2019
Blankenberge,Gerda,Vrouwelijk,04/14/2019
Lessen,Fabrice,Mannelijk,04/10/2019
Aalst (Aalst),Patricia,Vrouwelijk,03/30/2019
Evere,Driss,Mannelijk,04/07/2019
Blankenberge,Christian,Mannelijk,04/12/2019
Brussel,Maher,Mannelijk,04/08/2019
Châtelet,Liam,Mannelijk,04/06/2019
Essen,Wout,Mannelijk,03/29/2019
Spa,Françoise,Vrouwelijk,04/06/2019
Roosdaal,Christel,Vrouwelijk,04/10/2019
Aalter,Damien,Mannelijk,04/02/2019
Aalst (Aalst),August,Mannelijk,04/07/2019
Niel,Georges,Mannelijk,04/07/2019
Antwerpen,Erna,Vrouwelijk,04/06/2019
Antwerpen,Bruno,Mannelijk,03/30/2019
Sint-Niklaas (Sint-Niklaas),Berlinde,Vrouwelijk,04/25/2019
Gent,Pascal,Mannelijk,04/11/2019
Sint-Jans-Molenbeek,Stefan,Mannelijk,04/10/2019
Heuvelland,Wilfried,Mannelijk,04/12/2019
Zaventem,Marie,Vrouwelijk,04/18/2019
Seraing,Oumou,Vrouwelijk,04/11/2019
Affligem,Yvette,Vrouwelijk,04/23/2019
Villers-la-Ville,Elodie,Vrouwelijk,04/05/2019
Londerzeel,Michiel,Mannelijk,04/01/2019
Antwerpen,Marita,Vrouwelijk,04/10/2019
Ukkel,José,Mannelijk,04/08/2019
Zwijndrecht,Hayat,Vrouwelijk,04/02/2019
