gemeente,naam,geslacht,verwachte datum
Chiny,Olivier,Mannelijk,01/25/2019
Brussel,Juan,Mannelijk,01/21/2019
Ganshoren,Jean,Mannelijk,01/23/2019
Antwerpen,Dominique,Mannelijk,01/30/2019
Antwerpen,Ingrid,Vrouwelijk,01/13/2019
Maaseik,Michel,Mannelijk,01/13/2019
Pepinster,Nathalie,Vrouwelijk,01/16/2019
Gent,Anne-Marie,Vrouwelijk,01/27/2019
Merchtem,Yves,Mannelijk,01/16/2019
Komen-Waasten,Annie,Vrouwelijk,01/23/2019
Ieper,Valentine,Vrouwelijk,01/20/2019
Bergen,Geneviève,Vrouwelijk,01/20/2019
Stabroek,Jimmy,Mannelijk,01/19/2019
Turnhout,Robin,Mannelijk,01/25/2019
Luik,Jacques,Mannelijk,01/24/2019
Le Roeulx,Lucie,Vrouwelijk,01/31/2019
Oostende,Khadija,Vrouwelijk,01/19/2019
Beerse,Alexander,Mannelijk,01/21/2019
Sint-Truiden,Patricia,Vrouwelijk,01/31/2019
Saint-Ghislain,Vincent,Mannelijk,02/12/2019
Sint-Niklaas (Sint-Niklaas),Gino,Mannelijk,02/24/2019
Saint-Hubert,Danielle,Vrouwelijk,02/10/2019
Rotselaar,Martine,Vrouwelijk,01/27/2019
Frasnes-lez-Anvaing,Eric,Mannelijk,01/30/2019
Torhout,Laurens,Mannelijk,02/05/2019
Tremelo,Ingrid,Vrouwelijk,01/16/2019
Willebroek,Bart,Mannelijk,02/02/2019
Ravels,Noah,Mannelijk,02/09/2019
Brussel,Naima,Vrouwelijk,01/18/2019
Melle,Georgette,Vrouwelijk,01/23/2019
Antwerpen,Elias,Mannelijk,01/12/2019
Bertem,Marcel,Mannelijk,01/23/2019
Brasschaat,Alexander,Mannelijk,02/08/2019
Genk,Fabrizio,Mannelijk,01/25/2019
Sint-Gillis,Christophe,Mannelijk,02/07/2019
Luik,Vittorio,Mannelijk,02/09/2019
Haaltert,Suzanna,Vrouwelijk,01/20/2019
Oostkamp,Mathieu,Mannelijk,01/30/2019
Oudergem,Emily,Vrouwelijk,01/27/2019
Manage,Patricia,Vrouwelijk,02/01/2019
Geldenaken,Yvonne,Vrouwelijk,01/22/2019
La Louvière,Joëlle,Vrouwelijk,01/19/2019
Verviers,Paul,Mannelijk,01/26/2019
Schoten,Kenny,Mannelijk,01/23/2019
Oosterzele,Amélie,Vrouwelijk,01/23/2019
Moeskroen,Gabrielle,Vrouwelijk,01/24/2019
Sankt Vith,Dennis,Mannelijk,01/24/2019
Nijvel,Antoine,Mannelijk,02/19/2019
Wezet,Georges,Mannelijk,01/19/2019
Aartselaar,Tim,Mannelijk,01/12/2019
Schaarbeek,Sümeyra,Vrouwelijk,02/14/2019
Scherpenheuvel-Zichem,Alexandra,Vrouwelijk,01/25/2019
Melle,Alexander,Mannelijk,01/27/2019
Seraing,Emile,Mannelijk,01/31/2019
Balen,Myriam,Vrouwelijk,01/27/2019
Waregem,Goedele,Vrouwelijk,02/12/2019
Kortrijk,Claudine,Vrouwelijk,01/14/2019
Péruwelz,Christian,Mannelijk,02/06/2019
Jette,Yvette,Vrouwelijk,01/13/2019
Sint-Genesius-Rode,Christian,Mannelijk,01/23/2019
Diksmuide,Rosa,Vrouwelijk,01/22/2019
Heist-op-den-Berg,Mila,Vrouwelijk,01/30/2019
Evergem,Anna,Vrouwelijk,01/31/2019
Pelt,Eddy,Mannelijk,01/23/2019
Pelt,Maria,Vrouwelijk,02/14/2019
Brussel,Imrane,Mannelijk,01/14/2019
Dilsen-Stokkem,Joseph,Mannelijk,01/25/2019
Sint-Gillis,Ahmed,Mannelijk,01/27/2019
Verviers,Jean-Marc,Mannelijk,01/15/2019
Luik,Aïssa,Mannelijk,01/15/2019
Lasne,Catherine,Vrouwelijk,02/15/2019
Verviers,Pascal,Mannelijk,01/21/2019
Meulebeke,Frida,Vrouwelijk,02/02/2019
De Haan,David,Mannelijk,01/16/2019
Ham-sur-Heure-Nalinnes,Renée,Vrouwelijk,02/03/2019
