gemeente,naam,geslacht,verwachte datum
Aalst (Aalst),Paula,Vrouwelijk,02/24/2019
Sint-Jans-Molenbeek,Jamila,Vrouwelijk,02/19/2019
Lommel,Carina,Vrouwelijk,02/21/2019
Namen,Giuseppe,Mannelijk,02/28/2019
Edegem,Frank,Mannelijk,02/22/2019
La Louvière,Béatrice,Vrouwelijk,02/21/2019
Jette,Juan,Mannelijk,02/15/2019
Moeskroen,Magali,Vrouwelijk,02/20/2019
Vaux-sur-Sûre,Thomas,Mannelijk,02/24/2019
Boechout,Max,Mannelijk,02/19/2019
Pelt,Melvin,Mannelijk,03/06/2019
Haaltert,Suzanne,Vrouwelijk,02/24/2019
Lievegem,Rik,Mannelijk,02/11/2019
Ham,Kenny,Mannelijk,03/01/2019
Zoersel,Davy,Mannelijk,03/07/2019
Sint-Katelijne-Waver,Maria,Vrouwelijk,02/20/2019
Charleroi,Alexandre,Mannelijk,02/20/2019
Wuustwezel,Jason,Mannelijk,03/16/2019
Saint-Ghislain,Robin,Mannelijk,02/21/2019
Brasschaat,Maria,Vrouwelijk,02/10/2019
Brussel,Djenabou,Vrouwelijk,02/21/2019
Ramillies,Quentin,Mannelijk,02/15/2019
Doornik,Gérard,Mannelijk,02/28/2019
Herentals,Alfons,Mannelijk,02/26/2019
Nijvel,Florence,Vrouwelijk,02/28/2019
Lommel,Femke,Vrouwelijk,02/26/2019
Viroinval,Cathy,Vrouwelijk,02/11/2019
Lasne,Maïté,Vrouwelijk,03/01/2019
Huldenberg,Odette,Vrouwelijk,02/23/2019
Brussel,Mostafa,Mannelijk,03/04/2019
Bergen,Joëlle,Vrouwelijk,02/23/2019
Wevelgem,Sophie,Vrouwelijk,02/22/2019
Leuven,Wim,Mannelijk,02/10/2019
Herve,Aurore,Vrouwelijk,02/26/2019
Mechelen,Adam,Mannelijk,02/11/2019
Willebroek,Marc,Mannelijk,02/16/2019
Pelt,Menno,Mannelijk,02/20/2019
Poperinge,Goedele,Vrouwelijk,02/15/2019
Rotselaar,Nicole,Vrouwelijk,02/19/2019
Kapellen (Antwerpen),Wendy,Vrouwelijk,02/16/2019
Aat,Emilie,Vrouwelijk,02/10/2019
Beernem,Johan,Mannelijk,02/28/2019
Hasselt,Mohamad,Mannelijk,02/13/2019
Turnhout,Laurens,Mannelijk,02/25/2019
Flémalle,Thérèse,Vrouwelijk,02/15/2019
Oudenaarde,Paula,Vrouwelijk,03/13/2019
Dour,Christiane,Vrouwelijk,02/26/2019
Aubange,Maeva,Vrouwelijk,02/24/2019
Neupré,Monique,Vrouwelijk,02/14/2019
Tielt-Winge,Alexander,Mannelijk,02/27/2019
Herent,Els,Vrouwelijk,02/12/2019
Opwijk,Willem,Mannelijk,03/02/2019
Oerle,Camille,Vrouwelijk,02/20/2019
Charleroi,Georges,Mannelijk,02/27/2019
Dison,Laurent,Mannelijk,02/25/2019
Lommel,Caroline,Vrouwelijk,02/28/2019
Houffalize,Roger,Mannelijk,03/02/2019
Doornik,Micheline,Vrouwelijk,02/24/2019
Antwerpen,Saskia,Vrouwelijk,03/11/2019
Dison,Francis,Mannelijk,02/20/2019
Brussel,Paula,Vrouwelijk,02/20/2019
Brugge,Griet,Vrouwelijk,02/22/2019
Ottignies-Louvain-la-Neuve,Michaël,Mannelijk,02/17/2019
Sint-Jans-Molenbeek,Maria,Vrouwelijk,02/17/2019
Mont-Saint-Guibert,Isabelle,Vrouwelijk,02/19/2019
Brussel,Sorin,Mannelijk,02/13/2019
Kinrooi,Anouk,Vrouwelijk,02/27/2019
Namen,Jordan,Mannelijk,02/20/2019
Anderlecht,Fabio,Mannelijk,02/26/2019
Lummen,Wout,Mannelijk,02/12/2019
Sint-Gillis,Séverine,Vrouwelijk,02/23/2019
Bree,Elza,Vrouwelijk,02/23/2019
Antwerpen,Michel,Mannelijk,02/10/2019
Namen,Noa,Vrouwelijk,02/13/2019
Gouvy,Michel,Mannelijk,02/10/2019
Charleroi,Jonathan,Mannelijk,02/11/2019
Aalst (Aalst),Ruben,Mannelijk,03/10/2019
Mol,Monique,Vrouwelijk,02/12/2019
Hooglede,Vanessa,Vrouwelijk,02/25/2019
Assesse,Hélène,Vrouwelijk,02/14/2019
Péruwelz,Magali,Vrouwelijk,03/05/2019
Beveren (Sint-Niklaas),Karolien,Vrouwelijk,03/15/2019
Luik,Laureen,Vrouwelijk,02/18/2019
Aalst (Aalst),Huguette,Vrouwelijk,02/22/2019
Braives,Fabrice,Mannelijk,02/19/2019
Schoten,Luc,Mannelijk,02/15/2019
Oostkamp,Annelore,Vrouwelijk,02/16/2019
Plombières,Nicole,Vrouwelijk,02/25/2019
Braives,Monique,Vrouwelijk,02/20/2019
Wingene,Lotte,Vrouwelijk,02/23/2019
Gent,Kevin,Mannelijk,02/18/2019
Kraainem,Olivier,Mannelijk,02/18/2019
Tervuren,André,Mannelijk,03/04/2019
Ronse,Anne-Marie,Vrouwelijk,02/25/2019
Châtelet,Coralie,Vrouwelijk,02/15/2019
Wuustwezel,Annemie,Vrouwelijk,02/22/2019
Sankt Vith,Marcel,Mannelijk,02/25/2019
Bergen,Denis,Mannelijk,02/18/2019
Brecht,Erwin,Mannelijk,02/10/2019
Frameries,Philippe,Mannelijk,03/07/2019
Leuze-en-Hainaut,Sandrine,Vrouwelijk,02/16/2019
Gingelom,Sofie,Vrouwelijk,03/01/2019
Linter,Gisèle,Vrouwelijk,02/16/2019
Thimister-Clermont,Sébastien,Mannelijk,02/14/2019
Antwerpen,Omayma,Vrouwelijk,03/15/2019
Zandhoven,Johan,Mannelijk,02/24/2019
Spa,Annette,Vrouwelijk,02/11/2019
Brussel,Danièle,Vrouwelijk,02/22/2019
Evergem,Evelien,Vrouwelijk,02/23/2019
Faimes,Monique,Vrouwelijk,02/15/2019
Hasselt,Elize,Vrouwelijk,02/15/2019
Ukkel,Steve,Mannelijk,02/22/2019
Stabroek,Annelies,Vrouwelijk,02/21/2019
Balen,Stefan,Mannelijk,02/10/2019
Verviers,Yasin,Mannelijk,02/26/2019
Londerzeel,Mathis,Mannelijk,02/12/2019
Mechelen,Aya,Vrouwelijk,03/14/2019
Tubeke,Elisa,Vrouwelijk,02/19/2019
Herenthout,Nadia,Vrouwelijk,02/10/2019
Zoersel,Elisa,Vrouwelijk,02/18/2019
Bertrix,Marylène,Vrouwelijk,03/27/2019
Ingelmunster,Rik,Mannelijk,02/24/2019
Bütgenbach,Andreas,Mannelijk,03/08/2019
Brussel,Maxime,Mannelijk,02/17/2019
Verviers,Sacha,Mannelijk,03/12/2019
Virton,Vincent,Mannelijk,02/19/2019
Lontzen,Elisa,Vrouwelijk,02/14/2019
Charleroi,Jeannine,Vrouwelijk,02/25/2019
Sint-Katelijne-Waver,Jean,Mannelijk,02/17/2019
Grimbergen,Veerle,Vrouwelijk,03/07/2019
Zinnik,Justin,Mannelijk,02/15/2019
Diest,Lutgarde,Vrouwelijk,02/13/2019
Zonhoven,Luc,Mannelijk,03/10/2019
Scherpenheuvel-Zichem,Marcel,Mannelijk,03/10/2019
Ukkel,Louis,Mannelijk,03/12/2019
Boechout,Maria,Vrouwelijk,02/18/2019
Vilvoorde,Annick,Vrouwelijk,02/12/2019
Kortrijk,Hilde,Vrouwelijk,03/17/2019
Philippeville,Denis,Mannelijk,02/19/2019
Kortrijk,Monique,Vrouwelijk,02/20/2019
Beringen,Kjell,Mannelijk,04/15/2019
Bilzen,Myriam,Vrouwelijk,02/20/2019
Seneffe,Joris,Mannelijk,02/15/2019
Ninove,Koen,Mannelijk,02/20/2019
Gent,Barbara,Vrouwelijk,02/19/2019
Ham-sur-Heure-Nalinnes,Aurore,Vrouwelijk,03/02/2019
Namen,Ginette,Vrouwelijk,03/06/2019
Burdinne,Adrien,Mannelijk,02/14/2019
Lier,Conny,Vrouwelijk,02/15/2019
Harelbeke,Alexia,Vrouwelijk,02/17/2019
Zele,François,Mannelijk,02/20/2019
Hamois,André,Mannelijk,02/18/2019
Kasterlee,Robin,Mannelijk,02/11/2019
Hoeselt,Pieter,Mannelijk,02/14/2019
Tielt-Winge,Stef,Mannelijk,02/13/2019
Maasmechelen,Sam,Vrouwelijk,02/21/2019
Gerpinnes,Robert,Mannelijk,02/10/2019
Hastière,Josiane,Vrouwelijk,02/26/2019
Aat,Céline,Vrouwelijk,02/14/2019
Beringen,Heidi,Vrouwelijk,03/09/2019
Waasmunster,Sarah,Vrouwelijk,03/11/2019
Lede,Tessa,Vrouwelijk,02/22/2019
Anderlecht,Alessia,Vrouwelijk,02/19/2019
Flémalle,Gianni,Mannelijk,02/23/2019
Zemst,Jari,Mannelijk,03/01/2019
Brugge,Marie,Vrouwelijk,03/04/2019
Ottignies-Louvain-la-Neuve,Daniel,Mannelijk,02/18/2019
Oupeye,Anna,Vrouwelijk,02/17/2019
Antwerpen,Izabela,Vrouwelijk,02/15/2019
Grimbergen,Omar,Mannelijk,03/01/2019
Aywaille,Marie-Christine,Vrouwelijk,02/13/2019
Mechelen,Merel,Vrouwelijk,02/25/2019
Diksmuide,Marc,Mannelijk,02/22/2019
Sint-Truiden,Jean,Mannelijk,03/02/2019
Gent,Anna,Vrouwelijk,02/18/2019
Welkenraedt,Suzanne,Vrouwelijk,03/06/2019
Jette,Laura,Vrouwelijk,02/23/2019
Bitsingen,Stéphane,Mannelijk,03/02/2019
Doornik,Carine,Vrouwelijk,02/12/2019
Oudergem,Louise,Vrouwelijk,02/23/2019
Hamme (Dendermonde),Kurt,Mannelijk,02/23/2019
Schaarbeek,Nelson,Mannelijk,03/15/2019
Antwerpen,Steven,Mannelijk,02/24/2019
Eghezée,Claudine,Vrouwelijk,02/22/2019
Watermaal-Bosvoorde,Noemi,Vrouwelijk,02/19/2019
Esneux,André,Mannelijk,02/23/2019
Quaregnon,David,Mannelijk,02/17/2019
Gent,Nathalie,Vrouwelijk,02/22/2019
Bocholt,Josephus,Mannelijk,02/14/2019
Scherpenheuvel-Zichem,Evelien,Vrouwelijk,02/28/2019
Ukkel,Paul,Mannelijk,03/01/2019
Luik,Willy,Mannelijk,02/14/2019
Oud-Turnhout,Liliane,Vrouwelijk,02/17/2019
Sint-Jans-Molenbeek,Rayan,Mannelijk,02/14/2019
Soumagne,Louis,Mannelijk,02/23/2019
Genk,Yigit,Mannelijk,03/02/2019
Temse,Els,Vrouwelijk,02/12/2019
Sambreville,Françoise,Vrouwelijk,02/26/2019
Halle (Halle-Vilvoorde),Jenny,Vrouwelijk,02/28/2019
Sint-Jans-Molenbeek,Rahma,Vrouwelijk,02/15/2019
Alveringem,Hans,Mannelijk,02/17/2019
Brugge,Cynthia,Vrouwelijk,02/13/2019
Gent,Yuliya,Vrouwelijk,02/10/2019
Gouvy,Lola,Vrouwelijk,03/06/2019
De Haan,Louise,Vrouwelijk,03/10/2019
Kortrijk,Christiane,Vrouwelijk,02/20/2019
Anderlues,Yves,Mannelijk,02/20/2019
Lochristi,Peggy,Vrouwelijk,02/20/2019
Westerlo,Marcel,Mannelijk,02/13/2019
Amay,Frédéric,Mannelijk,02/23/2019
Wellin,Nathalie,Vrouwelijk,02/10/2019
Halle (Halle-Vilvoorde),Nadia,Vrouwelijk,02/24/2019
Namen,Julie,Vrouwelijk,02/27/2019
Sint-Pieters-Leeuw,Huguette,Vrouwelijk,03/07/2019
Zottegem,Simonne,Vrouwelijk,02/21/2019
Dilbeek,Hannah,Vrouwelijk,03/06/2019
Liedekerke,Femke,Vrouwelijk,02/23/2019
Antwerpen,Cassandra,Vrouwelijk,02/28/2019
Walcourt,Noa,Mannelijk,02/14/2019
Schaarbeek,Amal,Vrouwelijk,02/13/2019
Zinnik,Jérémy,Mannelijk,02/14/2019
Grâce-Hollogne,Virginie,Vrouwelijk,02/18/2019
La Louvière,Henri,Mannelijk,02/23/2019
Kasteelbrakel,Romain,Mannelijk,03/06/2019
Nazareth,Julie,Vrouwelijk,02/20/2019
Balen,Saskia,Vrouwelijk,02/14/2019
Jette,Nicole,Vrouwelijk,02/15/2019
Zemst,Andries,Mannelijk,03/16/2019
Wingene,Maria,Vrouwelijk,02/18/2019
Walcourt,Jérémy,Mannelijk,02/26/2019
Antwerpen,Kilian,Mannelijk,02/18/2019
Lier,Sara,Vrouwelijk,02/20/2019
Hasselt,Maria,Vrouwelijk,02/22/2019
Deerlijk,Leen,Vrouwelijk,02/11/2019
Brugge,Anna,Vrouwelijk,02/23/2019
Lier,Dirk,Mannelijk,02/26/2019
’s Gravenbrakel,Maxence,Mannelijk,02/23/2019
Antwerpen,Nazha,Vrouwelijk,02/16/2019
Temse,Hajar,Vrouwelijk,02/15/2019
Sint-Gillis,Fanny,Vrouwelijk,02/11/2019
Saint-Ghislain,Samuel,Mannelijk,02/23/2019
Gent,Marie-José,Vrouwelijk,02/22/2019
Mol,Marleen,Vrouwelijk,03/21/2019
Moorslede,Georges,Mannelijk,02/20/2019
Eeklo,Pierre,Mannelijk,02/20/2019
Ronse,Eddy,Mannelijk,03/03/2019
Holsbeek,Gaston,Mannelijk,02/17/2019
Diksmuide,Jozef,Mannelijk,02/19/2019
Leuven,Robin,Mannelijk,03/02/2019
Antwerpen,Rosemarie,Vrouwelijk,02/22/2019
Dilbeek,Christel,Vrouwelijk,02/25/2019
Oupeye,Sylvie,Vrouwelijk,02/14/2019
Mechelen,Maxime,Vrouwelijk,04/10/2019
Essen,Marcel,Mannelijk,02/18/2019
Chaudfontaine,Benjamin,Mannelijk,02/20/2019
Andenne,Julien,Mannelijk,02/28/2019
Wortegem-Petegem,Geert,Mannelijk,02/27/2019
Brugge,Fernand,Mannelijk,02/25/2019
Aarlen,Carine,Vrouwelijk,02/16/2019
Roeselare,Marc,Mannelijk,02/20/2019
Dinant,Christiane,Vrouwelijk,04/16/2019
Gent,Lina,Vrouwelijk,02/11/2019
Rumes,Océane,Vrouwelijk,02/11/2019
Pelt,Cindy,Vrouwelijk,02/25/2019
Eupen,Maria,Vrouwelijk,02/16/2019
Puurs-Sint-Amands,Lydia,Vrouwelijk,02/23/2019
Anderlecht,Galina,Vrouwelijk,02/13/2019
Denderleeuw,Diane,Vrouwelijk,02/22/2019
Quévy,Marie-Christine,Vrouwelijk,02/24/2019
Binche,Valérie,Vrouwelijk,02/23/2019
Schaarbeek,Roberto,Mannelijk,02/22/2019
Aalst (Aalst),Etienne,Mannelijk,02/15/2019
Roosdaal,Gerda,Vrouwelijk,02/25/2019
Brussel,Othmane,Mannelijk,02/25/2019
Zottegem,Godelieve,Vrouwelijk,02/20/2019
Seraing,Nadine,Vrouwelijk,02/19/2019
Vorst (Brussel-Hoofdstad),Régine,Vrouwelijk,03/02/2019
Sint-Agatha-Berchem,Pascal,Mannelijk,02/11/2019
Zwijndrecht,Jozef,Mannelijk,02/11/2019
Hasselt,Guy,Mannelijk,02/25/2019
Saint-Hubert,André,Mannelijk,02/20/2019
Oostkamp,Dieter,Mannelijk,03/06/2019
Etterbeek,Loubna,Vrouwelijk,02/23/2019
Grobbendonk,Jan,Mannelijk,02/23/2019
Zoutleeuw,Kelly,Vrouwelijk,04/13/2019
Brussel,Sonia,Vrouwelijk,02/27/2019
Sint-Lambrechts-Woluwe,Olivier,Mannelijk,03/04/2019
Blegny,Fabrice,Mannelijk,02/16/2019
Kalmthout,Ivo,Mannelijk,02/26/2019
Gent,Simonna,Vrouwelijk,02/21/2019
Lede,Daniël,Mannelijk,02/12/2019
Gent,Kris,Mannelijk,02/27/2019
Elsene,Monika,Vrouwelijk,02/27/2019
Antwerpen,Luisa,Vrouwelijk,03/01/2019
Lanaken,Godelieve,Vrouwelijk,02/11/2019
Eigenbrakel,Christiane,Vrouwelijk,02/21/2019
Etterbeek,Khaled,Mannelijk,02/26/2019
Brasschaat,Roger,Mannelijk,03/02/2019
Willebroek,Liesbet,Vrouwelijk,02/13/2019
Saint-Georges-sur-Meuse,Mathias,Mannelijk,02/21/2019
Brussel,Mila,Vrouwelijk,02/17/2019
Knokke-Heist,Maria,Vrouwelijk,02/21/2019
Kampenhout,Stefanie,Vrouwelijk,03/02/2019
Mechelen,Wouter,Mannelijk,02/23/2019
Luik,Alyssa,Vrouwelijk,02/20/2019
Luik,Bertrand,Mannelijk,02/25/2019
Frameries,Michel,Mannelijk,03/11/2019
Zottegem,Elias,Mannelijk,02/23/2019
Charleroi,Oktay,Mannelijk,02/15/2019
Aalst (Aalst),Amine,Mannelijk,03/13/2019
Geraardsbergen,Robin,Mannelijk,03/14/2019
Antwerpen,Julia,Vrouwelijk,02/16/2019
Halle (Halle-Vilvoorde),Werner,Mannelijk,02/18/2019
Luik,Ornella,Vrouwelijk,02/20/2019
Lessen,Maxime,Mannelijk,02/11/2019
Sint-Joost-ten-Node,Ismaël,Mannelijk,03/15/2019
Aalter,Marleen,Vrouwelijk,02/11/2019
Aarschot,Danny,Mannelijk,02/28/2019
Saint-Ghislain,Jean-François,Mannelijk,02/13/2019
