gemeente,naam,geslacht,verwachte datum
Geraardsbergen,Jordy,Mannelijk,02/25/2019
Waver,Jean,Mannelijk,01/19/2019
Retie,Leon,Mannelijk,02/01/2019
Ham-sur-Heure-Nalinnes,Frédéric,Mannelijk,01/24/2019
Lochristi,Roland,Mannelijk,02/14/2019
Zandhoven,Stan,Mannelijk,01/21/2019
Aalst (Aalst),Guy,Mannelijk,01/13/2019
Herentals,Sara,Vrouwelijk,01/20/2019
Pelt,Hendrika,Vrouwelijk,01/28/2019
Aiseau-Presles,Vincenzo,Mannelijk,01/30/2019
Genk,Walter,Mannelijk,01/21/2019
La Louvière,Bernadette,Vrouwelijk,01/23/2019
Hoei,Josiane,Vrouwelijk,02/15/2019
Aalter,Brecht,Mannelijk,02/10/2019
Namen,Léa,Vrouwelijk,01/20/2019
Boechout,Jens,Mannelijk,01/26/2019
Mechelen,Ahmed,Mannelijk,01/19/2019
Genk,Luc,Mannelijk,02/09/2019
Vosselaar,Leen,Vrouwelijk,01/16/2019
Gent,Maxime,Mannelijk,01/20/2019
Harelbeke,Linda,Vrouwelijk,01/16/2019
Ranst,Nico,Mannelijk,01/24/2019
Pont-à-Celles,Danielle,Vrouwelijk,01/20/2019
Couvin,Corinne,Vrouwelijk,02/03/2019
Charleroi,Michael,Mannelijk,02/02/2019
Zemst,Michel,Mannelijk,01/28/2019
Mechelen,Nisrin,Vrouwelijk,01/25/2019
Brussel,Noura,Vrouwelijk,01/25/2019
Kortrijk,Philippe,Mannelijk,01/16/2019
Beaumont,Martine,Vrouwelijk,01/16/2019
Gistel,Kris,Mannelijk,01/30/2019
Pont-à-Celles,Anna,Vrouwelijk,01/20/2019
Zelzate,Femke,Vrouwelijk,01/29/2019
Hamois,Christiane,Vrouwelijk,02/01/2019
Gent,Marguerite,Vrouwelijk,02/06/2019
Wuustwezel,Stef,Mannelijk,01/29/2019
Boom,Dirk,Mannelijk,01/18/2019
Le Roeulx,Benoit,Mannelijk,01/20/2019
Temse,Filip,Mannelijk,01/22/2019
Heers,Maria,Vrouwelijk,01/30/2019
Frameries,Giovanni,Mannelijk,01/25/2019
Oostkamp,Laure,Vrouwelijk,01/14/2019
Bornem,Anna,Vrouwelijk,01/21/2019
Namen,Pierre,Mannelijk,01/26/2019
Sint-Truiden,Eduard,Mannelijk,01/21/2019
Estaimpuis,Clément,Mannelijk,01/27/2019
Sambreville,Michel,Mannelijk,01/20/2019
Wevelgem,Yvan,Mannelijk,01/31/2019
Ranst,Tom,Mannelijk,01/24/2019
Herstal,Elisabeth,Vrouwelijk,03/14/2019
Ravels,Liliane,Vrouwelijk,01/26/2019
Lokeren,Tanja,Vrouwelijk,01/29/2019
Ledegem,Godelieve,Vrouwelijk,01/22/2019
Elsene,Katerina,Vrouwelijk,01/29/2019
Leuven,Laura,Vrouwelijk,01/16/2019
Zinnik,Thierry,Mannelijk,01/22/2019
Schaarbeek,Tomasz,Mannelijk,01/26/2019
Sint-Truiden,Annick,Vrouwelijk,01/21/2019
Gent,Jamal,Mannelijk,01/28/2019
Brussel,Hicham,Mannelijk,01/20/2019
Brecht,Robbe,Mannelijk,01/22/2019
Kortenaken,Anja,Vrouwelijk,02/01/2019
Sint-Pieters-Leeuw,Yann,Mannelijk,01/24/2019
Marche-en-Famenne,Laurent,Mannelijk,01/30/2019
Kortenberg,Pascal,Mannelijk,01/19/2019
Middelkerke,Filip,Mannelijk,01/26/2019
Sint-Genesius-Rode,Vincent,Mannelijk,01/17/2019
Lommel,Paula,Vrouwelijk,01/17/2019
Oudsbergen,Marcel,Mannelijk,01/14/2019
Koksijde,Johan,Mannelijk,02/16/2019
Poperinge,Annie,Vrouwelijk,01/17/2019
Meise,Sam,Mannelijk,01/21/2019
Malmedy,Karin,Vrouwelijk,01/25/2019
Herzele,Kim,Vrouwelijk,01/16/2019
Andenne,Laura,Vrouwelijk,01/30/2019
Antwerpen,Guido,Mannelijk,01/25/2019
Houffalize,Pascal,Mannelijk,01/24/2019
Maaseik,Davy,Mannelijk,01/21/2019
Lochristi,Jari,Mannelijk,01/25/2019
Eeklo,Stijn,Mannelijk,01/15/2019
Ranst,Robert,Mannelijk,02/01/2019
Diest,Robert,Mannelijk,01/28/2019
Léglise,Véronique,Vrouwelijk,01/24/2019
Elsene,Yvon,Mannelijk,01/20/2019
Oudenaarde,Kathleen,Vrouwelijk,01/22/2019
Diest,Rudi,Mannelijk,01/21/2019
Leuven,Laxmi,Vrouwelijk,01/20/2019
Malle,Véronique,Vrouwelijk,02/02/2019
Antwerpen,Mohamed,Mannelijk,02/12/2019
Aat,Yvette,Vrouwelijk,01/26/2019
Saint-Ghislain,Christianne,Vrouwelijk,01/27/2019
Maaseik,Gabrielle,Vrouwelijk,02/01/2019
Lommel,Stijn,Mannelijk,02/16/2019
Stekene,Anja,Vrouwelijk,01/23/2019
Sint-Niklaas (Sint-Niklaas),Ayoub,Mannelijk,01/19/2019
