gemeente,naam,geslacht,verwachte datum
Sint-Jans-Molenbeek,Elisabetta,Vrouwelijk,08/22/2019
Bastenaken,Robert,Mannelijk,08/10/2019
Aarschot,Lynn,Vrouwelijk,08/17/2019
Vilvoorde,Corinne,Vrouwelijk,07/30/2019
Sint-Niklaas (Sint-Niklaas),Kamiel,Mannelijk,07/29/2019
Merelbeke,Wendy,Vrouwelijk,08/05/2019
Geel,Rita,Vrouwelijk,08/12/2019
Colfontaine,Philippe,Mannelijk,08/10/2019
Estinnes,Caroline,Vrouwelijk,08/02/2019
Brussel,Walid,Mannelijk,08/05/2019
Herentals,Annick,Vrouwelijk,08/08/2019
Overijse,Marie,Vrouwelijk,08/09/2019
Laarne,Steven,Mannelijk,08/15/2019
Torhout,Ilse,Vrouwelijk,08/17/2019
Kortrijk,Michel,Mannelijk,08/05/2019
Oudergem,Carine,Vrouwelijk,08/03/2019
Anthisnes,Dominique,Vrouwelijk,08/16/2019
Wezet,Adrien,Mannelijk,08/16/2019
Berlaar,Karl,Mannelijk,08/15/2019
Gent,Kato,Vrouwelijk,08/27/2019
Destelbergen,Sarah,Vrouwelijk,08/14/2019
Pelt,Eric,Mannelijk,08/02/2019
Duffel,Luc,Mannelijk,08/06/2019
Geel,Ann,Vrouwelijk,08/08/2019
Denderleeuw,Rebecca,Vrouwelijk,08/17/2019
Vielsalm,Manon,Vrouwelijk,08/02/2019
Zottegem,Linde,Vrouwelijk,08/14/2019
Brecht,Ludovicus,Mannelijk,08/10/2019
Herstal,Christina,Vrouwelijk,08/05/2019
Halle (Halle-Vilvoorde),Lars,Mannelijk,08/01/2019
Balen,Luc,Mannelijk,08/04/2019
Antwerpen,Frances,Vrouwelijk,08/12/2019
Brussel,Sophie,Vrouwelijk,08/04/2019
Charleroi,Diana,Vrouwelijk,08/10/2019
Burdinne,Maria,Vrouwelijk,08/09/2019
Chaumont-Gistoux,Christian,Mannelijk,08/12/2019
Zaventem,Marie,Vrouwelijk,08/03/2019
Tervuren,Clara,Vrouwelijk,08/31/2019
Leuven,Maartje,Vrouwelijk,08/15/2019
Pepinster,Albert,Mannelijk,08/10/2019
Wezembeek-Oppem,Florian,Mannelijk,08/03/2019
Waver,Camille,Vrouwelijk,07/30/2019
Geetbets,Leen,Vrouwelijk,08/09/2019
Damme,Nadine,Vrouwelijk,08/06/2019
Ganshoren,Xavier,Mannelijk,08/02/2019
Wuustwezel,Cornelia,Vrouwelijk,08/07/2019
Mechelen,Geert,Mannelijk,08/09/2019
Merksplas,Karin,Vrouwelijk,08/09/2019
Harelbeke,Lucienne,Vrouwelijk,08/07/2019
Aalter,Bertha,Vrouwelijk,08/27/2019
Kelmis,Anna,Vrouwelijk,08/14/2019
Doornik,Fiona,Vrouwelijk,08/15/2019
Oupeye,Emma,Vrouwelijk,08/23/2019
Rijkevorsel,Jozef,Mannelijk,08/12/2019
Waregem,Jurgen,Mannelijk,08/10/2019
Sint-Jans-Molenbeek,Remus,Mannelijk,08/06/2019
Kortemark,Brent,Mannelijk,08/04/2019
Antwerpen,Fatima,Vrouwelijk,08/06/2019
Ans,Tony,Mannelijk,08/07/2019
Brussel,Hanane,Vrouwelijk,08/06/2019
Etterbeek,Malika,Vrouwelijk,08/14/2019
Sint-Gillis,Chiara,Vrouwelijk,08/04/2019
Diest,Ian,Mannelijk,08/07/2019
Charleroi,Hugo,Mannelijk,08/06/2019
Frameries,Antonio,Mannelijk,08/06/2019
Bertrix,Sandra,Vrouwelijk,08/05/2019
Neupré,Catherine,Vrouwelijk,08/13/2019
Kapelle-op-den-Bos,Maria,Vrouwelijk,08/01/2019
Leuven,Miranda,Vrouwelijk,08/08/2019
Schaarbeek,Mariam,Vrouwelijk,08/04/2019
Tielt (Tielt),Katty,Vrouwelijk,08/20/2019
Brugge,Peter,Mannelijk,08/09/2019
Hasselt,Monique,Vrouwelijk,07/28/2019
Kortenberg,Melissa,Vrouwelijk,07/31/2019
Halle (Halle-Vilvoorde),Charles,Mannelijk,08/15/2019
Scherpenheuvel-Zichem,Serge,Mannelijk,08/12/2019
Genk,Dirk,Mannelijk,07/31/2019
Lebbeke,Heidi,Vrouwelijk,08/22/2019
Mortsel,Dominique,Vrouwelijk,08/04/2019
Anhée,Antoine,Mannelijk,08/01/2019
Luik,Micheline,Vrouwelijk,08/23/2019
Roeselare,Ludo,Mannelijk,08/06/2019
Oudenaarde,Stijn,Mannelijk,08/12/2019
Amay,Laurie,Vrouwelijk,08/20/2019
Quiévrain,Christian,Mannelijk,08/26/2019
Mol,Eef,Vrouwelijk,08/19/2019
Turnhout,Raymondus,Mannelijk,07/28/2019
Vorst (Brussel-Hoofdstad),Abdallah,Mannelijk,08/01/2019
Sambreville,Patrick,Mannelijk,08/08/2019
Halle (Halle-Vilvoorde),Robin,Mannelijk,08/10/2019
Vorst (Brussel-Hoofdstad),Yasmine,Vrouwelijk,08/12/2019
Asse,Henri,Mannelijk,08/01/2019
Borgloon,Marcel,Mannelijk,08/16/2019
Menen,Anny,Vrouwelijk,08/09/2019
Aalst (Aalst),Marie,Vrouwelijk,08/05/2019
Steenokkerzeel,Dominique,Vrouwelijk,08/06/2019
Manage,Maria,Vrouwelijk,08/16/2019
Evere,Mia,Vrouwelijk,07/30/2019
Riemst,Noor,Vrouwelijk,08/08/2019
Lille,Maria,Vrouwelijk,07/29/2019
Antwerpen,Sven,Mannelijk,09/07/2019
Leuven,Geneviève,Vrouwelijk,07/30/2019
Deinze,Godelieve,Vrouwelijk,08/14/2019
Sambreville,Martine,Vrouwelijk,08/11/2019
Boussu,Karine,Vrouwelijk,08/12/2019
Oud-Heverlee,Sara,Vrouwelijk,08/08/2019
Houthalen-Helchteren,Wim,Mannelijk,08/07/2019
Alken,Gilles,Mannelijk,07/28/2019
Roeselare,Jozef,Mannelijk,08/02/2019
Wezet,Louis,Mannelijk,08/09/2019
Moeskroen,Nicolas,Mannelijk,08/04/2019
Fontaine-l’Evêque,Marcel,Mannelijk,08/07/2019
Berlare,Johan,Mannelijk,08/17/2019
La Louvière,Mehmet,Mannelijk,08/09/2019
Aalst (Aalst),Candice,Vrouwelijk,08/09/2019
Beveren (Sint-Niklaas),Cindy,Vrouwelijk,08/13/2019
Elsene,Luce,Vrouwelijk,08/04/2019
Wevelgem,Luc,Mannelijk,08/10/2019
Bredene,Bart,Mannelijk,07/30/2019
Heist-op-den-Berg,Rosa,Vrouwelijk,08/10/2019
Balen,Veerle,Vrouwelijk,07/30/2019
Lokeren,Miranda,Vrouwelijk,08/15/2019
Eigenbrakel,Jacques,Mannelijk,08/10/2019
Grobbendonk,Mathias,Mannelijk,08/11/2019
Merelbeke,Michel,Mannelijk,08/07/2019
Galmaarden,Floris,Mannelijk,08/16/2019
Sint-Gillis-Waas,Senne,Mannelijk,08/23/2019
Edegem,Marina,Vrouwelijk,08/07/2019
Moeskroen,Rachel,Vrouwelijk,08/29/2019
Dilbeek,Chiara,Vrouwelijk,07/29/2019
Kortrijk,Jaak,Mannelijk,08/28/2019
Thimister-Clermont,Stéphane,Mannelijk,07/31/2019
Diest,Karen,Vrouwelijk,08/02/2019
Beloeil,Stéphanie,Vrouwelijk,08/05/2019
Gent,Rosalie,Vrouwelijk,08/04/2019
Florennes,Roger,Mannelijk,08/03/2019
Oostende,Mike,Mannelijk,08/27/2019
Kontich,Marthe,Vrouwelijk,07/29/2019
Hasselt,Ilias,Mannelijk,08/06/2019
Brussel,Rachid,Mannelijk,08/10/2019
Diksmuide,Oscar,Mannelijk,08/02/2019
Chaudfontaine,Cécile,Vrouwelijk,07/28/2019
Rendeux,Geneviève,Vrouwelijk,08/09/2019
Heusden-Zolder,Suna,Vrouwelijk,08/02/2019
Chapelle-lez-Herlaimont,Hugo,Mannelijk,08/03/2019
Jalhay,Louis,Mannelijk,08/02/2019
Frasnes-lez-Anvaing,Justine,Vrouwelijk,08/02/2019
Dour,Kylian,Mannelijk,08/12/2019
Halle (Halle-Vilvoorde),Anthony,Mannelijk,08/01/2019
Herstal,Mila,Vrouwelijk,08/26/2019
Antwerpen,Safouan,Mannelijk,07/28/2019
Anderlecht,Samy,Mannelijk,08/11/2019
Seraing,Zineb,Vrouwelijk,08/04/2019
Momignies,Sandrine,Vrouwelijk,08/29/2019
Boom,Linda,Vrouwelijk,08/08/2019
La Bruyère,Marc,Mannelijk,08/04/2019
Antwerpen,Gerardus,Mannelijk,08/05/2019
Zutendaal,André,Mannelijk,08/11/2019
Charleroi,Enza,Vrouwelijk,08/17/2019
Saint-Hubert,Christel,Vrouwelijk,07/31/2019
Maldegem,Robert,Mannelijk,08/17/2019
Charleroi,Myriam,Vrouwelijk,08/06/2019
Middelkerke,Christiana,Vrouwelijk,08/10/2019
Ukkel,Louise,Vrouwelijk,08/13/2019
Genk,Tuana,Vrouwelijk,08/07/2019
Zele,Willy,Mannelijk,08/09/2019
Ottignies-Louvain-la-Neuve,Ethan,Mannelijk,08/08/2019
Brugge,Michel,Mannelijk,08/02/2019
Knokke-Heist,Jasper,Mannelijk,08/09/2019
Mortsel,Elise,Vrouwelijk,08/07/2019
Gent,Marc,Mannelijk,08/06/2019
Péruwelz,Isabelle,Vrouwelijk,08/14/2019
Châtelet,Mirella,Vrouwelijk,08/15/2019
Brugge,Joke,Vrouwelijk,08/14/2019
Maldegem,Margot,Vrouwelijk,07/31/2019
Merchtem,Eric,Mannelijk,08/04/2019
Linter,Henri,Mannelijk,08/10/2019
Brakel,Willy,Mannelijk,08/11/2019
Geraardsbergen,Marnick,Mannelijk,08/15/2019
Sint-Truiden,Aya,Vrouwelijk,08/29/2019
Luik,Yannick,Mannelijk,08/12/2019
Leuven,Lieze,Vrouwelijk,07/28/2019
Erpe-Mere,Hilde,Vrouwelijk,08/12/2019
Vielsalm,Henri,Mannelijk,08/04/2019
Harelbeke,Franky,Mannelijk,08/02/2019
