gemeente,naam,geslacht,verwachte datum
Genk,Fatiha,Vrouwelijk,10/15/2019
Schaarbeek,Mustapha,Mannelijk,10/17/2019
Bilzen,Antoon,Mannelijk,10/19/2019
Hechtel-Eksel,Pieter,Mannelijk,10/15/2019
Middelkerke,Robert,Mannelijk,10/15/2019
Oud-Turnhout,Ronald,Mannelijk,10/13/2019
Waregem,Julie,Vrouwelijk,10/16/2019
Colfontaine,Sandrine,Vrouwelijk,10/15/2019
Luik,Özcan,Mannelijk,10/25/2019
Doornik,Charles,Mannelijk,10/17/2019
Destelbergen,Lydie,Vrouwelijk,10/06/2019
Thuin,Alexandre,Mannelijk,10/22/2019
Komen-Waasten,Damien,Mannelijk,10/17/2019
Lille,Lena,Vrouwelijk,10/23/2019
Leuze-en-Hainaut,André,Mannelijk,10/05/2019
Bergen,Zoé,Vrouwelijk,10/21/2019
Sint-Niklaas (Sint-Niklaas),Angelique,Vrouwelijk,10/07/2019
Herve,Maria,Vrouwelijk,10/11/2019
Kapellen (Antwerpen),Sofie,Vrouwelijk,10/08/2019
Gent,Lode,Mannelijk,10/12/2019
Charleroi,Salvatore,Mannelijk,10/18/2019
Seraing,Maxime,Mannelijk,10/17/2019
Putte,Kristel,Vrouwelijk,10/17/2019
Kasterlee,Joannes,Mannelijk,10/12/2019
Kortrijk,Juliette,Vrouwelijk,10/19/2019
Wanze,Marjorie,Vrouwelijk,10/19/2019
Brussel,Abir,Vrouwelijk,10/13/2019
Bütgenbach,Kurt,Mannelijk,10/17/2019
Anderlecht,Khadija,Vrouwelijk,10/30/2019
Dour,Martine,Vrouwelijk,10/22/2019
Beveren (Sint-Niklaas),Kathleen,Vrouwelijk,10/12/2019
Bièvre,Maria,Vrouwelijk,10/23/2019
Denderleeuw,Pieter,Mannelijk,10/14/2019
Steenokkerzeel,Tibo,Mannelijk,10/04/2019
Wervik,Priscilla,Vrouwelijk,10/21/2019
Verviers,Anne,Vrouwelijk,11/26/2019
Amay,Willy,Mannelijk,10/12/2019
Lievegem,Katrien,Vrouwelijk,10/12/2019
Trooz,Marianne,Vrouwelijk,10/20/2019
Brasschaat,Caroline,Vrouwelijk,10/08/2019
Gent,Maxim,Mannelijk,10/05/2019
Dilsen-Stokkem,Kevin,Mannelijk,10/12/2019
Sint-Katelijne-Waver,Anny,Vrouwelijk,10/23/2019
Bierbeek,Nelly,Vrouwelijk,10/17/2019
Lede,Kaat,Vrouwelijk,10/16/2019
Rebecq,Julien,Mannelijk,10/17/2019
Blankenberge,Shana,Vrouwelijk,10/24/2019
Beernem,Seppe,Mannelijk,10/09/2019
Houffalize,Marie-Claire,Vrouwelijk,10/21/2019
La Louvière,Kelly,Vrouwelijk,10/11/2019
Etterbeek,Natalia,Vrouwelijk,10/16/2019
Nijlen,Koen,Mannelijk,10/16/2019
Antwerpen,Anthony,Mannelijk,11/02/2019
Jemeppe-sur-Sambre,Christian,Mannelijk,10/20/2019
Brecht,Shauni,Vrouwelijk,10/12/2019
Gent,Philippe,Mannelijk,10/14/2019
Vilvoorde,Luc,Mannelijk,10/21/2019
Eghezée,Océane,Vrouwelijk,10/10/2019
Zelzate,Sabrina,Vrouwelijk,10/15/2019
De Panne,Eddy,Mannelijk,10/06/2019
Pelt,Jeffrey,Mannelijk,10/16/2019
Puurs-Sint-Amands,Evy,Vrouwelijk,10/31/2019
Charleroi,Jean-Pierre,Mannelijk,10/08/2019
Watermaal-Bosvoorde,Evelyne,Vrouwelijk,10/07/2019
Mortsel,Isabelle,Vrouwelijk,10/17/2019
Rixensart,Séverine,Vrouwelijk,10/12/2019
Antwerpen,Jules,Mannelijk,10/16/2019
Tubeke,Cristina,Vrouwelijk,10/16/2019
Maldegem,Stefanie,Vrouwelijk,10/15/2019
Wachtebeke,Manon,Vrouwelijk,10/22/2019
Chaudfontaine,Christine,Vrouwelijk,10/14/2019
Graven,Albert,Mannelijk,10/23/2019
Doornik,Mohamed,Mannelijk,10/17/2019
Kapellen (Antwerpen),Arthur,Mannelijk,10/14/2019
Gingelom,Anouk,Vrouwelijk,10/31/2019
Morlanwelz,Franco,Mannelijk,10/17/2019
Pelt,Mireille,Vrouwelijk,10/11/2019
Waregem,Luc,Mannelijk,10/17/2019
Chastre,Guillaume,Mannelijk,10/16/2019
Antwerpen,Nikita,Vrouwelijk,10/11/2019
Poperinge,Thibaut,Mannelijk,10/25/2019
Leuven,Christel,Vrouwelijk,10/10/2019
Hoogstraten,Cindy,Vrouwelijk,10/21/2019
Heist-op-den-Berg,Ludo,Mannelijk,10/22/2019
Dilbeek,Valérie,Vrouwelijk,10/18/2019
Quévy,Nathalie,Vrouwelijk,10/11/2019
Lede,Lieve,Vrouwelijk,10/15/2019
Genk,Yakup,Mannelijk,10/16/2019
Kortrijk,Jeanne,Vrouwelijk,10/23/2019
Gembloux,Colin,Mannelijk,10/20/2019
Lessen,Gwendoline,Vrouwelijk,10/17/2019
Oupeye,Alfred,Mannelijk,10/11/2019
Seraing,Stéphanie,Vrouwelijk,10/21/2019
Beersel,Kasper,Mannelijk,10/10/2019
Herzele,Luc,Mannelijk,10/23/2019
