gemeente,naam,geslacht,verwachte datum
Hamme (Dendermonde),Sarah,Vrouwelijk,12/27/2019
Kuurne,Martine,Vrouwelijk,01/07/2020
Sint-Jans-Molenbeek,Vasile,Mannelijk,12/25/2019
Ukkel,Elena,Vrouwelijk,12/29/2019
Sint-Jans-Molenbeek,Louis,Mannelijk,01/04/2020
Gent,Wouter,Mannelijk,01/06/2020
Zemst,Joanna,Vrouwelijk,12/23/2019
Gent,Anna,Vrouwelijk,12/25/2019
Oostende,Etienne,Mannelijk,01/02/2020
Gesves,Sandra,Vrouwelijk,12/20/2019
Manage,Nolan,Mannelijk,12/24/2019
Charleroi,Corinne,Vrouwelijk,12/25/2019
Leuven,Billie,Vrouwelijk,12/22/2019
Poperinge,Michiel,Mannelijk,01/06/2020
Aarlen,Vincent,Mannelijk,01/06/2020
Lievegem,Briek,Mannelijk,12/28/2019
Ronse,Roberte,Vrouwelijk,12/31/2019
Leuven,Helen,Vrouwelijk,12/25/2019
Sint-Jans-Molenbeek,Nathalie,Vrouwelijk,01/03/2020
Merksplas,Marc,Mannelijk,12/28/2019
Geel,Luc,Mannelijk,12/24/2019
Ganshoren,Alexandra,Vrouwelijk,12/18/2019
Elsene,Marie,Vrouwelijk,12/22/2019
Koekelberg,Jean,Mannelijk,12/25/2019
Brakel,Sander,Mannelijk,01/05/2020
Gent,Jonathan,Mannelijk,12/29/2019
Knokke-Heist,Sofie,Vrouwelijk,01/05/2020
Andenne,Jean,Mannelijk,12/28/2019
Brussel,Lina,Vrouwelijk,12/28/2019
Wachtebeke,Kobe,Mannelijk,12/30/2019
Essen,Rudi,Mannelijk,01/19/2020
Namen,Liliane,Vrouwelijk,12/28/2019
Tessenderlo,Vince,Mannelijk,01/02/2020
Vorst (Brussel-Hoofdstad),Francine,Vrouwelijk,12/31/2019
Gent,Joanna,Vrouwelijk,12/31/2019
Dour,Emmanuel,Mannelijk,12/28/2019
Saint-Ghislain,Maurice,Mannelijk,12/31/2019
Middelkerke,Christine,Vrouwelijk,01/07/2020
Namen,Grégory,Mannelijk,12/29/2019
Ganshoren,Robert,Mannelijk,12/31/2019
Sint-Niklaas (Sint-Niklaas),Ilias,Mannelijk,01/21/2020
Tervuren,Jarne,Mannelijk,12/31/2019
Dilsen-Stokkem,Mirthe,Vrouwelijk,01/10/2020
Malle,Alexander,Mannelijk,01/01/2020
Gent,David,Mannelijk,01/06/2020
Brugge,Maarten,Mannelijk,12/23/2019
Kortrijk,Rika,Vrouwelijk,12/20/2019
Sint-Niklaas (Sint-Niklaas),Johan,Mannelijk,12/19/2019
Gent,Asli,Vrouwelijk,12/28/2019
Namen,Betim,Mannelijk,12/26/2019
Halle (Halle-Vilvoorde),François,Mannelijk,01/01/2020
Gent,Aïcha,Vrouwelijk,12/30/2019
Lebbeke,Nicole,Vrouwelijk,01/06/2020
Antwerpen,Laurette,Vrouwelijk,01/04/2020
Terhulpen,Michèle,Vrouwelijk,12/26/2019
Ieper,Vince,Mannelijk,12/23/2019
Oudergem,Mary,Vrouwelijk,12/29/2019
Zottegem,Jan,Mannelijk,01/01/2020
Fleurus,Rudy,Mannelijk,01/18/2020
Brussel,Bruno,Mannelijk,12/25/2019
Pelt,Davy,Mannelijk,01/06/2020
Geel,Kevin,Mannelijk,01/02/2020
Boechout,Max,Mannelijk,12/26/2019
Waver,Roxane,Vrouwelijk,12/28/2019
Wevelgem,Didier,Mannelijk,12/30/2019
Brugge,Pierre,Mannelijk,01/29/2020
Malle,Freddy,Mannelijk,12/28/2019
Gent,Erik,Mannelijk,12/30/2019
Estaimpuis,Chloé,Vrouwelijk,01/02/2020
Turnhout,Joannes,Mannelijk,01/03/2020
Houthalen-Helchteren,Roger,Mannelijk,01/05/2020
Waver,Olivier,Mannelijk,12/27/2019
Sambreville,Sébastien,Mannelijk,01/02/2020
Lubbeek,Luc,Mannelijk,12/31/2019
Antwerpen,Dennis,Mannelijk,12/25/2019
Sint-Gillis-Waas,Gino,Mannelijk,12/20/2019
Hensies,Roger,Mannelijk,01/01/2020
Binche,Alain,Mannelijk,12/30/2019
Beringen,Mariette,Vrouwelijk,01/07/2020
Brecht,Josephine,Vrouwelijk,12/28/2019
Jemeppe-sur-Sambre,Martine,Vrouwelijk,12/26/2019
Luik,Isaline,Vrouwelijk,01/04/2020
Merchtem,Dominique,Mannelijk,12/29/2019
Nijlen,Carine,Vrouwelijk,01/07/2020
Antwerpen,Michael,Mannelijk,01/08/2020
Schaarbeek,Rita,Vrouwelijk,12/20/2019
Antwerpen,Roeland,Mannelijk,12/24/2019
Moeskroen,Patrick,Mannelijk,12/23/2019
Theux,Véronique,Vrouwelijk,12/31/2019
Andenne,Julien,Mannelijk,01/02/2020
Ninove,Carla,Vrouwelijk,12/29/2019
Chapelle-lez-Herlaimont,Michel,Mannelijk,01/01/2020
Antwerpen,Johnny,Mannelijk,12/19/2019
Brugge,Quinten,Mannelijk,12/28/2019
Bilzen,Lisa,Vrouwelijk,12/19/2019
Jette,Elisa,Vrouwelijk,12/19/2019
Genepiën,Madeleine,Vrouwelijk,01/12/2020
Anderlecht,Abdelaziz,Mannelijk,01/07/2020
Kortenberg,Mathis,Mannelijk,12/31/2019
Oudenaarde,Nicole,Vrouwelijk,01/01/2020
Pont-à-Celles,Anthony,Mannelijk,12/23/2019
Charleroi,Jean-Claude,Mannelijk,12/30/2019
Aubel,Pierre,Mannelijk,12/18/2019
Kapellen (Antwerpen),Kevin,Mannelijk,12/24/2019
Oudsbergen,Johan,Mannelijk,01/01/2020
Lede,Hendrik,Mannelijk,01/09/2020
Hechtel-Eksel,Elise,Vrouwelijk,12/22/2019
Edingen,Etienne,Mannelijk,01/02/2020
Geraardsbergen,Ann,Vrouwelijk,01/01/2020
Ans,Allison,Vrouwelijk,12/25/2019
Héron,Alain,Mannelijk,01/08/2020
Philippeville,Sandrine,Vrouwelijk,12/27/2019
Kampenhout,Christiaan,Mannelijk,12/20/2019
Zwevegem,Christine,Vrouwelijk,12/31/2019
Mortsel,Barbara,Vrouwelijk,12/21/2019
Kapellen (Antwerpen),Maria,Vrouwelijk,12/18/2019
Saint-Nicolas (Luik),Alicia,Vrouwelijk,01/05/2020
Kortenberg,Felix,Mannelijk,12/31/2019
Kampenhout,Luc,Mannelijk,01/08/2020
