gemeente,naam,geslacht,verwachte datum
Jurbeke,Jeanine,Vrouwelijk,06/04/2019
Zele,Thierry,Mannelijk,05/21/2019
Leuven,Kaat,Vrouwelijk,05/30/2019
Putte,Charlotte,Vrouwelijk,06/07/2019
Lummen,Lisa,Vrouwelijk,05/31/2019
Ganshoren,Imane,Vrouwelijk,06/05/2019
Doornik,Chantal,Vrouwelijk,05/21/2019
Wervik,Edgard,Mannelijk,05/31/2019
Waregem,Mia,Vrouwelijk,05/31/2019
Zonnebeke,Ronny,Mannelijk,06/06/2019
Schilde,Ingrid,Vrouwelijk,05/27/2019
Binche,Paulette,Vrouwelijk,06/02/2019
Charleroi,Mehmet,Mannelijk,06/06/2019
Hamois,Emmanuel,Mannelijk,06/02/2019
Hoeilaart,Marina,Vrouwelijk,05/30/2019
Namen,Dominique,Vrouwelijk,05/25/2019
Saint-Hubert,Victor,Mannelijk,05/25/2019
Zinnik,Sylvie,Vrouwelijk,06/07/2019
Knokke-Heist,Petra,Vrouwelijk,05/25/2019
Oudsbergen,Ghislaine,Vrouwelijk,05/20/2019
Antwerpen,Daniëlla,Vrouwelijk,06/04/2019
Deinze,Jos,Mannelijk,05/27/2019
Zulte,Julien,Mannelijk,06/21/2019
Brussel,Soumaya,Vrouwelijk,06/05/2019
Putte,Maria,Vrouwelijk,05/21/2019
Jette,Kévin,Mannelijk,05/27/2019
Lennik,Louis,Mannelijk,05/22/2019
Chapelle-lez-Herlaimont,Vinciane,Vrouwelijk,06/01/2019
Aalst (Aalst),Arno,Mannelijk,06/19/2019
Malmedy,Monique,Vrouwelijk,05/21/2019
Malmedy,Alain,Mannelijk,05/30/2019
Hoei,Vanessa,Vrouwelijk,05/24/2019
Genk,Silvana,Vrouwelijk,06/08/2019
Beveren (Sint-Niklaas),Linda,Vrouwelijk,05/27/2019
Florennes,Nathalie,Vrouwelijk,06/18/2019
Namen,Jean-Pierre,Mannelijk,06/03/2019
Charleroi,Yassine,Mannelijk,06/02/2019
Aartselaar,Ludovicus,Mannelijk,06/03/2019
Luik,Bernardo,Mannelijk,05/25/2019
Binche,Victoria,Vrouwelijk,05/30/2019
Antwerpen,Henri,Mannelijk,05/29/2019
Mettet,Olivier,Mannelijk,05/30/2019
Hamme (Dendermonde),Jan,Mannelijk,05/29/2019
Overijse,Emiel,Mannelijk,05/29/2019
Hooglede,Nick,Mannelijk,06/07/2019
Aalst (Aalst),Ferdinand,Mannelijk,05/31/2019
Amay,Nadine,Vrouwelijk,06/18/2019
Geel,Anja,Vrouwelijk,06/11/2019
Zemst,Siebe,Mannelijk,05/30/2019
Brussel,Sarah,Vrouwelijk,06/06/2019
Mechelen,Hans,Mannelijk,05/28/2019
Charleroi,Céline,Vrouwelijk,05/29/2019
Watermaal-Bosvoorde,Marion,Vrouwelijk,06/02/2019
Wanze,Sylvie,Vrouwelijk,05/27/2019
Herentals,Marleen,Vrouwelijk,05/26/2019
Sint-Genesius-Rode,Julie,Vrouwelijk,05/28/2019
Zulte,Wim,Mannelijk,05/31/2019
Borgworm,Mathieu,Mannelijk,05/26/2019
Aubel,Edouard,Mannelijk,05/26/2019
Kortrijk,Sarah,Vrouwelijk,05/18/2019
Gent,Lieven,Mannelijk,06/19/2019
Schaarbeek,Saâd,Mannelijk,06/06/2019
Kortrijk,Shane,Mannelijk,06/05/2019
Gent,Brian,Mannelijk,06/01/2019
Zonhoven,Danny,Mannelijk,05/27/2019
Assenede,Linda,Vrouwelijk,05/27/2019
Galmaarden,Evi,Vrouwelijk,06/18/2019
Riemst,Hubertus,Mannelijk,05/18/2019
Houthalen-Helchteren,William,Mannelijk,06/20/2019
Beerse,Jens,Mannelijk,06/06/2019
Izegem,Linda,Vrouwelijk,05/29/2019
Flémalle,Madeleine,Vrouwelijk,05/31/2019
Grâce-Hollogne,David,Mannelijk,05/26/2019
Brugge,Sandra,Vrouwelijk,05/26/2019
Ieper,Claudine,Vrouwelijk,05/19/2019
Messancy,Sylvie,Vrouwelijk,05/19/2019
Herstal,Bryan,Mannelijk,05/31/2019
Waregem,Willem,Mannelijk,06/06/2019
Gent,Cassandra,Vrouwelijk,05/27/2019
Anderlecht,Johnny,Mannelijk,06/07/2019
Brussel,Abdellah,Mannelijk,06/08/2019
Antwerpen,Nico,Mannelijk,06/02/2019
Brussel,Jean-François,Mannelijk,05/27/2019
Frasnes-lez-Anvaing,Thomas,Mannelijk,06/05/2019
Kalmthout,Gert,Mannelijk,06/01/2019
Genk,Soufiane,Mannelijk,06/02/2019
Oosterzele,Cecile,Vrouwelijk,05/28/2019
Herent,Annelies,Vrouwelijk,05/29/2019
Neufchâteau (Neufchâteau),Simon,Mannelijk,06/04/2019
Veurne,Carine,Vrouwelijk,06/09/2019
Sambreville,Miguel,Mannelijk,06/09/2019
Mettet,Morgane,Vrouwelijk,06/02/2019
Kampenhout,Sabrina,Vrouwelijk,06/03/2019
Galmaarden,Nathalie,Vrouwelijk,06/03/2019
Leuven,Davy,Mannelijk,05/21/2019
Oud-Turnhout,Godeliva,Vrouwelijk,05/21/2019
Antwerpen,Saâdia,Vrouwelijk,07/22/2019
Gesves,Achille,Mannelijk,05/22/2019
Sint-Jans-Molenbeek,Ferdaous,Vrouwelijk,06/08/2019
Leopoldsburg,Inge,Vrouwelijk,05/22/2019
Sint-Jans-Molenbeek,Dania,Vrouwelijk,06/01/2019
Antwerpen,Annitta,Vrouwelijk,06/10/2019
Hove (Antwerpen),Kobe,Mannelijk,06/21/2019
Anderlecht,Chaima,Vrouwelijk,05/20/2019
Bonheiden,An,Vrouwelijk,05/25/2019
Sint-Truiden,Kurt,Mannelijk,06/12/2019
Ganshoren,Thierry,Mannelijk,05/30/2019
Kasterlee,Ludovica,Vrouwelijk,06/06/2019
Chimay,Théo,Mannelijk,05/29/2019
Waregem,Delphine,Vrouwelijk,05/27/2019
Knokke-Heist,Frans,Mannelijk,05/31/2019
Ieper,Heidi,Vrouwelijk,05/21/2019
Staden,Thomas,Mannelijk,06/06/2019
Fosses-la-Ville,Pol,Mannelijk,05/29/2019
Hamont-Achel,Rayan,Mannelijk,05/30/2019
Sint-Niklaas (Sint-Niklaas),Emma,Vrouwelijk,06/13/2019
Laarne,Juliette,Vrouwelijk,06/05/2019
Zinnik,Isabelle,Vrouwelijk,05/30/2019
Luik,Yanis,Mannelijk,05/31/2019
Ham-sur-Heure-Nalinnes,Sabine,Vrouwelijk,05/18/2019
Schaarbeek,Céline,Vrouwelijk,05/31/2019
Verviers,Marc,Mannelijk,06/07/2019
