gemeente,naam,geslacht,verwachte datum
Kortrijk,Herman,Mannelijk,07/02/2019
Oosterzele,Eric,Mannelijk,07/04/2019
Luik,Jonathan,Mannelijk,06/28/2019
Stabroek,Nathan,Mannelijk,07/03/2019
Aat,Sarah,Vrouwelijk,07/05/2019
Aalst (Aalst),Francine,Vrouwelijk,07/22/2019
Lier,Ronny,Mannelijk,07/16/2019
Chastre,Marie,Vrouwelijk,06/24/2019
Tienen,Vera,Vrouwelijk,06/25/2019
Kortrijk,Christian,Mannelijk,07/08/2019
Asse,Chantal,Vrouwelijk,07/06/2019
Fléron,Martine,Vrouwelijk,07/02/2019
Antwerpen,Jeroen,Mannelijk,07/02/2019
Lichtervelde,Stefanie,Vrouwelijk,07/09/2019
Veurne,Johan,Mannelijk,07/11/2019
Froidchapelle,Christian,Mannelijk,07/03/2019
Zinnik,Maria,Vrouwelijk,06/24/2019
Begijnendijk,Bram,Mannelijk,07/04/2019
Antwerpen,Safa,Vrouwelijk,07/06/2019
Waterloo,Alicia,Vrouwelijk,07/19/2019
Kruisem,Annie,Vrouwelijk,07/21/2019
Vosselaar,Marc,Mannelijk,07/13/2019
Fontaine-l’Evêque,Joseph,Mannelijk,07/10/2019
Sint-Niklaas (Sint-Niklaas),Jeff,Mannelijk,07/02/2019
Schaarbeek,Laura,Vrouwelijk,06/27/2019
Theux,Jean-Marc,Mannelijk,07/10/2019
Sint-Genesius-Rode,Louis,Mannelijk,07/27/2019
Evergem,Griet,Vrouwelijk,06/26/2019
Evergem,Mariette,Vrouwelijk,07/02/2019
Balen,Debby,Vrouwelijk,07/11/2019
Beveren (Sint-Niklaas),Isabelle,Vrouwelijk,06/25/2019
Ingelmunster,Marc,Mannelijk,07/10/2019
Gent,Ann,Vrouwelijk,07/07/2019
Eghezée,Julie,Vrouwelijk,08/02/2019
Rixensart,Anne-Catherine,Vrouwelijk,06/29/2019
Laakdal,Jessie,Vrouwelijk,07/11/2019
Landen,Marthe,Vrouwelijk,07/02/2019
Antwerpen,An,Vrouwelijk,07/07/2019
Brussel,Olivia,Vrouwelijk,07/07/2019
Izegem,Arno,Mannelijk,07/13/2019
Halle (Halle-Vilvoorde),Edgar,Mannelijk,07/01/2019
Eigenbrakel,Thierry,Mannelijk,07/11/2019
Blankenberge,Mieke,Vrouwelijk,07/26/2019
Lebbeke,Nicolas,Mannelijk,07/10/2019
Namen,Rita,Vrouwelijk,07/10/2019
Antwerpen,Winnie,Vrouwelijk,07/07/2019
Ottignies-Louvain-la-Neuve,Brigitte,Vrouwelijk,07/08/2019
Ukkel,Alexandre,Mannelijk,07/05/2019
Tubeke,Michèle,Vrouwelijk,06/28/2019
Charleroi,Thierry,Mannelijk,07/06/2019
Herselt,Robbe,Mannelijk,07/01/2019
Tubeke,Marie-Jeanne,Vrouwelijk,06/30/2019
Denderleeuw,Sandra,Vrouwelijk,07/01/2019
Zoersel,Senne,Mannelijk,07/01/2019
Begijnendijk,Tamara,Vrouwelijk,07/06/2019
Scherpenheuvel-Zichem,Jan,Mannelijk,07/02/2019
Sint-Jans-Molenbeek,Nizar,Mannelijk,07/07/2019
Gent,Stephane,Mannelijk,06/24/2019
Seraing,Noah,Mannelijk,07/12/2019
Puurs-Sint-Amands,Wim,Mannelijk,06/29/2019
Brecht,Walter,Mannelijk,07/17/2019
Hasselt,Willy,Mannelijk,07/22/2019
Maldegem,Angelina,Vrouwelijk,07/03/2019
Oudergem,Latifa,Vrouwelijk,07/01/2019
Eupen,René,Mannelijk,07/10/2019
Schilde,Joseph,Mannelijk,06/25/2019
Sambreville,Béatrice,Vrouwelijk,07/13/2019
Charleroi,Sofia,Vrouwelijk,07/12/2019
Namen,Luc,Mannelijk,07/07/2019
Vilvoorde,Jens,Mannelijk,07/12/2019
Ukkel,Marwane,Mannelijk,07/12/2019
Aalst (Aalst),Steven,Mannelijk,07/03/2019
Sint-Pieters-Leeuw,Laurent,Mannelijk,07/08/2019
Hasselt,Maria,Vrouwelijk,07/04/2019
Sint-Joost-ten-Node,Geneviève,Vrouwelijk,06/25/2019
Mechelen,Erika,Vrouwelijk,07/10/2019
Antwerpen,Hassan,Mannelijk,07/24/2019
Chimay,Marie-Paule,Vrouwelijk,06/26/2019
Schaarbeek,Sofian,Mannelijk,07/17/2019
Jemeppe-sur-Sambre,Vinciane,Vrouwelijk,07/09/2019
Aalst (Aalst),Patrick,Mannelijk,07/08/2019
Seraing,Cédric,Mannelijk,06/29/2019
Leuven,Maria,Vrouwelijk,07/06/2019
Overijse,Petrus,Mannelijk,07/06/2019
Maasmechelen,Maria,Vrouwelijk,07/04/2019
Zaventem,Joanna,Vrouwelijk,07/12/2019
