gemeente,naam,geslacht,verwachte datum
Namen,Christiane,Vrouwelijk,06/29/2019
Horebeke,Kristof,Mannelijk,07/21/2019
Tessenderlo,Jacqueline,Vrouwelijk,07/11/2019
Sint-Lambrechts-Woluwe,Sophie,Vrouwelijk,07/13/2019
Erquelinnes,Guillaume,Mannelijk,07/16/2019
Tubeke,Cynthia,Vrouwelijk,07/07/2019
Pecq,Delphine,Vrouwelijk,08/02/2019
Mechelen,Mohamed,Mannelijk,07/12/2019
Wezet,Francine,Vrouwelijk,07/08/2019
Dendermonde,Fien,Vrouwelijk,07/09/2019
Oostende,Willy,Mannelijk,07/10/2019
Estaimpuis,Valentin,Mannelijk,07/11/2019
Hoeselt,Luna,Vrouwelijk,07/06/2019
Sint-Niklaas (Sint-Niklaas),Yusuf,Mannelijk,07/09/2019
Mechelen,Jonas,Mannelijk,07/14/2019
Kortrijk,Rachid,Mannelijk,07/10/2019
Geer,Manon,Vrouwelijk,07/06/2019
Lobbes,Sarah,Vrouwelijk,07/07/2019
Wommelgem,Tess,Vrouwelijk,07/14/2019
Brugge,Joren,Mannelijk,07/14/2019
Etalle,Gisèle,Vrouwelijk,07/03/2019
Westerlo,Sofie,Vrouwelijk,07/13/2019
Anzegem,Mia,Vrouwelijk,06/29/2019
Ganshoren,Nadia,Vrouwelijk,07/31/2019
Dour,Sophie,Vrouwelijk,07/09/2019
Waterloo,Bernadette,Vrouwelijk,07/17/2019
Vleteren,Stefanie,Vrouwelijk,07/17/2019
Turnhout,Nicolas,Mannelijk,07/18/2019
Hoogstraten,Florin,Mannelijk,07/12/2019
Charleroi,Michel,Mannelijk,07/08/2019
La Louvière,Naïma,Vrouwelijk,07/03/2019
Mol,Jan,Mannelijk,07/07/2019
Moeskroen,Lison,Vrouwelijk,07/21/2019
Beerse,Frans,Mannelijk,07/18/2019
Rotselaar,Filip,Mannelijk,07/08/2019
Schaarbeek,Marta,Vrouwelijk,07/05/2019
Anderlecht,Viorica,Vrouwelijk,07/07/2019
