gemeente,naam,geslacht,verwachte datum
Beveren (Sint-Niklaas),Frank,Mannelijk,09/11/2019
Antwerpen,Wannes,Mannelijk,09/15/2019
Saint-Léger (Virton),Benjamin,Mannelijk,09/17/2019
Brussel,Corneliu,Mannelijk,09/05/2019
Sint-Jans-Molenbeek,Petru,Mannelijk,09/23/2019
Sint-Jans-Molenbeek,Eric,Mannelijk,09/27/2019
La Louvière,Charlotte,Vrouwelijk,09/27/2019
Zinnik,Dorian,Mannelijk,09/08/2019
Etterbeek,Alice,Vrouwelijk,09/25/2019
Geel,Monique,Vrouwelijk,09/20/2019
Geel,Hilde,Vrouwelijk,09/20/2019
Antwerpen,Anissa,Vrouwelijk,09/16/2019
Temse,Manon,Vrouwelijk,09/04/2019
Gent,Steven,Mannelijk,09/16/2019
Profondeville,Vincent,Mannelijk,09/13/2019
Hannuit,Gabrielle,Vrouwelijk,09/15/2019
Bekkevoort,Wendy,Vrouwelijk,09/12/2019
Tienen,Ana,Vrouwelijk,09/08/2019
Oostkamp,Hanne,Vrouwelijk,09/14/2019
Harelbeke,Kelly,Vrouwelijk,09/18/2019
Heist-op-den-Berg,Jonathan,Mannelijk,09/14/2019
Tongeren,Godelieve,Vrouwelijk,09/15/2019
Kampenhout,Sabine,Vrouwelijk,09/18/2019
Libin,Joseph,Mannelijk,09/15/2019
Messancy,Fabienne,Vrouwelijk,09/26/2019
Leuven,Maria,Vrouwelijk,09/29/2019
Beauraing,Frédéric,Mannelijk,09/22/2019
Waregem,Agnès,Vrouwelijk,09/22/2019
Brussel,Jamal,Mannelijk,09/20/2019
Kapellen (Antwerpen),Jacob,Mannelijk,09/10/2019
Affligem,Anne-Marie,Vrouwelijk,09/15/2019
Aalst (Aalst),Etienne,Mannelijk,09/12/2019
Lommel,Xavier,Mannelijk,09/30/2019
Bekkevoort,Jeannine,Vrouwelijk,09/14/2019
Brussel,Jesus,Mannelijk,09/04/2019
Sint-Niklaas (Sint-Niklaas),Souliman,Mannelijk,10/02/2019
Sint-Pieters-Woluwe,Marguerite,Vrouwelijk,09/17/2019
Ternat,Paul,Mannelijk,09/20/2019
Oudsbergen,Veerle,Vrouwelijk,09/21/2019
Brussel,Ingrid,Vrouwelijk,09/08/2019
Maldegem,Hilde,Vrouwelijk,09/20/2019
Hasselt,Linda,Vrouwelijk,09/13/2019
Vielsalm,Rita,Vrouwelijk,09/30/2019
Beveren (Sint-Niklaas),Paul,Mannelijk,10/07/2019
Ans,Marie,Vrouwelijk,09/22/2019
Flémalle,Jonathan,Mannelijk,09/11/2019
Gent,Henri,Mannelijk,09/15/2019
Sint-Lambrechts-Woluwe,Lucas,Mannelijk,09/21/2019
Halle (Halle-Vilvoorde),Celia,Vrouwelijk,09/16/2019
Gent,Jacques,Mannelijk,09/12/2019
Ichtegem,Rik,Mannelijk,09/17/2019
Luik,William,Mannelijk,09/13/2019
Leuven,Thi,Vrouwelijk,09/17/2019
Tienen,Lara,Vrouwelijk,09/12/2019
Gent,Thomas,Mannelijk,09/21/2019
Gent,Valentina,Vrouwelijk,09/17/2019
Hasselt,Geoffrey,Mannelijk,09/13/2019
Fléron,Cristina,Vrouwelijk,09/05/2019
Heist-op-den-Berg,Leon,Mannelijk,09/24/2019
Etterbeek,Kristel,Vrouwelijk,09/14/2019
Edegem,Kris,Mannelijk,09/23/2019
Tielt (Tielt),Marc,Mannelijk,09/17/2019
Antwerpen,Brian,Mannelijk,09/12/2019
Stekene,Tom,Mannelijk,09/11/2019
Pepinster,Noah,Mannelijk,09/10/2019
Etterbeek,Ali,Mannelijk,09/20/2019
